´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
300344.SZ,Ì«¿Õ°åÒµ,2012-08-01,N/A,6.5394,6.5394,5.9227,6.3366,10791338,161761440.6,N/A,N/A,14.9899,42.9421,384740300,N/A,1538961200,25130000,0,100520000,25.4769,5.5711,5.142,-47.8704,
300344.SZ,Ì«¿Õ°åÒµ,2012-08-02,6.3366,6.1462,6.3076,6.0262,6.109,5852836,87107770.2,-0.2276,-3.5924,14.883,23.2902,370918800,N/A,1483675200,25130000,0,100520000,24.5617,5.3709,4.9573,-46.1507,
300344.SZ,Ì«¿Õ°åÒµ,2012-08-03,6.109,6.0841,6.6512,6.0717,6.4773,9383182,145751989.8,0.3684,6.0298,15.5333,37.3386,393284500,N/A,1573138000,25130000,0,100520000,26.0427,5.6948,5.2562,-48.9335,
300344.SZ,Ì«¿Õ°åÒµ,2012-08-06,6.4773,6.2704,6.6925,6.2083,6.6263,7470659,116401131.4,0.149,2.3003,15.5811,29.7281,402331300,N/A,1609325200,25130000,0,100520000,26.6418,5.8258,5.3771,-50.0591,
300344.SZ,Ì«¿Õ°åÒµ,2012-08-07,6.6263,6.556,6.5642,6.3283,6.4028,4626510,71931710.4,-0.2235,-3.3729,15.5477,18.4103,388761100,N/A,1555044400,25130000,0,100520000,25.7432,5.6293,5.1957,-48.3707,
300344.SZ,Ì«¿Õ°åÒµ,2012-08-08,6.4028,6.3325,6.3697,6.1048,6.1793,3810924,57372470.7,-0.2235,-3.4906,15.0547,15.1648,375190900,N/A,1500763600,25130000,0,100520000,24.8446,5.4328,5.0144,-46.6822,
300344.SZ,Ì«¿Õ°åÒµ,2012-08-09,6.1793,6.1835,6.3614,6.1255,6.3159,2823999,42851319.2,0.1366,2.2103,15.174,11.2376,383483800,N/A,1533935200,25130000,0,100520000,25.3937,5.5529,5.1252,-47.7141,
300344.SZ,Ì«¿Õ°åÒµ,2012-08-10,6.3159,6.2704,6.4525,6.2621,6.2869,2936367,45165993.6,-0.029,-0.4587,15.3816,11.6847,381724700,N/A,1526898800,25130000,0,100520000,25.2772,5.5274,5.1017,-47.4952,
300344.SZ,Ì«¿Õ°åÒµ,2012-08-13,6.2869,6.258,6.4318,6.1462,6.2621,2587235,39298031.5,-0.0248,-0.395,15.1892,10.2954,380216900,N/A,1520867600,25130000,0,100520000,25.1774,5.5056,5.0816,-47.3076,
300344.SZ,Ì«¿Õ°åÒµ,2012-08-14,6.2621,6.2083,6.349,6.0634,6.3325,2460519,36799288,0.0704,1.1236,14.9559,9.7912,384489000,N/A,1537956000,25130000,0,100520000,25.4603,5.5674,5.1386,-47.8391,
300344.SZ,Ì«¿Õ°åÒµ,2012-08-15,6.3325,6.2745,6.3118,6.1338,6.1421,1573970,23607751.7,-0.1904,-3.0065,14.9989,6.2633,372929200,N/A,1491716800,25130000,0,100520000,24.6948,5.4,4.9842,-46.4008,
300344.SZ,Ì«¿Õ°åÒµ,2012-08-16,6.1421,6.1048,6.1793,6.0717,6.0965,915860,13545017.4,-0.0455,-0.7412,14.7894,3.6445,370164900,N/A,1480659600,25130000,0,100520000,24.5118,5.36,4.9472,-46.0569,
300344.SZ,Ì«¿Õ°åÒµ,2012-08-17,6.0965,6.0717,6.1462,6.0303,6.1131,859058,12639569.2,0.0166,0.2716,14.7133,3.4185,371170100,N/A,1484680400,25130000,0,100520000,24.5783,5.3746,4.9606,-46.182,
300344.SZ,Ì«¿Õ°åÒµ,2012-08-20,6.1131,6.0469,6.1172,6.0014,6.0717,1156357,16886110,-0.0414,-0.677,14.6029,4.6015,368657100,N/A,1474628400,25130000,0,100520000,24.4119,5.3382,4.9271,-45.8693,
300344.SZ,Ì«¿Õ°åÒµ,2012-08-21,6.0717,6.0096,6.1835,6.0096,6.1338,1157931,17165480.8,0.0621,1.0225,14.8243,4.6078,372426600,N/A,1489706400,25130000,0,100520000,24.6615,5.3928,4.9774,-46.3383,
300344.SZ,Ì«¿Õ°åÒµ,2012-08-22,6.1338,6.1586,6.2538,6.1214,6.1379,1607054,24043909.2,0.0041,0.0675,14.9615,6.395,372677900,N/A,1490711600,25130000,0,100520000,24.6782,5.3964,4.9808,-46.3696,
300344.SZ,Ì«¿Õ°åÒµ,2012-08-23,6.1379,6.1379,6.3118,6.0883,6.258,2116221,31749809.4,0.12,1.9555,15.0031,8.4211,379965600,N/A,1519862400,25130000,0,100520000,25.1608,5.5019,5.0782,-47.2763,
300344.SZ,Ì«¿Õ°åÒµ,2012-08-24,6.258,6.2207,6.2745,6.0262,6.0386,1244641,18483688.3,-0.2194,-3.5053,14.8506,4.9528,366646700,N/A,1466586800,25130000,0,100520000,24.2788,5.3091,4.9002,-45.6191,
300344.SZ,Ì«¿Õ°åÒµ,2012-08-27,6.0386,6.0427,6.0427,5.8234,5.8358,1139844,16259986.9,-0.2028,-3.3585,14.2651,4.5358,354333000,N/A,1417332000,25130000,0,100520000,23.4634,5.1308,4.7356,-44.087,
300344.SZ,Ì«¿Õ°åÒµ,2012-08-28,5.8358,5.8317,5.9393,5.8192,5.8813,784565,11144067.9,0.0455,0.7801,14.2041,3.122,357097300,N/A,1428389200,25130000,0,100520000,23.6465,5.1708,4.7726,-44.431,
300344.SZ,Ì«¿Õ°åÒµ,2012-08-29,5.8813,5.8772,5.9765,5.8648,5.8813,750307,10731425.9,0,0,14.3027,2.9857,357097300,N/A,1428389200,25130000,0,100520000,23.6465,5.1708,4.7726,-44.431,
300344.SZ,Ì«¿Õ°åÒµ,2012-08-30,5.8813,5.8772,5.9972,5.7034,5.8317,1282333,18172170.6,-0.0497,-0.8445,14.1712,5.1028,354081700,N/A,1416326800,25130000,0,100520000,23.4468,5.1271,4.7323,-44.0558,
300344.SZ,Ì«¿Õ°åÒµ,2012-08-31,5.8317,5.753,5.8234,5.6496,5.7075,1519708,20981486.4,-0.1242,-2.1292,13.8063,6.0474,346542700,N/A,1386170800,25130000,0,100520000,22.9475,5.018,4.6315,-43.1178,
300344.SZ,Ì«¿Õ°åÒµ,2012-09-03,5.7075,5.7075,5.9144,5.6909,5.8606,1365628,19204838.5,0.1531,2.6831,14.063,5.4343,355840800,N/A,1423363200,25130000,0,100520000,23.5633,5.1526,4.7558,-44.2746,
300344.SZ,Ì«¿Õ°åÒµ,2012-09-04,5.8606,5.8358,5.931,5.7861,5.7903,1144900,16211075.3,-0.0704,-1.2006,14.1594,4.5559,351568700,N/A,1406274800,25130000,0,100520000,23.2804,5.0907,4.6987,-43.7431,
300344.SZ,Ì«¿Õ°åÒµ,2012-09-05,5.7903,5.7572,5.8855,5.7158,5.8317,822027,11584805.7,0.0414,0.7148,14.093,3.2711,354081700,N/A,1416326800,25130000,0,100520000,23.4468,5.1271,4.7323,-44.0558,
300344.SZ,Ì«¿Õ°åÒµ,2012-09-06,5.8317,5.8358,6.0634,5.8358,6.0469,2091072,30236378,0.2152,3.6906,14.4597,8.321,367149300,N/A,1468597200,25130000,0,100520000,24.3121,5.3163,4.9069,-45.6817,
300344.SZ,Ì«¿Õ°åÒµ,2012-09-07,6.0469,6.0469,6.3863,6.0138,6.2538,4015221,60500965.6,0.2069,3.4223,15.0679,15.9778,379714300,N/A,1518857200,25130000,0,100520000,25.1441,5.4983,5.0748,-47.245,
300344.SZ,Ì«¿Õ°åÒµ,2012-09-10,6.2538,6.2497,6.3573,6.2207,6.2704,2040233,31021773.7,0.0166,0.2647,15.205,8.1187,380719500,N/A,1522878000,25130000,0,100520000,25.2107,5.5128,5.0883,-47.3701,
300344.SZ,Ì«¿Õ°åÒµ,2012-09-11,6.2704,6.2414,6.2911,6.1669,6.2331,1089169,16380025.8,-0.0372,-0.5941,15.039,4.3341,378457800,N/A,1513831200,25130000,0,100520000,25.0609,5.4801,5.058,-47.0887,
300344.SZ,Ì«¿Õ°åÒµ,2012-09-12,6.2331,6.258,6.2828,6.1586,6.2166,1386862,20823509.4,-0.0166,-0.2656,15.0148,5.5188,377452600,N/A,1509810400,25130000,0,100520000,24.9944,5.4655,5.0446,-46.9636,
300344.SZ,Ì«¿Õ°åÒµ,2012-09-13,6.2166,6.2787,6.2787,6.0345,6.0386,1199150,17769523,-0.178,-2.8628,14.8184,4.7718,366646700,N/A,1466586800,25130000,0,100520000,24.2788,5.3091,4.9002,-45.6191,
300344.SZ,Ì«¿Õ°åÒµ,2012-09-14,6.0386,6.0759,6.2,6.0014,6.1379,1090163,16079248.6,0.0993,1.645,14.7494,4.3381,372677900,N/A,1490711600,25130000,0,100520000,24.6782,5.3964,4.9808,-46.3696,
300344.SZ,Ì«¿Õ°åÒµ,2012-09-17,6.1379,6.0676,6.527,6.0676,6.4152,4004993,61576163.6,0.2773,4.5179,15.3748,15.9371,389515000,N/A,1558060000,25130000,0,100520000,25.7931,5.6402,5.2058,-48.4645,
300344.SZ,Ì«¿Õ°åÒµ,2012-09-18,6.4152,6.8333,7.0568,6.8333,7.0568,9890460,168171668.7,0.6415,10,17.0034,39.3572,428466500,N/A,1713866000,25130000,0,100520000,28.3724,6.2042,5.7264,-53.3109,
300344.SZ,Ì«¿Õ°åÒµ,2012-09-19,7.0568,6.8209,7.0319,6.7132,6.7795,6770891,112260626.2,-0.2773,-3.9296,16.5799,26.9435,411629400,N/A,1646517600,25130000,0,100520000,27.2575,5.9604,5.5014,-51.216,
300344.SZ,Ì«¿Õ°åÒµ,2012-09-20,6.7795,6.7298,6.9781,6.6719,6.9078,5732641,94764132.3,0.1283,1.8926,16.5306,22.8119,419419700,N/A,1677678800,25130000,0,100520000,27.7734,6.0732,5.6055,-52.1853,
300344.SZ,Ì«¿Õ°åÒµ,2012-09-21,6.9078,6.9078,6.9947,6.4235,6.6387,4484979,72082885.1,-0.269,-3.8945,16.0721,17.8471,403085200,N/A,1612340800,25130000,0,100520000,26.6917,5.8367,5.3872,-50.1529,
300344.SZ,Ì«¿Õ°åÒµ,2012-09-24,6.6387,6.498,6.7132,6.2952,6.5808,2455574,38865600.9,-0.0579,-0.8728,15.8275,9.7715,399567000,N/A,1598268000,25130000,0,100520000,26.4587,5.7857,5.3402,-49.7152,
300344.SZ,Ì«¿Õ°åÒµ,2012-09-25,6.5808,6.4939,7.2389,6.4939,7.1313,7774365,133111515.7,0.5505,8.3648,17.1219,30.9366,432989900,N/A,1731959600,25130000,0,100520000,28.672,6.2697,5.7869,-53.8737,
300344.SZ,Ì«¿Õ°åÒµ,2012-09-26,7.1313,6.974,7.0361,6.7464,6.9905,4452730,74448961.8,-0.1407,-1.9733,16.7198,17.7188,424445700,N/A,1697782800,25130000,0,100520000,28.1062,6.146,5.6727,-52.8106,
300344.SZ,Ì«¿Õ°åÒµ,2012-09-27,6.9905,6.9533,7.3134,6.8291,7.0775,4521093,77485645.2,0.0869,1.2433,17.1387,17.9908,429723000,N/A,1718892000,25130000,0,100520000,28.4556,6.2224,5.7432,-53.4673,
300344.SZ,Ì«¿Õ°åÒµ,2012-09-28,7.0775,7.0568,7.5658,6.9616,7.3382,5714605,100738529,0.2607,3.6842,17.6283,22.7402,445554900,N/A,1782219600,25130000,0,100520000,29.504,6.4517,5.9548,-55.4371,
300344.SZ,Ì«¿Õ°åÒµ,2012-10-08,7.3382,7.2885,7.748,7.2885,7.661,4526546,82405930.8,0.3228,4.3993,18.205,18.0125,465156300,N/A,1860625200,25130000,0,100520000,30.802,6.7355,6.2168,-57.876,
300344.SZ,Ì«¿Õ°åÒµ,2012-10-09,7.661,7.5452,7.6859,7.4541,7.6279,4456227,81366159.8,-0.0331,-0.4322,18.259,17.7327,463145900,N/A,1852583600,25130000,0,100520000,30.6688,6.7064,6.1899,-57.6258,
300344.SZ,Ì«¿Õ°åÒµ,2012-10-10,7.6279,7.5741,7.6072,7.2885,7.4003,5032472,90177712.1,-0.2276,-2.9843,17.9192,20.0258,449324400,N/A,1797297600,25130000,0,100520000,29.7536,6.5062,6.0052,-55.9061,
300344.SZ,Ì«¿Õ°åÒµ,2012-10-11,7.4003,7.3713,7.4996,7.1188,7.1313,3723207,65900738,-0.269,-3.6353,17.7,14.8158,432989900,N/A,1731959600,25130000,0,100520000,28.672,6.2697,5.7869,-53.8737,
300344.SZ,Ì«¿Õ°åÒµ,2012-10-12,7.1313,7.0899,7.3465,7.0733,7.2058,3029906,52724509.5,0.0745,1.0447,17.4014,12.0569,437513300,N/A,1750053200,25130000,0,100520000,28.9715,6.3352,5.8473,-54.4366,
