¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
002332.SZ,œ…Ë¢÷∆“©,2010-01-12,N/A,11.2565,12.2611,11.2565,12.1219,58848911,1151465206.1,N/A,N/A,19.5665,86.1372,1368449600,N/A,6838242000,68320000,0,341400000,76.971,6.3258,5.3561,10.2784,
002332.SZ,œ…Ë¢÷∆“©,2010-01-13,12.1219,11.6801,11.8556,10.9418,11.1476,30325326,571840370.1,-0.9744,-8.0379,18.8569,44.3872,1258454400,N/A,6288588000,68320000,0,341400000,70.7841,5.8173,4.9256,9.4523,
002332.SZ,œ…Ë¢÷∆“©,2010-01-14,11.1476,10.9599,11.4259,10.6876,11.1476,20394512,372594129.1,0,0,18.2693,29.8515,1258454400,N/A,6288588000,68320000,0,341400000,70.7841,5.8173,4.9256,9.4523,
002332.SZ,œ…Ë¢÷∆“©,2010-01-15,11.1476,11.0144,11.4683,10.9539,11.2565,13391269,250014447.7,0.1089,0.9772,18.67,19.6008,1270752000,N/A,6350040000,68320000,0,341400000,71.4758,5.8741,4.9737,9.5446,
002332.SZ,œ…Ë¢÷∆“©,2010-01-18,11.2565,11.196,11.438,11.0931,11.2081,9024109,167468657.9,-0.0484,-0.4301,18.5579,13.2086,1265286400,N/A,6322728000,68320000,0,341400000,71.1684,5.8489,4.9523,9.5036,
002332.SZ,œ…Ë¢÷∆“©,2010-01-19,11.2081,11.2081,11.2565,10.9357,11.0144,8749508,159426030.9,-0.1937,-1.7279,18.2211,12.8067,1243424000,N/A,6213480000,68320000,0,341400000,69.9387,5.7478,4.8667,9.3394,
002332.SZ,œ…Ë¢÷∆“©,2010-01-20,11.0144,10.972,11.0144,10.2882,10.3608,10278728,180881396.6,-0.6536,-5.9341,17.5976,15.045,1169638400,N/A,5844768000,68320000,0,341400000,65.7885,5.4067,4.578,8.7852,
002332.SZ,œ…Ë¢÷∆“©,2010-01-21,10.3608,10.4516,10.5,10.2277,10.3971,4432946,76202489,0.0363,0.3505,17.19,6.4885,1173737600,N/A,5865252000,68320000,0,341400000,66.0191,5.4257,4.594,8.8159,
002332.SZ,œ…Ë¢÷∆“©,2010-01-22,10.3971,10.3003,10.3063,9.5922,9.7435,7201774,117871354,-0.6536,-6.2864,16.367,10.5412,1099952000,N/A,5496540000,68320000,0,341400000,61.8689,5.0846,4.3052,8.2617,
002332.SZ,œ…Ë¢÷∆“©,2010-01-25,9.7435,9.6709,9.9614,9.6104,9.7919,3335230,54074949.4,0.0484,0.4969,16.2133,4.8818,1105417600,N/A,5523852000,68320000,0,341400000,62.1763,5.1099,4.3266,8.3028,
002332.SZ,œ…Ë¢÷∆“©,2010-01-26,9.7919,9.7435,9.8524,9.0173,9.1323,4826288,74886340.1,-0.6597,-6.7367,15.5163,7.0642,1030948800,N/A,5151726000,68320000,0,341400000,57.9876,4.7656,4.0351,7.7435,
002332.SZ,œ…Ë¢÷∆“©,2010-01-27,9.1323,9.1323,9.2594,8.7934,9.1141,4398330,65576315.4,-0.0182,-0.1988,14.9094,6.4378,1028899200,N/A,5141484000,68320000,0,341400000,57.8724,4.7562,4.0271,7.7281,
002332.SZ,œ…Ë¢÷∆“©,2010-01-28,9.1141,9.0173,9.3804,8.987,9.3804,4203554,63912994.8,0.2663,2.9216,15.2045,6.1527,1058960000,N/A,5291700000,68320000,0,341400000,59.5632,4.8951,4.1448,7.9539,
002332.SZ,œ…Ë¢÷∆“©,2010-01-29,9.3804,9.3138,9.6467,9.211,9.2715,4194304,65352256.3,-0.1089,-1.1613,15.5812,6.1392,1046662400,N/A,5230248000,68320000,0,341400000,58.8715,4.8383,4.0966,7.8615,
002332.SZ,œ…Ë¢÷∆“©,2010-02-01,9.2715,9.1565,9.2594,8.8357,8.9386,3425965,50648942.7,-0.3329,-3.5901,14.7838,5.0146,1009086400,N/A,5042478000,68320000,0,341400000,56.758,4.6646,3.9496,7.5793,
002332.SZ,œ…Ë¢÷∆“©,2010-02-02,8.9386,8.9386,9.1383,8.8357,8.8357,2370389,35118746.5,-0.1029,-1.151,14.8156,3.4695,997472000,N/A,4984440000,68320000,0,341400000,56.1047,4.6109,3.9041,7.492,
002332.SZ,œ…Ë¢÷∆“©,2010-02-03,8.8357,8.7752,8.9568,8.3939,8.8539,3660073,52266224.1,0.0182,0.2055,14.2801,5.3572,999521600,N/A,4994682000,68320000,0,341400000,56.22,4.6204,3.9121,7.5074,
002332.SZ,œ…Ë¢÷∆“©,2010-02-04,8.8539,8.745,9.0233,8.6663,8.8902,3650126,53728764,0.0363,0.4101,14.7197,5.3427,1003620800,N/A,5015166000,68320000,0,341400000,56.4505,4.6393,3.9282,7.5382,
002332.SZ,œ…Ë¢÷∆“©,2010-02-05,8.8902,8.7147,8.9326,8.6118,8.8236,2760339,40074672.9,-0.0666,-0.7488,14.518,4.0403,996105600,N/A,4977612000,68320000,0,341400000,56.0278,4.6046,3.8987,7.4818,
002332.SZ,œ…Ë¢÷∆“©,2010-02-08,8.8236,8.8841,9.7072,8.8055,9.3441,6767613,105780143,0.5205,5.8985,15.6303,9.9058,1054860800,N/A,5271216000,68320000,0,341400000,59.3326,4.8762,4.1287,7.9231,
002332.SZ,œ…Ë¢÷∆“©,2010-02-09,9.3441,9.1867,9.3865,9.0899,9.1807,3385189,51516842.5,-0.1634,-1.7487,15.2183,4.9549,1036414400,N/A,5179038000,68320000,0,341400000,58.2951,4.7909,4.0565,7.7845,
002332.SZ,œ…Ë¢÷∆“©,2010-02-10,9.1807,9.2291,9.4107,9.1928,9.338,2129342,32710679.1,0.1573,1.7139,15.3619,3.1167,1054177600,N/A,5267802000,68320000,0,341400000,59.2942,4.873,4.126,7.9179,
002332.SZ,œ…Ë¢÷∆“©,2010-02-11,9.338,9.3804,9.3804,9.096,9.1323,1914759,29093616.2,-0.2058,-2.2035,15.1944,2.8026,1030948800,N/A,5151726000,68320000,0,341400000,57.9876,4.7656,4.0351,7.7435,
002332.SZ,œ…Ë¢÷∆“©,2010-02-12,9.1323,9.1746,9.1867,9.0657,9.1504,1668150,25174803.2,0.0182,0.1988,15.0915,2.4417,1032998400,N/A,5161968000,68320000,0,341400000,58.1029,4.7751,4.0431,7.7589,
002332.SZ,œ…Ë¢÷∆“©,2010-02-22,9.1504,9.096,9.2412,9.096,9.1444,1505341,22787779.7,-0.0061,-0.0661,15.138,2.2034,1032315200,N/A,5158554000,68320000,0,341400000,58.0645,4.772,4.0405,7.7537,
002332.SZ,œ…Ë¢÷∆“©,2010-02-23,9.1444,9.1625,9.1625,8.8418,8.8963,2447764,35989523.8,-0.2481,-2.7134,14.703,3.5828,1004304000,N/A,5018580000,68320000,0,341400000,56.489,4.6425,3.9308,7.5433,
002332.SZ,œ…Ë¢÷∆“©,2010-02-24,8.8963,8.872,9.3562,8.7934,9.3259,3986952,60415731.8,0.4297,4.8299,15.1534,5.8357,1052811200,N/A,5260974000,68320000,0,341400000,59.2173,4.8667,4.1207,7.9077,
