´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
300201.SZ,º£Â×ÕÜ,2011-04-07,N/A,5.137,5.2947,5.0288,5.1437,12656349,290235954,N/A,N/A,22.932,79.1022,365280000,N/A,1826400000,16000000,0,80000000,46.3105,7.9692,8.0183,-40.3161,
300201.SZ,º£Â×ÕÜ,2011-04-08,5.1437,4.9815,5.2879,4.8959,5.182,6810747,154016298.1,0.0383,0.7446,22.6137,42.5672,368000000,N/A,1840000000,16000000,0,80000000,46.6553,8.0286,8.078,-40.6163,
300201.SZ,º£Â×ÕÜ,2011-04-11,5.182,5.1099,5.1257,4.9139,4.9139,4293980,95275255.5,-0.2681,-5.1739,22.1881,26.8374,348960000,N/A,1744800000,16000000,0,80000000,44.2414,7.6132,7.66,-38.5149,
300201.SZ,º£Â×ÕÜ,2011-04-12,4.9139,4.8779,5.0266,4.8666,4.9747,2423502,53304846.4,0.0608,1.238,21.995,15.1469,353280000,N/A,1766400000,16000000,0,80000000,44.7891,7.7074,7.7549,-38.9917,
300201.SZ,º£Â×ÕÜ,2011-04-13,4.9747,4.9522,4.9973,4.9139,4.9725,2033541,44683068.3,-0.0023,-0.0453,21.973,12.7096,353120000,N/A,1765600000,16000000,0,80000000,44.7688,7.7039,7.7513,-38.974,
300201.SZ,º£Â×ÕÜ,2011-04-14,4.9725,4.9635,4.9635,4.8148,4.8418,2694580,58297637.8,-0.1307,-2.628,21.6351,16.8411,343840000,N/A,1719200000,16000000,0,80000000,43.5923,7.5015,7.5476,-37.9498,
300201.SZ,º£Â×ÕÜ,2011-04-15,4.8418,4.8215,4.9229,4.8035,4.8688,1469687,31746483.6,0.027,0.5584,21.6008,9.1855,345760000,N/A,1728800000,16000000,0,80000000,43.8357,7.5434,7.5898,-38.1617,
300201.SZ,º£Â×ÕÜ,2011-04-18,4.8688,4.8463,4.9567,4.8373,4.9454,1661341,36175099.5,0.0766,1.5733,21.7746,10.3834,351200000,N/A,1756000000,16000000,0,80000000,44.5254,7.662,7.7092,-38.7621,
300201.SZ,º£Â×ÕÜ,2011-04-19,4.9454,4.8733,4.8891,4.7697,4.79,1518712,32534443.2,-0.1555,-3.1435,21.4224,9.492,340160000,N/A,1700800000,16000000,0,80000000,43.1258,7.4212,7.4669,-37.5436,
300201.SZ,º£Â×ÕÜ,2011-04-20,4.79,4.8193,4.8373,4.772,4.7877,904205,19240499,-0.0023,-0.047,21.2789,5.6513,340000000,N/A,1700000000,16000000,0,80000000,43.1055,7.4177,7.4634,-37.526,
