代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
002650.SZ,加加食品,2012-01-06,N/A,2.8737,2.8927,2.6737,2.7978,11200562,247120125.8,N/A,N/A,22.0632,35.0018,707200000,N/A,3536000000,32000000,0,160000000,22.4194,2.1836,2.1012,2.9103,
002650.SZ,加加食品,2012-01-09,2.7978,2.7446,2.9383,2.6965,2.8877,7828684,173833442.8,0.0899,3.2127,22.2047,24.4646,729920000,N/A,3649600000,32000000,0,160000000,23.1397,2.2537,2.1688,3.0038,
002650.SZ,加加食品,2012-01-10,2.8877,2.818,2.9294,2.7978,2.8851,6938663,156632894.3,-0.0025,-0.0877,22.5739,21.6833,729280000,N/A,3646400000,32000000,0,160000000,23.1194,2.2518,2.1669,3.0011,
002650.SZ,加加食品,2012-01-11,2.8851,2.8864,2.9244,2.8396,2.856,4518154,102677451.4,-0.0291,-1.0092,22.7255,14.1192,721920000,N/A,3609600000,32000000,0,160000000,22.8861,2.229,2.145,2.9708,
002650.SZ,加加食品,2012-01-12,2.856,2.8269,2.8788,2.7231,2.7358,3975610,87678779.3,-0.1203,-4.211,22.0542,12.4238,691520000,N/A,3457600000,32000000,0,160000000,21.9223,2.1352,2.0547,2.8457,
002650.SZ,加加食品,2012-01-13,2.7358,2.7218,2.7775,2.618,2.618,3103475,65819883.2,-0.1177,-4.3036,21.2084,9.6984,661760000,N/A,3308800000,32000000,0,160000000,20.9789,2.0433,1.9662,2.7233,
002650.SZ,加加食品,2012-01-16,2.618,2.5319,2.5674,2.4395,2.4395,2483794,49033615.9,-0.1785,-6.8182,19.7414,7.7619,616640000,N/A,3083200000,32000000,0,160000000,19.5485,1.904,1.8322,2.5376,
002650.SZ,加加食品,2012-01-17,2.4395,2.418,2.5623,2.4129,2.5573,2539108,50033726.2,0.1177,4.8262,19.7052,7.9347,646400000,N/A,3232000000,32000000,0,160000000,20.492,1.9959,1.9206,2.6601,
002650.SZ,加加食品,2012-01-18,2.5573,2.5332,2.5522,2.418,2.4256,2038804,40064362.4,-0.1317,-5.1485,19.6509,6.3713,613120000,N/A,3065600000,32000000,0,160000000,19.4369,1.8931,1.8217,2.5231,
002650.SZ,加加食品,2012-01-19,2.4256,2.4218,2.4889,2.4193,2.4458,1409902,27380148.8,0.0203,0.8351,19.4199,4.4059,618240000,N/A,3091200000,32000000,0,160000000,19.5992,1.9089,1.8369,2.5442,
002650.SZ,加加食品,2012-01-20,2.4458,2.4433,2.518,2.4433,2.5053,1629413,32123780.3,0.0595,2.4327,19.7149,5.0919,633280000,N/A,3166400000,32000000,0,160000000,20.076,1.9554,1.8816,2.6061,
002650.SZ,加加食品,2012-01-30,2.5053,2.5218,2.561,2.4965,2.5167,1507260,30220333.4,0.0114,0.4548,20.0498,4.7102,636160000,N/A,3180800000,32000000,0,160000000,20.1673,1.9642,1.8902,2.6179,
002650.SZ,加加食品,2012-01-31,2.5167,2.5117,2.5395,2.5015,2.5319,700594,13919610.5,0.0152,0.6036,19.8683,2.1894,640000000,N/A,3200000000,32000000,0,160000000,20.2891,1.9761,1.9016,2.6337,
002650.SZ,加加食品,2012-02-01,2.5319,2.5294,2.6041,2.5104,2.5446,1801030,36437445.5,0.0127,0.5,20.2314,5.6282,643200000,N/A,3216000000,32000000,0,160000000,20.3905,1.986,1.9111,2.6469,
002650.SZ,加加食品,2012-02-02,2.5446,2.5446,2.5889,2.5281,2.5699,1217273,24598953.4,0.0253,0.995,20.2082,3.804,649600000,N/A,3248000000,32000000,0,160000000,20.5934,2.0057,1.9301,2.6732,
002650.SZ,加加食品,2012-02-03,2.5699,2.5674,2.5914,2.5471,2.5889,1267614,25784930.3,0.019,0.7389,20.3413,3.9613,654400000,N/A,3272000000,32000000,0,160000000,20.7456,2.0206,1.9444,2.693,
002650.SZ,加加食品,2012-02-06,2.5889,2.5889,2.5914,2.556,2.5674,1258806,25553247.1,-0.0215,-0.8313,20.2996,3.9338,648960000,N/A,3244800000,32000000,0,160000000,20.5731,2.0038,1.9282,2.6706,
002650.SZ,加加食品,2012-02-07,2.5674,2.5674,2.5674,2.5218,2.5357,868794,17368008.1,-0.0316,-1.2327,19.9909,2.715,640960000,N/A,3204800000,32000000,0,160000000,20.3195,1.9791,1.9044,2.6377,
002650.SZ,加加食品,2012-02-08,2.5357,2.5307,2.5914,2.5243,2.5889,1254197,25416773.5,0.0532,2.0969,20.2654,3.9194,654400000,N/A,3272000000,32000000,0,160000000,20.7456,2.0206,1.9444,2.693,
002650.SZ,加加食品,2012-02-09,2.5889,2.5864,2.6155,2.5712,2.6092,1274511,26156417.7,0.0203,0.7824,20.5227,3.9828,659520000,N/A,3297600000,32000000,0,160000000,20.9079,2.0364,1.9596,2.714,
002650.SZ,加加食品,2012-02-10,2.6092,2.6092,2.618,2.5851,2.6117,1178047,24219934.7,0.0025,0.097,20.5594,3.6814,660160000,N/A,3300800000,32000000,0,160000000,20.9282,2.0384,1.9615,2.7167,
