´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
002572.SZ,Ë÷·ÆÑÇ,2011-04-12,N/A,9.3301,9.3418,8.8111,9.0269,2611783,203996997.9,N/A,N/A,78.1064,24.1832,835920000,N/A,4140900000,10800000,0,53500000,49.2734,22.1595,6.8506,44.0741,
002572.SZ,Ë÷·ÆÑÇ,2011-04-13,9.0269,9.0362,9.2555,9.0024,9.2018,990541,77489284.3,0.1749,1.938,78.2293,9.1717,852120000,N/A,4221150000,10800000,0,53500000,50.2283,22.589,6.9834,44.9283,
002572.SZ,Ë÷·ÆÑÇ,2011-04-14,9.2018,9.1528,9.1528,8.8963,8.9511,649207,49975276.7,-0.2507,-2.725,76.979,6.0112,828900000,N/A,4106125000,10800000,0,53500000,48.8596,21.9734,6.7931,43.704,
002572.SZ,Ë÷·ÆÑÇ,2011-04-15,8.9511,8.9044,9.54,8.9044,9.3639,1022667,81511525.5,0.4129,4.6124,79.7049,9.4691,867132000,N/A,4295515000,10800000,0,53500000,51.1132,22.9869,7.1064,45.7198,
002572.SZ,Ë÷·ÆÑÇ,2011-04-18,9.3639,9.3301,9.6532,9.2158,9.5634,564104,46087997.5,0.1994,2.1298,81.7012,5.2232,885600000,N/A,4387000000,10800000,0,53500000,52.2018,23.4765,7.2578,46.6935,
002572.SZ,Ë÷·ÆÑÇ,2011-04-19,9.5634,9.5144,9.5762,9.2135,9.3884,338707,27244512,-0.1749,-1.8293,80.4368,3.1362,869400000,N/A,4306750000,10800000,0,53500000,51.2469,23.0471,7.125,45.8394,
002572.SZ,Ë÷·ÆÑÇ,2011-04-20,9.3884,9.5015,9.5634,9.2368,9.3301,274890,22064382.3,-0.0583,-0.6211,80.2662,2.5453,864000000,N/A,4280000000,10800000,0,53500000,50.9285,22.9039,7.0807,45.5546,
002572.SZ,Ë÷·ÆÑÇ,2011-04-21,9.3301,9.3301,9.3989,9.1097,9.1552,244158,19192135.9,-0.1749,-1.875,78.6054,2.2607,847800000,N/A,4199750000,10800000,0,53500000,49.9736,22.4745,6.948,44.7005,
002572.SZ,Ë÷·ÆÑÇ,2011-04-22,9.1552,9.1563,9.2893,9.1085,9.2251,237986,18801456.8,0.07,0.7643,79.0024,2.2036,854280000,N/A,4231850000,10800000,0,53500000,50.3556,22.6462,7.0011,45.0422,
002572.SZ,Ë÷·ÆÑÇ,2011-04-25,9.2251,9.2718,9.2718,9.0502,9.154,241346,18928177.6,-0.0711,-0.7712,78.4276,2.2347,847692000,N/A,4199215000,10800000,0,53500000,49.9673,22.4716,6.9471,44.6948,
