代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
000503.SZ,海虹控股,1992-11-30,N/A,1.3789,1.681,1.3789,1.6679,197000,12254000,N/A,N/A,62.203,1.396,179216050,N/A,1270000000,14111500,0,100000000,N/A,N/A,N/A,N/A,
000503.SZ,海虹控股,1992-12-01,1.6679,1.6547,1.7335,1.6416,1.7138,293600,18789000,0.046,2.7559,63.9952,2.0806,184155075,N/A,1305000000,14111500,0,100000000,N/A,N/A,N/A,N/A,
000503.SZ,海虹控股,1992-12-02,1.7138,1.7073,1.7598,1.635,1.6416,123800,8126000,-0.0722,-4.2146,65.6381,0.8773,176393750,N/A,1250000000,14111500,0,100000000,N/A,N/A,N/A,N/A,
000503.SZ,海虹控股,1992-12-03,1.6416,1.6416,1.6547,1.5628,1.6219,37000,2283000,-0.0197,-1.2,61.7027,0.2622,174277025,N/A,1235000000,14111500,0,100000000,N/A,N/A,N/A,N/A,
000503.SZ,海虹控股,1992-12-04,1.6219,1.6153,1.6744,1.5759,1.6613,59300,3682000,0.0394,2.4291,62.0911,0.4202,178510475,N/A,1265000000,14111500,0,100000000,N/A,N/A,N/A,N/A,
000503.SZ,海虹控股,1992-12-07,1.6613,1.6941,1.7467,1.681,1.6941,91100,5917000,0.0328,1.9763,64.9506,0.6456,182038350,N/A,1290000000,14111500,0,100000000,N/A,N/A,N/A,N/A,
000503.SZ,海虹控股,1992-12-08,1.6941,1.7073,1.7073,1.5891,1.5891,32400,2029000,-0.1051,-6.2016,62.6235,0.2296,170749150,N/A,1210000000,14111500,0,100000000,N/A,N/A,N/A,N/A,
000503.SZ,海虹控股,1992-12-09,1.5891,1.5694,1.6219,1.53,1.5497,48700,2916000,-0.0394,-2.4793,59.8768,0.3451,166515700,N/A,1180000000,14111500,0,100000000,N/A,N/A,N/A,N/A,
000503.SZ,海虹控股,1992-12-10,1.5497,1.5497,1.5628,1.484,1.5234,49700,2878000,-0.0263,-1.6949,57.9074,0.3522,163693400,N/A,1160000000,14111500,0,100000000,N/A,N/A,N/A,N/A,
000503.SZ,海虹控股,1992-12-11,1.5234,1.5037,1.6022,1.4446,1.5365,31000,1813000,0.0131,0.8621,58.4839,0.2197,165104550,N/A,1170000000,14111500,0,100000000,N/A,N/A,N/A,N/A,
000503.SZ,海虹控股,1992-12-14,1.5365,1.5365,1.5628,1.5103,1.5103,24100,1396000,-0.0263,-1.7094,57.9253,0.1708,162282250,N/A,1150000000,14111500,0,100000000,N/A,N/A,N/A,N/A,
000503.SZ,海虹控股,1992-12-15,1.5103,1.5103,1.5103,1.4183,1.4249,20800,1145000,-0.0854,-5.6522,55.0481,0.1474,153109775,N/A,1085000000,14111500,0,100000000,N/A,N/A,N/A,N/A,
000503.SZ,海虹控股,1992-12-16,1.4249,1.4052,1.4446,1.4052,1.4446,20100,1089000,0.0197,1.3825,54.1791,0.1424,155226500,N/A,1100000000,14111500,0,100000000,N/A,N/A,N/A,N/A,
000503.SZ,海虹控股,1992-12-17,1.4446,1.4446,1.4577,1.4315,1.4446,16200,891000,0,0,55,0.1148,155226500,N/A,1100000000,14111500,0,100000000,N/A,N/A,N/A,N/A,
000503.SZ,海虹控股,1992-12-18,1.4446,1.4446,1.4577,1.4249,1.4577,23200,1274000,0.0131,0.9091,54.9138,0.1644,156637650,N/A,1110000000,14111500,0,100000000,N/A,N/A,N/A,N/A,
000503.SZ,海虹控股,1992-12-21,1.4577,1.4446,1.4446,1.4118,1.438,17400,949000,-0.0197,-1.3514,54.5402,0.1233,154520925,N/A,1095000000,14111500,0,100000000,N/A,N/A,N/A,N/A,
000503.SZ,海虹控股,1992-12-22,1.438,1.4446,1.4446,1.3986,1.4118,17000,922000,-0.0263,-1.8265,54.2353,0.1205,151698625,N/A,1075000000,14111500,0,100000000,N/A,N/A,N/A,N/A,
000503.SZ,海虹控股,1992-12-23,1.4118,1.4052,1.4052,1.3789,1.3855,5400,285000,-0.0263,-1.8605,52.7778,0.0383,148876325,N/A,1055000000,14111500,0,100000000,N/A,N/A,N/A,N/A,
000503.SZ,海虹控股,1992-12-24,1.3855,1.3789,1.4052,1.3658,1.3986,21700,1141000,0.0131,0.9479,52.5806,0.1538,150287475,N/A,1065000000,14111500,0,100000000,N/A,N/A,N/A,N/A,
000503.SZ,海虹控股,1992-12-25,1.3986,1.4052,1.4052,1.3789,1.4052,10100,536000,0.0066,0.4695,53.0693,0.0716,150993050,N/A,1070000000,14111500,0,100000000,N/A,N/A,N/A,N/A,
000503.SZ,海虹控股,1992-12-28,1.4052,1.4118,1.4118,1.3658,1.3986,15600,828000,-0.0066,-0.4673,53.0769,0.1105,150287475,N/A,1065000000,14111500,0,100000000,N/A,N/A,N/A,N/A,
000503.SZ,海虹控股,1992-12-29,1.3986,1.3986,1.3986,1.3789,1.3855,17000,898000,-0.0131,-0.939,52.8235,0.1205,148876325,N/A,1055000000,14111500,0,100000000,N/A,N/A,N/A,N/A,
