╢ЗбК,╪РЁф,хуфз,г╟йуел╪ш(т╙),©╙ел╪ш(т╙),вН╦ъ╪ш(т╙),вН╣м╪ш(т╙),йуел╪ш(т╙),Ёи╫╩а©(╧и),Ёи╫╩╫П╤Н(т╙),уг╣Ь(т╙),уг╣Ь╥Ы(%),╬Ы╪ш(т╙),╩╩йжбй(%),A╧иаВм╗йпж╣(т╙),B╧иаВм╗йпж╣(т╙),вэйпж╣(т╙),A╧иаВм╗╧и╠╬(╧и),B╧иаВм╗╧и╠╬(╧и),вэ╧и╠╬(╧и),йпс╞бй,йп╬╩бй,йпоЗбй,йпожбй,
002227.SZ,╟блья╦,2008-05-20,10.0208,9.924,10.0982,9.2027,9.2608,1778711,35449959,-0.76,-7.5845,19.9301,8.0851,420860000,N/A,2077077053.5,22000000,0,108576950,37.439,12.9405,11.1334,231.0312,
002227.SZ,╟блья╦,2008-05-21,9.2608,9.1058,9.2946,8.7234,9.193,1882404,34845742.3,-0.0678,-0.7318,18.5113,8.5564,417780000,N/A,2061876280.5,22000000,0,108576950,37.165,12.8458,11.0519,229.3405,
002227.SZ,╟блья╦,2008-05-22,9.193,9.0526,9.0816,8.8832,8.9364,1366601,25316730.9,-0.2566,-2.7909,18.5253,6.2118,406120000,N/A,2004330497,22000000,0,108576950,36.1277,12.4872,10.7434,222.9397,
002227.SZ,╟блья╦,2008-05-23,8.9364,8.9074,8.9993,8.5685,8.9074,1371952,24951578.3,-0.029,-0.325,18.1869,6.2361,404800000,N/A,1997815880,22000000,0,108576950,36.0103,12.4466,10.7085,222.2151,
002227.SZ,╟блья╦,2008-05-26,8.9074,8.9025,9.072,8.7137,8.7137,966656,17726162.8,-0.1936,-2.1739,18.3376,4.3939,396000000,N/A,1954385100,22000000,0,108576950,35.2275,12.1761,10.4757,217.3843,
002227.SZ,╟блья╦,2008-05-27,8.7137,8.7137,8.9945,8.6217,8.9074,694658,12682620.9,0.1936,2.2222,18.2574,3.1575,404800000,N/A,1997815880,22000000,0,108576950,36.0103,12.4466,10.7085,222.2151,
002227.SZ,╟блья╦,2008-05-28,8.9074,8.8977,9.1688,8.7621,9.1397,1025897,19051176.8,0.2324,2.6087,18.5703,4.6632,415360000,N/A,2049932816,22000000,0,108576950,36.9497,12.7713,10.9879,228.012,
002227.SZ,╟блья╦,2008-05-29,9.1397,9.0526,9.5173,8.917,9.0768,1974404,37758379.4,-0.0629,-0.6886,19.1239,8.9746,412500000,N/A,2035817812.5,22000000,0,108576950,36.6953,12.6834,10.9122,226.442,
002227.SZ,╟блья╦,2008-05-30,9.0768,9.0526,9.4302,9.0042,9.4253,1605061,30693628.5,0.3485,3.84,19.123,7.2957,428340000,N/A,2113993216.5,22000000,0,108576950,38.1044,13.1704,11.3312,235.1374,
002227.SZ,╟блья╦,2008-06-02,9.4253,9.3479,9.4157,9.1058,9.2753,1166702,22314992.8,-0.1501,-1.5922,19.1266,5.3032,421520000,N/A,2080334362,22000000,0,108576950,37.4977,12.9607,11.1508,231.3935,
002227.SZ,╟блья╦,2008-06-03,9.2753,9.2898,9.3673,8.9461,9.101,1110332,20855635.3,-0.1743,-1.8789,18.7832,5.047,413600000,N/A,2041246660,22000000,0,108576950,36.7931,12.7172,10.9413,227.0459,
002227.SZ,╟блья╦,2008-06-04,9.101,9.0623,9.0623,8.7137,8.7863,727762,13275051.4,-0.3147,-3.4574,18.2409,3.308,399300000,N/A,1970671642.5,22000000,0,108576950,35.521,12.2775,10.563,219.1959,
002227.SZ,╟блья╦,2008-06-05,8.7863,8.7476,8.8977,8.6895,8.8396,472298,8597725.4,0.0533,0.6061,18.204,2.1468,401720000,N/A,1982615107,22000000,0,108576950,35.7363,12.3519,10.627,220.5243,
002227.SZ,╟блья╦,2008-06-06,8.8396,8.8396,8.9461,8.7428,8.8009,586640,10724335.4,-0.0387,-0.4381,18.2809,2.6665,399960000,N/A,1973928951,22000000,0,108576950,35.5797,12.2978,10.5805,219.5582,
002227.SZ,╟блья╦,2008-06-10,8.8009,8.4668,8.4668,7.9198,7.9198,1132749,18977569.3,-0.8811,-10.011,16.7536,5.1489,359920000,N/A,1776318902,22000000,0,108576950,32.0178,11.0667,9.5213,197.5782,
002227.SZ,╟блья╦,2008-06-11,7.9198,7.6487,7.8811,7.4744,7.518,932807,14654936.2,-0.4018,-5.0733,15.7106,4.24,341660000,N/A,1686200033.5,22000000,0,108576950,30.3935,10.5052,9.0382,187.5544,
002227.SZ,╟блья╦,2008-06-12,7.518,7.518,7.518,7.518,7.518,N/A,N/A,0,0,N/A,N/A,341660000,N/A,1686200033.5,22000000,0,108576950,30.3935,10.5052,9.0382,187.5544,
002227.SZ,╟блья╦,2008-06-13,7.518,7.6051,7.6584,7.276,7.3341,1030346,15956496.6,-0.184,-2.4469,15.4865,4.6834,333300000,N/A,1644940792.5,22000000,0,108576950,29.6498,10.2482,8.8171,182.9651,
002227.SZ,╟блья╦,2008-06-16,7.3341,7.3534,7.6342,7.1985,7.5519,1210426,18661181.8,0.2178,2.9703,15.417,5.5019,343200000,N/A,1693800420,22000000,0,108576950,30.5305,10.5526,9.079,188.3997,
002227.SZ,╟блья╦,2008-06-17,7.5519,7.5955,7.8908,7.5035,7.5761,2016202,32108855.3,0.0242,0.3205,15.9254,9.1646,344300000,N/A,1699229267.5,22000000,0,108576950,30.6283,10.5864,9.1081,189.0036,
002227.SZ,╟блья╦,2008-06-18,7.5761,7.5471,7.8859,7.2856,7.8424,1592802,25320178.2,0.2663,3.5144,15.8966,7.24,356400000,N/A,1758946590,22000000,0,108576950,31.7047,10.9585,9.4281,195.6459,
002227.SZ,╟блья╦,2008-06-19,7.8424,7.7552,7.7552,7.0581,7.0581,1743698,26223723,-0.7842,-10,15.0391,7.9259,320760000,N/A,1583051931,22000000,0,108576950,28.5342,9.8626,8.4853,176.0813,
002227.SZ,╟блья╦,2008-06-20,7.0581,7.0581,7.4599,6.6418,7.1162,1694393,24731906.7,0.0581,0.823,14.5963,7.7018,323400000,N/A,1596081165,22000000,0,108576950,28.7691,9.9438,8.5552,177.5305,
002227.SZ,╟блья╦,2008-06-23,7.1162,6.9226,6.9758,6.6515,6.6757,1130567,15902295.5,-0.4405,-6.1905,14.0658,5.1389,303380000,N/A,1497276140.5,22000000,0,108576950,26.9881,9.3282,8.0256,166.5405,
002227.SZ,╟блья╦,2008-06-24,6.6757,6.7289,6.9565,6.6079,6.8984,1025801,14400255.8,0.2227,3.3358,14.0381,4.6627,313500000,N/A,1547221537.5,22000000,0,108576950,27.8884,9.6394,8.2933,172.0959,
002227.SZ,╟блья╦,2008-06-25,6.8984,6.85,7.2711,6.8161,7.2227,1496506,21928571.4,0.3243,4.7018,14.6532,6.8023,328240000,N/A,1619968094,22000000,0,108576950,29.1996,10.0926,8.6832,180.1875,
002227.SZ,╟блья╦,2008-06-26,7.2227,7.1646,7.3486,7.0678,7.2905,1474463,21941993.7,0.0678,0.9383,14.8813,6.7021,331320000,N/A,1635168867,22000000,0,108576950,29.4736,10.1873,8.7647,181.8782,
002227.SZ,╟блья╦,2008-06-27,7.2905,7.0194,7.0678,6.6757,6.7677,1068831,15238427.7,-0.5228,-7.1713,14.2571,4.8583,307560000,N/A,1517905761,22000000,0,108576950,27.36,9.4567,8.1361,168.8352,
002227.SZ,╟блья╦,2008-06-30,6.7677,6.7531,6.908,6.6224,6.8015,748876,10467721.9,0.0339,0.5007,13.9779,3.404,309100000,N/A,1525506147.5,22000000,0,108576950,27.497,9.5041,8.1769,169.6805,
002227.SZ,╟блья╦,2008-07-01,6.8015,6.85,7.1937,6.85,6.9516,1135723,16435022.7,0.1501,2.2064,14.471,5.1624,315920000,N/A,1559165002,22000000,0,108576950,28.1037,9.7138,8.3573,173.4244,
002227.SZ,╟блья╦,2008-07-02,6.9516,6.9903,7.1598,6.8742,7.0049,803156,11619210.2,0.0533,0.766,14.4669,3.6507,318340000,N/A,1571108466.5,22000000,0,108576950,28.319,9.7882,8.4213,174.7529,
002227.SZ,╟блья╦,2008-07-03,7.0049,6.8984,7.4164,6.8112,7.3341,1836554,27457905.6,0.3292,4.6994,14.9508,8.348,333300000,N/A,1644940792.5,22000000,0,108576950,29.6498,10.2482,8.8171,182.9651,
002227.SZ,╟блья╦,2008-07-04,7.3341,7.2663,7.3631,7.1791,7.2856,1322796,19799083.5,-0.0484,-0.6601,14.9676,6.0127,331100000,N/A,1634083097.5,22000000,0,108576950,29.4541,10.1805,8.7589,181.7574,
002227.SZ,╟блья╦,2008-07-07,7.2856,7.3534,7.6729,7.3098,7.6487,1182059,18413741.4,0.3631,4.9834,15.5777,5.373,347600000,N/A,1715515810,22000000,0,108576950,30.9219,10.6879,9.1954,190.8151,
002227.SZ,╟блья╦,2008-07-08,7.6487,7.6487,7.7843,7.5471,7.6826,1266091,20071914.3,0.0339,0.443,15.8535,5.755,349140000,N/A,1723116196.5,22000000,0,108576950,31.0589,10.7352,9.2361,191.6605,
002227.SZ,╟блья╦,2008-07-09,7.6826,7.6826,7.9053,7.6584,7.8666,1200362,19318810.6,0.184,2.3945,16.0942,5.4562,357500000,N/A,1764375437.5,22000000,0,108576950,31.8026,10.9923,9.4572,196.2497,
002227.SZ,╟блья╦,2008-07-10,7.8666,7.8182,7.9004,7.6874,7.6874,949900,15307778.3,-0.1791,-2.2769,16.1151,4.3177,349360000,N/A,1724201966,22000000,0,108576950,31.0784,10.742,9.2419,191.7813,
002227.SZ,╟блья╦,2008-07-11,7.6874,7.61,7.7939,7.5374,7.6778,659997,10363446.7,-0.0097,-0.1259,15.7023,3,348920000,N/A,1722030427,22000000,0,108576950,31.0393,10.7285,9.2303,191.5397,
002227.SZ,╟блья╦,2008-07-14,7.6778,7.6874,8.0021,7.6003,7.9101,927947,15146821.7,0.2324,3.0265,16.3229,4.2179,359480000,N/A,1774147363,22000000,0,108576950,31.9787,11.0532,9.5096,197.3367,
002227.SZ,╟блья╦,2008-07-15,7.9101,7.9392,7.9827,7.6003,7.6148,1086913,17520057.8,-0.2953,-3.7332,16.1191,4.9405,346060000,N/A,1707915423.5,22000000,0,108576950,30.7849,10.6405,9.1546,189.9697,
002227.SZ,╟блья╦,2008-07-16,7.6148,7.5713,7.702,7.2808,7.4406,781695,12069306.1,-0.1743,-2.2886,15.4399,3.5532,338140000,N/A,1668827721.5,22000000,0,108576950,30.0803,10.397,8.9451,185.6221,
002227.SZ,╟блья╦,2008-07-17,7.4406,7.7843,8.1861,7.6584,8.1861,3845858,64621116.1,0.7455,10.0195,16.8028,17.4812,372020000,N/A,1836036224.5,22000000,0,108576950,33.0942,11.4387,9.8414,204.2205,
002227.SZ,╟блья╦,2008-07-18,8.1861,8.3022,8.3991,7.9876,8.1812,3222033,54609230.8,-0.0048,-0.0591,16.9487,14.6456,371800000,N/A,1834950455,22000000,0,108576950,33.0747,11.432,9.8355,204.0997,
002227.SZ,╟блья╦,2008-07-21,8.1812,7.9392,8.3797,7.9392,8.3603,1890072,32056455,0.1791,2.1893,16.9604,8.5912,379940000,N/A,1875123926.5,22000000,0,108576950,33.7988,11.6823,10.0509,208.5682,
002227.SZ,╟блья╦,2008-07-22,8.3603,8.1812,8.6556,8.1328,8.3313,1546120,26655692.6,-0.029,-0.3474,17.2404,7.0278,378620000,N/A,1868609309.5,22000000,0,108576950,33.6814,11.6417,10.0159,207.8436,
002227.SZ,╟блья╦,2008-07-23,8.3313,8.3797,8.5491,8.0989,8.1183,1166801,19878704.4,-0.213,-2.5567,17.0369,5.3036,368940000,N/A,1820835451.5,22000000,0,108576950,32.8202,11.344,9.7599,202.5297,
002227.SZ,╟блья╦,2008-07-24,8.1183,8.1473,8.3168,8.1231,8.2151,771354,13094284.1,0.0968,1.1926,16.9757,3.5062,373340000,N/A,1842550841.5,22000000,0,108576950,33.2117,11.4793,9.8763,204.9451,
002227.SZ,╟блья╦,2008-07-25,8.2151,8.2054,8.2684,8.0892,8.0941,786548,13225038.4,-0.121,-1.4732,16.814,3.5752,367840000,N/A,1815406604,22000000,0,108576950,32.7224,11.3102,9.7308,201.9259,
002227.SZ,╟блья╦,2008-07-28,8.0941,8.0602,8.1667,7.9634,8.0263,761100,12688701.5,-0.0678,-0.8373,16.6715,3.4595,364760000,N/A,1800205831,22000000,0,108576950,32.4484,11.2155,9.6493,200.2351,
002227.SZ,╟блья╦,2008-07-29,8.0263,7.9876,8.2006,7.9053,7.9876,471200,7864619,-0.0387,-0.4825,16.6906,2.1418,363000000,N/A,1791519675,22000000,0,108576950,32.2918,11.1614,9.6027,199.269,
002227.SZ,╟блья╦,2008-07-30,7.9876,8.0602,8.1715,7.9876,8.036,624887,10452152.9,0.0484,0.6061,16.7265,2.8404,365200000,N/A,1802377370,22000000,0,108576950,32.4875,11.229,9.6609,200.4767,
002227.SZ,╟блья╦,2008-07-31,8.036,8.0844,8.1473,7.5955,7.5955,812300,13027973,-0.4405,-5.4819,16.0384,3.6923,345180000,N/A,1703572345.5,22000000,0,108576950,30.7066,10.6135,9.1313,189.4867,
002227.SZ,╟блья╦,2008-08-01,7.5955,7.5422,7.6487,7.3389,7.5422,641077,9909553.3,-0.0533,-0.7011,15.4577,2.914,342760000,N/A,1691628881,22000000,0,108576950,30.4913,10.5391,9.0673,188.1582,
002227.SZ,╟блья╦,2008-08-04,7.5422,7.3631,7.5325,7.3389,7.3825,457781,7004228.3,-0.1598,-2.1181,15.3004,2.0808,335500000,N/A,1655798487.5,22000000,0,108576950,29.8455,10.3158,8.8753,184.1728,
002227.SZ,╟блья╦,2008-08-05,7.3825,7.4793,7.4793,7.213,7.4018,505241,7678783.6,0.0194,0.2623,15.1983,2.2965,336380000,N/A,1660141565.5,22000000,0,108576950,29.9238,10.3429,8.8985,184.6559,
002227.SZ,╟блья╦,2008-08-06,7.4018,7.3583,7.3583,6.7289,6.8258,3112138,45481997,-0.5761,-7.7829,14.6144,11.3169,387750000,N/A,1530934995,27500000,0,108576950,27.5948,9.5379,8.206,170.2844,
002227.SZ,╟блья╦,2008-08-07,6.8258,6.9226,7.1646,6.8306,7.0581,1754817,25536054.3,0.2324,3.4043,14.552,6.3812,400950000,N/A,1583051931,27500000,0,108576950,28.5342,9.8626,8.4853,176.0813,
002227.SZ,╟блья╦,2008-08-08,7.0581,7.1065,7.1259,6.7773,6.7773,1253808,18010317,-0.2808,-3.9781,14.3645,4.5593,385000000,N/A,1520077300,27500000,0,108576950,27.3991,9.4703,8.1478,169.0767,
002227.SZ,╟блья╦,2008-08-11,6.7773,6.7289,6.7773,6.1529,6.1916,1173200,15572906.4,-0.5858,-8.6429,13.2739,4.2662,351725000,N/A,1388699190.5,27500000,0,108576950,25.0311,8.6518,7.4436,154.4636,
002227.SZ,╟блья╦,2008-08-12,6.1916,6.1916,6.4627,6.1625,6.3562,729773,9481813.8,0.1646,2.6583,12.9928,2.6537,361075000,N/A,1425615353.5,27500000,0,108576950,25.6965,8.8818,7.6415,158.5698,
002227.SZ,╟блья╦,2008-08-13,6.3562,6.2448,6.4143,6.0609,6.3804,534874,6900401.4,0.0242,0.3808,12.901,1.945,362450000,N/A,1431044201,27500000,0,108576950,25.7943,8.9156,7.6706,159.1736,
002227.SZ,╟блья╦,2008-08-14,6.3804,6.332,6.4724,6.2594,6.3417,382170,5035172.2,-0.0387,-0.607,13.1752,1.3897,360250000,N/A,1422358045,27500000,0,108576950,25.6378,8.8615,7.624,158.2075,
002227.SZ,╟блья╦,2008-08-15,6.3417,6.3417,6.3901,6.2545,6.3175,429689,5626336.6,-0.0242,-0.3817,13.094,1.5625,358875000,N/A,1416929197.5,27500000,0,108576950,25.5399,8.8276,7.5949,157.6036,
002227.SZ,╟блья╦,2008-08-18,6.3175,6.2932,6.3417,5.8092,5.8769,627669,7790927.8,-0.4405,-6.9732,12.4125,2.2824,333850000,N/A,1318124173,27500000,0,108576950,23.759,8.2121,7.0653,146.6136,
002227.SZ,╟блья╦,2008-08-19,5.8769,5.8237,6.027,5.722,6.0028,422965,5177575.7,0.1259,2.1417,12.2411,1.5381,341000000,N/A,1346354180,27500000,0,108576950,24.2678,8.388,7.2166,149.7536,
002227.SZ,╟блья╦,2008-08-20,6.0028,5.8479,6.5208,5.7123,6.4385,1072106,13614105.9,0.4357,7.2581,12.6985,3.8986,365750000,N/A,1444073435,27500000,0,108576950,26.0292,8.9968,7.7404,160.6229,
002227.SZ,╟блья╦,2008-08-21,6.4385,6.2642,6.3417,6.0464,6.0706,570141,7282805.7,-0.3679,-5.7143,12.7737,2.0732,344850000,N/A,1361554953,27500000,0,108576950,24.5418,8.4827,7.2981,151.4444,
002227.SZ,╟блья╦,2008-08-22,6.0706,6.0512,6.0899,5.7462,5.8188,296667,3607834.6,-0.2517,-4.1467,12.1612,1.0788,330550000,N/A,1305094939,27500000,0,108576950,23.5241,8.1309,6.9955,145.1644,
002227.SZ,╟блья╦,2008-08-25,5.8188,5.8285,5.9592,5.7849,5.8188,275279,3341155,0,0,12.1373,1.001,330550000,N/A,1305094939,27500000,0,108576950,23.5241,8.1309,6.9955,145.1644,
002227.SZ,╟блья╦,2008-08-26,5.8188,5.8092,5.906,5.6155,5.7607,532665,6357945.3,-0.0581,-0.9983,11.9361,1.937,327250000,N/A,1292065705,27500000,0,108576950,23.2893,8.0497,6.9256,143.7152,
002227.SZ,╟блья╦,2008-08-27,5.7607,5.6252,5.814,5.4751,5.6736,449164,5213820.5,-0.0871,-1.5126,11.6078,1.6333,322300000,N/A,1272521854,27500000,0,108576950,22.937,7.928,6.8209,141.5414,
002227.SZ,╟блья╦,2008-08-28,5.6736,5.6688,5.7317,5.5913,5.6591,188181,2196488.6,-0.0145,-0.256,11.6722,0.6843,321475000,N/A,1269264545.5,27500000,0,108576950,22.8783,7.9077,6.8034,141.179,
002227.SZ,╟блья╦,2008-08-29,5.6591,5.693,5.8334,5.5719,5.7753,417588,4938479.5,0.1162,2.053,11.8262,1.5185,328075000,N/A,1295323013.5,27500000,0,108576950,23.348,8.07,6.9431,144.0775,
002227.SZ,╟блья╦,2008-09-01,5.7753,5.6252,5.9786,5.6252,5.7898,652261,7815804.3,0.0145,0.2515,11.9826,2.3719,328900000,N/A,1298580322,27500000,0,108576950,23.4067,8.0903,6.9605,144.4398,
002227.SZ,╟блья╦,2008-09-02,5.7898,5.7172,5.8624,5.63,5.7172,451624,5382686.9,-0.0726,-1.2542,11.9185,1.6423,324775000,N/A,1282293779.5,27500000,0,108576950,23.1131,7.9889,6.8732,142.6283,
002227.SZ,╟блья╦,2008-09-03,5.7172,5.7656,5.8576,5.5139,5.7607,505700,5974430.7,0.0436,0.7621,11.8142,1.8389,327250000,N/A,1292065705,27500000,0,108576950,23.2893,8.0497,6.9256,143.7152,
002227.SZ,╟блья╦,2008-09-04,5.7607,5.7898,5.8334,5.6736,5.7704,144180,1711147.5,0.0097,0.1681,11.8681,0.5243,327800000,N/A,1294237244,27500000,0,108576950,23.3284,8.0633,6.9373,143.9567,
002227.SZ,╟блья╦,2008-09-05,5.7704,5.6639,5.6639,5.3735,5.4703,374959,4278548.8,-0.3001,-5.2013,11.4107,1.3635,310750000,N/A,1226919535,27500000,0,108576950,22.115,7.6439,6.5764,136.4691,
002227.SZ,╟блья╦,2008-09-08,5.4703,5.4703,5.4751,5.3251,5.3251,705300,7878036,-0.1452,-2.6549,11.1698,2.5647,302500000,N/A,1194346450,27500000,0,108576950,21.5279,7.4409,6.4018,132.846,
002227.SZ,╟блья╦,2008-09-09,5.3251,5.3589,5.3735,5.2331,5.2524,143600,1571772,-0.0726,-1.3636,10.9455,0.5222,298375000,N/A,1178059907.5,27500000,0,108576950,21.2343,7.3395,6.3145,131.0344,
002227.SZ,╟блья╦,2008-09-10,5.2524,5.2428,5.3638,5.1072,5.1411,627304,6742102,-0.1113,-2.1198,10.7477,2.2811,292050000,N/A,1153087209,27500000,0,108576950,20.7842,7.1839,6.1807,128.2568,
002227.SZ,╟блья╦,2008-09-11,5.1411,5.1314,5.204,4.9184,4.9426,225118,2338185.5,-0.1985,-3.8606,10.3865,0.8186,280775000,N/A,1108570659.5,27500000,0,108576950,19.9818,6.9065,5.9421,123.3052,
002227.SZ,╟блья╦,2008-09-12,4.9426,4.9378,5.0201,4.9378,4.9475,141500,1455857.1,0.0048,0.0979,10.2887,0.5145,281050000,N/A,1109656429,27500000,0,108576950,20.0014,6.9133,5.9479,123.426,
002227.SZ,╟блья╦,2008-09-16,4.9475,4.9862,4.9862,4.7538,4.7683,309825,3087129.6,-0.1791,-3.6204,9.9641,1.1266,270875000,N/A,1069482957.5,27500000,0,108576950,19.2772,6.663,5.7325,118.9575,
002227.SZ,╟блья╦,2008-09-17,4.7683,4.7683,4.8216,4.7006,4.7248,242410,2382142.3,-0.0436,-0.9137,9.8269,0.8815,268400000,N/A,1059711032,27500000,0,108576950,19.1011,6.6021,5.6802,117.8706,
002227.SZ,╟блья╦,2008-09-18,4.7248,4.6909,4.7199,4.3085,4.5844,677155,6297593.4,-0.1404,-2.9713,9.3001,2.4624,260425000,N/A,1028223716.5,27500000,0,108576950,18.5336,6.406,5.5114,114.3683,
002227.SZ,╟блья╦,2008-09-19,4.5844,4.9426,5.0443,4.8942,5.0443,1004734,10412292,0.4599,10.0317,10.3632,3.6536,286550000,N/A,1131371819,27500000,0,108576950,20.3928,7.0486,6.0643,125.8414,
002227.SZ,╟блья╦,2008-09-22,5.0443,5.2476,5.5429,4.841,5.054,2305774,24328355.6,0.0097,0.1919,10.5511,8.3846,287100000,N/A,1133543358,27500000,0,108576950,20.4319,7.0621,6.0759,126.0829,
002227.SZ,╟блья╦,2008-09-23,5.054,4.8506,4.962,4.5553,4.5699,816333,7977339.1,-0.4841,-9.5785,9.7722,2.9685,259600000,N/A,1024966408,27500000,0,108576950,18.4748,6.3857,5.4939,114.006,
002227.SZ,╟блья╦,2008-09-24,4.5699,4.4973,4.4973,4.3423,4.4537,804190,7309668.4,-0.1162,-2.5424,9.0895,2.9243,253000000,N/A,998907940,27500000,0,108576950,18.0051,6.2233,5.3543,111.1075,
002227.SZ,╟блья╦,2008-09-25,4.4537,4.4537,4.6957,4.4101,4.6715,1485145,13956337.4,0.2178,4.8913,9.3973,5.4005,265375000,N/A,1047767567.5,27500000,0,108576950,18.8858,6.5277,5.6161,116.5422,
002227.SZ,╟блья╦,2008-09-26,4.6715,4.6473,4.6715,4.4585,4.5408,873907,8235523.2,-0.1307,-2.7979,9.4238,3.1778,257950000,N/A,1018451791,27500000,0,108576950,18.3574,6.3451,5.459,113.2814,
002227.SZ,╟блья╦,2008-10-06,4.5408,4.3762,4.3908,4.2455,4.2649,547708,4879803.3,-0.2759,-6.0768,8.9095,1.9917,242275000,N/A,956562929.5,27500000,0,108576950,17.2419,5.9595,5.1273,106.3976,
002227.SZ,╟блья╦,2008-10-07,4.2649,4.1632,4.2213,4.0712,4.1584,539590,4616804.1,-0.1065,-2.4972,8.5561,1.9621,236225000,N/A,932676000.5,27500000,0,108576950,16.8113,5.8107,4.9992,103.7406,
002227.SZ,╟блья╦,2008-10-08,4.1584,4.0955,4.1681,4.0664,4.0906,430035,3660625.1,-0.0678,-1.6298,8.5124,1.5638,232375000,N/A,917475227.5,27500000,0,108576950,16.5373,5.716,4.9178,102.0499,
002227.SZ,╟блья╦,2008-10-09,4.0906,4.1439,4.202,4.0616,4.1342,504556,4306519.1,0.0436,1.0651,8.5353,1.8347,234850000,N/A,927247153,27500000,0,108576950,16.7135,5.7769,4.9701,103.1368,
002227.SZ,╟блья╦,2008-10-10,4.1342,4.0422,4.0422,3.7856,3.7856,421700,3385150.6,-0.3485,-8.4309,8.0274,1.5335,215050000,N/A,849071749,27500000,0,108576950,15.3044,5.2898,4.5511,94.4414,
002227.SZ,╟блья╦,2008-10-13,3.7856,3.7275,3.8824,3.6404,3.8824,468415,3637036.4,0.0968,2.5575,7.7646,1.7033,220550000,N/A,870787139,27500000,0,108576950,15.6958,5.4251,4.6675,96.8568,
002227.SZ,╟блья╦,2008-10-14,3.8824,3.9793,4.018,3.7808,3.7905,378210,3055344.2,-0.092,-2.3691,8.0784,1.3753,215325000,N/A,850157518.5,27500000,0,108576950,15.3239,5.2966,4.5569,94.5622,
002227.SZ,╟блья╦,2008-10-15,3.7905,3.6307,3.7566,3.6307,3.7033,314129,2389213.4,-0.0871,-2.2989,7.6058,1.1423,210375000,N/A,830613667.5,27500000,0,108576950,14.9717,5.1748,4.4522,92.3883,
002227.SZ,╟блья╦,2008-10-16,3.7033,3.5823,3.5823,3.4274,3.4322,336976,2448145.1,-0.2711,-7.3203,7.265,1.2254,194975000,N/A,769810575.5,27500000,0,108576950,13.8757,4.796,4.1263,85.6253,
