代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
002580.SZ,圣阳股份,2011-05-06,N/A,9.0745,9.5961,9.0316,9.1523,3918956,93713025.3,N/A,N/A,23.9128,26.0396,353825500,N/A,1765601000,15050000,0,75100000,39.3033,7.5154,2.4102,45.9606,
002580.SZ,圣阳股份,2011-05-09,9.1523,9.0511,10.0672,8.9538,10.0672,3157982,78738343.3,0.9148,9.9957,24.9331,20.9833,389193000,N/A,1942086000,15050000,0,75100000,43.232,8.2666,2.6511,50.5547,
002580.SZ,圣阳股份,2011-05-10,10.0672,10.2385,10.8224,10.0827,10.581,7362387,195622005.6,0.5139,5.1044,26.5705,48.9195,409059000,N/A,2041218000,15050000,0,75100000,45.4387,8.6886,2.7864,53.1352,
002580.SZ,圣阳股份,2011-05-11,10.581,10.2813,10.6589,10.1801,10.4292,4296328,114420661.2,-0.1518,-1.4349,26.6322,28.547,403189500,N/A,2011929000,15050000,0,75100000,44.7867,8.5639,2.7464,52.3728,
002580.SZ,圣阳股份,2011-05-12,10.4292,10.2657,10.8691,10.1256,10.4604,4583742,124734843.3,0.0311,0.2986,27.2124,30.4568,404393500,N/A,2017937000,15050000,0,75100000,44.9204,8.5895,2.7546,52.5292,
002580.SZ,圣阳股份,2011-05-13,10.4604,10.5149,11.5076,10.3241,11.5076,6032700,170805487.1,1.0472,10.0112,28.3133,40.0844,444878000,N/A,2219956000,15050000,0,75100000,49.4175,9.4494,3.0304,57.788,
002580.SZ,圣阳股份,2011-05-16,11.5076,11.4725,11.5932,10.9937,11.1066,4988318,144436976.6,-0.401,-3.4844,28.955,33.145,429376500,N/A,2142603000,15050000,0,75100000,47.6956,9.1202,2.9248,55.7744,
002580.SZ,圣阳股份,2011-05-17,11.1066,11.017,11.3713,10.5966,10.8925,4328778,122772493.9,-0.2141,-1.9278,28.3619,28.7626,421099000,N/A,2101298000,15050000,0,75100000,46.7761,8.9443,2.8684,54.6992,
002580.SZ,圣阳股份,2011-05-18,10.8925,10.7251,10.8185,10.328,10.4565,3208434,86497017.9,-0.436,-4.0029,26.9593,21.3185,404243000,N/A,2017186000,15050000,0,75100000,44.9037,8.5863,2.7536,52.5096,
002580.SZ,圣阳股份,2011-05-19,10.4565,10.5071,10.69,10.3552,10.6472,2388697,64563813.7,0.1908,1.8243,27.0289,15.8717,411617500,N/A,2053985000,15050000,0,75100000,45.7229,8.7429,2.8038,53.4676,
002580.SZ,圣阳股份,2011-05-20,10.6472,10.5071,10.5071,10.0438,10.145,2946708,77288456.4,-0.5022,-4.7166,26.2287,19.5795,392203000,N/A,1957106000,15050000,0,75100000,43.5663,8.3306,2.6716,50.9457,
002580.SZ,圣阳股份,2011-05-23,10.145,10.0243,10.3163,9.7635,9.9115,2058629,52912290.6,-0.2336,-2.3024,25.7027,13.6786,383173000,N/A,1912046000,15050000,0,75100000,42.5632,8.1388,2.6101,49.7727,
002580.SZ,圣阳股份,2011-05-24,9.9115,10.0282,10.3046,9.818,10.0282,2087686,54051834.3,0.1168,1.1783,25.8908,13.8717,387688000,N/A,1934576000,15050000,0,75100000,43.0648,8.2347,2.6408,50.3592,
002580.SZ,圣阳股份,2011-05-25,10.0282,10.0049,10.0049,9.3742,9.4365,2740895,67520227.7,-0.5917,-5.9006,24.6344,18.2119,364812000,N/A,1820424000,15050000,0,75100000,40.5237,7.7488,2.485,47.3877,
002580.SZ,圣阳股份,2011-05-26,9.4365,9.4365,9.5689,9.129,9.199,1930578,46319394.6,-0.2375,-2.5165,23.9925,12.8278,355631500,N/A,1774613000,15050000,0,75100000,39.5039,7.5538,2.4225,46.1952,
002580.SZ,圣阳股份,2011-05-27,9.199,9.1484,9.2496,8.7981,9.0122,1364303,31493645.1,-0.1869,-2.0313,23.0841,9.0651,348407500,N/A,1738565000,15050000,0,75100000,38.7015,7.4003,2.3732,45.2568,
002580.SZ,圣阳股份,2011-05-30,9.0122,8.9421,9.2263,8.8487,8.9849,1107447,25746196.4,-0.0273,-0.3024,23.2482,7.3585,347354000,N/A,1733308000,15050000,0,75100000,38.5844,7.378,2.3661,45.12,
002580.SZ,圣阳股份,2011-05-31,8.9849,9.0122,9.2613,9.0122,9.2224,1293199,30408812.9,0.2375,2.643,23.5144,8.5927,356534500,N/A,1779119000,15050000,0,75100000,39.6042,7.573,2.4286,46.3125,
