代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
002251.SZ,步步高,2008-06-19,N/A,9.1537,9.6615,9.0447,9.2191,22780906,981795338.1,N/A,N/A,43.0973,81.3604,1184400000,N/A,5718114000,28000000,0,135180000,46.2398,14.317,1.3665,-8802.3877,
002251.SZ,步步高,2008-06-20,9.2191,9.2692,10.141,8.744,10.141,9657275,429060495.4,0.9219,10,44.4287,34.4903,1302840000,N/A,6289925400,28000000,0,135180000,50.8638,15.7487,1.5032,-9682.626,
002251.SZ,步步高,2008-06-23,10.141,9.7639,10.117,9.328,9.3934,4557571,202599554.7,-0.7476,-7.3716,44.4534,16.277,1206800000,N/A,5826258000,28000000,0,135180000,47.1143,14.5878,1.3924,-8968.8623,
002251.SZ,步步高,2008-06-24,9.3934,9.23,10.3328,9.2104,10.287,3616697,163693661.4,0.8936,9.5128,45.2605,12.9168,1321600000,N/A,6380496000,28000000,0,135180000,51.5962,15.9755,1.5248,-9822.0488,
002251.SZ,步步高,2008-06-25,10.287,10.0473,10.6575,9.9841,10.4614,3338798,158669258.2,0.1744,1.6949,47.5229,11.9243,1344000000,N/A,6488640000,28000000,0,135180000,52.4707,16.2463,1.5507,-9988.5244,
002251.SZ,步步高,2008-06-26,10.4614,10.2434,10.4875,9.995,10.1257,2738538,128396794.6,-0.3356,-3.2083,46.8852,9.7805,1300880000,N/A,6280462800,28000000,0,135180000,50.7873,15.725,1.5009,-9668.0596,
002251.SZ,步步高,2008-06-27,10.1257,9.8075,10.3415,9.7029,10.1126,3105887,142497464.7,-0.0131,-0.1291,45.8798,11.0925,1299200000,N/A,6272352000,28000000,0,135180000,50.7217,15.7047,1.499,-9655.5742,
002251.SZ,步步高,2008-06-30,10.1126,9.9928,10.9975,9.8751,10.5812,2930592,140059274.9,0.4686,4.6336,47.7921,10.4664,1359400000,N/A,6562989000,28000000,0,135180000,53.0719,16.4324,1.5684,-10102.9766,
002251.SZ,步步高,2008-07-01,10.5812,10.5049,10.8951,10.287,10.348,2058981,100163600.6,-0.2332,-2.2039,48.6472,7.3535,1329440000,N/A,6418346400,28000000,0,135180000,51.9023,16.0703,1.5339,-9880.3154,
002251.SZ,步步高,2008-07-02,10.348,10.2434,10.8275,10.2042,10.6575,1427106,69678172.4,0.3095,2.9907,48.8248,5.0968,1369200000,N/A,6610302000,28000000,0,135180000,53.4545,16.5509,1.5797,-10175.8096,
002251.SZ,步步高,2008-07-03,10.6575,10.4941,11.246,10.481,11.028,1594980,80511015.5,0.3705,3.4765,50.4778,5.6964,1416800000,N/A,6840108000,28000000,0,135180000,55.3129,17.1263,1.6347,-10529.5693,
002251.SZ,步步高,2008-07-04,11.028,11.0607,12.1308,10.8558,12.1221,2508545,135016880.8,1.0941,9.9209,53.8228,8.9591,1557360000,N/A,7518711600,28000000,0,135180000,60.8004,18.8254,1.7968,-11574.2031,
002251.SZ,步步高,2008-07-07,12.1221,11.987,12.6299,11.9042,12.4229,2814438,157484681.4,0.3008,2.4811,55.956,10.0516,1596000000,N/A,7705260000,28000000,0,135180000,62.309,19.2925,1.8414,-11861.373,
002251.SZ,步步高,2008-07-08,12.4229,12.3183,12.837,12.0044,12.0109,2518702,142267345.7,-0.4119,-3.3158,56.4844,8.9954,1543080000,N/A,7449769800,28000000,0,135180000,60.2429,18.6528,1.7804,-11468.0752,
