´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
300350.SZ,»ªÅô·É,2012-08-21,N/A,6.5889,7.2478,6.4899,7.2478,20465503,281570662.3,N/A,N/A,13.7583,94.4416,317032100,N/A,1267982100,21670000,0,86670000,36.0406,7.7978,3.2951,-143.8543,
300350.SZ,»ªÅô·É,2012-08-22,7.2478,6.9853,7.9711,6.7475,7.9711,15993770,238273364.2,0.7233,9.9795,14.8979,73.806,348670300,N/A,1394520300,21670000,0,86670000,39.6372,8.576,3.6239,-158.2102,
300350.SZ,»ªÅô·É,2012-08-23,7.9711,8.0454,8.7687,7.986,8.2238,17342900,297429749.3,0.2527,3.1697,17.1499,80.0318,359722000,N/A,1438722000,21670000,0,86670000,40.8936,8.8479,3.7388,-163.2249,
300350.SZ,»ªÅô·É,2012-08-24,8.2238,7.9265,8.5656,7.7086,7.7383,12837863,211043751.5,-0.4855,-5.9036,16.4392,59.2426,338485400,N/A,1353785400,21670000,0,86670000,38.4794,8.3255,3.518,-153.5888,
300350.SZ,»ªÅô·É,2012-08-27,7.7383,7.3816,7.4609,6.9655,6.9655,4539670,64856420.1,-0.7728,-9.9872,14.2866,20.9491,304680200,N/A,1218580200,21670000,0,86670000,34.6364,7.494,3.1667,-138.2496,
300350.SZ,»ªÅô·É,2012-08-28,6.9655,6.5989,7.0794,6.5444,6.9407,9036227,124064889.6,-0.0248,-0.3556,13.7297,41.6992,303596700,N/A,1214246700,21670000,0,86670000,34.5132,7.4674,3.1554,-137.7579,
300350.SZ,»ªÅô·É,2012-08-29,6.9407,6.7425,7.3122,6.6137,6.8168,8082589,113533899.4,-0.1239,-1.7844,14.0467,37.2985,298179200,N/A,1192579200,21670000,0,86670000,33.8974,7.3341,3.0991,-135.2997,
300350.SZ,»ªÅô·É,2012-08-30,6.8168,6.7277,7.0596,6.1332,6.3412,7906980,105100120.5,-0.4756,-6.9767,13.2921,36.4881,277376000,N/A,1109376000,21670000,0,86670000,31.5324,6.8224,2.8829,-125.8602,
300350.SZ,»ªÅô·É,2012-08-31,6.3412,6.3165,6.4056,6.153,6.3313,4723685,59658895.2,-0.0099,-0.1563,12.6297,21.7983,276942600,N/A,1107642600,21670000,0,86670000,31.4832,6.8118,2.8784,-125.6635,
300350.SZ,»ªÅô·É,2012-09-03,6.3313,6.3016,6.6335,6.2719,6.5939,5827080,76445033.4,0.2626,4.1471,13.1189,26.8901,288427700,N/A,1153577700,21670000,0,86670000,32.7888,7.0943,2.9978,-130.8749,
300350.SZ,»ªÅô·É,2012-09-04,6.5939,6.6236,6.8614,6.5444,6.8119,7097507,95851476.2,0.218,3.3058,13.5049,32.7527,297962500,N/A,1191712500,21670000,0,86670000,33.8727,7.3288,3.0969,-135.2014,
300350.SZ,»ªÅô·É,2012-09-05,6.8119,6.6781,6.7871,6.5691,6.6633,4672480,63007328.7,-0.1486,-2.1818,13.4848,21.562,291461500,N/A,1165711500,21670000,0,86670000,33.1337,7.1689,3.0293,-132.2515,
300350.SZ,»ªÅô·É,2012-09-06,6.6633,6.6385,6.9803,6.6137,6.8565,5654174,77355894.2,0.1932,2.8996,13.6812,26.0922,299912800,N/A,1199512800,21670000,0,86670000,34.0944,7.3768,3.1171,-136.0863,
300350.SZ,»ªÅô·É,2012-09-07,6.8565,7.0001,7.1834,6.8565,7.0348,7412542,104852110.6,0.1783,2.6012,14.1452,34.2065,307714000,N/A,1230714000,21670000,0,86670000,34.9813,7.5687,3.1982,-139.6261,
300350.SZ,»ªÅô·É,2012-09-10,7.0348,6.9555,7.0943,6.8515,7.0299,5384838,75754573.6,-0.005,-0.0704,14.0681,24.8493,307497300,N/A,1229847300,21670000,0,86670000,34.9566,7.5633,3.196,-139.5278,
300350.SZ,»ªÅô·É,2012-09-11,7.0299,6.9853,6.9853,6.7425,6.8069,4247452,58711703.3,-0.2229,-3.1712,13.8228,19.6006,297745800,N/A,1190845800,21670000,0,86670000,33.8481,7.3235,3.0946,-135.103,
300350.SZ,»ªÅô·É,2012-09-12,6.8069,6.8614,7.233,6.7673,7.233,7914777,112257611.4,0.4261,6.2591,14.1833,36.5241,316382000,N/A,1265382000,21670000,0,86670000,35.9667,7.7819,3.2883,-143.5593,
300350.SZ,»ªÅô·É,2012-09-13,7.233,7.1091,7.2132,6.8614,6.8614,4812211,68715566.5,-0.3716,-5.137,14.2794,22.2068,300129500,N/A,1200379500,21670000,0,86670000,34.1191,7.3821,3.1194,-136.1847,
300350.SZ,»ªÅô·É,2012-09-14,6.8614,6.9308,6.9853,6.5097,6.6385,4324509,58248387,-0.2229,-3.2491,13.4694,19.9562,290378000,N/A,1161378000,21670000,0,86670000,33.0105,7.1422,3.018,-131.7599,
300350.SZ,»ªÅô·É,2012-09-17,6.6385,6.6236,6.6831,6.3214,6.3412,2762387,36083626.5,-0.2972,-4.4776,13.0625,12.7475,277376000,N/A,1109376000,21670000,0,86670000,31.5324,6.8224,2.8829,-125.8602,
300350.SZ,»ªÅô·É,2012-09-18,6.3412,6.3313,6.5097,6.3016,6.4552,1863646,24176707.4,0.1139,1.7969,12.9728,8.6001,282360100,N/A,1129310100,21670000,0,86670000,32.099,6.945,2.9347,-128.1217,
300350.SZ,»ªÅô·É,2012-09-19,6.4552,6.4651,6.6286,6.4552,6.5394,2404302,31776160.1,0.0842,1.3047,13.2164,11.0951,286044000,N/A,1144044000,21670000,0,86670000,32.5178,7.0356,2.973,-129.7933,
300350.SZ,»ªÅô·É,2012-09-20,6.5394,6.5146,6.5394,6.044,6.0935,2893876,36602945.3,-0.4459,-6.8182,12.6484,13.3543,266541000,N/A,1066041000,21670000,0,86670000,30.3007,6.5559,2.7703,-120.9438,
300350.SZ,»ªÅô·É,2012-09-21,6.0935,6.044,6.0886,5.8458,5.8508,2191185,26315807.2,-0.2428,-3.9837,12.0099,10.1116,255922700,N/A,1023572700,21670000,0,86670000,29.0936,6.2948,2.6599,-116.1257,
300350.SZ,»ªÅô·É,2012-09-24,5.8508,5.7963,5.9845,5.7071,5.9102,1186760,14063667,0.0594,1.0161,11.8505,5.4765,258523100,N/A,1033973100,21670000,0,86670000,29.3892,6.3587,2.687,-117.3056,
