¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
002253.SZ,¥®¥Û÷« §,2008-06-23,N/A,5.6485,5.8906,4.8442,4.8953,8715840,168615320.7,N/A,N/A,19.3458,83.8062,189280000,N/A,946400000,10400000,0,52000000,36.1792,5.5648,8.2134,381.0912,
002253.SZ,¥®¥Û÷« §,2008-06-24,4.8953,4.5322,4.8927,4.4381,4.8039,4223267,73170230.1,-0.0915,-1.8681,17.3255,40.6083,185744000,N/A,928720000,10400000,0,52000000,35.5033,5.4608,8.0599,373.9719,
002253.SZ,¥®¥Û÷« §,2008-06-25,4.8039,4.6936,5.2854,4.656,5.124,3259827,61142730.9,0.3201,6.6629,18.7564,31.3445,198120000,N/A,990600000,10400000,0,52000000,37.8688,5.8247,8.597,398.8894,
002253.SZ,¥®¥Û÷« §,2008-06-26,5.124,5.0567,5.5866,4.9895,5.3284,3134405,62035300.5,0.2044,3.9895,19.7917,30.1385,206024000,N/A,1030120000,10400000,0,52000000,39.3796,6.0571,8.9399,414.8031,
002253.SZ,¥®¥Û÷« §,2008-06-27,5.3284,5.0567,5.2181,4.9814,5.1616,1939569,36730947.9,-0.1668,-3.1297,18.9377,18.6497,199576000,N/A,997880000,10400000,0,52000000,38.1471,5.8675,8.6602,401.8209,
002253.SZ,¥®¥Û÷« §,2008-06-30,5.1616,5.132,5.6781,5.0782,5.6781,2549403,51710584.4,0.5164,10.0052,20.2834,24.5135,219544000,N/A,1097720000,10400000,0,52000000,41.9638,6.4545,9.5266,442.0239,
002253.SZ,¥®¥Û÷« §,2008-07-01,5.6781,5.6754,5.8825,5.4118,5.5409,2172874,45760262,-0.1372,-2.4159,21.0598,20.893,214240000,N/A,1071200000,10400000,0,52000000,40.95,6.2986,9.2965,431.345,
002253.SZ,¥®¥Û÷« §,2008-07-02,5.5409,5.5866,5.8072,5.5328,5.6216,1495463,31463103.2,0.0807,1.4563,21.039,14.3795,217360000,N/A,1086800000,10400000,0,52000000,41.5464,6.3903,9.4318,437.6267,
002253.SZ,¥®¥Û÷« §,2008-07-03,5.6216,5.5463,6.1541,5.514,6.0546,2128002,46499135.2,0.433,7.7033,21.8511,20.4616,234104000,N/A,1170520000,10400000,0,52000000,44.7469,6.8826,10.1584,471.3386,
002253.SZ,¥®¥Û÷« §,2008-07-04,6.0546,5.9901,6.1057,5.8018,5.9712,1461004,32226378.5,-0.0834,-1.3772,22.0577,14.0481,230880000,N/A,1154400000,10400000,0,52000000,44.1306,6.7878,10.0185,464.8475,
002253.SZ,¥®¥Û÷« §,2008-07-07,5.9712,5.9712,6.1757,5.8852,6.0519,1954116,43763410,0.0807,1.3514,22.3955,18.7896,234000000,N/A,1170000000,10400000,0,52000000,44.727,6.8795,10.1539,471.1292,
002253.SZ,¥®¥Û÷« §,2008-07-08,6.0519,6.0116,6.0977,5.6996,5.8932,1768187,38542479.3,-0.1587,-2.6222,21.7977,17.0018,227864000,N/A,1139320000,10400000,0,52000000,43.5541,6.6991,9.8876,458.7752,
