¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
000796.SZ,ø≠»ˆ¬√”Œ,1997-07-03,N/A,2.882,2.9822,2.6314,2.7592,14361500,161194529.5,N/A,N/A,11.2241,47.8717,330300000,N/A,685783833.6,30000000,0,62287360,57.6181,9.3598,1.3704,N/A,
000796.SZ,ø≠»ˆ¬√”Œ,1997-07-04,2.7592,2.6514,2.694,2.4835,2.4835,4206400,42500813,-0.2757,-9.9909,10.1038,14.0213,297300000,N/A,617267737.6,30000000,0,62287360,51.8615,8.4247,1.2335,N/A,
000796.SZ,ø≠»ˆ¬√”Œ,1997-07-07,2.4835,2.4008,2.5461,2.2379,2.3056,1583600,15289148.5,-0.1779,-7.1645,9.6547,5.2787,276000000,N/A,573043712,30000000,0,62287360,48.1459,7.8211,1.1451,N/A,
000796.SZ,ø≠»ˆ¬√”Œ,1997-07-08,2.3056,2.3056,2.4058,2.1878,2.3532,1561500,14311992.9,0.0476,2.0652,9.1655,5.205,281700000,N/A,584878310.4,30000000,0,62287360,49.1402,7.9826,1.1688,N/A,
000796.SZ,ø≠»ˆ¬√”Œ,1997-07-09,2.3532,2.3457,2.3607,2.2304,2.3056,1234300,11327862.6,-0.0476,-2.0234,9.1776,4.1143,276000000,N/A,573043712,30000000,0,62287360,48.1459,7.8211,1.1451,N/A,
000796.SZ,ø≠»ˆ¬√”Œ,1997-07-10,2.3056,2.2805,2.3657,2.2554,2.2579,968800,8879061.3,-0.0476,-2.0652,9.165,3.2293,270300000,N/A,561209113.6,30000000,0,62287360,47.1516,7.6596,1.1215,N/A,
000796.SZ,ø≠»ˆ¬√”Œ,1997-07-11,2.2579,2.2554,2.481,2.2304,2.4685,1964400,18666491.7,0.2105,9.323,9.5024,6.548,295500000,N/A,613530496,30000000,0,62287360,51.5475,8.3737,1.226,N/A,
000796.SZ,ø≠»ˆ¬√”Œ,1997-07-14,2.4685,2.5035,2.6063,2.4434,2.5361,2976100,30088157,0.0677,2.7411,10.1099,9.9203,303600000,N/A,630348083.2,30000000,0,62287360,52.9605,8.6032,1.2597,N/A,
000796.SZ,ø≠»ˆ¬√”Œ,1997-07-15,2.5361,2.5562,2.5562,2.4133,2.506,1529900,15197426.6,-0.0301,-1.1858,9.9336,5.0997,300000000,N/A,622873600,30000000,0,62287360,52.3325,8.5012,1.2447,N/A,
000796.SZ,ø≠»ˆ¬√”Œ,1997-07-16,2.506,2.506,2.5787,2.4058,2.5436,1238400,12196548.3,0.0376,1.5,9.8486,4.128,304500000,N/A,632216704,30000000,0,62287360,53.1175,8.6287,1.2634,N/A,
000796.SZ,ø≠»ˆ¬√”Œ,1997-07-17,2.5436,2.5261,2.7993,2.4685,2.7266,3869700,41726874.9,0.1829,7.1921,10.783,12.899,326400000,N/A,677686476.8,30000000,0,62287360,56.9378,9.2493,1.3543,N/A,
000796.SZ,ø≠»ˆ¬√”Œ,1997-07-18,2.7266,2.7366,2.8268,2.689,2.7241,2332400,25611927.2,-0.0025,-0.0919,10.9809,7.7747,326100000,N/A,677063603.2,30000000,0,62287360,56.8854,9.2408,1.353,N/A,
000796.SZ,ø≠»ˆ¬√”Œ,1997-07-21,2.7241,2.7817,2.8068,2.6188,2.6314,1265800,13720393.5,-0.0927,-3.4039,10.8393,4.2193,315000000,N/A,654017280,30000000,0,62287360,54.9491,8.9262,1.307,N/A,
000796.SZ,ø≠»ˆ¬√”Œ,1997-07-22,2.6314,2.6138,2.7817,2.6138,2.7817,2039300,21980721.3,0.1504,5.7143,10.7786,6.7977,333000000,N/A,691389696,30000000,0,62287360,58.0891,9.4363,1.3816,N/A,
000796.SZ,ø≠»ˆ¬√”Œ,1997-07-23,2.7817,2.8293,2.8519,2.6689,2.7115,1691700,18849772,-0.0702,-2.5225,11.1425,5.639,324600000,N/A,673949235.2,30000000,0,62287360,56.6238,9.1983,1.3468,N/A,
000796.SZ,ø≠»ˆ¬√”Œ,1997-07-24,2.7115,2.7065,2.7767,2.6389,2.689,1520100,16391541.4,-0.0226,-0.8318,10.7832,5.067,321900000,N/A,668343372.8,30000000,0,62287360,56.1528,9.1218,1.3356,N/A,
000796.SZ,ø≠»ˆ¬√”Œ,1997-07-25,2.689,2.6564,2.7867,2.6564,2.7792,1559500,17110369.7,0.0902,3.3551,10.9717,5.1983,332700000,N/A,690766822.4,30000000,0,62287360,58.0367,9.4278,1.3804,N/A,
000796.SZ,ø≠»ˆ¬√”Œ,1997-07-28,2.7792,2.7567,2.8268,2.5837,2.6188,1198500,12891569,-0.1604,-5.771,10.7564,3.995,313500000,N/A,650902912,30000000,0,62287360,54.6875,8.8837,1.3007,N/A,
