´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
000955.SZ,ÐÀÁú¿Ø¹É,1999-12-09,N/A,5.3038,5.4054,4.7958,4.8039,31051000,381285280.3,N/A,N/A,12.2793,62.7293,585090000,N/A,2423100000,49500000,0,205000000,78.4592,16.154,19.8331,-123.1067,
000955.SZ,ÐÀÁú¿Ø¹É,1999-12-10,4.8039,4.7551,4.8405,4.6414,4.6982,5360675,62256266.3,-0.1057,-2.1997,11.6135,10.8296,572220000,N/A,2369800000,49500000,0,205000000,76.7334,15.7987,19.3969,-120.3988,
000955.SZ,ÐÀÁú¿Ø¹É,1999-12-13,4.6982,4.6779,4.808,4.6739,4.7104,1899700,22167722.9,0.0122,0.2595,11.6691,3.8378,573705000,N/A,2375950000,49500000,0,205000000,76.9325,15.8397,19.4472,-120.7113,
000955.SZ,ÐÀÁú¿Ø¹É,1999-12-14,4.7104,4.7064,4.743,4.5926,4.6495,1852800,21185249.7,-0.061,-1.2942,11.4342,3.743,566280000,N/A,2345200000,49500000,0,205000000,75.9369,15.6347,19.1955,-119.149,
000955.SZ,ÐÀÁú¿Ø¹É,1999-12-15,4.6495,4.6495,4.9949,4.6373,4.8486,4384800,52608815,0.1991,4.2832,11.998,8.8582,590535000,N/A,2445650000,49500000,0,205000000,79.1894,16.3043,20.0177,-124.2524,
000955.SZ,ÐÀÁú¿Ø¹É,1999-12-16,4.8486,4.8364,5.0315,4.7958,4.9665,3562500,43270657.4,0.1179,2.4308,12.1461,7.197,604890000,N/A,2505100000,49500000,0,205000000,81.1144,16.7007,20.5043,-127.2728,
000955.SZ,ÐÀÁú¿Ø¹É,1999-12-17,4.9665,4.9665,5.0112,4.8405,4.8649,1898300,23019775.1,-0.1016,-2.0458,12.1265,3.8349,592515000,N/A,2453850000,49500000,0,205000000,79.4549,16.359,20.0848,-124.669,
000955.SZ,ÐÀÁú¿Ø¹É,1999-12-21,4.8649,4.8161,4.8771,4.7877,4.8242,998300,11865928.6,-0.0406,-0.8354,11.8861,2.0168,587565000,N/A,2433350000,49500000,0,205000000,78.7911,16.2223,19.917,-123.6275,
000955.SZ,ÐÀÁú¿Ø¹É,1999-12-22,4.8242,4.7999,4.8689,4.7186,4.7267,755900,8873179.6,-0.0975,-2.0219,11.7386,1.5271,575685000,N/A,2384150000,49500000,0,205000000,77.1981,15.8943,19.5143,-121.1279,
000955.SZ,ÐÀÁú¿Ø¹É,1999-12-23,4.7267,4.6982,4.808,4.6414,4.7999,871398,10162988.5,0.0732,1.5477,11.6629,1.7604,584595000,N/A,2421050000,49500000,0,205000000,78.3929,16.1403,19.8164,-123.0026,
