代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
002791.SZ,坚朗五金,2016-03-29,N/A,28.47,31.06,28.47,31.06,34710,1076707.6,N/A,N/A,31.0201,0.0782,1377821600,N/A,6658021600,44360000,0,214360000,31.5924,4.8474,2.8615,123.2356,
002791.SZ,坚朗五金,2016-03-30,31.06,34.17,34.17,34.17,34.17,13624,465532.1,3.11,10.0129,34.17,0.0307,1515781200,N/A,7324681200,44360000,0,214360000,34.7557,5.3327,3.1481,135.575,
002791.SZ,坚朗五金,2016-03-31,34.17,37.59,37.59,37.59,37.59,28237,1061428.8,3.42,10.0088,37.59,0.0637,1667492400,N/A,8057792400,44360000,0,214360000,38.2343,5.8665,3.4631,149.1444,
002791.SZ,坚朗五金,2016-04-01,37.59,41.35,41.35,41.35,41.35,79402,3283272.7,3.76,10.0027,41.35,0.179,1834286000,N/A,8863786000,44360000,0,214360000,42.0588,6.4533,3.8095,164.0628,
002791.SZ,坚朗五金,2016-04-05,41.35,45.49,45.49,45.49,45.49,110377,5021049.7,4.14,10.0121,45.49,0.2488,2017936400,N/A,9751236400,44360000,0,214360000,46.2697,7.0994,4.191,180.4889,
002791.SZ,坚朗五金,2016-04-06,45.49,50.04,50.04,50.04,50.04,1093425,54714987,4.55,10.0022,50.04,2.4649,2219774400,N/A,10726574400,44360000,0,214360000,50.8977,7.8095,4.6101,198.5418,
002791.SZ,坚朗五金,2016-04-07,50.04,54.55,55.04,52.25,55.04,23220811,1247044036.8,5,9.992,53.7037,52.3463,2441574400,N/A,11798374400,44360000,0,214360000,55.9834,8.5898,5.0708,218.3801,
002791.SZ,坚朗五金,2016-04-08,55.04,53,53.66,51.11,51.58,14900430,780789111.1,-3.46,-6.2863,52.4004,33.5898,2288088800,N/A,11056688800,44360000,0,214360000,52.4641,8.0498,4.752,204.652,
002791.SZ,坚朗五金,2016-04-11,51.58,51.6,55,50.79,53.42,13006561,680957415.6,1.84,3.5673,52.3549,29.3205,2369711200,N/A,11451111200,44360000,0,214360000,54.3356,8.337,4.9215,211.9525,
002791.SZ,坚朗五金,2016-04-12,53.42,52.35,53.28,51,51.1,10065898,521889183.8,-2.32,-4.3429,51.8473,22.6914,2266796000,N/A,10953796000,44360000,0,214360000,51.9759,7.9749,4.7078,202.7475,
002791.SZ,坚朗五金,2016-04-13,51.1,50.7,52.45,50.7,51.15,8579420,441955138.4,0.05,0.0978,51.5134,19.3404,2269014000,N/A,10964514000,44360000,0,214360000,52.0267,7.9827,4.7124,202.9459,
002791.SZ,坚朗五金,2016-04-14,51.15,51.8,56.27,51.16,56.27,19647887,1070031324.4,5.12,10.0098,54.4604,44.2919,2496137200,N/A,12062037200,44360000,0,214360000,57.2345,8.7818,5.1841,223.2603,
002791.SZ,坚朗五金,2016-04-15,56.27,55.8,58.22,54,55.48,19769441,1113894045.5,-0.79,-1.4039,56.3442,44.5659,2461092800,N/A,11892692800,44360000,0,214360000,56.4309,8.6585,5.1113,220.1259,
002791.SZ,坚朗五金,2016-04-18,55.48,53.6,53.82,51.88,52.6,8799457,464050343.5,-2.88,-5.1911,52.7362,19.8365,2333336000,N/A,11275336000,44360000,0,214360000,53.5016,8.209,4.846,208.699,
002791.SZ,坚朗五金,2016-04-19,52.6,53.05,54.8,52.61,53.25,6936510,371881716.9,0.65,1.2357,53.6122,15.6369,2362170000,N/A,11414670000,44360000,0,214360000,54.1627,8.3105,4.9059,211.278,
002791.SZ,坚朗五金,2016-04-20,53.25,52.7,53.98,48.5,52.62,9965924,514700938.7,-0.63,-1.1831,51.6461,22.466,2334223200,N/A,11279623200,44360000,0,214360000,53.5219,8.2121,4.8478,208.7784,
002791.SZ,坚朗五金,2016-04-21,52.62,51.35,52.06,50.01,50.1,6137930,313297615,-2.52,-4.7891,51.0429,13.8366,2222436000,N/A,10739436000,44360000,0,214360000,50.9587,7.8189,4.6157,198.7798,
002791.SZ,坚朗五金,2016-04-22,50.1,50.14,51.27,49.5,50.46,4357967,220063557.9,0.36,0.7186,50.4968,9.8241,2238405600,N/A,10816605600,44360000,0,214360000,51.3249,7.875,4.6488,200.2082,
002791.SZ,坚朗五金,2016-04-25,50.46,50.93,50.93,49.5,50.13,3543092,177460123.7,-0.33,-0.654,50.0862,7.9871,2223766800,N/A,10745866800,44360000,0,214360000,50.9892,7.8235,4.6184,198.8989,
002791.SZ,坚朗五金,2016-04-26,50.13,50.29,50.58,49.21,50.2,4204218,210092997.3,0.07,0.1396,49.972,9.4775,2226872000,N/A,10760872000,44360000,0,214360000,51.0604,7.8345,4.6249,199.1766,
