¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
002695.SZ,ªÕ…œªÕ,2012-09-05,N/A,26.3346,27.3449,25.8198,26.5677,11445476,311937266.4,N/A,N/A,27.2542,36.9447,847303000,N/A,3388022876.7,30980000,0,123876522,41.7768,9.07,3.8234,173.5021,
002695.SZ,ªÕ…œªÕ,2012-09-06,26.5677,26.286,27.714,25.9752,26.7912,8172269,226401536,0.2234,0.841,27.7036,26.3792,854428400,N/A,3416514476.76,30980000,0,123876522,42.1281,9.1463,3.8555,174.9612,
002695.SZ,ªÕ…œªÕ,2012-09-07,26.7912,26.5192,27.6848,25.9849,27.0534,8143441,224935234.6,0.2623,0.979,27.6216,26.2861,862793000,N/A,3449961137.7,30980000,0,123876522,42.5406,9.2358,3.8933,176.674,
002695.SZ,ªÕ…œªÕ,2012-09-10,27.0534,26.7912,27.7334,26.6455,27.5683,7009434,197899318.2,0.5148,1.9031,28.2333,22.6257,879212400,N/A,3515615694.36,30980000,0,123876522,43.3501,9.4116,3.9674,180.0362,
002695.SZ,ªÕ…œªÕ,2012-09-11,27.5683,27.2089,28.1511,26.8786,26.9563,6673571,188558833.9,-0.612,-2.2199,28.2546,21.5415,859695000,N/A,3437573485.5,30980000,0,123876522,42.3878,9.2027,3.8793,176.0396,
002695.SZ,ªÕ…œªÕ,2012-09-12,26.9563,26.9174,27.1312,26.1306,26.422,5464206,149196981.1,-0.5343,-1.982,27.3044,17.6379,842656000,N/A,3369441398.4,30980000,0,123876522,41.5477,9.0203,3.8024,172.5506,
002695.SZ,ªÕ…œªÕ,2012-09-13,26.422,26.2278,26.4415,25.8392,25.8392,3283344,88123928.9,-0.5828,-2.2059,26.8397,10.5983,824068000,N/A,3295115485.2,30980000,0,123876522,40.6312,8.8213,3.7185,168.7443,
002695.SZ,ªÕ…œªÕ,2012-09-14,25.8392,25.9946,26.2375,25.6546,26.0335,2408775,64510742.7,0.1943,0.7519,26.7816,7.7753,830264000,N/A,3319890789.6,30980000,0,123876522,40.9367,8.8876,3.7465,170.0131,
002695.SZ,ªÕ…œªÕ,2012-09-17,26.0335,25.9363,26.0238,24.9649,24.9746,2907813,75827258.1,-1.0588,-4.0672,26.0771,9.3861,796495800,N/A,3184865380.62,30980000,0,123876522,39.2717,8.5261,3.5941,163.0984,
002695.SZ,ªÕ…œªÕ,2012-09-18,24.9746,24.8192,25.1592,24.7901,24.9164,1081406,27808041.8,-0.0583,-0.2334,25.7147,3.4907,794637000,N/A,3177432789.3,30980000,0,123876522,39.1801,8.5062,3.5857,162.7177,
002695.SZ,ªÕ…œªÕ,2012-09-19,24.9164,24.9746,25.3535,24.9649,25.1204,1190185,30826028.9,0.204,0.8187,25.9002,3.8418,801142800,N/A,3203446858.92,30980000,0,123876522,39.5009,8.5759,3.6151,164.0499,
002695.SZ,ªÕ…œªÕ,2012-09-20,25.1204,25.1106,25.6449,25.0718,25.1592,2866459,74846923.3,0.0389,0.1547,26.1113,9.2526,802382000,N/A,3208401919.8,30980000,0,123876522,39.562,8.5891,3.6207,164.3037,
