´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
002064.SZ,»ª·å°±ÂÚ,2006-08-23,N/A,0.8261,0.8766,0.8233,0.8426,24061286,220646636.2,N/A,N/A,9.1702,84.7228,260712000,N/A,1303560000,28400000,0,142000000,26.0317,2.5378,2.4136,32.8693,
002064.SZ,»ª·å°±ÂÚ,2006-08-24,0.8426,0.8178,0.8601,0.8123,0.8518,11014317,100371440,0.0092,1.0893,9.1128,38.7828,263552000,N/A,1317760000,28400000,0,142000000,26.3153,2.5654,2.4399,33.2274,
002064.SZ,»ª·å°±ÂÚ,2006-08-25,0.8518,0.8463,0.9179,0.838,0.8757,12156497,115534670.3,0.0239,2.8017,9.5039,42.8046,270936000,N/A,1354680000,28400000,0,142000000,27.0525,2.6373,2.5083,34.1583,
002064.SZ,»ª·å°±ÂÚ,2006-08-28,0.8757,0.8821,0.9096,0.8646,0.8839,7569474,73239182.5,0.0083,0.9434,9.6756,26.6531,273492000,N/A,1367460000,28400000,0,142000000,27.3078,2.6621,2.5319,34.4806,
002064.SZ,»ª·å°±ÂÚ,2006-08-29,0.8839,0.8812,0.8986,0.872,0.8858,5886123,56827050.9,0.0018,0.2077,9.6544,20.7258,274060000,N/A,1370300000,28400000,0,142000000,27.3645,2.6677,2.5372,34.5522,
002064.SZ,»ª·å°±ÂÚ,2006-08-30,0.8858,0.8858,0.9684,0.8793,0.9537,8627586,86062259.8,0.0679,7.6684,9.9752,30.3788,295076000,N/A,1475380000,28400000,0,142000000,29.4629,2.8722,2.7317,37.2018,
002064.SZ,»ª·å°±ÂÚ,2006-08-31,0.9537,0.9427,0.9638,0.9289,0.9417,5624475,58058897.9,-0.0119,-1.2512,10.3225,19.8045,291384000,N/A,1456920000,28400000,0,142000000,29.0942,2.8363,2.6976,36.7363,
002064.SZ,»ª·å°±ÂÚ,2006-09-01,0.9417,0.9427,0.9876,0.9188,0.9518,7318745,75478215.8,0.0101,1.0721,10.313,25.7702,294508000,N/A,1472540000,28400000,0,142000000,29.4062,2.8667,2.7265,37.1302,
002064.SZ,»ª·å°±ÂÚ,2006-09-04,0.9518,0.9473,0.9803,0.9436,0.9693,4218702,44309000.1,0.0174,1.8322,10.503,14.8546,299904000,N/A,1499520000,28400000,0,142000000,29.945,2.9192,2.7764,37.8105,
002064.SZ,»ª·å°±ÂÚ,2006-09-05,0.9693,0.9693,0.973,0.9289,0.9353,4662818,47899793.8,-0.034,-3.5038,10.2727,16.4184,289396000,N/A,1446980000,28400000,0,142000000,28.8957,2.817,2.6792,36.4857,
002064.SZ,»ª·å°±ÂÚ,2006-09-06,0.9353,0.9353,0.9427,0.9179,0.9427,2132527,21605243.3,0.0073,0.7851,10.1313,7.5089,291668000,N/A,1458340000,28400000,0,142000000,29.1226,2.8391,2.7002,36.7721,
002064.SZ,»ª·å°±ÂÚ,2006-09-07,0.9427,0.9436,0.9436,0.9179,0.9289,1853389,18807353.8,-0.0138,-1.4606,10.1475,6.526,287408000,N/A,1437040000,28400000,0,142000000,28.6972,2.7976,2.6608,36.235,
002064.SZ,»ª·å°±ÂÚ,2006-09-08,0.9289,0.9234,0.9619,0.9234,0.9298,2758364,28314909.6,0.0009,0.0988,10.2651,9.7125,287692000,N/A,1438460000,28400000,0,142000000,28.7256,2.8004,2.6634,36.2708,
002064.SZ,»ª·å°±ÂÚ,2006-09-11,0.9298,0.9188,0.9307,0.8903,0.9078,2839984,28099864,-0.022,-2.3692,9.8944,9.9999,280876000,N/A,1404380000,28400000,0,142000000,28.045,2.734,2.6003,35.4115,
002064.SZ,»ª·å°±ÂÚ,2006-09-12,0.9078,0.9041,0.916,0.8949,0.906,1312079,12960858.3,-0.0018,-0.2022,9.8781,4.62,280308000,N/A,1401540000,28400000,0,142000000,27.9883,2.7285,2.595,35.3399,
002064.SZ,»ª·å°±ÂÚ,2006-09-13,0.906,0.8977,0.9289,0.8977,0.9078,2060197,20547476.2,0.0018,0.2026,9.9735,7.2542,280876000,N/A,1404380000,28400000,0,142000000,28.045,2.734,2.6003,35.4115,
002064.SZ,»ª·å°±ÂÚ,2006-09-14,0.9078,0.9032,0.9133,0.8738,0.8858,2574048,24870597.9,-0.022,-2.4267,9.6621,9.0635,274060000,N/A,1370300000,28400000,0,142000000,27.3645,2.6677,2.5372,34.5522,
002064.SZ,»ª·å°±ÂÚ,2006-09-15,0.8858,0.8821,0.8931,0.8766,0.8858,1501970,14470010.2,0,0,9.634,5.2886,274060000,N/A,1370300000,28400000,0,142000000,27.3645,2.6677,2.5372,34.5522,
