代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
300427.SZ,红相电力,2015-02-17,N/A,3.9001,4.6801,3.9001,4.6801,16600,249120,N/A,N/A,15.0072,0.0749,333880200,N/A,1335370200,22170000,0,88670000,23.7166,4.1431,4.9902,-461.5793,
300427.SZ,红相电力,2015-02-25,4.6801,5.1493,5.1493,5.1493,5.1493,8700,144159,0.4693,10.0266,16.57,0.0392,367356900,N/A,1469261900,22170000,0,88670000,26.0945,4.5585,5.4906,-507.8599,
300427.SZ,红相电力,2015-02-26,5.1493,5.6652,5.6652,5.6652,5.6652,1200,21876,0.5159,10.0181,18.23,0.0054,404159100,N/A,1616454100,22170000,0,88670000,28.7087,5.0152,6.0406,-558.7378,
300427.SZ,红相电力,2015-02-27,5.6652,6.2308,6.2308,6.2308,6.2308,17500,350875,0.5656,9.9835,20.05,0.0789,444508500,N/A,1777833500,22170000,0,88670000,31.5749,5.5158,6.6437,-614.5197,
300427.SZ,红相电力,2015-03-02,6.2308,6.8554,6.8554,6.8554,6.8554,20400,450024,0.6246,10.0249,22.06,0.092,489070200,N/A,1956060200,22170000,0,88670000,34.7402,6.0688,7.3097,-676.1248,
300427.SZ,红相电力,2015-03-03,6.8554,7.5422,7.5422,7.5422,7.5422,128750,3124762.5,0.6868,10.0181,24.27,0.5807,538065900,N/A,2152020900,22170000,0,88670000,38.2205,6.6768,8.042,-743.8599,
300427.SZ,红相电力,2015-03-04,7.5422,8.2974,8.2974,7.9245,8.2974,9141373,242075956.1,0.7552,10.0124,26.4814,41.2331,591939000,N/A,2367489000,22170000,0,88670000,42.0473,7.3453,8.8472,-818.3379,
300427.SZ,红相电力,2015-03-05,8.2974,8.4528,9.1271,8.3005,9.1271,9616930,275232684.6,0.8297,10,28.6196,43.3781,651132900,N/A,2604237900,22170000,0,88670000,46.2521,8.0798,9.7319,-900.1716,
300427.SZ,红相电力,2015-03-06,9.1271,9.354,9.9382,8.6765,8.7076,13451846,406460261,-0.4195,-4.5965,30.2159,60.6759,621203400,N/A,2484533400,22170000,0,88670000,44.1261,7.7084,9.2846,-858.795,
300427.SZ,红相电力,2015-03-09,8.7076,8.3347,8.3906,8.0426,8.1202,8773650,231269457.9,-0.5873,-6.7452,26.3595,39.5744,579302100,N/A,2316947100,22170000,0,88670000,41.1497,7.1885,8.6583,-800.8677,
300427.SZ,红相电力,2015-03-10,8.1202,8.1265,8.3689,8.0861,8.2912,5075141,133956906.3,0.1709,2.1049,26.3947,22.8919,591495600,N/A,2365715600,22170000,0,88670000,42.0158,7.3398,8.8406,-817.7249,
300427.SZ,红相电力,2015-03-11,8.2912,8.201,8.9655,8.1389,8.633,6442991,177980561.3,0.3418,4.1229,27.6239,29.0618,615882600,N/A,2463252600,22170000,0,88670000,43.7481,7.6424,9.2051,-851.4391,
