╢ЗбК,╪РЁф,хуфз,г╟йуел╪ш(т╙),©╙ел╪ш(т╙),вН╦ъ╪ш(т╙),вН╣м╪ш(т╙),йуел╪ш(т╙),Ёи╫╩а©(╧и),Ёи╫╩╫П╤Н(т╙),уг╣Ь(т╙),уг╣Ь╥Ы(%),╬Ы╪ш(т╙),╩╩йжбй(%),A╧иаВм╗йпж╣(т╙),B╧иаВм╗йпж╣(т╙),вэйпж╣(т╙),A╧иаВм╗╧и╠╬(╧и),B╧иаВм╗╧и╠╬(╧и),вэ╧и╠╬(╧и),йпс╞бй,йп╬╩бй,йпоЗбй,йпожбй,
002239.SZ,╟бль╪я,2008-05-22,N/A,4.7093,4.9735,4.3518,4.5383,21258396,317213333.3,N/A,N/A,14.9218,78.1559,397120000,N/A,1956400000,27200000,0,134000000,31.9847,11.7909,2.732,-200.8822,
002239.SZ,╟бль╪я,2008-05-23,4.5383,4.3518,4.3518,4.0845,4.0876,8983026,120331080.8,-0.4507,-9.9315,13.3954,33.0258,357680000,N/A,1762100000,27200000,0,134000000,28.8081,10.6199,2.4607,-180.9316,
002239.SZ,╟бль╪я,2008-05-26,4.0876,3.9415,3.9819,3.7581,3.7923,4632398,57222851.7,-0.2953,-7.2243,12.3527,17.0309,331840000,N/A,1634800000,27200000,0,134000000,26.727,9.8527,2.2829,-167.8605,
002239.SZ,╟бль╪я,2008-05-27,3.7923,3.8389,3.8824,3.7084,3.8109,2545410,31013726.1,0.0187,0.4918,12.1842,9.3581,333472000,N/A,1642840000,27200000,0,134000000,26.8584,9.9012,2.2941,-168.686,
002239.SZ,╟бль╪я,2008-05-28,3.8109,3.7767,3.8762,3.7239,3.8234,2869610,34942343.3,0.0124,0.3263,12.1767,10.55,334560000,N/A,1648200000,27200000,0,134000000,26.946,9.9335,2.3016,-169.2364,
002239.SZ,╟бль╪я,2008-05-29,3.8234,3.7892,3.8762,3.7239,3.7301,2726779,33170711.2,-0.0933,-2.439,12.1648,10.0249,326400000,N/A,1608000000,27200000,0,134000000,26.2888,9.6912,2.2455,-165.1086,
002239.SZ,╟бль╪я,2008-05-30,3.7301,3.7332,3.783,3.6275,3.671,2769270,32771871.6,-0.0591,-1.5833,11.8341,10.1811,321232000,N/A,1582540000,27200000,0,134000000,25.8726,9.5377,2.2099,-162.4944,
002239.SZ,╟бль╪я,2008-06-02,3.671,3.6679,3.7767,3.6431,3.7457,1939193,23218449.1,0.0746,2.0322,11.9733,7.1294,327760000,N/A,1614700000,27200000,0,134000000,26.3983,9.7316,2.2548,-165.7966,
002239.SZ,╟бль╪я,2008-06-03,3.7457,3.7457,3.7519,3.6648,3.6835,1349504,16045179.7,-0.0622,-1.6598,11.8897,4.9614,322320000,N/A,1587900000,27200000,0,134000000,25.9602,9.57,2.2174,-163.0448,
002239.SZ,╟бль╪я,2008-06-04,3.6835,3.6679,3.6835,3.5436,3.5809,1489264,17255094.7,-0.1026,-2.7848,11.5863,5.4752,313344000,N/A,1543680000,27200000,0,134000000,25.2373,9.3035,2.1557,-158.5043,
002239.SZ,╟бль╪я,2008-06-05,3.5809,3.5529,3.6524,3.5529,3.5964,1388890,16116069.4,0.0155,0.434,11.6036,5.1062,314704000,N/A,1550380000,27200000,0,134000000,25.3468,9.3439,2.165,-159.1923,
002239.SZ,╟бль╪я,2008-06-06,3.5964,3.6151,3.7115,3.6151,3.6586,1872422,22123000.5,0.0622,1.7286,11.8152,6.8839,320144000,N/A,1577180000,27200000,0,134000000,25.7849,9.5054,2.2024,-161.9441,
002239.SZ,╟бль╪я,2008-06-10,3.6586,3.5063,3.5809,3.2918,3.3229,2329304,25478078.8,-0.3357,-9.1759,10.9381,8.5636,290768000,N/A,1432460000,27200000,0,134000000,23.4189,8.6332,2.0003,-147.0843,
002239.SZ,╟бль╪я,2008-06-11,3.3229,3.3229,3.3353,3.1426,3.2359,1190048,12399534.3,-0.087,-2.6193,10.4194,4.3752,283152000,N/A,1394940000,27200000,0,134000000,22.8055,8.4071,1.9479,-143.2318,
002239.SZ,╟бль╪я,2008-06-12,3.2359,3.1737,3.2545,3.1457,3.211,1542620,15839839.9,-0.0249,-0.7685,10.2681,5.6714,280976000,N/A,1384220000,27200000,0,134000000,22.6303,8.3425,1.933,-142.131,
002239.SZ,╟бль╪я,2008-06-13,3.211,3.2172,3.2545,3.0773,3.0773,1346135,13624477.1,-0.1337,-4.1626,10.1212,4.949,269280000,N/A,1326600000,27200000,0,134000000,21.6883,7.9952,1.8525,-136.2146,
002239.SZ,╟бль╪я,2008-06-16,3.0773,3.0494,3.1115,3.0058,3.0773,1205716,11871860.4,0,0,9.8463,4.4328,269280000,N/A,1326600000,27200000,0,134000000,21.6883,7.9952,1.8525,-136.2146,
002239.SZ,╟бль╪я,2008-06-17,3.0773,3.0867,3.2328,3.0214,3.0929,1779854,17903467.2,0.0155,0.5051,10.059,6.5436,270640000,N/A,1333300000,27200000,0,134000000,21.7978,8.0356,1.8619,-136.9026,
002239.SZ,╟бль╪я,2008-06-18,3.0929,3.0898,3.239,2.9841,3.2079,2037265,20691740.9,0.115,3.7186,10.1566,7.4899,280704000,N/A,1382880000,27200000,0,134000000,22.6084,8.3344,1.9311,-141.9934,
002239.SZ,╟бль╪я,2008-06-19,3.2079,3.1551,3.1706,2.8877,2.8877,2033441,19749591.6,-0.3202,-9.9806,9.7124,7.4759,252688000,N/A,1244860000,27200000,0,134000000,20.3519,7.5026,1.7384,-127.8216,
002239.SZ,╟бль╪я,2008-06-20,2.8877,2.9064,3.0214,2.7447,2.8877,2004481,18722231.8,0,0,9.3402,7.3694,252688000,N/A,1244860000,27200000,0,134000000,20.3519,7.5026,1.7384,-127.8216,
002239.SZ,╟бль╪я,2008-06-23,2.8877,2.8256,2.8504,2.7603,2.7665,843375,7626680.4,-0.1212,-4.1981,9.043,3.1006,242080000,N/A,1192600000,27200000,0,134000000,19.4975,7.1876,1.6654,-122.4556,
002239.SZ,╟бль╪я,2008-06-24,2.7665,2.7789,2.8629,2.7634,2.8473,814454,7387901.2,0.0808,2.9213,9.071,2.9943,249152000,N/A,1227440000,27200000,0,134000000,20.0671,7.3976,1.714,-126.0329,
002239.SZ,╟бль╪я,2008-06-25,2.8473,2.8473,3.0058,2.8318,2.981,1955472,18484745.8,0.1337,4.6943,9.4528,7.1892,260848000,N/A,1285060000,27200000,0,134000000,21.0091,7.7449,1.7945,-131.9493,
002239.SZ,╟бль╪я,2008-06-26,2.981,2.9623,3.0369,2.9312,3.0058,1710533,16417253.5,0.0249,0.8342,9.5977,6.2887,263024000,N/A,1295780000,27200000,0,134000000,21.1844,7.8095,1.8095,-133.05,
002239.SZ,╟бль╪я,2008-06-27,3.0058,2.8815,2.9126,2.723,2.7634,1277735,11647800.6,-0.2425,-8.0662,9.116,4.6976,241808000,N/A,1191260000,27200000,0,134000000,19.4756,7.1796,1.6635,-122.318,
002239.SZ,╟бль╪я,2008-06-30,2.7634,2.7603,2.8162,2.7074,2.7914,701200,6229867.4,0.028,1.0124,8.8846,2.5779,244256000,N/A,1203320000,27200000,0,134000000,19.6728,7.2522,1.6804,-123.5563,
002239.SZ,╟бль╪я,2008-07-01,2.7914,2.7945,2.8535,2.7541,2.7851,735749,6632650.4,-0.0062,-0.2227,9.0148,2.705,243712000,N/A,1200640000,27200000,0,134000000,19.629,7.2361,1.6766,-123.2811,
002239.SZ,╟бль╪я,2008-07-02,2.7851,2.7851,2.8598,2.7665,2.8318,590293,5360885.9,0.0466,1.6741,9.0817,2.1702,247792000,N/A,1220740000,27200000,0,134000000,19.9576,7.3572,1.7047,-125.345,
002239.SZ,╟бль╪я,2008-07-03,2.8318,2.7976,2.9468,2.7696,2.9126,1521392,14120348.5,0.0808,2.854,9.2812,5.5934,254864000,N/A,1255580000,27200000,0,134000000,20.5272,7.5672,1.7533,-128.9223,
002239.SZ,╟бль╪я,2008-07-04,2.9126,2.8908,2.9375,2.8287,2.8598,1111891,10320746.1,-0.0528,-1.8143,9.2822,4.0878,250240000,N/A,1232800000,27200000,0,134000000,20.1548,7.4299,1.7215,-126.5833,
002239.SZ,╟бль╪я,2008-07-07,2.8598,2.8504,2.9934,2.8318,2.9779,1358960,12861496,0.1181,4.1304,9.4642,4.9962,260576000,N/A,1283720000,27200000,0,134000000,20.9872,7.7368,1.7926,-131.8117,
002239.SZ,╟бль╪я,2008-07-08,2.9779,2.9779,3.0027,2.9157,2.9903,1297579,12389633.5,0.0124,0.4175,9.5483,4.7705,261664000,N/A,1289080000,27200000,0,134000000,21.0749,7.7691,1.8001,-132.3621,
002239.SZ,╟бль╪я,2008-07-09,2.9903,2.9903,3.1395,2.9903,3.1084,2268552,22299542,0.1181,3.9501,9.8299,8.3403,272000000,N/A,1340000000,27200000,0,134000000,21.9073,8.076,1.8712,-137.5905,
002239.SZ,╟бль╪я,2008-07-10,3.1084,3.0587,3.1488,3.0307,3.0369,1720499,17105418.2,-0.0715,-2.3,9.9421,6.3254,265744000,N/A,1309180000,27200000,0,134000000,21.4035,7.8902,1.8282,-134.426,
002239.SZ,╟бль╪я,2008-07-11,3.0369,3.0245,3.0618,2.9375,2.9748,888619,8524373.6,-0.0622,-2.0471,9.5928,3.267,260304000,N/A,1282380000,27200000,0,134000000,20.9653,7.7287,1.7908,-131.6741,
002239.SZ,╟бль╪я,2008-07-14,2.9748,2.9903,3.068,2.9685,3.0649,1064493,10381815.7,0.0901,3.0303,9.7528,3.9136,268192000,N/A,1321240000,27200000,0,134000000,21.6006,7.9629,1.845,-135.6643,
002239.SZ,╟бль╪я,2008-07-15,3.0649,3.1084,3.2172,3.0711,3.0929,2743234,27665402.7,0.028,0.9128,10.085,10.0854,270640000,N/A,1333300000,27200000,0,134000000,21.7978,8.0356,1.8619,-136.9026,
002239.SZ,╟бль╪я,2008-07-16,3.0929,3.1053,3.1892,2.8846,3.0214,2243049,22303043.7,-0.0715,-2.3116,9.9432,8.2465,264384000,N/A,1302480000,27200000,0,134000000,21.2939,7.8499,1.8188,-133.738,
002239.SZ,╟бль╪я,2008-07-17,3.0214,3.0991,3.2576,3.0463,3.2172,3755183,38203227.5,0.1958,6.4815,10.1735,13.8058,281520000,N/A,1386900000,27200000,0,134000000,22.6741,8.3586,1.9367,-142.4062,
002239.SZ,╟бль╪я,2008-07-18,3.2172,3.211,3.2638,3.0773,3.1799,2568675,26232431.8,-0.0373,-1.1594,10.2124,9.4437,278256000,N/A,1370820000,27200000,0,134000000,22.4112,8.2617,1.9143,-140.7551,
002239.SZ,╟бль╪я,2008-07-21,3.1799,3.1519,3.2825,3.1426,3.2763,2016395,20964249.2,0.0964,3.0303,10.3969,7.4132,286688000,N/A,1412360000,27200000,0,134000000,23.0903,8.5121,1.9723,-145.0204,
002239.SZ,╟бль╪я,2008-07-22,3.2763,3.2576,3.2856,3.1861,3.2203,1590123,16515263,-0.056,-1.7078,10.3862,5.846,281792000,N/A,1388240000,27200000,0,134000000,22.696,8.3667,1.9386,-142.5438,
002239.SZ,╟бль╪я,2008-07-23,3.2203,3.2638,3.2701,3.1302,3.1551,1392115,14241173.6,-0.0653,-2.027,10.2299,5.1181,276080000,N/A,1360100000,27200000,0,134000000,22.2359,8.1971,1.8993,-139.6544,
002239.SZ,╟бль╪я,2008-07-24,3.1551,3.1582,3.2265,3.1364,3.1861,1147549,11725101.1,0.0311,0.9852,10.2175,4.2189,278800000,N/A,1373500000,27200000,0,134000000,22.455,8.2779,1.918,-141.0303,
002239.SZ,╟бль╪я,2008-07-25,3.1861,3.1737,3.1737,3.1302,3.1426,1001728,10138500,-0.0435,-1.3659,10.121,3.6828,274992000,N/A,1354740000,27200000,0,134000000,22.1483,8.1648,1.8918,-139.104,
002239.SZ,╟бль╪я,2008-07-28,3.1426,3.1488,3.2545,3.1271,3.211,1427005,14675010.8,0.0684,2.1761,10.2838,5.2463,280976000,N/A,1384220000,27200000,0,134000000,22.6303,8.3425,1.933,-142.131,
002239.SZ,╟бль╪я,2008-07-29,3.211,3.1737,3.2545,3.1551,3.2483,1511183,15568113.3,0.0373,1.1617,10.3019,5.5558,284240000,N/A,1400300000,27200000,0,134000000,22.8932,8.4394,1.9554,-143.7821,
002239.SZ,╟бль╪я,2008-07-30,3.2483,3.2763,3.3571,3.2017,3.326,1984593,21020590.8,0.0777,2.3923,10.5919,7.2963,291040000,N/A,1433800000,27200000,0,134000000,23.4409,8.6413,2.0022,-147.2219,
002239.SZ,╟бль╪я,2008-07-31,3.326,3.2328,3.3167,3.2048,3.2172,1191670,12448089.6,-0.1088,-3.271,10.4459,4.3811,281520000,N/A,1386900000,27200000,0,134000000,22.6741,8.3586,1.9367,-142.4062,
002239.SZ,╟бль╪я,2008-08-01,3.2172,3.3416,3.4006,3.2328,3.2887,4561063,48668944,0.0715,2.2222,10.6705,16.7686,287776000,N/A,1417720000,27200000,0,134000000,23.178,8.5444,1.9798,-145.5708,
002239.SZ,╟бль╪я,2008-08-04,3.2887,3.1799,3.2265,3.1302,3.1861,2387871,24221184.9,-0.1026,-3.1191,10.1434,8.7789,278800000,N/A,1373500000,27200000,0,134000000,22.455,8.2779,1.918,-141.0303,
002239.SZ,╟бль╪я,2008-08-05,3.1861,3.1706,3.1861,3.0742,3.1675,2002400,20077459.8,-0.0187,-0.5854,10.0267,7.3618,277168000,N/A,1365460000,27200000,0,134000000,22.3236,8.2294,1.9068,-140.2048,
002239.SZ,╟бль╪я,2008-08-06,3.1675,3.1364,3.2079,3.04,3.2017,1882675,19019585.1,0.0342,1.0795,10.1024,6.9216,280160000,N/A,1380200000,27200000,0,134000000,22.5646,8.3183,1.9274,-141.7183,
002239.SZ,╟бль╪я,2008-08-07,3.2017,3.2949,3.2949,3.1457,3.2607,3048989,31677578.3,0.0591,1.8447,10.3895,11.2095,285328000,N/A,1405660000,27200000,0,134000000,22.9808,8.4717,1.9629,-144.3325,
002239.SZ,╟бль╪я,2008-08-08,3.2607,3.2763,3.3416,3.04,3.1644,3934831,41108731,-0.0964,-2.9552,10.4474,14.4663,276896000,N/A,1364120000,27200000,0,134000000,22.3017,8.2214,1.9049,-140.0672,
002239.SZ,╟бль╪я,2008-08-11,3.1644,3.0463,3.1084,2.8473,2.8473,2337134,21642485.4,-0.3171,-10.0196,9.2603,8.5924,249152000,N/A,1227440000,27200000,0,134000000,20.0671,7.3976,1.714,-126.0329,
002239.SZ,╟бль╪я,2008-08-12,2.8473,2.7292,2.7665,2.58,2.6577,1384200,11838360.1,-0.1896,-6.6594,8.5525,5.089,232560000,N/A,1145700000,27200000,0,134000000,18.7308,6.905,1.5999,-117.6399,
002239.SZ,╟бль╪я,2008-08-13,2.6577,2.6111,2.6297,2.4152,2.6235,998533,8139064.8,-0.0342,-1.2865,8.151,3.6711,229568000,N/A,1130960000,27200000,0,134000000,18.4898,6.8161,1.5793,-116.1264,
002239.SZ,╟бль╪я,2008-08-14,2.6235,2.5769,2.5955,2.5054,2.5645,516452,4251235.5,-0.0591,-2.2512,8.2316,1.8987,224400000,N/A,1105500000,27200000,0,134000000,18.0736,6.6627,1.5438,-113.5122,
002239.SZ,╟бль╪я,2008-08-15,2.5645,2.58,2.6422,2.4898,2.5676,889778,7402822.7,0.0031,0.1212,8.3199,3.2712,224672000,N/A,1106840000,27200000,0,134000000,18.0955,6.6708,1.5456,-113.6498,
002239.SZ,╟бль╪я,2008-08-18,2.5676,2.58,2.6111,2.3344,2.3344,741200,5876308.5,-0.2331,-9.0799,7.9281,2.725,204272000,N/A,1006340000,27200000,0,134000000,16.4524,6.0651,1.4053,-103.3305,
002239.SZ,╟бль╪я,2008-08-19,2.3344,2.2691,2.3779,2.2691,2.3624,768032,5778539.5,0.028,1.1984,7.5238,2.8236,206720000,N/A,1018400000,27200000,0,134000000,16.6496,6.1377,1.4221,-104.5688,
002239.SZ,╟бль╪я,2008-08-20,2.3624,2.3313,2.5738,2.2816,2.5613,1469472,11663328.6,0.1989,8.4211,7.9371,5.4025,224128000,N/A,1104160000,27200000,0,134000000,18.0516,6.6546,1.5419,-113.3746,
002239.SZ,╟бль╪я,2008-08-21,2.5613,2.4867,2.5427,2.3873,2.3997,986920,7800141.3,-0.1616,-6.3107,7.9035,3.6284,209984000,N/A,1034480000,27200000,0,134000000,16.9125,6.2347,1.4446,-106.2199,
002239.SZ,╟бль╪я,2008-08-22,2.3997,2.2225,2.3282,2.2225,2.2971,3136502,22765358.6,-0.1026,-4.2746,7.2582,9.225,251260000,N/A,990260000,34000000,0,134000000,16.1895,5.9682,1.3828,-101.6794,
002239.SZ,╟бль╪я,2008-08-25,2.2971,2.2412,2.3375,2.2163,2.2847,1780679,13050176,-0.0124,-0.5413,7.3288,5.2373,249900000,N/A,984900000,34000000,0,134000000,16.1019,5.9359,1.3754,-101.1291,
002239.SZ,╟бль╪я,2008-08-26,2.2847,2.2629,2.2629,2.0795,2.1075,1685870,11757515.2,-0.1772,-7.7551,6.9742,4.9584,230520000,N/A,908520000,34000000,0,134000000,14.8532,5.4755,1.2687,-93.2864,
002239.SZ,╟бль╪я,2008-08-27,2.1075,2.1044,2.1697,2.036,2.1448,1355329,9160469.3,0.0373,1.7699,6.7589,3.9863,234600000,N/A,924600000,34000000,0,134000000,15.1161,5.5724,1.2911,-94.9375,
002239.SZ,╟бль╪я,2008-08-28,2.1448,2.1355,2.1572,2.0671,2.1075,937567,6365189.6,-0.0373,-1.7391,6.7891,2.7575,230520000,N/A,908520000,34000000,0,134000000,14.8532,5.4755,1.2687,-93.2864,
002239.SZ,╟бль╪я,2008-08-29,2.1075,2.1137,2.2101,2.1044,2.1697,1322911,9197515.9,0.0622,2.9499,6.9525,3.8909,237320000,N/A,935320000,34000000,0,134000000,15.2913,5.637,1.3061,-96.0382,
002239.SZ,╟бль╪я,2008-09-01,2.1697,2.1386,2.1479,2.0764,2.1075,850870,5760966.3,-0.0622,-2.8653,6.7707,2.5026,230520000,N/A,908520000,34000000,0,134000000,14.8532,5.4755,1.2687,-93.2864,
002239.SZ,╟бль╪я,2008-09-02,2.1075,2.0826,2.1417,2.0547,2.1293,885224,6014728.4,0.0218,1.0324,6.7946,2.6036,232900000,N/A,917900000,34000000,0,134000000,15.0065,5.5321,1.2818,-94.2495,
002239.SZ,╟бль╪я,2008-09-03,2.1293,2.1293,2.1541,2.0516,2.1479,1323158,8967044.6,0.0187,0.8759,6.777,3.8916,234940000,N/A,925940000,34000000,0,134000000,15.138,5.5805,1.293,-95.0751,
002239.SZ,╟бль╪я,2008-09-04,2.1479,2.1168,2.1945,2.0982,2.1666,970958,6712383.7,0.0187,0.8683,6.9132,2.8558,236980000,N/A,933980000,34000000,0,134000000,15.2694,5.629,1.3042,-95.9006,
002239.SZ,╟бль╪я,2008-09-05,2.1666,2.1075,2.1417,2.0609,2.1013,1063677,7186661.6,-0.0653,-3.0129,6.7564,3.1285,229840000,N/A,905840000,34000000,0,134000000,14.8094,5.4594,1.265,-93.0112,
002239.SZ,╟бль╪я,2008-09-08,2.1013,2.092,2.0982,1.9428,1.9459,910607,5857145.8,-0.1554,-7.3964,6.4321,2.6783,212840000,N/A,838840000,34000000,0,134000000,13.714,5.0556,1.1714,-86.1317,
002239.SZ,╟бль╪я,2008-09-09,1.9459,1.9552,1.9832,1.9303,1.9707,439329,2766690.3,0.0249,1.278,6.2975,1.2921,215560000,N/A,849560000,34000000,0,134000000,13.8893,5.1202,1.1864,-87.2324,
002239.SZ,╟бль╪я,2008-09-10,1.9707,1.9521,2.0112,1.9428,1.9738,537187,3417567.4,0.0031,0.1577,6.362,1.58,215900000,N/A,850900000,34000000,0,134000000,13.9112,5.1283,1.1882,-87.37,
002239.SZ,╟бль╪я,2008-09-11,1.9738,1.9832,1.9894,1.9241,1.9365,453227,2842701.8,-0.0373,-1.8898,6.2721,1.333,211820000,N/A,834820000,34000000,0,134000000,13.6483,5.0313,1.1658,-85.7189,
002239.SZ,╟бль╪я,2008-09-12,1.9365,1.9334,1.9645,1.9272,1.9459,344752,2156676,0.0093,0.4815,6.2557,1.014,212840000,N/A,838840000,34000000,0,134000000,13.714,5.0556,1.1714,-86.1317,
002239.SZ,╟бль╪я,2008-09-16,1.9459,1.9272,1.9272,1.8651,1.8713,650399,3965808.3,-0.0746,-3.8339,6.0975,1.9129,204680000,N/A,806680000,34000000,0,134000000,13.1882,4.8617,1.1265,-82.8295,
002239.SZ,╟бль╪я,2008-09-17,1.8713,1.8806,1.893,1.8153,1.8246,572752,3410899,-0.0466,-2.4917,5.9553,1.6846,199580000,N/A,786580000,34000000,0,134000000,12.8596,4.7406,1.0984,-80.7656,
002239.SZ,╟бль╪я,2008-09-18,1.8246,1.7749,1.7811,1.6412,1.7096,1552813,8485406.7,-0.115,-6.3032,5.4645,4.5671,187000000,N/A,737000000,34000000,0,134000000,12.049,4.4418,1.0292,-75.6748,
002239.SZ,╟бль╪я,2008-09-19,1.7096,1.8588,1.8806,1.8029,1.8806,1528243,9158815.8,0.171,10,5.993,4.4948,205700000,N/A,810700000,34000000,0,134000000,13.2539,4.886,1.1321,-83.2423,
002239.SZ,╟бль╪я,2008-09-22,1.8806,1.9832,2.0578,1.8899,1.9428,2700727,17071496.7,0.0622,3.3058,6.3211,7.9433,212500000,N/A,837500000,34000000,0,134000000,13.6921,5.0475,1.1695,-85.9941,
002239.SZ,╟бль╪я,2008-09-23,1.9428,1.8837,1.8837,1.7656,1.7656,1469915,8604821.7,-0.1772,-9.12,5.854,4.3233,193120000,N/A,761120000,34000000,0,134000000,12.4434,4.5872,1.0629,-78.1514,
002239.SZ,╟бль╪я,2008-09-24,1.7656,1.7407,1.7967,1.7127,1.7967,536675,3038511.9,0.0311,1.7606,5.6617,1.5785,196520000,N/A,774520000,34000000,0,134000000,12.6624,4.6679,1.0816,-79.5273,
002239.SZ,╟бль╪я,2008-09-25,1.7967,1.7873,1.8744,1.7842,1.8495,1166112,6917973.5,0.0528,2.9412,5.9325,3.4297,202300000,N/A,797300000,34000000,0,134000000,13.0349,4.8052,1.1134,-81.8664,
002239.SZ,╟бль╪я,2008-09-26,1.8495,1.8651,1.8775,1.8278,1.8682,821820,4902757.9,0.0187,1.0084,5.9657,2.4171,204340000,N/A,805340000,34000000,0,134000000,13.1663,4.8537,1.1246,-82.6919,
002239.SZ,╟бль╪я,2008-10-06,1.8682,1.834,1.8371,1.7656,1.7687,626462,3612345.3,-0.0995,-5.3245,5.7663,1.8425,193460000,N/A,762460000,34000000,0,134000000,12.4653,4.5952,1.0647,-78.289,
002239.SZ,╟бль╪я,2008-10-07,1.7687,1.719,1.8029,1.7159,1.7842,540590,3068410.5,0.0155,0.8787,5.676,1.59,195160000,N/A,769160000,34000000,0,134000000,12.5748,4.6356,1.0741,-78.977,
002239.SZ,╟бль╪я,2008-10-08,1.7842,1.7563,1.7656,1.7159,1.7345,486509,2721997.7,-0.0497,-2.7875,5.595,1.4309,189720000,N/A,747720000,34000000,0,134000000,12.2243,4.5064,1.0441,-76.7755,
002239.SZ,╟бль╪я,2008-10-09,1.7345,1.7687,1.7749,1.7096,1.7252,422492,2356766.1,-0.0093,-0.5376,5.5783,1.2426,188700000,N/A,743700000,34000000,0,134000000,12.1586,4.4822,1.0385,-76.3627,
002239.SZ,╟бль╪я,2008-10-10,1.7252,1.663,1.6941,1.5946,1.5977,951193,4997228.6,-0.1274,-7.3874,5.2536,2.7976,174760000,N/A,688760000,34000000,0,134000000,11.2604,4.1511,0.9618,-70.7215,
002239.SZ,╟бль╪я,2008-10-13,1.5977,1.5573,1.5884,1.4672,1.5884,802583,3983992.2,-0.0093,-0.5837,4.964,2.3605,173740000,N/A,684740000,34000000,0,134000000,11.1946,4.1268,0.9562,-70.3088,
002239.SZ,╟бль╪я,2008-10-14,1.5884,1.6288,1.6319,1.5231,1.5231,998690,5143061.5,-0.0653,-4.1096,5.1498,2.9373,166600000,N/A,656600000,34000000,0,134000000,10.7346,3.9572,0.9169,-67.4194,
002239.SZ,╟бль╪я,2008-10-15,1.5231,1.5014,1.5293,1.4796,1.4983,408110,1963606.1,-0.0249,-1.6327,4.8115,1.2003,163880000,N/A,645880000,34000000,0,134000000,10.5593,3.8926,0.9019,-66.3186,
002239.SZ,╟бль╪я,2008-10-16,1.4983,1.4423,1.4423,1.3708,1.377,987334,4467919.4,-0.1212,-8.0913,4.5252,2.9039,150620000,N/A,593620000,34000000,0,134000000,9.705,3.5777,0.829,-60.9526,
002239.SZ,╟бль╪я,2008-10-17,1.377,1.3926,1.4361,1.377,1.4174,780811,3546210.5,0.0404,2.9345,4.5417,2.2965,155040000,N/A,611040000,34000000,0,134000000,9.9897,3.6826,0.8533,-62.7413,
002239.SZ,╟бль╪я,2008-10-20,1.4174,1.4205,1.4889,1.3895,1.4827,1012035,4719145.7,0.0653,4.6053,4.663,2.9766,162180000,N/A,639180000,34000000,0,134000000,10.4498,3.8522,0.8926,-65.6307,
002239.SZ,╟бль╪я,2008-10-21,1.4827,1.4796,1.5356,1.4579,1.4952,980328,4706229.2,0.0124,0.8386,4.8007,2.8833,163540000,N/A,644540000,34000000,0,134000000,10.5374,3.8845,0.9001,-66.1811,
002239.SZ,╟бль╪я,2008-10-22,1.4952,1.5169,1.5635,1.4796,1.4858,1768824,8669792.2,-0.0093,-0.6237,4.9014,5.2024,162520000,N/A,640520000,34000000,0,134000000,10.4717,3.8603,0.8944,-65.7683,
002239.SZ,╟бль╪я,2008-10-23,1.4858,1.4299,1.4827,1.3895,1.461,885103,4079521.9,-0.0249,-1.6736,4.6091,2.6032,159800000,N/A,629800000,34000000,0,134000000,10.2964,3.7957,0.8795,-64.6676,
002239.SZ,╟бль╪я,2008-10-24,1.461,1.461,1.4858,1.4268,1.4454,558788,2615371,-0.0155,-1.0638,4.6804,1.6435,158100000,N/A,623100000,34000000,0,134000000,10.1869,3.7553,0.8701,-63.9796,
002239.SZ,╟бль╪я,2008-10-27,1.4454,1.4299,1.4454,1.3242,1.3273,697267,3077700.7,-0.1181,-8.172,4.4139,2.0508,145180000,N/A,572180000,34000000,0,134000000,9.3544,3.4484,0.799,-58.7512,
002239.SZ,╟бль╪я,2008-10-28,1.3273,1.3055,1.377,1.2931,1.3646,514063,2215180.4,0.0373,2.8103,4.3092,1.5119,149260000,N/A,588260000,34000000,0,134000000,9.6173,3.5454,0.8215,-60.4022,
002239.SZ,╟бль╪я,2008-10-29,1.3646,1.4237,1.4889,1.377,1.3957,1754979,8129735.5,0.0311,2.2779,4.6324,5.1617,152660000,N/A,601660000,34000000,0,134000000,9.8364,3.6261,0.8402,-61.7782,
002239.SZ,╟бль╪я,2008-10-30,1.3957,1.3957,1.4361,1.3553,1.4081,1149131,5154035.7,0.0124,0.8909,4.4852,3.3798,154020000,N/A,607020000,34000000,0,134000000,9.924,3.6584,0.8477,-62.3285,
002239.SZ,╟бль╪я,2008-10-31,1.4081,1.4174,1.4237,1.3739,1.3864,674833,3030398.7,-0.0218,-1.5453,4.4906,1.9848,151640000,N/A,597640000,34000000,0,134000000,9.7707,3.6019,0.8346,-61.3654,
002239.SZ,╟бль╪я,2008-11-03,1.3864,1.377,1.4081,1.3553,1.3926,341730,1523713.1,0.0062,0.4484,4.4588,1.0051,152320000,N/A,600320000,34000000,0,134000000,9.8145,3.618,0.8383,-61.6406,
002239.SZ,╟бль╪я,2008-11-04,1.3926,1.3926,1.3926,1.3459,1.377,358096,1575764.2,-0.0155,-1.1161,4.4004,1.0532,150620000,N/A,593620000,34000000,0,134000000,9.705,3.5777,0.829,-60.9526,
002239.SZ,╟бль╪я,2008-11-05,1.377,1.3926,1.4454,1.3895,1.433,985674,4515122.7,0.056,4.0632,4.5807,2.899,156740000,N/A,617740000,34000000,0,134000000,10.0993,3.723,0.8626,-63.4292,
