代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
000978.SZ,桂林旅游,2000-05-18,N/A,7.2185,7.9912,6.7067,7.3968,23590200,513770363,N/A,N/A,21.779,58.9755,896000000,N/A,2643200000,40000000,0,118000000,80.5073,29.8504,20.8954,95.9289,
000978.SZ,桂林旅游,2000-05-19,7.3968,7.3935,7.5553,7.1162,7.202,10118700,224251808.7,-0.1948,-2.6339,22.1621,25.2968,872400000,N/A,2573580000,40000000,0,118000000,78.3868,29.0642,20.345,93.4023,
000978.SZ,桂林旅游,2000-05-22,7.202,7.1657,7.4134,7.0336,7.377,5869500,128688824.1,0.175,2.4301,21.925,14.6738,893600000,N/A,2636120000,40000000,0,118000000,80.2917,29.7705,20.8394,95.672,
000978.SZ,桂林旅游,2000-05-23,7.377,7.4233,7.7931,7.2978,7.4695,7984000,183242661.3,0.0925,1.2534,22.9512,19.96,904800000,N/A,2669160000,40000000,0,118000000,81.298,30.1436,21.1006,96.8711,
000978.SZ,桂林旅游,2000-05-24,7.4695,7.4464,7.562,7.3308,7.5091,3961500,89212374,0.0396,0.5305,22.5198,9.9038,909600000,N/A,2683320000,40000000,0,118000000,81.7293,30.3035,21.2125,97.385,
000978.SZ,桂林旅游,2000-05-25,7.5091,7.5289,7.5884,7.4134,7.5289,2544900,57732383.2,0.0198,0.2639,22.6855,6.3622,912000000,N/A,2690400000,40000000,0,118000000,81.9449,30.3835,21.2685,97.642,
000978.SZ,桂林旅游,2000-05-26,7.5289,7.519,7.519,7.2648,7.2747,3267100,72650894.7,-0.2543,-3.3772,22.2371,8.1677,881200000,N/A,2599540000,40000000,0,118000000,79.1775,29.3574,20.5502,94.3444,
000978.SZ,桂林旅游,2000-05-29,7.2747,7.2482,7.3638,7.1657,7.2615,1724600,37831576.7,-0.0132,-0.1816,21.9364,4.3115,879600000,N/A,2594820000,40000000,0,118000000,79.0337,29.3041,20.5129,94.1731,
000978.SZ,桂林旅游,2000-05-30,7.2615,7.2912,7.3308,7.0666,7.0996,1784200,38834587.9,-0.1618,-2.2283,21.7658,4.4605,860000000,N/A,2537000000,40000000,0,118000000,77.2726,28.6511,20.0558,92.0747,
000978.SZ,桂林旅游,2000-05-31,7.0996,7.06,7.2152,7.0006,7.1261,1292000,27745691.6,0.0264,0.3721,21.475,3.23,863200000,N/A,2546440000,40000000,0,118000000,77.5602,28.7577,20.1304,92.4173,
000978.SZ,桂林旅游,2000-06-01,7.1261,7.1393,7.2284,7.0006,7.0204,1465900,31315118.8,-0.1057,-1.4829,21.3624,3.6647,850400000,N/A,2508680000,40000000,0,118000000,76.4101,28.3313,19.8319,91.0469,
000978.SZ,桂林旅游,2000-06-02,7.0204,7.0963,7.0963,6.7958,6.8784,2114000,44009210.5,-0.142,-2.0226,20.818,5.285,833200000,N/A,2457940000,40000000,0,118000000,74.8646,27.7583,19.4308,89.2054,
000978.SZ,桂林旅游,2000-06-05,6.8784,6.8784,6.9841,6.7067,6.8487,1600100,33167107.4,-0.0297,-0.4321,20.7281,4.0003,829600000,N/A,2447320000,40000000,0,118000000,74.5411,27.6383,19.3469,88.8199,
000978.SZ,桂林旅游,2000-06-06,6.8487,6.8355,7.0336,6.8025,6.9643,979800,20568212,0.1156,1.6876,20.9923,2.4495,843600000,N/A,2488620000,40000000,0,118000000,75.7991,28.1047,19.6734,90.3188,
000978.SZ,桂林旅游,2000-06-07,6.9643,6.9676,7.0006,6.8817,6.885,929600,19449023.6,-0.0793,-1.138,20.9219,2.324,834000000,N/A,2460300000,40000000,0,118000000,74.9365,27.7849,19.4495,89.291,
000978.SZ,桂林旅游,2000-06-08,6.885,6.8949,7.0831,6.7694,6.9874,1103100,23113291,0.1024,1.4868,20.953,2.7578,846400000,N/A,2496880000,40000000,0,118000000,76.0507,28.198,19.7387,90.6186,
000978.SZ,桂林旅游,2000-06-09,6.9874,7.0534,7.0666,6.8619,6.8817,703100,14735128.6,-0.1057,-1.5123,20.9574,1.7577,833600000,N/A,2459120000,40000000,0,118000000,74.9005,27.7716,19.4401,89.2482,
000978.SZ,桂林旅游,2000-06-12,6.8817,6.8454,6.8685,6.7529,6.7992,727400,14956068.6,-0.0826,-1.1996,20.561,1.8185,823600000,N/A,2429620000,40000000,0,118000000,74.002,27.4384,19.2069,88.1776,
