´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
000596.SZ,¹Å¾®¹±¾Æ,1996-09-27,N/A,6.3881,7.3095,6.1701,7.0638,12913200,274708856.9,N/A,N/A,21.2735,71.74,414000000,361815600,5405000000,18000000,60000000,235000000,36.7565,17.1165,7.0518,N/A,
000596.SZ,¹Å¾®¹±¾Æ,1996-10-03,7.0638,7.0331,7.0392,6.7106,6.7198,3291600,72923475.5,-0.344,-4.8696,22.1544,18.2867,393840000,366151500,5141800000,18000000,60000000,235000000,34.9666,16.283,6.7084,N/A,
000596.SZ,¹Å¾®¹±¾Æ,1996-10-04,6.7198,6.6031,6.8457,6.4495,6.5908,1626600,34960258.6,-0.129,-1.9196,21.4928,9.0367,386280000,364458720,5043100000,18000000,60000000,235000000,34.2954,15.9704,6.5797,N/A,
000596.SZ,¹Å¾®¹±¾Æ,1996-10-07,6.5908,6.5877,6.6584,6.425,6.6584,1780600,38097448.2,0.0676,1.0252,21.3958,9.8922,390240000,365610240,5094800000,18000000,60000000,235000000,34.647,16.1342,6.6471,N/A,
000596.SZ,¹Å¾®¹±¾Æ,1996-10-08,6.6584,6.6246,6.7106,6.5417,6.6645,990200,21300375.6,0.0061,0.0923,21.5112,5.5011,390600000,362119080,5099500000,18000000,60000000,235000000,34.6789,16.149,6.6532,N/A,
000596.SZ,¹Å¾®¹±¾Æ,1996-10-09,6.6645,6.6369,6.7352,6.4557,6.4802,1419700,30490830.6,-0.1843,-2.765,21.477,7.8872,379800000,356253660,4958500000,18000000,60000000,235000000,33.7201,15.7025,6.4693,N/A,
000596.SZ,¹Å¾®¹±¾Æ,1996-10-10,6.4802,6.4526,6.5355,6.4342,6.4864,771500,16298166.8,0.0061,0.0948,21.1253,4.2861,380160000,348523020,4963200000,18000000,60000000,235000000,33.752,15.7174,6.4754,N/A,
000596.SZ,¹Å¾®¹±¾Æ,1996-10-11,6.4864,6.5263,7.0883,6.5263,6.9716,3301100,74979339.7,0.4853,7.4811,22.7134,18.3394,408600000,349134720,5334500000,18000000,60000000,235000000,36.277,16.8932,6.9598,N/A,
000596.SZ,¹Å¾®¹±¾Æ,1996-10-14,6.9716,7.0054,7.2173,6.8488,6.8949,1456400,33425901,-0.0768,-1.1013,22.951,8.0911,404100000,347716800,5275750000,18000000,60000000,235000000,35.8775,16.7072,6.8832,N/A,
000596.SZ,¹Å¾®¹±¾Æ,1996-10-15,6.8949,6.9041,6.9102,6.7413,6.8181,890700,19834368.3,-0.0768,-1.1136,22.2683,4.9483,399600000,351067200,5217000000,18000000,60000000,235000000,35.478,16.5211,6.8065,N/A,
