´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
300180.SZ,»ª·å³¬ÏË,2011-02-22,N/A,8.147,8.372,7.8056,7.8328,20093995,417368192.4,N/A,N/A,20.7708,62.7937,646080000,N/A,3190020000,32000000,0,158000000,39.2463,8.9594,7.3641,-156.4662,
300180.SZ,»ª·å³¬ÏË,2011-02-23,7.8328,7.6737,7.7901,7.569,7.7125,5583958,110666894.6,-0.1203,-1.5354,19.8187,17.4499,636160000,N/A,3141040000,32000000,0,158000000,38.6437,8.8219,7.2511,-154.0638,
300180.SZ,»ª·å³¬ÏË,2011-02-24,7.7125,7.6737,7.8095,7.6466,7.7397,3660719,72964784.1,0.0272,0.3521,19.9318,11.4397,638400000,N/A,3152100000,32000000,0,158000000,38.7798,8.8529,7.2766,-154.6062,
300180.SZ,»ª·å³¬ÏË,2011-02-25,7.7397,7.7048,7.7513,7.5573,7.6349,3162894,62252812.2,-0.1047,-1.3534,19.6822,9.884,629760000,N/A,3109440000,32000000,0,158000000,38.255,8.7331,7.1781,-152.5138,
300180.SZ,»ª·å³¬ÏË,2011-02-28,7.6349,7.6504,7.7358,7.6272,7.7241,2297197,45488489.9,0.0892,1.1687,19.8017,7.1787,637120000,N/A,3145780000,32000000,0,158000000,38.702,8.8352,7.262,-154.2962,
300180.SZ,»ª·å³¬ÏË,2011-03-01,7.7241,7.728,7.8173,7.6737,7.7785,3193909,63746754,0.0543,0.7032,19.9589,9.981,641600000,N/A,3167900000,32000000,0,158000000,38.9742,8.8973,7.3131,-155.3812,
300180.SZ,»ª·å³¬ÏË,2011-03-02,7.7785,7.7979,7.8599,7.697,7.8483,4142229,83171704.3,0.0698,0.8978,20.079,12.9445,647360000,N/A,3196340000,32000000,0,158000000,39.3241,8.9772,7.3787,-156.7762,
300180.SZ,»ª·å³¬ÏË,2011-03-03,7.8483,7.8211,7.8561,7.6543,7.666,2426879,48448884.9,-0.1823,-2.3233,19.9635,7.584,632320000,N/A,3122080000,32000000,0,158000000,38.4105,8.7686,7.2073,-153.1338,
300180.SZ,»ª·å³¬ÏË,2011-03-04,7.666,7.6776,7.7203,7.5845,7.7086,1761566,34836171.6,0.0427,0.5567,19.7757,5.5049,635840000,N/A,3139460000,32000000,0,158000000,38.6243,8.8174,7.2474,-153.9863,
300180.SZ,»ª·å³¬ÏË,2011-03-07,7.7086,7.7552,7.7552,7.6815,7.7397,1914722,38098183.8,0.031,0.4026,19.8975,5.9835,638400000,N/A,3152100000,32000000,0,158000000,38.7798,8.8529,7.2766,-154.6062,
300180.SZ,»ª·å³¬ÏË,2011-03-08,7.7397,7.7474,7.7474,7.6582,7.7009,1720075,34103618,-0.0388,-0.5013,19.8268,5.3752,635200000,N/A,3136300000,32000000,0,158000000,38.5854,8.8086,7.2401,-153.8313,
300180.SZ,»ª·å³¬ÏË,2011-03-09,7.7009,7.7164,7.8638,7.6815,7.8211,2861015,57279700,0.1203,1.5617,20.0208,8.9407,645120000,N/A,3185280000,32000000,0,158000000,39.188,8.9461,7.3532,-156.2337,
300180.SZ,»ª·å³¬ÏË,2011-03-10,7.8211,7.7979,7.8948,7.7552,7.7591,2126990,42761779.1,-0.0621,-0.7937,20.1044,6.6468,640000000,N/A,3160000000,32000000,0,158000000,38.877,8.8751,7.2948,-154.9937,
