代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
300021.SZ,大禹节水,2009-10-30,N/A,6.3392,10.7717,5.324,7.9315,13074377,378830962.8,N/A,N/A,28.9751,90.7943,461232000,N/A,2230889500,14400000,0,69650000,113.7798,16.427,10.5454,201.5325,
300021.SZ,大禹节水,2009-11-02,7.9315,7.1391,7.4734,7.1391,7.1391,5322692,154606908.7,-0.7924,-9.9906,29.0468,36.9631,415152000,N/A,2008009500,14400000,0,69650000,102.4125,14.7859,9.4918,181.3981,
300021.SZ,大禹节水,2009-11-03,7.1391,6.8345,6.9335,6.4259,6.4383,5261504,138923072.4,-0.7008,-9.8162,26.4037,36.5382,374400000,N/A,1810900000,14400000,0,69650000,92.3595,13.3345,8.5601,163.5918,
300021.SZ,大禹节水,2009-11-04,6.4383,6.6562,6.7453,6.4705,6.5621,2995239,79655659.1,0.1238,1.9231,26.5941,20.8003,381600000,N/A,1845725000,14400000,0,69650000,94.1357,13.5909,8.7247,166.7378,
300021.SZ,大禹节水,2009-11-05,6.5621,6.572,7.1267,6.4829,6.8592,4295712,118934381.2,0.2972,4.5283,27.6868,29.8313,398880000,N/A,1929305000,14400000,0,69650000,98.3984,14.2063,9.1198,174.2882,
300021.SZ,大禹节水,2009-11-06,6.8592,6.8295,6.832,6.5324,6.6735,3047315,82093467.6,-0.1857,-2.7076,26.9396,21.1619,388080000,N/A,1877067500,14400000,0,69650000,95.7342,13.8217,8.8729,169.5692,
300021.SZ,大禹节水,2009-11-09,6.6735,6.6834,6.7429,6.5027,6.6364,1813464,48554202.5,-0.0371,-0.5566,26.7743,12.5935,385920000,N/A,1866620000,14400000,0,69650000,95.2014,13.7448,8.8235,168.6254,
300021.SZ,大禹节水,2009-11-10,6.6364,6.629,6.676,6.4829,6.4903,1654041,43719887.7,-0.1461,-2.2015,26.4322,11.4864,377424000,N/A,1825526500,14400000,0,69650000,93.1055,13.4422,8.6292,164.9131,
300021.SZ,大禹节水,2009-11-11,6.4903,6.4853,6.5547,6.3145,6.5002,1625928,42191827.2,0.0099,0.1526,25.9494,11.2912,378000000,N/A,1828312500,14400000,0,69650000,93.2476,13.4627,8.6424,165.1648,
300021.SZ,大禹节水,2009-11-12,6.5002,6.4878,6.6339,6.4086,6.5918,1512503,39972916.1,0.0916,1.4095,26.4283,10.5035,383328000,N/A,1854083000,14400000,0,69650000,94.562,13.6524,8.7642,167.4928,
300021.SZ,大禹节水,2009-11-13,6.5918,6.5943,7.2505,6.577,7.2505,5233500,148457541.9,0.6587,9.9925,28.3668,36.3438,421632000,N/A,2039352000,14400000,0,69650000,104.0111,15.0167,9.64,184.2295,
300021.SZ,大禹节水,2009-11-16,7.2505,7.2951,7.5526,7.0573,7.3817,4229198,124194133.8,0.1312,1.8101,29.3659,29.3694,429264000,N/A,2076266500,14400000,0,69650000,105.8938,15.2885,9.8145,187.5643,
300021.SZ,大禹节水,2009-11-17,7.3817,7.2827,7.5402,7.1812,7.2876,2552106,75426034.7,-0.0941,-1.2747,29.5544,17.723,423792000,N/A,2049799500,14400000,0,69650000,104.5439,15.0936,9.6894,185.1733,
300021.SZ,大禹节水,2009-11-18,7.2876,7.2901,8.0132,7.2059,7.924,4641883,143845475.4,0.6364,8.7326,30.9886,32.2353,460800000,N/A,2228800000,14400000,0,69650000,113.6733,16.4117,10.5355,201.3438,
300021.SZ,大禹节水,2009-11-19,7.924,7.8943,8.7164,7.7804,8.6199,5887003,200531099,0.6958,8.7813,34.0634,40.882,501264000,N/A,2424516500,14400000,0,69650000,123.6552,17.8528,11.4606,219.0242,
300021.SZ,大禹节水,2009-11-20,8.6199,8.5159,8.9145,8.3004,8.6867,3964619,138257839.8,0.0669,0.7756,34.8729,27.5321,505152000,N/A,2443322000,14400000,0,69650000,124.6143,17.9913,11.5495,220.7231,
300021.SZ,大禹节水,2009-11-23,8.6867,8.6917,8.8972,8.4812,8.6917,2779174,97149934.5,0.005,0.057,34.9564,19.2998,505440000,N/A,2444715000,14400000,0,69650000,124.6854,18.0015,11.5561,220.8489,
300021.SZ,大禹节水,2009-11-24,8.6917,8.6917,8.9096,7.8225,7.8225,3556076,120152763.9,-0.8692,-10,33.788,24.695,454896000,N/A,2200243500,14400000,0,69650000,112.2168,16.2014,10.4005,198.764,
300021.SZ,大禹节水,2009-11-25,7.8225,7.7259,8.605,7.4684,8.605,4143831,134958693.8,0.7825,10.0032,32.5686,28.7766,500400000,N/A,2420337500,14400000,0,69650000,123.4421,17.822,11.4409,218.6467,
300021.SZ,大禹节水,2009-11-26,8.605,8.5381,9.4667,8.3599,9.4667,7016064,256358805.6,0.8617,10.0144,36.5388,48.7227,550512000,N/A,2662719500,14400000,0,69650000,135.804,19.6068,12.5866,240.5428,
300021.SZ,大禹节水,2009-11-27,9.4667,9.4667,9.4667,9.4667,9.4667,N/A,N/A,0,0,N/A,N/A,550512000,N/A,2662719500,14400000,0,69650000,135.804,19.6068,12.5866,240.5428,
300021.SZ,大禹节水,2009-11-30,9.4667,9.2191,9.4593,8.6743,9.2439,3478305,128976013.8,-0.2229,-2.3542,37.0801,24.1549,537552000,N/A,2600034500,14400000,0,69650000,132.607,19.1452,12.2903,234.8801,
300021.SZ,大禹节水,2009-12-01,9.2439,9.1374,9.8258,9.0384,9.5906,4192029,161137038.7,0.3467,3.7503,38.4389,29.1113,557712000,N/A,2697544500,14400000,0,69650000,137.5802,19.8632,12.7512,243.6888,
300021.SZ,大禹节水,2009-12-02,9.5906,9.6079,10.5489,9.4098,10.5489,5387040,221787141.5,0.9583,9.9923,41.1705,37.41,613440000,N/A,2967090000,14400000,0,69650000,151.3276,21.848,14.0254,268.0388,
300021.SZ,大禹节水,2009-12-03,10.5489,10.6479,11.6038,10.5736,11.6038,3880390,177397020.1,1.0549,10,45.7163,26.9472,674784000,N/A,3263799000,14400000,0,69650000,166.4603,24.0328,15.4279,294.8427,
300021.SZ,大禹节水,2009-12-04,11.6038,11.6137,12.7527,10.6752,12.2823,7995627,386406654.5,0.6785,5.8472,48.3272,55.5252,714240000,N/A,3454640000,14400000,0,69650000,176.1936,25.4381,16.33,312.0828,
300021.SZ,大禹节水,2009-12-07,12.2823,12.2823,12.2823,12.2823,12.2823,N/A,N/A,0,0,N/A,N/A,714240000,N/A,3454640000,14400000,0,69650000,176.1936,25.4381,16.33,312.0828,
300021.SZ,大禹节水,2009-12-08,12.2823,12.2823,13.5105,11.8885,13.5105,4622730,241137039.7,1.2282,10,52.1633,32.1023,785664000,N/A,3800104000,14400000,0,69650000,193.8129,27.9819,17.963,343.2911,
300021.SZ,大禹节水,2009-12-09,13.5105,13.6492,14.1147,12.7775,13.0994,5780165,313130105.7,-0.4111,-3.0425,54.1732,40.14,761760000,N/A,3684485000,14400000,0,69650000,187.9161,27.1305,17.4165,332.8464,
300021.SZ,大禹节水,2009-12-10,13.0994,12.6289,13.2975,12.2996,12.827,3445367,177352588.5,-0.2724,-2.0794,51.4757,23.9262,745920000,N/A,3607870000,14400000,0,69650000,184.0086,26.5664,17.0543,325.9252,
300021.SZ,大禹节水,2009-12-11,12.827,12.5051,12.7924,11.7622,12.0396,3471560,170759887.4,-0.7875,-6.139,49.1882,24.1081,700128000,N/A,3386383000,14400000,0,69650000,172.7123,24.9355,16.0074,305.9167,
300021.SZ,大禹节水,2009-12-14,12.0396,11.8984,12.1882,11.3933,11.5542,2575982,121208337.5,-0.4853,-4.0313,47.0533,17.8888,671904000,N/A,3249869000,14400000,0,69650000,165.7499,23.9302,15.3621,293.5844,
300021.SZ,大禹节水,2009-12-15,11.5542,11.6384,11.9405,11.3858,11.636,2362399,111226897.8,0.0817,0.7072,47.0822,16.4055,676656000,N/A,3272853500,14400000,0,69650000,166.9221,24.0995,15.4707,295.6607,
300021.SZ,大禹节水,2009-12-16,11.636,11.6384,11.6384,10.898,10.9575,2661866,118922255.7,-0.6785,-5.831,44.6763,18.4852,637200000,N/A,3082012500,14400000,0,69650000,157.1888,22.6942,14.5686,278.4207,
300021.SZ,大禹节水,2009-12-17,10.9575,10.8955,11.1085,10.5637,10.6974,2885361,126304388,-0.26,-2.3729,43.7742,20.0372,622080000,N/A,3008880000,14400000,0,69650000,153.4589,22.1557,14.2229,271.8141,
300021.SZ,大禹节水,2009-12-18,10.6974,10.4993,11.1927,9.7862,10.8411,3928756,165605652.8,0.1436,1.3426,42.1522,27.283,630432000,N/A,3049277000,14400000,0,69650000,155.5193,22.4532,14.4139,275.4634,
300021.SZ,大禹节水,2009-12-21,10.8411,10.6232,10.8237,10.1527,10.5192,2205652,94224155,-0.3219,-2.9694,42.7194,15.317,611712000,N/A,2958732000,14400000,0,69650000,150.9013,21.7865,13.9859,267.2838,
300021.SZ,大禹节水,2009-12-22,10.5192,10.3755,10.7915,9.8679,9.8679,1685374,69441345.1,-0.6513,-6.1911,41.2023,11.704,573840000,N/A,2775552500,14400000,0,69650000,141.5588,20.4376,13.12,250.7359,
300021.SZ,大禹节水,2009-12-23,9.8679,9.7565,10.2245,9.6599,9.9818,1918752,77665754.5,0.1139,1.1543,40.4772,13.3247,580464000,N/A,2807591500,14400000,0,69650000,143.1928,20.6736,13.2714,253.6302,
300021.SZ,大禹节水,2009-12-24,9.9818,9.6574,10.3012,9.4346,10.071,2606165,104469013.4,0.0891,0.8931,40.0853,18.0984,585648000,N/A,2832665500,14400000,0,69650000,144.4716,20.8582,13.3899,255.8953,
300021.SZ,大禹节水,2009-12-25,10.071,9.9818,9.9868,9.5584,9.5831,2091911,81763608.6,-0.4878,-4.8439,39.0856,14.5272,557280000,N/A,2695455000,14400000,0,69650000,137.4736,19.8478,12.7414,243.5001,
300021.SZ,大禹节水,2009-12-28,9.5831,9.598,10.0016,9.598,9.7069,1857469,73465241,0.1238,1.292,39.5513,12.8991,564480000,N/A,2730280000,14400000,0,69650000,139.2498,20.1043,12.906,246.6461,
300021.SZ,大禹节水,2009-12-29,9.7069,9.6822,9.8927,9.4098,9.5708,1828443,70912210.2,-0.1362,-1.4031,38.7828,12.6975,556560000,N/A,2691972500,14400000,0,69650000,137.296,19.8222,12.7249,243.1855,
300021.SZ,大禹节水,2009-12-30,9.5708,9.5683,9.9001,9.4767,9.7441,2079691,81850333.8,0.1733,1.8111,39.357,14.4423,566640000,N/A,2740727500,14400000,0,69650000,139.7826,20.1812,12.9554,247.5899,
300021.SZ,大禹节水,2009-12-31,9.7441,9.8555,10.3062,9.7812,10.2022,2972348,120496040.5,0.4581,4.7014,40.539,20.6413,593280000,N/A,2869580000,14400000,0,69650000,146.3543,21.13,13.5644,259.2301,
300021.SZ,大禹节水,2010-01-04,10.2022,10.2765,10.3384,9.9694,10.0635,1659550,67509592.2,-0.1387,-1.3592,40.6795,11.5247,585216000,N/A,2830576000,14400000,0,69650000,113.4786,7.447,10.5029,14.2999,
300021.SZ,大禹节水,2010-01-05,10.0635,10.0536,10.0586,9.5584,9.7466,1887381,73929619.3,-0.317,-3.1496,39.1705,13.1068,566784000,N/A,2741424000,14400000,0,69650000,109.9045,7.2125,10.1721,13.8495,
300021.SZ,大禹节水,2010-01-06,9.7466,9.6228,9.6252,9.3603,9.3603,1767982,67451357.6,-0.3863,-3.9634,38.1516,12.2777,544320000,N/A,2632770000,14400000,0,69650000,105.5485,6.9266,9.769,13.3006,
300021.SZ,大禹节水,2010-01-07,9.3603,9.2018,9.5336,9.0631,9.2166,1623753,60907679.3,-0.1436,-1.5344,37.5104,11.2761,535968000,N/A,2592373000,14400000,0,69650000,103.929,6.8203,9.6191,13.0965,
300021.SZ,大禹节水,2010-01-08,9.2166,9.1622,9.1622,8.6322,8.766,1761585,62722106.3,-0.4507,-4.8898,35.6055,12.2332,509760000,N/A,2465610000,14400000,0,69650000,98.847,6.4868,9.1487,12.4561,
300021.SZ,大禹节水,2010-01-11,8.766,8.6867,8.8898,8.4985,8.6867,1502072,52877946.1,-0.0792,-0.904,35.2033,10.4311,505152000,N/A,2443322000,14400000,0,69650000,97.9535,6.4282,9.066,12.3435,
300021.SZ,大禹节水,2010-01-12,8.6867,8.6966,9.0136,8.6174,8.9145,1348047,48296816.8,0.2278,2.6226,35.8272,9.3614,518400000,N/A,2507400000,14400000,0,69650000,100.5224,6.5968,9.3038,12.6672,
300021.SZ,大禹节水,2010-01-13,8.9145,8.8526,8.9071,8.662,8.6867,934488,32987730.9,-0.2278,-2.5556,35.3003,6.4895,505152000,N/A,2443322000,14400000,0,69650000,97.9535,6.4282,9.066,12.3435,
300021.SZ,大禹节水,2010-01-14,8.6867,8.6892,9.5559,8.6545,9.5559,3030037,113281358.6,0.8692,10.0057,37.3861,21.0419,555696000,N/A,2687793500,14400000,0,69650000,107.7544,7.0714,9.9731,13.5786,
300021.SZ,大禹节水,2010-01-15,9.5559,9.7218,10.1527,9.6822,9.7069,4110562,164452275.3,0.1511,1.5807,40.0072,28.5456,564480000,N/A,2730280000,14400000,0,69650000,109.4577,7.1832,10.1308,13.7932,
300021.SZ,大禹节水,2010-01-18,9.7069,9.7317,9.8407,9.3355,9.4791,1785586,68142684.8,-0.2278,-2.3469,38.1626,12.3999,551232000,N/A,2666202000,14400000,0,69650000,106.8888,7.0146,9.893,13.4695,
300021.SZ,大禹节水,2010-01-19,9.4791,9.4841,9.5782,9.1547,9.2538,1408508,52578640.8,-0.2253,-2.3772,37.3293,9.7813,538128000,N/A,2602820500,14400000,0,69650000,104.3478,6.8478,9.6578,13.1493,
300021.SZ,大禹节水,2010-01-20,9.2538,9.2365,9.2538,8.6669,8.7288,1424901,51078961.8,-0.525,-5.673,35.8474,9.8951,507600000,N/A,2455162500,14400000,0,69650000,98.4282,6.4593,9.11,12.4033,
300021.SZ,大禹节水,2010-01-21,8.7288,8.6743,8.9789,8.6743,8.8229,673013,24029952.9,0.0941,1.078,35.705,4.6737,513072000,N/A,2481629500,14400000,0,69650000,99.4893,6.529,9.2082,12.537,
300021.SZ,大禹节水,2010-01-22,8.8229,8.7164,8.7164,8.236,8.3202,893551,30215666.6,-0.5027,-5.6974,33.8153,6.2052,483840000,N/A,2340240000,14400000,0,69650000,93.8209,6.157,8.6835,11.8227,
300021.SZ,大禹节水,2010-01-25,8.3202,8.1717,8.6124,7.924,8.2707,1091529,36100557.6,-0.0495,-0.5952,33.0734,7.5801,480960000,N/A,2326310000,14400000,0,69650000,93.2625,6.1203,8.6318,11.7524,
300021.SZ,大禹节水,2010-01-26,8.2707,8.3574,8.5282,8.0974,8.2088,802219,26957415,-0.0619,-0.7485,33.6036,5.571,477360000,N/A,2308897500,14400000,0,69650000,92.5644,6.0745,8.5672,11.6644,
300021.SZ,大禹节水,2010-01-27,8.2088,8.2707,8.2707,7.7755,7.8918,767012,24626076.4,-0.317,-3.8612,32.1065,5.3265,458928000,N/A,2219745500,14400000,0,69650000,88.9903,5.84,8.2364,11.214,
300021.SZ,大禹节水,2010-01-28,7.8918,7.8077,7.9216,7.4288,7.6244,1077553,32904270.8,-0.2674,-3.3888,30.5361,7.483,443376000,N/A,2144523500,14400000,0,69650000,85.9746,5.6421,7.9573,10.834,
300021.SZ,大禹节水,2010-01-29,7.6244,7.6195,7.8225,7.4659,7.7284,1224946,38033696.1,0.104,1.3641,31.0493,8.5066,449424000,N/A,2173776500,14400000,0,69650000,87.1473,5.719,8.0659,10.9818,
300021.SZ,大禹节水,2010-02-01,7.7284,7.4288,8.3549,7.2307,7.9661,2069232,65651743.2,0.2377,3.0759,31.7276,14.3697,463248000,N/A,2240640500,14400000,0,69650000,89.8279,5.895,8.314,11.3196,
300021.SZ,大禹节水,2010-02-02,7.9661,7.7507,8.3252,7.4783,7.7656,2190288,69830308,-0.2006,-2.5179,31.8818,15.2103,451584000,N/A,2184224000,14400000,0,69650000,87.5662,5.7465,8.1046,11.0346,
300021.SZ,大禹节水,2010-02-03,7.7656,7.5179,7.6838,6.988,7.305,4308915,126806559.4,-0.4606,-5.9311,29.4289,23.9384,531000000,N/A,2054675000,18000000,0,69650000,82.3725,5.4057,7.6239,10.3801,
300021.SZ,大禹节水,2010-02-04,7.305,7.2109,7.3991,7.1093,7.2307,1539574,44978821.1,-0.0743,-1.0169,29.2151,8.5532,525600000,N/A,2033780000,18000000,0,69650000,81.5348,5.3507,7.5464,10.2745,
300021.SZ,大禹节水,2010-02-05,7.2307,7.1316,7.357,7.0326,7.1465,1871784,54257234.3,-0.0842,-1.1644,28.9869,10.3988,519480000,N/A,2010099000,18000000,0,69650000,80.5855,5.2884,7.4585,10.1549,
300021.SZ,大禹节水,2010-02-08,7.1465,7.1465,7.2901,7.0821,7.1688,1238639,36054689.7,0.0223,0.3119,29.1083,6.8813,521100000,N/A,2016367500,18000000,0,69650000,80.8368,5.3049,7.4818,10.1866,
300021.SZ,大禹节水,2010-02-09,7.1688,7.2034,7.2827,7.0375,7.1985,1276912,36833390.2,0.0297,0.4145,28.8457,7.094,523260000,N/A,2024725500,18000000,0,69650000,81.1718,5.3269,7.5128,10.2288,
300021.SZ,大禹节水,2010-02-10,7.1985,7.2554,7.7755,7.1663,7.6467,2672219,80387604.7,0.4482,6.2264,30.0827,14.8457,555840000,N/A,2150792000,18000000,0,69650000,86.2259,5.6586,7.9806,10.8657,
300021.SZ,大禹节水,2010-02-11,7.6467,7.6021,7.8745,7.4684,7.6764,2381867,73728805.2,0.0297,0.3886,30.9542,13.2326,558000000,N/A,2159150000,18000000,0,69650000,86.561,5.6806,8.0116,10.9079,
300021.SZ,大禹节水,2010-02-12,7.6764,7.7012,7.8002,7.5476,7.7854,1498315,46580006,0.109,1.4194,31.0883,8.324,565920000,N/A,2189796000,18000000,0,69650000,87.7896,5.7612,8.1253,11.0627,
300021.SZ,大禹节水,2010-02-22,7.7854,7.8275,8.2707,7.7036,7.9711,2258090,73852919.2,0.1857,2.3855,32.7059,12.5449,579420000,N/A,2242033500,18000000,0,69650000,89.8838,5.8986,8.3191,11.3266,
300021.SZ,大禹节水,2010-02-23,7.9711,7.8745,8.0478,7.7284,8.0305,1513386,48235215.4,0.0594,0.7456,31.8724,8.4077,583740000,N/A,2258749500,18000000,0,69650000,90.5539,5.9426,8.3812,11.4111,
300021.SZ,大禹节水,2010-02-24,8.0305,8.3202,8.8328,8.3202,8.8328,2991022,104278328.9,0.8023,9.9907,34.8638,16.6168,642060000,N/A,2484415500,18000000,0,69650000,99.601,6.5363,9.2185,12.5511,
