¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
002215.SZ,≈µ∆’–≈,2008-02-18,N/A,4.4612,5.1475,4.4612,5.1475,19056295,674808578,N/A,N/A,35.4113,79.4012,936000000,N/A,4680000000,24000000,0,120000000,73.7274,25.7227,6.4786,-127.1805,
002215.SZ,≈µ∆’–≈,2008-02-19,5.1475,4.8901,4.9627,4.6328,4.778,12409777,449849136.2,-0.3696,-7.1795,36.2496,51.7074,868800000,N/A,4344000000,24000000,0,120000000,68.4341,23.8759,6.0135,-118.0496,
002215.SZ,≈µ∆’–≈,2008-02-20,4.778,4.7252,5.0129,4.6935,4.8835,8021810,295946887.7,0.1056,2.2099,36.8928,33.4242,888000000,N/A,4440000000,24000000,0,120000000,69.9465,24.4036,6.1464,-120.6584,
002215.SZ,≈µ∆’–≈,2008-02-21,4.8835,4.8149,4.8835,4.646,4.7991,4084056,147864591.6,-0.0845,-1.7297,36.2053,17.0169,872640000,N/A,4363200000,24000000,0,120000000,68.7366,23.9815,6.0401,-118.5714,
002215.SZ,≈µ∆’–≈,2008-02-22,4.7991,4.8136,5.1185,4.7648,4.9429,6377877,239057730.5,0.1439,2.9978,37.4823,26.5745,898800000,N/A,4494000000,24000000,0,120000000,70.7972,24.7004,6.2211,-122.1259,
002215.SZ,≈µ∆’–≈,2008-02-25,4.9429,5.0287,5.3719,4.9495,5.2663,6519101,254769441.8,0.3234,6.5421,39.0805,27.1629,957600000,N/A,4788000000,24000000,0,120000000,75.4288,26.3163,6.6281,-130.1155,
002215.SZ,≈µ∆’–≈,2008-02-26,5.2663,5.2795,5.2795,4.7397,4.8043,5322744,199581673,-0.462,-8.7719,37.496,22.1781,873600000,N/A,4368000000,24000000,0,120000000,68.8122,24.0079,6.0467,-118.7018,
002215.SZ,≈µ∆’–≈,2008-02-27,4.8043,4.8769,5.0142,4.8347,5.0116,3399780,126899413.2,0.2072,4.3132,37.3258,14.1658,911280000,N/A,4556400000,24000000,0,120000000,71.7802,25.0434,6.3075,-123.8217,
002215.SZ,≈µ∆’–≈,2008-02-28,5.0116,4.9495,4.9733,4.7555,4.8466,2283617,83801693.5,-0.165,-3.2921,36.6969,9.5151,881280000,N/A,4406400000,24000000,0,120000000,69.4172,24.2189,6.0999,-119.7454,
002215.SZ,≈µ∆’–≈,2008-02-29,4.8466,4.8439,4.8703,4.6856,4.8505,2673082,96259939.6,0.004,0.0817,36.0108,11.1378,882000000,N/A,4410000000,24000000,0,120000000,69.4739,24.2387,6.1049,-119.8432,
002215.SZ,≈µ∆’–≈,2008-03-03,4.8505,4.7489,4.9997,4.6856,4.9047,2006217,74323719.2,0.0541,1.1156,37.0467,8.3592,891840000,N/A,4459200000,24000000,0,120000000,70.249,24.5091,6.173,-121.1802,
002215.SZ,≈µ∆’–≈,2008-03-04,4.9047,4.9284,5.1475,4.8835,5.005,3114649,118582495.5,0.1003,2.0452,38.0725,12.9777,910080000,N/A,4550400000,24000000,0,120000000,71.6857,25.0104,6.2992,-123.6586,
002215.SZ,≈µ∆’–≈,2008-03-05,5.005,5.0525,5.1185,4.6882,4.8017,2316056,85467412.5,-0.2033,-4.0612,36.9021,9.6502,873120000,N/A,4365600000,24000000,0,120000000,68.7744,23.9947,6.0434,-118.6366,
002215.SZ,≈µ∆’–≈,2008-03-06,4.8017,4.8439,4.8439,4.5641,4.5984,2098550,74026500.6,-0.2033,-4.2331,35.2751,8.744,836160000,N/A,4180800000,24000000,0,120000000,65.8631,22.979,5.7876,-113.6146,
002215.SZ,≈µ∆’–≈,2008-03-07,4.5984,4.58,4.6684,4.5457,4.5826,998915,34893402.3,-0.0158,-0.3444,34.9313,4.1621,833280000,N/A,4166400000,24000000,0,120000000,65.6363,22.8998,5.7676,-113.2233,
002215.SZ,≈µ∆’–≈,2008-03-10,4.5826,4.5457,4.547,4.1246,4.1246,1965251,63299517.8,-0.458,-9.9942,32.2094,8.1885,750000000,N/A,3750000000,24000000,0,120000000,59.0764,20.6111,5.1912,-101.9075,
002215.SZ,≈µ∆’–≈,2008-03-11,4.1246,4.0718,4.089,3.8118,4.0639,1400320,42127737.2,-0.0607,-1.472,30.0844,5.8347,738960000,N/A,3694800000,24000000,0,120000000,58.2068,20.3077,5.1148,-100.4074,
002215.SZ,≈µ∆’–≈,2008-03-12,4.0639,4.1418,4.1576,3.7537,3.7973,1200935,35951223,-0.2666,-6.5606,29.936,5.0039,690480000,N/A,3452400000,24000000,0,120000000,54.3881,18.9754,4.7792,-93.8201,
002215.SZ,≈µ∆’–≈,2008-03-13,3.7973,3.7603,3.99,3.6996,3.9002,1268947,37234146.2,0.103,2.7112,29.3426,5.2873,709200000,N/A,3546000000,24000000,0,120000000,55.8627,19.4899,4.9088,-96.3637,
002215.SZ,≈µ∆’–≈,2008-03-14,3.9002,3.8633,3.9332,3.7696,3.8171,581793,17000125.6,-0.0832,-2.132,29.2202,2.4241,694080000,N/A,3470400000,24000000,0,120000000,54.6717,19.0744,4.8041,-94.3093,
002215.SZ,≈µ∆’–≈,2008-03-17,3.8171,3.8171,3.8659,3.4356,3.4594,1136569,30669998.1,-0.3577,-9.3707,26.9847,4.7357,629040000,N/A,3145200000,24000000,0,120000000,49.5486,17.287,4.354,-85.4718,
002215.SZ,≈µ∆’–≈,2008-03-18,3.4594,3.4053,3.532,3.1677,3.4726,1860412,47045933.6,0.0132,0.3815,25.2879,7.7517,631440000,N/A,3157200000,24000000,0,120000000,49.7376,17.3529,4.3706,-85.7979,
002215.SZ,≈µ∆’–≈,2008-03-19,3.4726,3.4726,3.4726,3.4726,3.4726,N/A,N/A,0,0,N/A,N/A,631440000,N/A,3157200000,24000000,0,120000000,49.7376,17.3529,4.3706,-85.7979,
002215.SZ,≈µ∆’–≈,2008-03-20,3.4726,3.5874,3.8197,3.4713,3.8197,2285519,62696552.2,0.3471,9.9962,27.4321,9.523,694560000,N/A,3472800000,24000000,0,120000000,54.7095,19.0876,4.8075,-94.3745,
002215.SZ,≈µ∆’–≈,2008-03-21,3.8197,3.854,4.118,3.8224,3.8804,2818748,84535123.1,0.0607,1.5895,29.9903,11.7448,705600000,N/A,3528000000,24000000,0,120000000,55.5791,19.391,4.8839,-95.8745,
002215.SZ,≈µ∆’–≈,2008-03-24,3.8804,3.8804,4.1154,3.7102,4.089,2258290,67826503.4,0.2085,5.3741,30.0345,9.4095,743520000,N/A,3717600000,24000000,0,120000000,58.566,20.4331,5.1464,-101.027,
002215.SZ,≈µ∆’–≈,2008-03-25,4.089,3.9596,4.1576,3.8659,3.986,1681563,51615703.6,-0.103,-2.5178,30.6951,7.0065,724800000,N/A,3624000000,24000000,0,120000000,57.0915,19.9186,5.0168,-98.4834,
002215.SZ,≈µ∆’–≈,2008-03-26,3.986,3.9992,4.0626,3.8118,3.829,885560,26304722.5,-0.1571,-3.9404,29.7041,3.6898,696240000,N/A,3481200000,24000000,0,120000000,54.8418,19.1337,4.8191,-94.6027,
002215.SZ,≈µ∆’–≈,2008-03-27,3.829,3.7616,3.9398,3.7089,3.7089,794384,22941921.4,-0.1201,-3.1368,28.8801,3.3099,674400000,N/A,3372000000,24000000,0,120000000,53.1215,18.5335,4.6679,-91.6352,
002215.SZ,≈µ∆’–≈,2008-03-28,3.7089,3.6693,3.8263,3.4726,3.8012,1111268,30786575.7,0.0924,2.4911,27.704,4.6303,691200000,N/A,3456000000,24000000,0,120000000,54.4448,18.9952,4.7842,-93.9179,
002215.SZ,≈µ∆’–≈,2008-03-31,3.8012,3.6825,3.7484,3.4713,3.4832,660481,17840187.4,-0.3181,-8.3681,27.0109,2.752,633360000,N/A,3166800000,24000000,0,120000000,49.8889,17.4057,4.3839,-86.0588,
002215.SZ,≈µ∆’–≈,2008-04-01,3.4832,3.4185,3.4818,3.1347,3.1387,939811,23197675.9,-0.3445,-9.8901,24.6833,3.9159,570720000,N/A,2853600000,24000000,0,120000000,44.9548,15.6843,3.9503,-77.5475,
002215.SZ,≈µ∆’–≈,2008-04-02,3.1387,3.1479,3.2667,2.9961,3.1149,1035071,24310898.5,-0.0238,-0.7569,23.4872,4.3128,566400000,N/A,2832000000,24000000,0,120000000,44.6145,15.5655,3.9204,-76.9605,
002215.SZ,≈µ∆’–≈,2008-04-03,3.1149,3.0991,3.2443,3.037,3.2363,506340,12212273.1,0.1214,3.8983,24.1187,2.1098,588480000,N/A,2942400000,24000000,0,120000000,46.3537,16.1723,4.0732,-79.9607,
002215.SZ,≈µ∆’–≈,2008-04-07,3.2363,3.2165,3.4185,3.1017,3.4119,838986,21174607.4,0.1755,5.4241,25.2383,3.4958,620400000,N/A,3102000000,24000000,0,120000000,48.868,17.0495,4.2942,-84.2979,
002215.SZ,≈µ∆’–≈,2008-04-08,3.4119,3.3789,3.4845,3.3591,3.4713,785440,20463658.2,0.0594,1.7408,26.0538,3.2727,631200000,N/A,3156000000,24000000,0,120000000,49.7187,17.3463,4.3689,-85.7653,
002215.SZ,≈µ∆’–≈,2008-04-09,3.4713,3.4713,3.5227,3.2337,3.2337,793195,20429223.6,-0.2376,-6.8441,25.7556,3.305,588000000,N/A,2940000000,24000000,0,120000000,46.3159,16.1591,4.0699,-79.8955,
002215.SZ,≈µ∆’–≈,2008-04-10,3.2337,3.14,3.2865,3.1017,3.2707,508355,12319963,0.037,1.1429,24.235,2.1181,594720000,N/A,2973600000,24000000,0,120000000,46.8453,16.3438,4.1164,-80.8085,
002215.SZ,≈µ∆’–≈,2008-04-11,3.2707,3.2601,3.4053,3.2337,3.3327,629934,15893874.9,0.062,1.8967,25.231,2.6247,606000000,N/A,3030000000,24000000,0,120000000,47.7338,16.6538,4.1945,-82.3412,
002215.SZ,≈µ∆’–≈,2008-04-14,3.3327,3.2403,3.3472,3.1796,3.1809,712172,17461400.4,-0.1518,-4.5545,24.5185,2.9674,578400000,N/A,2892000000,24000000,0,120000000,45.5597,15.8953,4.0035,-78.591,
002215.SZ,≈µ∆’–≈,2008-04-15,3.1809,3.1294,3.2852,3.1294,3.2799,410261,9983138.1,0.099,3.112,24.3336,1.7094,596400000,N/A,2982000000,24000000,0,120000000,46.9776,16.39,4.128,-81.0368,
002215.SZ,≈µ∆’–≈,2008-04-16,3.2799,3.2839,3.4238,3.2482,3.2654,408973,10350192.1,-0.0145,-0.4427,25.3078,1.7041,593760000,N/A,2968800000,24000000,0,120000000,46.7696,16.3174,4.1098,-80.6781,
002215.SZ,≈µ∆’–≈,2008-04-17,3.2654,3.2931,3.3142,3.1413,3.1519,377223,9175380.5,-0.1135,-3.4762,24.3235,1.5718,573120000,N/A,2865600000,24000000,0,120000000,45.1438,15.7502,3.9669,-77.8736,
002215.SZ,≈µ∆’–≈,2008-04-18,3.1519,3.1162,3.1677,2.9143,2.9301,640399,14594197.1,-0.2217,-7.0352,22.7892,2.6683,532800000,N/A,2664000000,24000000,0,120000000,41.9679,14.6422,3.6878,-72.3951,
002215.SZ,≈µ∆’–≈,2008-04-21,2.9301,3.1677,3.2165,2.9037,2.9697,590752,13738824.8,0.0396,1.3514,23.2565,2.4615,540000000,N/A,2700000000,24000000,0,120000000,42.535,14.84,3.7377,-73.3734,
002215.SZ,≈µ∆’–≈,2008-04-22,2.9697,2.9367,3.0278,2.8773,2.9988,724968,16111270.5,0.029,0.9778,22.2234,3.0207,545280000,N/A,2726400000,24000000,0,120000000,42.9509,14.9851,3.7742,-74.0908,
002215.SZ,≈µ∆’–≈,2008-04-23,2.9988,2.9869,3.2469,2.9037,3.1769,736436,17340508.2,0.1782,5.9419,23.5465,3.0685,577680000,N/A,2888400000,24000000,0,120000000,45.503,15.8755,3.9985,-78.4932,
002215.SZ,≈µ∆’–≈,2008-04-24,3.1769,3.495,3.495,3.3274,3.4647,1077377,27956146.9,0.2877,9.0569,25.9483,4.4891,630000000,N/A,3150000000,24000000,0,120000000,49.6242,17.3134,4.3606,-85.6023,
002215.SZ,≈µ∆’–≈,2008-04-25,3.4647,3.4449,3.6825,3.3683,3.4977,1311538,34795500.4,0.033,0.9524,26.5303,5.4647,636000000,N/A,3180000000,24000000,0,120000000,50.0968,17.4782,4.4021,-86.4175,
002215.SZ,≈µ∆’–≈,2008-04-28,3.4977,3.433,3.5531,3.4053,3.4185,760450,20045402,-0.0792,-2.2642,26.3599,3.1685,621600000,N/A,3108000000,24000000,0,120000000,48.9626,17.0825,4.3025,-84.4609,
002215.SZ,≈µ∆’–≈,2008-04-29,3.4185,3.4185,3.4977,3.3657,3.3789,500450,13028854.5,-0.0396,-1.1583,26.0343,2.0852,614400000,N/A,3072000000,24000000,0,120000000,48.3954,16.8846,4.2526,-83.4826,
002215.SZ,≈µ∆’–≈,2008-04-30,3.3789,3.3789,3.3789,3.3789,3.3789,N/A,N/A,0,0,N/A,N/A,614400000,N/A,3072000000,24000000,0,120000000,48.3954,16.8846,4.2526,-83.4826,
002215.SZ,≈µ∆’–≈,2008-05-05,3.3789,3.5505,3.7168,3.5373,3.7168,1760855,48591373.6,0.3379,10,27.5953,7.3369,675840000,N/A,3379200000,24000000,0,120000000,53.235,18.5731,4.6779,-91.8309,
002215.SZ,≈µ∆’–≈,2008-05-06,3.7168,3.7023,3.7524,3.6033,3.6033,922005,25527104.6,-0.1135,-3.054,27.6865,3.8417,655200000,N/A,3276000000,24000000,0,120000000,51.6092,18.0059,4.535,-89.0264,
002215.SZ,≈µ∆’–≈,2008-05-07,3.6033,3.5518,3.6297,3.4066,3.4066,714837,19021873.9,-0.1967,-5.4579,26.6101,2.9785,619440000,N/A,3097200000,24000000,0,120000000,48.7924,17.0232,4.2875,-84.1674,
002215.SZ,≈µ∆’–≈,2008-05-08,3.4066,3.3934,3.495,3.2997,3.4898,893770,22876750.5,0.0832,2.4409,25.5958,3.724,634560000,N/A,3172800000,24000000,0,120000000,49.9834,17.4387,4.3922,-86.2219,
002215.SZ,≈µ∆’–≈,2008-05-09,3.4898,3.4977,3.6138,3.4053,3.5241,984891,26211873.5,0.0343,0.9834,26.614,4.1037,640800000,N/A,3204000000,24000000,0,120000000,50.4749,17.6102,4.4354,-87.0697,
002215.SZ,≈µ∆’–≈,2008-05-12,3.5241,3.4317,3.7498,3.3789,3.5901,1261064,34260142.3,0.066,1.8727,27.1676,5.2544,652800000,N/A,3264000000,24000000,0,120000000,51.4201,17.9399,4.5184,-88.7003,
002215.SZ,≈µ∆’–≈,2008-05-13,3.5901,3.495,3.8408,3.4739,3.8144,2243361,62842275.2,0.2244,6.25,28.0126,9.3473,693600000,N/A,3468000000,24000000,0,120000000,54.6339,19.0612,4.8008,-94.244,
002215.SZ,≈µ∆’–≈,2008-05-14,3.8144,3.7603,3.8818,3.6693,3.7366,1494070,42565359.2,-0.0779,-2.0415,28.4895,6.2253,679440000,N/A,3397200000,24000000,0,120000000,53.5185,18.672,4.7028,-92.32,
002215.SZ,≈µ∆’–≈,2008-05-15,3.7366,3.7366,3.8461,3.6996,3.7036,969885,27695988.4,-0.033,-0.8831,28.556,4.0412,673440000,N/A,3367200000,24000000,0,120000000,53.0459,18.5072,4.6613,-91.5048,
002215.SZ,≈µ∆’–≈,2008-05-16,3.7036,3.6838,3.722,3.4554,3.5188,845996,23188573.3,-0.1848,-4.9893,27.4098,3.525,639840000,N/A,3199200000,24000000,0,120000000,50.3993,17.5838,4.4287,-86.9393,
002215.SZ,≈µ∆’–≈,2008-05-19,3.5188,3.4594,3.4964,3.301,3.3498,3377517,87396015.4,-0.1689,-4.8012,25.8758,11.2584,761400000,N/A,3045600000,30000000,0,120000000,47.9795,16.7395,4.2161,-82.7652,
002215.SZ,≈µ∆’–≈,2008-05-20,3.3498,3.3538,3.47,3.2627,3.2667,1695293,43488350.1,-0.0832,-2.4823,25.6524,5.651,742500000,N/A,2970000000,30000000,0,120000000,46.7885,16.324,4.1114,-80.7107,
002215.SZ,≈µ∆’–≈,2008-05-21,3.2667,3.2654,3.4066,3.2073,3.4066,1560828,39232023.3,0.1399,4.2828,25.1354,5.2028,774300000,N/A,3097200000,30000000,0,120000000,48.7924,17.0232,4.2875,-84.1674,
002215.SZ,≈µ∆’–≈,2008-05-22,3.4066,3.3776,3.4317,3.2997,3.4317,1061742,27111045,0.0251,0.7361,25.5345,3.5391,780000000,N/A,3120000000,30000000,0,120000000,49.1516,17.1485,4.3191,-84.787,
002215.SZ,≈µ∆’–≈,2008-05-23,3.4317,3.3749,3.4515,3.2601,3.2997,926598,23369480.1,-0.132,-3.8462,25.2207,3.0887,750000000,N/A,3000000000,30000000,0,120000000,47.2611,16.4889,4.153,-81.526,
002215.SZ,≈µ∆’–≈,2008-05-26,3.2997,3.2918,3.3089,3.1703,3.2997,825721,20135035.8,0,0,24.3848,2.7524,750000000,N/A,3000000000,30000000,0,120000000,47.2611,16.4889,4.153,-81.526,
002215.SZ,≈µ∆’–≈,2008-05-27,3.2997,3.2588,3.3921,3.2588,3.2997,843898,21261991,0,0,25.195,2.813,750000000,N/A,3000000000,30000000,0,120000000,47.2611,16.4889,4.153,-81.526,
002215.SZ,≈µ∆’–≈,2008-05-28,3.2997,3.2997,3.4251,3.1941,3.4158,963995,24413340.6,0.1161,3.52,25.3252,3.2133,776400000,N/A,3105600000,30000000,0,120000000,48.9247,17.0693,4.2991,-84.3957,
002215.SZ,≈µ∆’–≈,2008-05-29,3.4158,3.4422,3.4422,3.3261,3.3393,819784,21046007.3,-0.0766,-2.2411,25.6726,2.7326,759000000,N/A,3036000000,30000000,0,120000000,47.8283,16.6868,4.2028,-82.5043,
002215.SZ,≈µ∆’–≈,2008-05-30,3.3393,3.3419,3.4686,3.3419,3.4172,899370,23260921.8,0.0779,2.332,25.8636,2.9979,776700000,N/A,3106800000,30000000,0,120000000,48.9436,17.0759,4.3008,-84.4283,
002215.SZ,≈µ∆’–≈,2008-06-02,3.4172,3.4026,3.4449,3.3683,3.4026,525023,13562957,-0.0145,-0.4249,25.8331,1.7501,773400000,N/A,3093600000,30000000,0,120000000,48.7357,17.0034,4.2825,-84.0696,
002215.SZ,≈µ∆’–≈,2008-06-03,3.4026,3.3921,3.4304,3.2495,3.2588,652870,16329591.4,-0.1439,-4.2281,25.012,2.1762,740700000,N/A,2962800000,30000000,0,120000000,46.6751,16.2845,4.1015,-80.5151,
002215.SZ,≈µ∆’–≈,2008-06-04,3.2588,3.2139,3.2535,3.0885,3.1017,818392,19451539.6,-0.1571,-4.8198,23.768,2.728,705000000,N/A,2820000000,30000000,0,120000000,44.4255,15.4996,3.9038,-76.6344,
002215.SZ,≈µ∆’–≈,2008-06-05,3.1017,3.1017,3.1822,3.0674,3.1545,294597,7001293.4,0.0528,1.7021,23.7657,0.982,717000000,N/A,2868000000,30000000,0,120000000,45.1817,15.7634,3.9702,-77.9388,
002215.SZ,≈µ∆’–≈,2008-06-06,3.1545,3.0885,3.2073,3.0885,3.1888,380306,9154099.7,0.0343,1.0879,24.0704,1.2677,724800000,N/A,2899200000,30000000,0,120000000,45.6732,15.9349,4.0134,-78.7867,
002215.SZ,≈µ∆’–≈,2008-06-10,3.1888,3.078,3.0885,2.8694,2.8707,881235,19974550,-0.3181,-9.9752,22.6665,2.9375,652500000,N/A,2610000000,30000000,0,120000000,41.1172,14.3454,3.6131,-70.9276,
002215.SZ,≈µ∆’–≈,2008-06-11,2.8707,2.8589,2.9486,2.8377,2.9275,786526,17296814,0.0568,1.977,21.9914,2.6218,665400000,N/A,2661600000,30000000,0,120000000,41.9301,14.629,3.6845,-72.3298,
002215.SZ,≈µ∆’–≈,2008-06-12,2.9275,2.9011,2.9262,2.711,2.8483,615232,13184734.1,-0.0792,-2.7051,21.4305,2.0508,647400000,N/A,2589600000,30000000,0,120000000,40.7958,14.2332,3.5848,-70.3732,
002215.SZ,≈µ∆’–≈,2008-06-13,2.8483,2.8443,2.9618,2.8443,2.8562,713711,15708505,0.0079,0.278,22.0096,2.379,649200000,N/A,2596800000,30000000,0,120000000,40.9093,14.2728,3.5948,-70.5689,
002215.SZ,≈µ∆’–≈,2008-06-16,2.8562,2.9156,2.9156,2.7321,2.7717,359835,7598489.9,-0.0845,-2.9575,21.1166,1.1994,630000000,N/A,2520000000,30000000,0,120000000,39.6994,13.8507,3.4885,-68.4818,
002215.SZ,≈µ∆’–≈,2008-06-17,2.7717,2.8113,2.8747,2.7453,2.7915,430785,9153895.5,0.0198,0.7143,21.2493,1.436,634500000,N/A,2538000000,30000000,0,120000000,39.9829,13.9496,3.5134,-68.971,
002215.SZ,≈µ∆’–≈,2008-06-18,2.7915,2.7849,2.9671,2.7717,2.9512,644715,14126398.4,0.1597,5.721,21.9111,2.149,670800000,N/A,2683200000,30000000,0,120000000,42.2704,14.7477,3.7144,-72.9168,
002215.SZ,≈µ∆’–≈,2008-06-19,2.9512,2.9499,2.9499,2.6556,2.6556,1584050,33222213.5,-0.2957,-10.0179,20.973,5.2802,603600000,N/A,2414400000,30000000,0,120000000,38.0358,13.2703,3.3423,-65.6121,
002215.SZ,≈µ∆’–≈,2008-06-20,2.6556,2.6081,2.8087,2.4959,2.7321,1619676,32935877.8,0.0766,2.8827,20.3349,5.3989,621000000,N/A,2484000000,30000000,0,120000000,39.1322,13.6528,3.4387,-67.5035,
002215.SZ,≈µ∆’–≈,2008-06-23,2.7321,2.6767,2.6912,2.4589,2.4629,927055,17821916.2,-0.2693,-9.8551,19.2242,3.0902,559800000,N/A,2239200000,30000000,0,120000000,35.2757,12.3073,3.0998,-60.851,
002215.SZ,≈µ∆’–≈,2008-06-24,2.4629,2.4418,2.5315,2.3943,2.5144,671867,12600308.3,0.0515,2.09,18.7542,2.2396,571500000,N/A,2286000000,30000000,0,120000000,36.013,12.5646,3.1646,-62.1228,
002215.SZ,≈µ∆’–≈,2008-06-25,2.5144,2.5078,2.6622,2.4972,2.6398,676722,13323356.5,0.1254,4.9869,19.6881,2.2557,600000000,N/A,2400000000,30000000,0,120000000,37.8089,13.1911,3.3224,-65.2208,
002215.SZ,≈µ∆’–≈,2008-06-26,2.6398,2.6398,2.6991,2.6002,2.6595,344300,6919038.9,0.0198,0.75,20.096,1.1477,604500000,N/A,2418000000,30000000,0,120000000,38.0925,13.2901,3.3473,-65.7099,
002215.SZ,≈µ∆’–≈,2008-06-27,2.6595,2.6015,2.6015,2.3943,2.4048,516324,9646859.5,-0.2547,-9.5782,18.6837,1.7211,546600000,N/A,2186400000,30000000,0,120000000,34.4439,12.0171,3.0267,-59.4161,
002215.SZ,≈µ∆’–≈,2008-06-30,2.4048,2.3758,2.5724,2.3111,2.5658,805825,15086163.5,0.161,6.6959,18.7214,2.6861,583200000,N/A,2332800000,30000000,0,120000000,36.7503,12.8218,3.2293,-63.3946,
002215.SZ,≈µ∆’–≈,2008-07-01,2.5658,2.5474,2.5658,2.4946,2.5064,458897,8772109.9,-0.0594,-2.3148,19.1156,1.5297,569700000,N/A,2278800000,30000000,0,120000000,35.8996,12.525,3.1546,-61.9271,
002215.SZ,≈µ∆’–≈,2008-07-02,2.5064,2.5064,2.6675,2.4946,2.649,661596,13086273.1,0.1425,5.6872,19.7799,2.2053,602100000,N/A,2408400000,30000000,0,120000000,37.9413,13.2373,3.334,-65.4491,
002215.SZ,≈µ∆’–≈,2008-07-03,2.649,2.5738,2.8483,2.5738,2.7691,2144129,44977252.9,0.1201,4.5341,20.9769,7.1471,629400000,N/A,2517600000,30000000,0,120000000,39.6616,13.8375,3.4852,-68.4166,
002215.SZ,≈µ∆’–≈,2008-07-04,2.7691,2.7691,2.8905,2.7348,2.8219,1202925,25762797.5,0.0528,1.9066,21.4168,4.0098,641400000,N/A,2565600000,30000000,0,120000000,40.4177,14.1013,3.5516,-69.721,
002215.SZ,≈µ∆’–≈,2008-07-07,2.8219,2.8206,2.9116,2.7744,2.88,614921,13361325.3,0.0581,2.058,21.7285,2.0497,654600000,N/A,2618400000,30000000,0,120000000,41.2495,14.3915,3.6247,-71.1559,
002215.SZ,≈µ∆’–≈,2008-07-08,2.88,2.8773,2.8773,2.7797,2.8443,625006,13382996.5,-0.0356,-1.2374,21.4126,2.0834,646500000,N/A,2586000000,30000000,0,120000000,40.7391,14.2134,3.5799,-70.2754,
002215.SZ,≈µ∆’–≈,2008-07-09,2.8443,2.8509,2.9235,2.7915,2.9169,751823,16328507.3,0.0726,2.5522,21.7186,2.5061,663000000,N/A,2652000000,30000000,0,120000000,41.7789,14.5762,3.6712,-72.069,
002215.SZ,≈µ∆’–≈,2008-07-10,2.9169,2.8655,2.9829,2.8245,2.8298,1223031,26951591.5,-0.0871,-2.9864,22.0367,4.0768,643200000,N/A,2572800000,30000000,0,120000000,40.5312,14.1409,3.5616,-69.9167,
002215.SZ,≈µ∆’–≈,2008-07-11,2.8298,2.8087,2.8615,2.7269,2.7717,598474,12715536.5,-0.0581,-2.0522,21.2466,1.9949,630000000,N/A,2520000000,30000000,0,120000000,39.6994,13.8507,3.4885,-68.4818,
002215.SZ,≈µ∆’–≈,2008-07-14,2.7717,2.7665,2.8457,2.7665,2.8206,330552,7031409.8,0.0488,1.7619,21.2717,1.1018,641100000,N/A,2564400000,30000000,0,120000000,40.3988,14.0947,3.55,-69.6884,
002215.SZ,≈µ∆’–≈,2008-07-15,2.8206,2.843,2.8905,2.7599,2.7717,522983,11111142.2,-0.0488,-1.7314,21.2457,1.7433,630000000,N/A,2520000000,30000000,0,120000000,39.6994,13.8507,3.4885,-68.4818,
002215.SZ,≈µ∆’–≈,2008-07-16,2.7717,2.7691,2.7691,2.5579,2.5817,483532,9693844.8,-0.1901,-6.8571,20.048,1.6118,586800000,N/A,2347200000,30000000,0,120000000,36.9771,12.9009,3.2493,-63.7859,
002215.SZ,≈µ∆’–≈,2008-07-17,2.5817,2.6134,2.6648,2.5078,2.5302,448471,8832316.4,-0.0515,-1.9939,19.6943,1.4949,575100000,N/A,2300400000,30000000,0,120000000,36.2398,12.6437,3.1845,-62.5141,
002215.SZ,≈µ∆’–≈,2008-07-18,2.5302,2.5315,2.6345,2.5091,2.6318,180228,3504674.6,0.1016,4.0167,19.4458,0.6008,598200000,N/A,2392800000,30000000,0,120000000,37.6955,13.1516,3.3124,-65.0251,
002215.SZ,≈µ∆’–≈,2008-07-21,2.6318,2.6226,2.7863,2.6147,2.7427,384920,7908368.1,0.1109,4.2126,20.5455,1.2831,623400000,N/A,2493600000,30000000,0,120000000,39.2835,13.7056,3.4519,-67.7644,
002215.SZ,≈µ∆’–≈,2008-07-22,2.7427,2.7717,2.9235,2.7295,2.9169,831875,17902822.2,0.1742,6.3523,21.521,2.7729,663000000,N/A,2652000000,30000000,0,120000000,41.7789,14.5762,3.6712,-72.069,
002215.SZ,≈µ∆’–≈,2008-07-23,2.9169,3.0621,3.0621,2.8879,2.9842,1296915,29372158.4,0.0673,2.3077,22.6477,4.323,678300000,N/A,2713200000,30000000,0,120000000,42.743,14.9126,3.7559,-73.7321,
