代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
000681.SZ,视觉中国,1997-01-21,N/A,2.7945,3.054,2.7746,2.9303,9119900,131005443,N/A,N/A,14.3648,81.0658,165150000,N/A,734000000,11250000,0,50000000,46.3608,11.2952,2.942,N/A,
000681.SZ,视觉中国,1997-01-22,2.9303,2.8943,3.1099,2.8544,3.064,4825200,71882828.4,0.1337,4.564,14.8974,42.8907,172687500,N/A,767500000,11250000,0,50000000,48.4767,11.8108,3.0762,N/A,
000681.SZ,视觉中国,1997-01-23,3.064,3.05,3.1319,2.9542,3.0201,2753500,41918173.8,-0.0439,-1.4332,15.2236,24.4756,170212500,N/A,756500000,11250000,0,50000000,47.7819,11.6415,3.0321,N/A,
000681.SZ,视觉中国,1997-01-24,3.0201,2.9941,3.054,2.9343,3.0041,1365100,20409441.8,-0.016,-0.5288,14.9509,12.1342,169312500,N/A,752500000,11250000,0,50000000,47.5293,11.5799,3.0161,N/A,
000681.SZ,视觉中国,1997-01-27,3.0041,3.0061,3.064,2.9642,2.9961,880400,13234965.8,-0.008,-0.2658,15.0329,7.8258,168862500,N/A,750500000,11250000,0,50000000,47.4029,11.5492,3.0081,N/A,
000681.SZ,视觉中国,1997-01-28,2.9961,2.9941,2.9941,2.9143,2.9343,732100,10815728.8,-0.0619,-2.0653,14.7736,6.5076,165375000,N/A,735000000,11250000,0,50000000,46.4239,11.3106,2.946,N/A,
000681.SZ,视觉中国,1997-01-29,2.9343,2.9143,2.9742,2.8804,2.9023,761700,11109249,-0.0319,-1.0884,14.5848,6.7707,163575000,N/A,727000000,11250000,0,50000000,45.9186,11.1875,2.9139,N/A,
000681.SZ,视觉中国,1997-01-30,2.9023,2.8943,2.9243,2.8325,2.8724,649600,9356155.2,-0.0299,-1.0316,14.4029,5.7742,161887500,N/A,719500000,11250000,0,50000000,45.4449,11.0721,2.8838,N/A,
000681.SZ,视觉中国,1997-01-31,2.8724,2.8644,2.8923,2.8504,2.8644,511300,7337067.7,-0.008,-0.278,14.3498,4.5449,161437500,N/A,717500000,11250000,0,50000000,45.3186,11.0413,2.8758,N/A,
000681.SZ,视觉中国,1997-02-17,2.8644,2.8704,2.9642,2.8544,2.9063,381100,5553103.9,0.0419,1.4634,14.5713,3.3876,163800000,N/A,728000000,11250000,0,50000000,45.9818,11.2029,2.9179,N/A,
000681.SZ,视觉中国,1997-02-18,2.9063,2.9103,2.9103,2.6149,2.6149,612200,8319956.9,-0.2914,-10.0275,13.5903,5.4418,147375000,N/A,655000000,11250000,0,50000000,41.371,10.0795,2.6253,N/A,
000681.SZ,视觉中国,1997-02-19,2.6149,2.5949,2.7646,2.5949,2.7506,966000,12861140.4,0.1357,5.1908,13.3138,8.5867,155025000,N/A,689000000,11250000,0,50000000,43.5185,10.6028,2.7616,N/A,
000681.SZ,视觉中国,1997-02-20,2.7506,2.4752,2.6748,2.4752,2.6209,746700,9664147.2,-0.1297,-4.717,12.9425,6.6373,147712500,N/A,656500000,11250000,0,50000000,41.4657,10.1026,2.6313,N/A,
