´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
000590.SZ,ÆôµÏ¹Åºº,1996-01-19,N/A,1.2532,1.2532,1.1525,1.1818,4943000,27875578,N/A,N/A,5.6394,32.9533,84450000,N/A,337800000,15000000,0,60000000,25.1143,5.1716,3.5995,N/A,
000590.SZ,ÆôµÏ¹Åºº,1996-01-22,1.1818,1.1462,1.1546,1.1084,1.1126,2595300,13898514.1,-0.0693,-5.8615,5.3553,17.302,79500000,N/A,318000000,15000000,0,60000000,23.6422,4.8685,3.3885,N/A,
000590.SZ,ÆôµÏ¹Åºº,1996-01-23,1.1126,1.1084,1.1734,1.0853,1.1336,2285400,12284968.5,0.021,1.8868,5.3754,15.236,81000000,N/A,324000000,15000000,0,60000000,24.0883,4.9603,3.4524,N/A,
000590.SZ,ÆôµÏ¹Åºº,1996-01-24,1.1336,1.1294,1.142,1.1126,1.1231,1125000,6044787,-0.0105,-0.9259,5.3731,7.5,80250000,N/A,321000000,15000000,0,60000000,23.8653,4.9144,3.4205,N/A,
000590.SZ,ÆôµÏ¹Åºº,1996-01-25,1.1231,1.1231,1.1546,1.0916,1.0979,1676600,8987429.5,-0.0252,-2.243,5.3605,11.1773,78450000,N/A,313800000,15000000,0,60000000,23.33,4.8042,3.3438,N/A,
000590.SZ,ÆôµÏ¹Åºº,1996-01-26,1.0979,1.0706,1.1315,1.0664,1.1063,1177600,6171454.6,0.0084,0.7648,5.2407,7.8507,79050000,N/A,316200000,15000000,0,60000000,23.5084,4.8409,3.3693,N/A,
000590.SZ,ÆôµÏ¹Åºº,1996-01-29,1.1063,1.0916,1.1399,1.0916,1.1336,1305900,6958439,0.0273,2.4668,5.3285,8.706,81000000,N/A,324000000,15000000,0,60000000,24.0883,4.9603,3.4524,N/A,
000590.SZ,ÆôµÏ¹Åºº,1996-01-30,1.1336,1.1441,1.1965,1.1231,1.1839,3286900,18270000.2,0.0504,4.4444,5.5584,21.9127,84600000,N/A,338400000,15000000,0,60000000,25.1589,5.1808,3.6059,N/A,
000590.SZ,ÆôµÏ¹Åºº,1996-01-31,1.1839,1.1713,1.249,1.1671,1.2301,4227200,24581272.4,0.0462,3.9007,5.815,28.1813,87900000,N/A,351600000,15000000,0,60000000,26.1403,5.3829,3.7465,N/A,
000590.SZ,ÆôµÏ¹Åºº,1996-02-01,1.2301,1.2175,1.2259,1.1986,1.2175,1088800,6287898.7,-0.0126,-1.0239,5.7751,7.2587,87000000,N/A,348000000,15000000,0,60000000,25.8726,5.3277,3.7082,N/A,
000590.SZ,ÆôµÏ¹Åºº,1996-02-02,1.2175,1.2049,1.2133,1.1713,1.1923,767700,4340535,-0.0252,-2.069,5.6539,5.118,85200000,N/A,340800000,15000000,0,60000000,25.3373,5.2175,3.6315,N/A,
000590.SZ,ÆôµÏ¹Åºº,1996-02-05,1.1923,1.2175,1.2343,1.1734,1.1734,1653700,9523665.1,-0.0189,-1.5845,5.759,11.0247,83850000,N/A,335400000,15000000,0,60000000,24.9359,5.1348,3.5739,N/A,
000590.SZ,ÆôµÏ¹Åºº,1996-02-06,1.1734,1.1546,1.1797,1.1546,1.1566,753500,4195185.3,-0.0168,-1.4311,5.5676,5.0233,82650000,N/A,330600000,15000000,0,60000000,24.579,5.0614,3.5228,N/A,
000590.SZ,ÆôµÏ¹Åºº,1996-02-07,1.1566,1.1587,1.2007,1.1587,1.1902,869300,4920864.1,0.0336,2.9038,5.6607,5.7953,85050000,N/A,340200000,15000000,0,60000000,25.2927,5.2083,3.6251,N/A,
000590.SZ,ÆôµÏ¹Åºº,1996-02-08,1.1902,1.1776,1.186,1.1566,1.1608,382600,2129283.2,-0.0294,-2.4691,5.5653,2.5507,82950000,N/A,331800000,15000000,0,60000000,24.6682,5.0797,3.5356,N/A,
000590.SZ,ÆôµÏ¹Åºº,1996-02-09,1.1608,1.1546,1.1755,1.1546,1.1566,183500,1015886,-0.0042,-0.3617,5.5362,1.2233,82650000,N/A,330600000,15000000,0,60000000,24.579,5.0614,3.5228,N/A,
000590.SZ,ÆôµÏ¹Åºº,1996-02-12,1.1566,1.1483,1.1818,1.1399,1.1692,345900,1921870.3,0.0126,1.0889,5.5561,2.306,83550000,N/A,334200000,15000000,0,60000000,24.8466,5.1165,3.5611,N/A,
000590.SZ,ÆôµÏ¹Åºº,1996-02-13,1.1692,1.1546,1.2196,1.1231,1.186,849300,4877614.8,0.0168,1.4363,5.7431,5.662,84750000,N/A,339000000,15000000,0,60000000,25.2035,5.19,3.6123,N/A,
000590.SZ,ÆôµÏ¹Åºº,1996-02-14,1.186,1.1818,1.2175,1.1546,1.1546,424800,2412418.5,-0.0315,-2.6549,5.679,2.832,82500000,N/A,330000000,15000000,0,60000000,24.5344,5.0522,3.5164,N/A,
000590.SZ,ÆôµÏ¹Åºº,1996-02-15,1.1546,1.165,1.2133,1.1546,1.1965,457800,2624757.5,0.042,3.6364,5.7334,3.052,85500000,N/A,342000000,15000000,0,60000000,25.4265,5.2359,3.6442,N/A,
000590.SZ,ÆôµÏ¹Åºº,1996-02-16,1.1965,1.2133,1.2217,1.186,1.2133,297100,1716959.5,0.0168,1.4035,5.7791,1.9807,86700000,N/A,346800000,15000000,0,60000000,25.7834,5.3094,3.6954,N/A,
000590.SZ,ÆôµÏ¹Åºº,1996-03-04,1.2133,1.2847,1.4274,1.2364,1.4065,1849400,11731456.5,0.1931,15.917,6.3434,12.3293,100500000,N/A,402000000,15000000,0,60000000,29.8873,6.1545,4.2836,N/A,
000590.SZ,ÆôµÏ¹Åºº,1996-03-05,1.4065,1.3645,1.4169,1.3435,1.3645,1012500,6641338.6,-0.042,-2.9851,6.5593,6.75,97500000,N/A,390000000,15000000,0,60000000,28.9952,5.9707,4.1557,N/A,
000590.SZ,ÆôµÏ¹Åºº,1996-03-06,1.3645,1.3435,1.3435,1.2511,1.2574,685400,4225829,-0.1071,-7.8462,6.1655,4.5693,89850000,N/A,359400000,15000000,0,60000000,26.7202,5.5023,3.8297,N/A,
000590.SZ,ÆôµÏ¹Åºº,1996-03-07,1.2574,1.207,1.2805,1.207,1.27,457200,2738604,0.0126,1.0017,5.9899,3.048,90750000,N/A,363000000,15000000,0,60000000,26.9878,5.5574,3.868,N/A,
000590.SZ,ÆôµÏ¹Åºº,1996-03-08,1.27,1.2595,1.2616,1.2259,1.2427,290200,1710914.7,-0.0273,-2.1488,5.8956,1.9347,88800000,N/A,355200000,15000000,0,60000000,26.4079,5.438,3.7849,N/A,
