´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
000016.SZ,Éî¿µ¼ÑA,1992-03-27,N/A,0.4135,0.6227,0.4135,0.5765,75100,4488000,N/A,N/A,59.7603,0.2834,314025000,N/A,1645597650,26500000,10000000,138869000,23.9394,12.0842,1.5146,N/A,
000016.SZ,Éî¿µ¼ÑA,1992-03-30,0.5765,0.579,0.5838,0.5546,0.5741,147300,8584000,-0.0024,-0.4219,58.2756,0.5558,312700000,N/A,1638654200,26500000,10000000,138869000,23.8384,12.0332,1.5082,N/A,
000016.SZ,Éî¿µ¼ÑA,1992-03-31,0.5741,0.5668,0.6276,0.5668,0.6276,123800,7557000,0.0535,9.322,61.042,0.4672,341850000,N/A,1791410100,26500000,10000000,138869000,26.0606,13.155,1.6488,N/A,
000016.SZ,Éî¿µ¼ÑA,1992-04-01,0.6276,0.6325,0.6617,0.6179,0.6471,617000,8206100,0.0195,3.1008,13.3,2.3283,352450000,N/A,1846957700,26500000,10000000,138869000,26.8687,13.5629,1.6999,N/A,
000016.SZ,Éî¿µ¼ÑA,1992-04-02,0.6471,0.6544,0.6714,0.6519,0.6568,123400,8394000,0.0097,1.5038,68.0227,0.4657,357750000,N/A,1874731500,26500000,10000000,138869000,27.2727,13.7668,1.7255,N/A,
000016.SZ,Éî¿µ¼ÑA,1992-04-03,0.6568,0.6568,0.6617,0.6227,0.6325,90200,5934000,-0.0243,-3.7037,65.7871,0.3404,344500000,N/A,1805297000,26500000,10000000,138869000,26.2626,13.257,1.6616,N/A,
000016.SZ,Éî¿µ¼ÑA,1992-04-06,0.6325,0.6373,0.6519,0.613,0.6519,110400,7279000,0.0195,3.0769,65.933,0.4166,355100000,N/A,1860844600,26500000,10000000,138869000,27.0707,13.6649,1.7127,N/A,
000016.SZ,Éî¿µ¼ÑA,1992-04-07,0.6519,0.6568,0.6811,0.6471,0.6714,93100,6362000,0.0195,2.9851,68.3351,0.3513,365700000,N/A,1916392200,26500000,10000000,138869000,27.8788,14.0728,1.7638,N/A,
000016.SZ,Éî¿µ¼ÑA,1992-04-08,0.6714,0.6665,0.6714,0.6519,0.6641,85500,5851000,-0.0073,-1.087,68.4327,0.3226,361725000,N/A,1895561850,26500000,10000000,138869000,27.5758,13.9198,1.7447,N/A,
000016.SZ,Éî¿µ¼ÑA,1992-04-09,0.6641,0.669,0.686,0.6519,0.6811,136200,9384000,0.017,2.5641,68.8987,0.514,371000000,N/A,1944166000,26500000,10000000,138869000,28.2828,14.2767,1.7894,N/A,
000016.SZ,Éî¿µ¼ÑA,1992-04-10,0.6811,0.6884,0.7298,0.6811,0.7298,91900,6595000,0.0487,7.1429,71.7628,0.3468,397500000,N/A,2083035000,26500000,10000000,138869000,30.303,15.2965,1.9172,N/A,
000016.SZ,Éî¿µ¼ÑA,1992-04-13,0.7298,0.7371,0.8514,0.7346,0.8222,62200,5097000,0.0924,12.6667,81.9453,0.2347,447850000,N/A,2346886100,26500000,10000000,138869000,34.1414,17.234,2.1601,N/A,
000016.SZ,Éî¿µ¼ÑA,1992-04-14,0.8222,0.8222,0.8757,0.8052,0.8392,71300,6118000,0.017,2.071,85.8065,0.2691,457125000,N/A,2395490250,26500000,10000000,138869000,34.8485,17.591,2.2048,N/A,
000016.SZ,Éî¿µ¼ÑA,1992-04-15,0.8392,0.8271,0.8368,0.72,0.7517,31000,2492000,-0.0876,-10.4348,80.3871,0.117,409425000,N/A,2145526050,26500000,10000000,138869000,31.2121,15.7554,1.9747,N/A,
000016.SZ,Éî¿µ¼ÑA,1992-04-16,0.7517,0.7541,0.8028,0.7541,0.8003,90700,7306000,0.0487,6.4725,80.5513,0.3423,435925000,N/A,2284395050,26500000,10000000,138869000,33.2323,16.7751,2.1025,N/A,
000016.SZ,Éî¿µ¼ÑA,1992-04-17,0.8003,0.8028,0.8028,0.7687,0.7784,76400,6234000,-0.0219,-2.7356,81.5969,0.2883,424000000,N/A,2221904000,26500000,10000000,138869000,32.3232,16.3163,2.045,N/A,
000016.SZ,Éî¿µ¼ÑA,1992-04-20,0.7784,0.7857,0.7882,0.7298,0.7565,58500,4568000,-0.0219,-2.8125,78.0855,0.2208,412075000,N/A,2159412950,26500000,10000000,138869000,31.4142,15.8574,1.9875,N/A,
000016.SZ,Éî¿µ¼ÑA,1992-04-21,0.7565,0.7492,0.7638,0.7298,0.7565,105100,8078000,0,0,76.8601,0.3966,412075000,N/A,2159412950,26500000,10000000,138869000,31.4142,15.8574,1.9875,N/A,
000016.SZ,Éî¿µ¼ÑA,1992-04-22,0.7565,0.759,0.8028,0.7517,0.7955,90000,7201000,0.0389,5.1447,80.0111,0.3396,433275000,N/A,2270508150,26500000,10000000,138869000,33.0303,16.6732,2.0898,N/A,
000016.SZ,Éî¿µ¼ÑA,1992-04-23,0.7955,0.8028,0.8368,0.8028,0.8368,106300,8945000,0.0414,5.1988,84.1486,0.4011,455800000,N/A,2388546800,26500000,10000000,138869000,34.7475,17.54,2.1984,N/A,
000016.SZ,Éî¿µ¼ÑA,1992-04-24,0.8368,0.8441,0.8465,0.8174,0.8319,113100,9670000,-0.0049,-0.5814,85.4996,0.4268,453150000,N/A,2374659900,26500000,10000000,138869000,34.5455,17.438,2.1856,N/A,
000016.SZ,Éî¿µ¼ÑA,1992-04-27,0.8319,0.8319,0.8319,0.7979,0.8028,73600,6132000,-0.0292,-3.5088,83.3152,0.2777,437250000,N/A,2291338500,26500000,10000000,138869000,33.3333,16.8261,2.1089,N/A,
000016.SZ,Éî¿µ¼ÑA,1992-04-28,0.8028,0.8028,0.8174,0.793,0.8149,68400,5672000,0.0122,1.5152,82.924,0.2581,443875000,N/A,2326055750,26500000,10000000,138869000,33.8384,17.0811,2.1409,N/A,
000016.SZ,Éî¿µ¼ÑA,1992-04-29,0.8149,0.8174,0.8271,0.8101,0.8271,92800,7810000,0.0122,1.4925,84.1595,0.3502,450500000,N/A,2360773000,26500000,10000000,138869000,34.3434,17.336,2.1728,N/A,
000016.SZ,Éî¿µ¼ÑA,1992-04-30,0.8271,0.8344,0.8514,0.8174,0.8417,127400,10965000,0.0146,1.7647,86.0675,0.4808,458450000,N/A,2402433700,26500000,10000000,138869000,34.9495,17.6419,2.2112,N/A,
