測鎢,潠備,�梪�,ヶ彶攫歎(啋),羲攫歎(啋),郔詢歎(啋),郔腴歎(啋),彶攫歎(啋),傖蝠講(嘖),傖蝠踢塗(啋),梀視(啋),梀視盟(%),歙歎(啋),遙忒薹(%),A嘖霜籵庈硉(啋),B嘖霜籵庈硉(啋),軞庈硉(啋),A嘖霜籵嘖掛(嘖),B嘖霜籵嘖掛(嘖),軞嘖掛(嘖),庈荅薹,庈噱薹,庈种薹,庈珋薹,
300099.SZ,蚧醫縐,2010-09-01,6.5823,6.5823,6.653,6.3185,6.4738,944352,82034976.2,-0.1085,-1.6488,86.8691,11.3232,726330600,N/A,3600300600,8340000,0,41340000,74.6834,27.4449,41.6308,4394.1138,
300099.SZ,蚧醫縐,2010-09-02,6.4738,6.4857,6.7228,6.4084,6.624,786121,69462382.5,0.1502,2.3194,88.3609,9.4259,743177400,N/A,3683807400,8340000,0,41340000,76.4156,28.0815,42.5964,4496.0327,
300099.SZ,蚧醫縐,2010-09-03,6.624,6.624,6.8336,6.3839,6.3987,838282,74007609,-0.2252,-3.4003,88.2849,10.0513,717907200,N/A,3558547200,8340000,0,41340000,73.8173,27.1267,41.148,4343.1548,
300099.SZ,蚧醫縐,2010-09-06,6.3987,6.4091,6.4969,6.1534,6.3259,896687,75829226.3,-0.0728,-1.1385,84.566,10.7516,709734000,N/A,3518034000,8340000,0,41340000,72.9769,26.8178,40.6796,4293.709,
300099.SZ,蚧醫縐,2010-09-07,6.3259,6.311,6.7347,6.311,6.6158,964428,85268033.7,0.2899,4.5828,88.4131,11.5639,742260000,N/A,3679260000,8340000,0,41340000,76.3213,28.0469,42.5438,4490.4829,
300099.SZ,蚧醫縐,2010-09-08,6.6158,6.6158,6.7273,6.4359,6.5667,916921,81150434,-0.0491,-0.7416,88.5032,10.9943,736755600,N/A,3651975600,8340000,0,41340000,75.7553,27.8389,42.2283,4457.1826,
300099.SZ,蚧醫縐,2010-09-09,6.5667,6.5058,6.5935,6.3185,6.3504,501516,43548856.1,-0.2163,-3.2941,86.8344,6.0134,712486200,N/A,3531676200,8340000,0,41340000,73.2599,26.9218,40.8373,4310.3589,
300099.SZ,蚧醫縐,2010-09-10,6.3504,6.3705,6.4419,6.0962,6.3259,596083,50247678.8,-0.0245,-0.3863,84.2964,7.1473,709734000,N/A,3518034000,8340000,0,41340000,72.9769,26.8178,40.6796,4293.709,
300099.SZ,蚧醫縐,2010-09-13,6.3259,6.3259,6.5816,6.2597,6.5422,598328,52260145.3,0.2163,3.4195,87.3436,7.1742,734003400,N/A,3638333400,8340000,0,41340000,75.4723,27.7349,42.0706,4440.5322,
300099.SZ,蚧醫縐,2010-09-14,6.5422,6.4746,6.5786,6.421,6.43,347783,30421020.2,-0.1122,-1.7157,87.4713,4.1701,721410000,N/A,3575910000,8340000,0,41340000,74.1774,27.259,41.3488,4364.3457,
300099.SZ,蚧醫縐,2010-09-15,6.43,6.3935,6.4285,6.1995,6.1995,457449,38805245,-0.2304,-3.5838,84.8297,5.485,695556000,N/A,3447756000,8340000,0,41340000,71.5191,26.2821,39.8669,4207.9355,
300099.SZ,蚧醫縐,2010-09-16,6.1995,6.2768,6.2843,6.0137,6.0955,499023,40843592.3,-0.1041,-1.6787,81.8471,5.9835,683880000,N/A,3389880000,8340000,0,41340000,70.3185,25.8409,39.1977,4137.2988,
300099.SZ,蚧醫縐,2010-09-17,6.0955,6.1311,6.1958,6.0479,6.0955,209829,17328631.1,0,0,82.5845,2.5159,683880000,N/A,3389880000,8340000,0,41340000,70.3185,25.8409,39.1977,4137.2988,
300099.SZ,蚧醫縐,2010-09-20,6.0955,6.0955,6.1512,5.8635,5.9319,274801,22109789,-0.1635,-2.6829,80.4575,3.295,665532000,N/A,3298932000,8340000,0,41340000,68.4319,25.1476,38.146,4026.2981,
300099.SZ,蚧醫縐,2010-09-21,5.9319,5.9319,6.036,5.8702,5.9825,213737,17192930.6,0.0505,0.8521,80.4397,2.5628,671203200,N/A,3327043200,8340000,0,41340000,69.015,25.3619,38.4711,4060.6074,
300099.SZ,蚧醫縐,2010-09-27,5.9825,5.9616,6.0813,5.9468,6.0397,170016,13743539.6,0.0572,0.9568,80.8367,2.0386,677625000,N/A,3358875000,8340000,0,41340000,69.6753,25.6046,38.8392,4099.4575,
300099.SZ,蚧醫縐,2010-09-28,6.0397,6.0583,6.0583,5.7996,5.894,203586,16238964.9,-0.1457,-2.4123,79.7646,2.4411,661278600,N/A,3277848600,8340000,0,41340000,67.9946,24.9869,37.9023,4000.5662,
300099.SZ,蚧醫縐,2010-09-29,5.894,5.8724,5.9431,5.7847,5.7981,148793,11749014.6,-0.0959,-1.6269,78.9621,1.7841,650520000,N/A,3224520000,8340000,0,41340000,66.8883,24.5804,37.2856,3935.4792,
300099.SZ,蚧醫縐,2010-09-30,5.7981,5.7966,5.8487,5.7476,5.8278,149539,11704898.7,0.0297,0.5128,78.2732,1.793,653856000,N/A,3241056000,8340000,0,41340000,67.2313,24.7064,37.4768,3955.6611,
300099.SZ,蚧醫縐,2010-10-08,5.8278,5.9096,6.0412,5.8732,5.9728,181232,14552334.2,0.145,2.4872,80.2967,2.173,670119000,N/A,3321669000,8340000,0,41340000,68.9035,25.3209,38.409,4054.0481,
300099.SZ,蚧醫縐,2010-10-11,5.9728,6.0323,6.0546,5.7795,5.8249,433171,34409833.5,-0.1479,-2.4767,79.4371,5.1939,653522400,N/A,3239402400,8340000,0,41340000,67.197,24.6938,37.4577,3953.6431,
300099.SZ,蚧醫縐,2010-10-12,5.8249,5.7706,5.8226,5.5454,5.6123,563927,43381839.5,-0.2126,-3.6498,76.9281,6.7617,629670000,N/A,3121170000,8340000,0,41340000,64.7445,23.7926,36.0906,3809.342,
300099.SZ,蚧醫縐,2010-10-13,5.6123,5.5959,5.639,5.5008,5.6041,351894,26388367.2,-0.0082,-0.1457,74.9895,4.2194,628752600,N/A,3116622600,8340000,0,41340000,64.6501,23.7579,36.038,3803.792,
300099.SZ,蚧醫縐,2010-10-14,5.6041,5.5825,5.7602,5.5825,5.6264,264685,20205869,0.0223,0.3979,76.3393,3.1737,631254600,N/A,3129024600,8340000,0,41340000,64.9074,23.8524,36.1814,3818.9285,
300099.SZ,蚧醫縐,2010-10-15,5.6264,5.5825,5.668,5.5008,5.5424,294695,22006835.5,-0.084,-1.4929,74.6767,3.5335,621830400,N/A,3082310400,8340000,0,41340000,63.9384,23.4963,35.6412,3761.9146,
300099.SZ,蚧醫縐,2010-10-18,5.5424,5.6331,5.9379,5.5528,5.8316,582108,45240158.5,0.2892,5.2173,77.7178,6.9797,654273000,N/A,3243123000,8340000,0,41340000,67.2742,24.7222,37.5007,3958.1841,
300099.SZ,蚧醫縐,2010-10-19,5.8316,5.8353,6.4151,5.8003,6.4069,791252,65715925.6,0.5754,9.8662,83.0531,9.4874,718824600,N/A,3563094600,8340000,0,41340000,73.9116,27.1613,41.2006,4348.7046,
300099.SZ,蚧醫縐,2010-10-20,6.4069,6.3333,6.4552,6.1029,6.2293,335058,28338401.9,-0.1777,-2.7729,84.5776,4.0175,698892000,N/A,3464292000,8340000,0,41340000,71.8621,26.4082,40.0581,4228.1177,
300099.SZ,蚧醫縐,2010-10-21,6.2293,6.2144,6.3631,6.0419,6.0955,238050,19740004.6,-0.1338,-2.148,82.9238,2.8543,683880000,N/A,3389880000,8340000,0,41340000,70.3185,25.8409,39.1977,4137.2988,
300099.SZ,蚧醫縐,2010-10-22,6.0955,6.2776,6.2776,6.059,6.1698,195552,16214567,0.0743,1.2195,82.9169,2.3447,692220000,N/A,3431220000,8340000,0,41340000,71.176,26.1561,39.6757,4187.7534,
300099.SZ,蚧醫縐,2010-10-25,6.1698,6.1676,6.4062,6.1252,6.2709,281413,23854290.8,0.1011,1.6386,84.7661,3.3743,703562400,N/A,3487442400,8340000,0,41340000,72.3423,26.5846,40.3258,4256.3721,
300099.SZ,蚧醫縐,2010-10-26,6.2709,6.2739,6.4151,6.2642,6.4084,288194,24584199.6,0.1375,2.193,85.3043,3.4556,718991400,N/A,3563921400,8340000,0,41340000,73.9287,27.1676,41.2102,4349.7139,
300099.SZ,蚧醫縐,2010-10-27,6.4084,6.5415,6.7288,6.4114,6.4783,434118,38625902.3,0.0699,1.0904,88.9756,5.2053,726831000,N/A,3602781000,8340000,0,41340000,74.7348,27.4639,41.6595,4397.1411,
300099.SZ,蚧醫縐,2010-10-28,6.4783,6.421,6.705,6.421,6.5749,219440,19396084.5,0.0966,1.4917,88.389,2.6312,737673000,N/A,3656523000,8340000,0,41340000,75.8496,27.8735,42.2809,4462.7324,
300099.SZ,蚧醫縐,2010-10-29,6.5749,6.6158,7.0008,6.5645,6.7868,549530,50375201.3,0.2119,3.2222,91.6696,6.5891,761442000,N/A,3774342000,8340000,0,41340000,78.2936,28.7717,43.6433,4606.5288,
300099.SZ,蚧醫縐,2010-11-01,6.7868,6.7793,7.1562,6.7273,6.9124,742191,69856258.6,0.1256,1.851,94.1217,8.8992,775536600,N/A,3844206600,8340000,0,41340000,79.7429,29.3042,44.4511,4691.7979,
300099.SZ,蚧醫縐,2010-11-02,6.9124,6.9116,6.9116,6.4783,6.5489,633210,56722984.9,-0.3635,-5.2586,89.5801,7.5924,734754000,N/A,3642054000,8340000,0,41340000,75.5495,27.7632,42.1136,4445.0732,
300099.SZ,蚧醫縐,2010-11-03,6.5489,6.5415,6.6604,6.3616,6.5786,340222,29619624.1,0.0297,0.454,87.0597,4.0794,738090000,N/A,3658590000,8340000,0,41340000,75.8925,27.8893,42.3048,4465.2554,
300099.SZ,蚧醫縐,2010-11-04,6.5786,6.5786,6.8381,6.4894,6.7199,355562,31706654.4,0.1412,2.1469,89.1733,4.2633,753936000,N/A,3737136000,8340000,0,41340000,77.5218,28.488,43.2131,4561.1196,
300099.SZ,蚧醫縐,2010-11-05,6.7199,6.728,6.8537,6.5838,6.8239,378500,34284655.8,0.1041,1.5487,90.5803,4.5384,765612000,N/A,3795012000,8340000,0,41340000,78.7224,28.9292,43.8823,4631.7563,
300099.SZ,蚧醫縐,2010-11-08,6.8239,6.8395,7.209,6.7496,7.1213,1216267,114680099.7,0.2973,4.3573,94.2886,11.7627,990572000,N/A,3960372000,10340000,0,41340000,82.1526,30.1898,45.7944,4833.5757,
300099.SZ,蚧醫縐,2010-11-09,7.1213,7.0625,7.125,6.9726,7.064,457199,43154123.3,-0.0572,-0.8038,94.3881,4.4217,982610200,N/A,3928540200,10340000,0,41340000,81.4923,29.9471,45.4263,4794.7256,
300099.SZ,蚧醫縐,2010-11-10,7.064,7.0551,7.432,7.0306,7.3591,670928,65913220.4,0.2951,4.1776,98.2419,6.4887,1023660000,N/A,4092660000,10340000,0,41340000,84.8967,31.1982,47.324,4995.0313,
300099.SZ,蚧醫縐,2010-11-11,7.3591,7.322,7.8044,7.2105,7.426,466931,47389762.6,0.0669,0.9091,101.492,4.5158,1032966000,N/A,4129866000,10340000,0,41340000,85.6685,31.4818,47.7543,5040.4409,
300099.SZ,蚧醫縐,2010-11-12,7.426,7.3814,7.5732,6.9942,7.1272,657201,63934858.9,-0.2988,-4.024,97.2836,6.3559,991399200,N/A,3963679200,10340000,0,41340000,82.2212,30.215,45.8326,4837.6123,
300099.SZ,蚧醫縐,2010-11-15,7.1272,7.2484,7.7308,7.2105,7.7271,586653,58994636.6,0.5999,8.4168,100.5614,5.6736,1074843000,N/A,4297293000,10340000,0,41340000,89.1415,32.7581,49.6902,5244.7832,
300099.SZ,蚧醫縐,2010-11-16,7.7271,7.6572,7.9464,7.4996,7.5821,768838,79278084.4,-0.145,-1.8759,103.1142,7.4356,1054680000,N/A,4216680000,10340000,0,41340000,87.4693,32.1436,48.7581,5146.396,
300099.SZ,蚧醫縐,2010-11-17,7.5821,7.455,7.8037,7.4335,7.5821,498398,50965519.4,0,0,102.2587,4.8201,1054680000,N/A,4216680000,10340000,0,41340000,87.4693,32.1436,48.7581,5146.396,
300099.SZ,蚧醫縐,2010-11-18,7.5821,7.6996,7.707,7.3591,7.623,384423,39014716.2,0.0409,0.5392,101.489,3.7178,1060367000,N/A,4239417000,10340000,0,41340000,87.941,32.3169,49.021,5174.146,
300099.SZ,蚧醫縐,2010-11-19,7.623,7.7717,7.9962,7.6267,7.991,464832,48860841.4,0.368,4.8269,105.1151,4.4955,1111550000,N/A,4444050000,10340000,0,41340000,92.1858,33.8768,51.3872,5423.8979,
300099.SZ,蚧醫縐,2010-11-22,7.991,8.0282,8.5098,7.991,8.1471,515197,56899623.9,0.1561,1.9535,110.4425,4.9826,1133264000,N/A,4530864000,10340000,0,41340000,93.9867,34.5386,52.3911,5529.853,
300099.SZ,蚧醫縐,2010-11-23,8.1471,8.1679,8.6221,7.9538,8.6139,566700,64075307.3,0.4668,5.7299,113.0674,5.4807,1198199200,N/A,4790479200,10340000,0,41340000,99.372,36.5176,55.393,5846.7095,
300099.SZ,蚧醫縐,2010-11-24,8.6139,8.5478,9.1372,8.5478,8.8146,289951,34520853,0.2007,2.33,119.0575,2.8042,1226117200,N/A,4902097200,10340000,0,41340000,101.6874,37.3685,56.6837,5982.9375,
300099.SZ,蚧醫縐,2010-11-25,8.8146,8.6228,8.9194,8.6013,8.6726,242157,28417866.3,-0.142,-1.6107,117.3531,2.3419,1206367800,N/A,4823137800,10340000,0,41340000,100.0495,36.7666,55.7707,5886.5688,
300099.SZ,蚧醫縐,2010-11-26,8.6726,8.6555,9.022,8.5864,8.9217,255043,30193782.5,0.249,2.8713,118.387,2.4666,1241006800,N/A,4961626800,10340000,0,41340000,102.9223,37.8223,57.372,6055.5928,
300099.SZ,蚧醫縐,2010-11-29,8.9217,9.0688,9.0688,8.6005,8.9953,452130,53387344.2,0.0736,0.8249,118.0796,4.3726,1251243400,N/A,5002553400,10340000,0,41340000,103.7712,38.1343,57.8453,6105.543,
300099.SZ,蚧醫縐,2010-11-30,8.9953,8.9187,8.9276,8.4742,8.6228,495768,57406264.6,-0.3724,-4.1402,115.7926,4.7947,1199440000,N/A,4795440000,10340000,0,41340000,99.4749,36.5554,55.4504,5852.7642,
300099.SZ,蚧醫縐,2010-12-01,8.6228,8.6221,8.6823,8.5232,8.6451,267814,30993017.2,0.0223,0.2586,115.7259,2.5901,1202542000,N/A,4807842000,10340000,0,41340000,99.7322,36.65,55.5938,5867.9004,
300099.SZ,蚧醫縐,2010-12-02,8.6451,8.7626,8.7626,8.4898,8.5121,261338,30228118.8,-0.1331,-1.5391,115.6668,2.5274,1184033400,N/A,4733843400,10340000,0,41340000,98.1972,36.0859,54.7381,5777.5864,
300099.SZ,蚧醫縐,2010-12-03,8.5121,8.3998,8.5121,8.0192,8.2437,470496,51989570.1,-0.2683,-3.1526,110.4995,4.5503,1146706000,N/A,4584606000,10340000,0,41340000,95.1015,34.9483,53.0125,5595.4443,
300099.SZ,蚧醫縐,2010-12-06,8.2437,8.1917,8.1917,7.545,7.7308,697832,72937422.9,-0.5129,-6.2218,104.52,6.7489,1075360000,N/A,4299360000,10340000,0,41340000,89.1844,32.7738,49.7141,5247.3057,
300099.SZ,蚧醫縐,2010-12-07,7.7308,7.6565,8.0185,7.5844,8.0103,299901,31646685.4,0.2795,3.6154,105.5238,2.9004,1114238400,N/A,4454798400,10340000,0,41340000,92.4088,33.9587,51.5115,5437.0161,
300099.SZ,蚧醫縐,2010-12-08,8.0103,8.0111,8.0274,7.7308,7.8052,198544,21055024.7,-0.2052,-2.5612,106.0471,1.9202,1085700000,N/A,4340700000,10340000,0,41340000,90.042,33.089,50.1922,5297.7607,
300099.SZ,蚧醫縐,2010-12-09,7.8052,7.7345,7.8646,7.5821,7.5821,236180,24485805.5,-0.223,-2.8571,103.6743,2.2841,1054680000,N/A,4216680000,10340000,0,41340000,87.4693,32.1436,48.7581,5146.396,
300099.SZ,蚧醫縐,2010-12-10,7.5821,7.4706,7.9538,7.4692,7.9189,242549,25119769.9,0.3367,4.4412,103.5658,2.3457,1101520200,N/A,4403950200,10340000,0,41340000,91.354,33.5711,50.9235,5374.9565,
300099.SZ,蚧醫縐,2010-12-13,7.9189,7.9538,8.376,7.9538,8.3255,213589,23716581.1,0.4066,5.1347,111.0384,2.0657,1158080000,N/A,4630080000,10340000,0,41340000,96.0448,35.2949,53.5383,5650.9448,
300099.SZ,蚧醫縐,2010-12-14,8.3255,8.4132,8.4742,8.2943,8.4325,118138,13320625.5,0.107,1.2857,112.7548,1.1425,1172969600,N/A,4689609600,10340000,0,41340000,97.2796,35.7487,54.2267,5723.5996,
300099.SZ,蚧醫縐,2010-12-15,8.4325,8.3931,8.686,8.3582,8.3991,158572,18203438.3,-0.0335,-0.3967,114.796,1.5336,1168316600,N/A,4671006600,10340000,0,41340000,96.8937,35.6069,54.0115,5700.895,
300099.SZ,蚧醫縐,2010-12-16,8.3991,8.4742,8.6972,8.3909,8.5485,124056,14319738.5,0.1494,1.7789,115.4296,1.1998,1189100000,N/A,4754100000,10340000,0,41340000,98.6174,36.2403,54.9724,5802.3091,
300099.SZ,蚧醫縐,2010-12-17,8.5485,8.5492,8.5857,8.2683,8.3195,165064,18630018.1,-0.229,-2.6783,112.8654,1.5964,1157252800,N/A,4626772800,10340000,0,41340000,95.9762,35.2697,53.5001,5646.9082,
300099.SZ,蚧醫縐,2010-12-20,8.3195,8.2958,8.3924,7.8126,8.0192,281524,30624064.6,-0.3003,-3.6097,108.7796,2.7227,1115479200,N/A,4459759200,10340000,0,41340000,92.5117,33.9966,51.5689,5443.0708,
300099.SZ,蚧醫縐,2010-12-21,8.0192,8.0282,8.1397,7.9761,8.1129,93324,10151569.9,0.0937,1.168,108.7777,0.9026,1128507600,N/A,4511847600,10340000,0,41340000,93.5922,34.3936,52.1712,5506.6436,
300099.SZ,蚧醫縐,2010-12-22,8.1129,8.1129,8.5113,8.1129,8.4578,180292,20267331.7,0.3449,4.2514,112.4139,1.7436,1176485200,N/A,4703665200,10340000,0,41340000,97.5712,35.8559,54.3892,5740.7544,
300099.SZ,蚧醫縐,2010-12-23,8.4578,8.3998,8.8094,8.3337,8.6964,246010,28616886.5,0.2386,2.8212,116.3241,2.3792,1209676600,N/A,4836366600,10340000,0,41340000,100.3239,36.8674,55.9236,5902.7144,
300099.SZ,蚧醫縐,2010-12-24,8.6964,8.6659,8.6659,7.9464,8.0653,404227,44472389.5,-0.6311,-7.257,110.0184,3.9094,1121890000,N/A,4485390000,10340000,0,41340000,93.0434,34.1919,51.8652,5474.3525,
300099.SZ,蚧醫縐,2010-12-27,8.0653,8.1768,8.292,7.7308,7.8052,330361,35652971.3,-0.2602,-3.2258,107.9212,3.195,1085700000,N/A,4340700000,10340000,0,41340000,90.042,33.089,50.1922,5297.7607,
300099.SZ,蚧醫縐,2010-12-28,7.8052,7.7316,7.8795,7.5821,7.8037,115830,12024680.5,-0.0015,-0.019,103.8132,1.1202,1085493200,N/A,4339873200,10340000,0,41340000,90.0248,33.0827,50.1826,5296.7515,
300099.SZ,蚧醫縐,2010-12-29,7.8037,7.768,8.1768,7.768,8.1174,91717,9860507.9,0.3137,4.0198,107.5101,0.887,1129128000,N/A,4514328000,10340000,0,41340000,93.6436,34.4125,52.1998,5509.6709,
300099.SZ,蚧醫縐,2010-12-30,8.1174,8.1025,8.5076,8.0802,8.4214,195602,22109893.4,0.304,3.7454,113.0351,1.8917,1171418600,N/A,4683408600,10340000,0,41340000,97.151,35.7014,54.155,5716.0313,
300099.SZ,蚧醫縐,2010-12-31,8.4214,8.4221,8.6228,8.2891,8.385,165674,18863272,-0.0364,-0.4325,113.8578,1.6023,1166352000,N/A,4663152000,10340000,0,41340000,96.7308,35.547,53.9207,5691.3086,
300099.SZ,蚧醫縐,2011-01-04,8.385,8.4073,9.2175,8.3998,9.2175,483084,57658673.7,0.8325,9.9291,119.3554,4.672,1282160000,N/A,5126160000,10340000,0,41340000,82.3659,7.8046,45.2246,11.1658,
300099.SZ,蚧醫縐,2011-01-05,9.2175,9.2807,9.5364,8.9796,9.468,407118,50941945.9,0.2505,2.7177,125.1282,3.9373,1317005800,N/A,5265475800,10340000,0,41340000,84.6044,8.0168,46.4537,11.4692,
300099.SZ,蚧醫縐,2011-01-06,9.468,9.2829,9.4405,9.0376,9.0696,170531,21218353,-0.3984,-4.2082,124.4252,1.6492,1261583400,N/A,5043893400,10340000,0,41340000,81.044,7.6794,44.4988,10.9866,
300099.SZ,蚧醫縐,2011-01-07,9.0696,9.0681,9.2547,8.6347,8.7358,323420,38622322.6,-0.3338,-3.68,119.4185,3.1279,1215156800,N/A,4858276800,10340000,0,41340000,78.0616,7.3968,42.8612,10.5823,
300099.SZ,蚧醫縐,2011-01-10,8.7358,8.7053,8.9908,8.4593,8.5656,335216,39261035.3,-0.1702,-1.9486,117.1216,3.2419,1191478200,N/A,4763608200,10340000,0,41340000,76.5405,7.2527,42.026,10.3761,
300099.SZ,蚧醫縐,2011-01-11,8.5656,8.5485,8.712,8.4742,8.712,177448,20576931,0.1464,1.7096,115.9603,1.7161,1211848000,N/A,4845048000,10340000,0,41340000,77.849,7.3767,42.7445,10.5534,
300099.SZ,蚧醫縐,2011-01-12,8.712,8.7202,9.2547,8.7135,8.9157,220549,26541165.8,0.2037,2.3379,120.3414,2.133,1240179600,N/A,4958319600,10340000,0,41340000,79.6691,7.5491,43.7438,10.8002,
300099.SZ,蚧醫縐,2011-01-13,8.9157,8.912,8.944,8.5641,8.7113,132508,15446225.8,-0.2044,-2.2928,116.5683,1.2815,1211744600,N/A,4844634600,10340000,0,41340000,77.8424,7.376,42.7409,10.5525,
300099.SZ,蚧醫縐,2011-01-14,8.7113,8.5619,8.5619,8.1025,8.2512,294450,32811315.4,-0.4601,-5.282,111.4326,2.8477,1147740000,N/A,4588740000,10340000,0,41340000,73.7307,6.9864,40.4833,9.9952,
300099.SZ,蚧醫縐,2011-01-17,8.2512,8.162,8.495,8.0341,8.1382,305159,33897302.6,-0.113,-1.3694,111.0808,2.9512,1132023200,N/A,4525903200,10340000,0,41340000,72.7211,6.8907,39.9289,9.8583,
300099.SZ,蚧醫縐,2011-01-18,8.1382,8.2363,8.3909,8.0467,8.3909,141885,15847546.6,0.2527,3.1056,111.6929,1.3722,1167179200,N/A,4666459200,10340000,0,41340000,74.9795,7.1047,41.169,10.1644,
300099.SZ,蚧醫縐,2011-01-19,8.3909,8.3909,8.6436,8.266,8.5121,296324,34074162.6,0.1212,1.444,114.9895,2.8658,1184033400,N/A,4733843400,10340000,0,41340000,76.0622,7.2073,41.7634,10.3112,
300099.SZ,蚧醫縐,2011-01-20,8.5121,8.4377,8.5901,7.991,7.991,297361,32963553.4,-0.5211,-6.1217,110.8537,2.8758,1111550000,N/A,4444050000,10340000,0,41340000,71.4059,6.7661,39.2068,9.68,
300099.SZ,蚧醫縐,2011-01-21,7.991,7.8438,7.9404,7.4996,7.739,388849,40098489.8,-0.252,-3.1535,103.121,3.7606,1076497400,N/A,4303907400,10340000,0,41340000,69.1541,6.5528,37.9704,9.3747,
