´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
002683.SZ,ºê´ó±¬ÆÆ,2012-06-12,N/A,5.8963,6.154,5.7809,6.154,33977928,528346609.5,N/A,N/A,15.5497,62.0488,876160000,N/A,3503360000,54760000,0,218960000,28.8796,8.4878,2.165,194.341,
002683.SZ,ºê´ó±¬ÆÆ,2012-06-13,6.154,6.0194,6.2963,5.9386,6.1655,22070289,351255871.1,0.0115,0.1875,15.9153,40.3037,877802800,N/A,3509928800,54760000,0,218960000,28.9338,8.5037,2.1691,194.7054,
002683.SZ,ºê´ó±¬ÆÆ,2012-06-14,6.1655,6.1155,6.5348,6.054,6.3924,21625094,352217611.1,0.2269,3.6806,16.2874,39.4907,910111200,N/A,3639115200,54760000,0,218960000,29.9987,8.8167,2.2489,201.8717,
002683.SZ,ºê´ó±¬ÆÆ,2012-06-15,6.3924,6.4155,6.4886,6.3001,6.4463,13760706,228749069.2,0.0538,0.8424,16.6234,25.1291,917777600,N/A,3669769600,54760000,0,218960000,30.2514,8.891,2.2678,203.5722,
002683.SZ,ºê´ó±¬ÆÆ,2012-06-18,6.4463,6.4809,6.6501,6.4501,6.5463,11572234,196658242.9,0.1,1.5513,16.994,21.1326,932015200,N/A,3726699200,54760000,0,218960000,30.7207,9.0289,2.303,206.7303,
002683.SZ,ºê´ó±¬ÆÆ,2012-06-19,6.5463,6.5001,6.5578,6.3655,6.4617,8645261,144940488.3,-0.0846,-1.2926,16.7653,15.7875,919968000,N/A,3678528000,54760000,0,218960000,30.3236,8.9122,2.2733,204.0581,
002683.SZ,ºê´ó±¬ÆÆ,2012-06-20,6.4617,6.4463,6.7194,6.3924,6.5886,10048715,171247048.8,0.1269,1.9643,17.0417,18.3505,938038800,N/A,3750784800,54760000,0,218960000,30.9192,9.0873,2.3179,208.0664,
002683.SZ,ºê´ó±¬ÆÆ,2012-06-21,6.5886,6.5078,6.5348,6.2617,6.4271,8798203,145972828.4,-0.1615,-2.4518,16.5912,16.0668,915039600,N/A,3658821600,54760000,0,218960000,30.1611,8.8644,2.2611,202.9649,
002683.SZ,ºê´ó±¬ÆÆ,2012-06-25,6.4271,6.1847,6.2501,5.877,5.904,9994745,157401694.2,-0.5231,-8.1388,15.7484,18.2519,840566000,N/A,3361036000,54760000,0,218960000,27.7064,8.143,2.077,186.4459,
002683.SZ,ºê´ó±¬ÆÆ,2012-06-26,5.904,5.877,6.1347,5.8001,6.0078,8920579,138958895.4,0.1038,1.759,15.5773,16.2903,855351200,N/A,3420155200,54760000,0,218960000,28.1937,8.2862,2.1136,189.7254,
002683.SZ,ºê´ó±¬ÆÆ,2012-06-27,6.0078,5.9617,6.1771,5.8809,5.9809,8953730,140722424.1,-0.0269,-0.4481,15.7166,16.3509,851518000,N/A,3404828000,54760000,0,218960000,28.0674,8.2491,2.1041,188.8752,
002683.SZ,ºê´ó±¬ÆÆ,2012-06-28,5.9809,5.9963,6.2155,5.9232,6.0386,7802105,123639548.6,0.0577,0.9646,15.8469,14.2478,859732000,N/A,3437672000,54760000,0,218960000,28.3381,8.3287,2.1244,190.6971,
002683.SZ,ºê´ó±¬ÆÆ,2012-06-29,6.0386,5.9617,6.2694,5.927,6.254,7873808,125761404.6,0.2154,3.5669,15.9721,14.3788,890397600,N/A,3560289600,54760000,0,218960000,29.3489,8.6257,2.2002,197.4991,
002683.SZ,ºê´ó±¬ÆÆ,2012-07-02,6.254,6.2271,6.3347,6.1155,6.3117,7571073,122685187.8,0.0577,0.9225,16.2045,13.8259,898611600,N/A,3593133600,54760000,0,218960000,29.6196,8.7053,2.2205,199.321,
002683.SZ,ºê´ó±¬ÆÆ,2012-07-03,6.3117,6.2694,6.9425,6.2424,6.7694,12619503,216743333.5,0.4577,7.2517,17.1753,23.0451,963776000,N/A,3853696000,54760000,0,218960000,31.7676,9.3366,2.3815,213.7751,
