¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
300204.SZ, ÊÃ©…Ò,2011-04-15,N/A,6.7501,7.2133,6.7487,6.8546,3063271,154571210.6,N/A,N/A,50.4595,22.8602,668258000,N/A,3326329000,13400000,0,66700000,57.8507,20.0106,25.9448,77.4731,
300204.SZ, ÊÃ©…Ò,2011-04-18,6.8546,6.68,6.7185,6.5302,6.5893,1284961,61628219.7,-0.2653,-3.8701,47.9612,9.5893,642396000,N/A,3197598000,13400000,0,66700000,55.6118,19.2362,24.9407,74.4749,
300204.SZ, ÊÃ©…Ò,2011-04-19,6.5893,6.5288,6.7034,6.5288,6.5439,631385,30242139.8,-0.0454,-0.6884,47.8981,4.7118,637974000,N/A,3175587000,13400000,0,66700000,55.229,19.1038,24.7691,73.9622,
300204.SZ, ÊÃ©…Ò,2011-04-20,6.5439,6.5426,6.6731,6.5426,6.6663,742504,35857811.6,0.1223,1.8694,48.2931,5.5411,649900000,N/A,3234950000,13400000,0,66700000,56.2614,19.4609,25.2321,75.3448,
300204.SZ, ÊÃ©…Ò,2011-04-21,6.6663,6.6594,6.6828,6.5838,6.625,514297,24794391.4,-0.0412,-0.6186,48.2103,3.838,645880000,N/A,3214940000,13400000,0,66700000,55.9134,19.3405,25.076,74.8788,
300204.SZ, ÊÃ©…Ò,2011-04-22,6.625,6.625,6.6663,6.5288,6.5632,477173,22867174,-0.0619,-0.9336,47.9222,3.561,639850000,N/A,3184925000,13400000,0,66700000,55.3914,19.16,24.8419,74.1797,
300204.SZ, ÊÃ©…Ò,2011-04-25,6.5632,6.5288,6.5976,6.5288,6.5687,327064,15622356,0.0055,0.0838,47.7654,2.4408,640386000,N/A,3187593000,13400000,0,66700000,55.4378,19.176,24.8627,74.2418,
300204.SZ, ÊÃ©…Ò,2011-04-26,6.5687,6.5137,6.5426,6.188,6.2058,806914,36954865.5,-0.3629,-5.5242,45.7978,6.0217,605010000,N/A,3011505000,13400000,0,66700000,52.3753,18.1167,23.4893,70.1406,
300204.SZ, ÊÃ©…Ò,2011-04-27,6.2058,6.2058,6.2745,6.1082,6.1577,334304,15036888.3,-0.0481,-0.7752,44.9797,2.4948,600320000,N/A,2988160000,13400000,0,66700000,51.9693,17.9763,23.3072,69.5969,
300204.SZ, ÊÃ©…Ò,2011-04-28,6.1577,6.0546,6.0615,5.8636,5.8691,666761,28716670.2,-0.2886,-4.6875,43.0689,4.9758,572180000,N/A,2848090000,13400000,0,66700000,49.5333,17.1336,22.2146,66.3345,
