¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
300199.SZ,∫≤”Ó“©“µ,2011-04-07,N/A,3.7131,3.7143,3.4401,3.587,5841715,170576048.9,N/A,N/A,29.1997,29.1503,587172000,N/A,2930000000,20040000,0,100000000,59.1996,16.5318,24.0305,2227.3052,
300199.SZ,∫≤”Ó“©“µ,2011-04-08,3.587,3.5845,3.62,3.5478,3.5747,1944812,56912508.8,-0.0122,-0.3413,29.2638,9.7047,585168000,N/A,2920000000,20040000,0,100000000,58.9976,16.4753,23.9485,2219.7036,
300199.SZ,∫≤”Ó“©“µ,2011-04-11,3.5747,3.5711,3.68,3.5196,3.609,1760380,51723218.8,0.0343,0.9589,29.3818,8.7843,590779200,N/A,2948000000,20040000,0,100000000,59.5633,16.6333,24.1781,2240.9883,
300199.SZ,∫≤”Ó“©“µ,2011-04-12,3.609,3.5747,3.5833,3.5233,3.5564,922915,26778722.2,-0.0526,-1.4586,29.0154,4.6054,582162000,N/A,2905000000,20040000,0,100000000,58.6945,16.3907,23.8254,2208.301,
300199.SZ,∫≤”Ó“©“µ,2011-04-13,3.5564,3.5478,3.7437,3.5282,3.7412,3756620,113514387.4,0.1849,5.1979,30.2172,18.7456,612422400,N/A,3056000000,20040000,0,100000000,61.7454,17.2427,25.0639,2323.0869,
300199.SZ,∫≤”Ó“©“µ,2011-04-14,3.7412,3.7767,3.7767,3.5906,3.62,2554875,76876602.2,-0.1212,-3.2395,30.0902,12.7489,592582800,N/A,2957000000,20040000,0,100000000,59.7451,16.6841,24.2519,2247.8298,
300199.SZ,∫≤”Ó“©“µ,2011-04-15,3.62,3.5625,3.5735,3.4952,3.5662,1780738,51327225.9,-0.0539,-1.488,28.8236,8.8859,583765200,N/A,2913000000,20040000,0,100000000,58.8561,16.4359,23.891,2214.3823,
300199.SZ,∫≤”Ó“©“µ,2011-04-18,3.5662,3.5343,3.718,3.5319,3.7094,1829375,54729040.7,0.1432,4.0165,29.9168,9.1286,607212000,N/A,3030000000,20040000,0,100000000,61.2201,17.096,24.8506,2303.3225,
300199.SZ,∫≤”Ó“©“µ,2011-04-19,3.7094,3.718,3.8294,3.7155,3.7767,3084344,95582539.2,0.0673,1.8152,30.9896,15.3909,618234000,N/A,3085000000,20040000,0,100000000,62.3313,17.4063,25.3017,2345.1321,
300199.SZ,∫≤”Ó“©“µ,2011-04-20,3.7767,3.7767,3.871,3.7596,3.871,2694248,84197254.7,0.0943,2.4959,31.2507,13.4444,633664800,N/A,3162000000,20040000,0,100000000,63.8871,17.8408,25.9332,2403.6653,
