´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
300056.SZ,ÈýÎ¬Ë¿,2010-02-26,N/A,5.8616,6.699,5.7243,6.3573,8891732,320109444.1,N/A,N/A,36.0008,85.4974,394784000,N/A,1973920000,10400000,0,52000000,87.1741,24.8527,14.9422,127.2437,
300056.SZ,ÈýÎ¬Ë¿,2010-03-01,6.3573,6.1329,6.3959,6.0475,6.3071,5102636,189580246.4,-0.0502,-0.7903,37.1534,49.0638,391664000,N/A,1958320000,10400000,0,52000000,86.4852,24.6563,14.8241,126.2381,
300056.SZ,ÈýÎ¬Ë¿,2010-03-02,6.3071,6.2334,6.2937,6.081,6.1463,3470528,128128621.3,-0.1608,-2.5491,36.9191,33.3705,381680000,N/A,1908400000,10400000,0,52000000,84.2806,24.0278,14.4462,123.0201,
300056.SZ,ÈýÎ¬Ë¿,2010-03-03,6.1463,6.1145,6.6739,6.1145,6.3975,4185103,160289517.1,0.2512,4.0872,38.3,40.2414,397280000,N/A,1986400000,10400000,0,52000000,87.7253,25.0098,15.0367,128.0482,
300056.SZ,ÈýÎ¬Ë¿,2010-03-04,6.3975,6.3305,6.3305,5.9253,5.9386,3184309,116254973.2,-0.4589,-7.1728,36.5087,30.6184,368784000,N/A,1843920000,10400000,0,52000000,81.4329,23.2159,13.9581,118.8636,
300056.SZ,ÈýÎ¬Ë¿,2010-03-05,5.9386,5.8616,5.9286,5.7779,5.865,1807279,63114399.7,-0.0737,-1.2408,34.9223,17.3777,364208000,N/A,1821040000,10400000,0,52000000,80.4225,22.9279,13.7849,117.3887,
300056.SZ,ÈýÎ¬Ë¿,2010-03-08,5.865,5.8616,6.0291,5.8616,5.9286,1068186,38003066.9,0.0636,1.0851,35.5772,10.271,368160000,N/A,1840800000,10400000,0,52000000,81.2952,23.1767,13.9345,118.6624,
300056.SZ,ÈýÎ¬Ë¿,2010-03-09,5.9286,5.9319,6.1279,5.9286,6.076,1641809,59076779.9,0.1474,2.4859,35.9827,15.7866,377312000,N/A,1886560000,10400000,0,52000000,83.3161,23.7528,14.2809,121.6122,
300056.SZ,ÈýÎ¬Ë¿,2010-03-10,6.076,6.1061,6.1178,5.9571,5.9906,972095,35011791.8,-0.0854,-1.4057,36.0168,9.3471,372008000,N/A,1860040000,10400000,0,52000000,82.1449,23.4189,14.0802,119.9027,
300056.SZ,ÈýÎ¬Ë¿,2010-03-11,5.9906,5.9755,6.2284,5.8633,6.1714,1928794,69776539.2,0.1809,3.0193,36.1763,18.5461,383240000,N/A,1916200000,10400000,0,52000000,84.625,24.126,14.5053,123.5229,
300056.SZ,ÈýÎ¬Ë¿,2010-03-12,6.1714,6.1128,6.5951,6.0877,6.2468,3409059,129258497.7,0.0754,1.2212,37.9162,32.7794,387920000,N/A,1939600000,10400000,0,52000000,85.6585,24.4206,14.6824,125.0313,
300056.SZ,ÈýÎ¬Ë¿,2010-03-15,6.2468,6.2267,6.4344,6.1513,6.3406,1887365,71220572.5,0.0938,1.5013,37.7355,18.1477,393744000,N/A,1968720000,10400000,0,52000000,86.9445,24.7872,14.9028,126.9085,
