代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
002315.SZ,焦点科技,2009-12-09,N/A,69.7761,71.9524,63.3359,64.1176,16405785,1252724027.1,N/A,N/A,76.3587,69.8,1696518720,N/A,8481150000,23504000,0,117500000,112.7087,43.2882,49.4057,128.3488,
002315.SZ,焦点科技,2009-12-10,64.1176,63.9577,68.2571,63.9577,66.7203,8784550,656826159.4,2.6027,4.0593,74.7706,37.3747,1765385440,N/A,8825425000,23504000,0,117500000,117.2838,45.0454,51.4112,133.5588,
002315.SZ,焦点科技,2009-12-11,66.7203,68.3992,70.993,66.1873,68.9055,8746787,673140949.9,2.1852,3.2752,76.9587,37.214,1823205280,N/A,9114475000,23504000,0,117500000,121.1251,46.5207,53.095,137.9331,
002315.SZ,焦点科技,2009-12-14,68.9055,71.0641,73.2849,68.9944,69.8116,7868146,630128826.2,0.9061,1.3149,80.0861,33.4758,1847179360,N/A,9234325000,23504000,0,117500000,122.7178,47.1324,53.7932,139.7469,
002315.SZ,焦点科技,2009-12-15,69.8116,69.2431,69.2875,65.3079,65.4678,5514159,415832162.2,-4.3438,-6.2222,75.4117,23.4605,1732244800,N/A,8659750000,23504000,0,117500000,115.0821,44.1998,50.4461,131.0516,
002315.SZ,焦点科技,2009-12-16,65.4678,64.8549,65.2902,62.9628,64.6239,4192345,301460831.3,-0.8439,-1.289,71.9074,17.8367,1709916000,N/A,8548125000,23504000,0,117500000,113.5987,43.63,49.7958,129.3623,
002315.SZ,焦点科技,2009-12-17,64.6239,64.4107,65.2902,58.8056,59.303,4081474,283739394.4,-5.3209,-8.2337,69.5189,17.365,1569127040,N/A,7844300000,23504000,0,117500000,104.2454,40.0377,45.6958,118.711,
002315.SZ,焦点科技,2009-12-18,59.303,57.9706,59.0187,55.6077,57.3843,3249140,208566627.9,-1.9187,-3.2355,64.1913,13.8238,1518358400,N/A,7590500000,23504000,0,117500000,100.8725,38.7423,44.2173,114.8702,
002315.SZ,焦点科技,2009-12-21,57.3843,57.6508,58.6279,56.8602,57.7396,1601897,103908080.7,0.3553,0.6192,64.8656,6.8154,1527760000,N/A,7637500000,23504000,0,117500000,101.4971,38.9822,44.4911,115.5814,
002315.SZ,焦点科技,2009-12-22,57.7396,57.2954,57.7396,55.2612,56.3627,2103919,132975710.1,-1.3769,-2.3846,63.2038,8.9513,1491328800,N/A,7455375000,23504000,0,117500000,99.0768,38.0526,43.4302,112.8253,
002315.SZ,焦点科技,2009-12-23,56.3627,56.3183,59.8538,56.0518,58.3436,1844978,120759521.6,1.9809,3.5146,65.4531,7.8496,1543742720,N/A,7717400000,23504000,0,117500000,102.5589,39.39,44.9566,116.7906,
002315.SZ,焦点科技,2009-12-24,58.3436,57.7396,60.8398,57.2599,59.9692,2279534,152243264.9,1.6256,2.7862,66.787,9.6985,1586755040,N/A,7932425000,23504000,0,117500000,105.4165,40.4875,46.2092,120.0447,
002315.SZ,焦点科技,2009-12-25,59.9692,59.6494,62.039,58.3703,60.9464,2034943,138554899.4,0.9771,1.6294,68.0879,8.6579,1612609440,N/A,8061675000,23504000,0,117500000,107.1341,41.1472,46.9621,122.0007,
002315.SZ,焦点科技,2009-12-28,60.9464,60.8486,63.5136,60.8486,62.1278,1473020,103745154,1.1814,1.9385,70.4302,6.2671,1643869760,N/A,8217950000,23504000,0,117500000,109.2109,41.9448,47.8724,124.3656,
002315.SZ,焦点科技,2009-12-29,62.1278,61.7814,63.0605,59.987,60.9641,1528165,105663364.9,-1.1637,-1.873,69.144,6.5017,1613079520,N/A,8064025000,23504000,0,117500000,107.1654,41.1592,46.9758,122.0362,
002315.SZ,焦点科技,2009-12-30,60.9641,60.9819,61.5326,59.7472,60.4489,1392516,94867547,-0.5152,-0.8451,68.1267,5.9246,1599447200,N/A,7995875000,23504000,0,117500000,106.2597,40.8113,46.5788,121.0049,
002315.SZ,焦点科技,2009-12-31,60.4489,60.4844,62.1278,60.4844,61.4527,937739,64946672.6,1.0038,1.6605,69.2588,3.9897,1626006720,N/A,8128650000,23504000,0,117500000,108.0242,41.489,47.3522,123.0142,
002315.SZ,焦点科技,2010-01-04,61.4527,61.6126,65.1747,61.2928,64.1087,1399895,101134927.1,2.656,4.3221,72.2447,5.956,1696283680,N/A,8479975000,23504000,0,117500000,93.1084,5.7615,36.8771,6.4403,
002315.SZ,焦点科技,2010-01-05,64.1087,64.4019,64.4019,62.6253,63.7534,1284164,91766145.2,-0.3553,-0.5542,71.4598,5.4636,1686882080,N/A,8432975000,23504000,0,117500000,92.5924,5.7295,36.6727,6.4046,
002315.SZ,焦点科技,2010-01-06,63.7534,63.9577,66.2584,63.7356,63.9577,1515607,111138689.1,0.2043,0.3205,73.3295,6.4483,1692288000,N/A,8460000000,23504000,0,117500000,92.8891,5.7479,36.7902,6.4251,
002315.SZ,焦点科技,2010-01-07,63.9577,63.9577,64.6683,63.0694,64.5884,1448634,104297681.5,0.6307,0.9861,71.9973,6.1634,1708975840,N/A,8543425000,23504000,0,117500000,93.8051,5.8046,37.153,6.4885,
002315.SZ,焦点科技,2010-01-08,64.5884,64.846,65.7077,63.0961,63.8245,1205948,87119866.1,-0.7639,-1.1828,72.2418,5.1308,1688762400,N/A,8442375000,23504000,0,117500000,92.6956,5.7359,36.7136,6.4117,
002315.SZ,焦点科技,2010-01-11,63.8245,63.9044,63.9577,62.4742,63.4247,1043160,74395402.5,-0.3997,-0.6263,71.3173,4.4382,1678185600,N/A,8389500000,23504000,0,117500000,92.115,5.7,36.4836,6.3716,
002315.SZ,焦点科技,2010-01-12,63.4247,63.4336,65.9208,63.4336,65.9208,1828654,134133874.8,2.4961,3.9356,73.3512,7.7802,1744231840,N/A,8719675000,23504000,0,117500000,95.7403,5.9243,37.9195,6.6223,
002315.SZ,焦点科技,2010-01-13,65.9208,65.379,67.0579,64.5795,66.3916,1769270,131190837.9,0.4708,0.7142,74.1497,7.5275,1756688960,N/A,8781950000,23504000,0,117500000,96.424,5.9667,38.1903,6.6696,
002315.SZ,焦点科技,2010-01-14,66.3916,66.3739,69.6961,66.2318,69.3675,1627918,126358975.1,2.9758,4.4822,77.62,6.9261,1835427360,N/A,9175575000,23504000,0,117500000,100.746,6.2341,39.902,6.9686,
002315.SZ,焦点科技,2010-01-15,69.3675,69.3675,69.9893,67.9728,69.7317,1223026,94822552.3,0.3642,0.525,77.5311,5.2035,1845064000,N/A,9223750000,23504000,0,117500000,101.2749,6.2668,40.1115,7.0052,
002315.SZ,焦点科技,2010-01-18,69.7317,69.1987,70.1669,68.3992,69.1987,834640,64922950.8,-0.533,-0.7643,77.7856,3.5511,1830961600,N/A,9153250000,23504000,0,117500000,100.5008,6.2189,39.805,6.9516,
002315.SZ,焦点科技,2010-01-19,69.1987,69.172,69.172,66.3384,67.0756,1230069,93061587.2,-2.123,-3.068,75.6556,5.2334,1774787040,N/A,8872425000,23504000,0,117500000,97.4174,6.0281,38.5837,6.7383,
002315.SZ,焦点科技,2010-01-20,67.0756,66.8092,68.0883,60.369,60.369,2563449,179804756.5,-6.7067,-9.9987,70.1417,10.9064,1597331840,N/A,7985300000,23504000,0,117500000,87.677,5.4254,34.7259,6.0646,
002315.SZ,焦点科技,2010-01-21,60.369,60.3157,60.7598,58.0505,59.605,1133952,75608905.3,-0.7639,-1.2655,66.6773,4.8245,1577118400,N/A,7884250000,23504000,0,117500000,86.5675,5.3567,34.2864,5.9879,
002315.SZ,焦点科技,2010-01-22,59.605,58.6279,60.3423,57.7396,58.4502,1339817,89118396.6,-1.1548,-1.9374,66.5153,5.7004,1546563200,N/A,7731500000,23504000,0,117500000,84.8903,5.253,33.6222,5.8719,
002315.SZ,焦点科技,2010-01-25,58.4502,58.7878,60.3956,57.784,59.907,722711,48533995.3,1.4568,2.4924,67.1555,3.0748,1585109760,N/A,7924200000,23504000,0,117500000,87.0061,5.3839,34.4602,6.0182,
002315.SZ,焦点科技,2010-01-26,59.907,60.2268,64.1176,60.0492,63.0516,1431044,99231742.5,3.1446,5.2491,69.3422,6.0885,1668313920,N/A,8340150000,23504000,0,117500000,91.5732,5.6665,36.269,6.3341,
002315.SZ,焦点科技,2010-01-27,63.0516,63.2915,63.86,61.5593,62.1811,1124565,79178247,-0.8705,-1.3807,70.4079,4.7846,1645280000,N/A,8225000000,23504000,0,117500000,90.3088,5.5882,35.7683,6.2466,
002315.SZ,焦点科技,2010-01-28,62.1811,57.7396,59.9603,57.3043,57.784,2051222,134196592.2,-4.3971,-7.0714,65.4228,8.7271,1528935200,N/A,7643375000,23504000,0,117500000,83.9227,5.1931,33.2389,5.8049,
002315.SZ,焦点科技,2010-01-29,57.784,58.6723,61.3372,58.6368,60.2268,1553858,105228621.1,2.4428,4.2275,67.7209,6.611,1593571200,N/A,7966500000,23504000,0,117500000,87.4706,5.4126,34.6441,6.0503,
002315.SZ,焦点科技,2010-02-01,60.2268,61.0885,63.5047,60.1558,60.2268,1408993,97957743.7,0,0,69.5232,5.9947,1593571200,N/A,7966500000,23504000,0,117500000,87.4706,5.4126,34.6441,6.0503,
002315.SZ,焦点科技,2010-02-02,60.2268,58.6279,61.2573,58.619,60.4045,844699,57387170,0.1777,0.295,67.938,3.5939,1598272000,N/A,7990000000,23504000,0,117500000,87.7286,5.4286,34.7463,6.0682,
002315.SZ,焦点科技,2010-02-03,60.4045,60.6443,61.0796,57.3399,58.7434,967864,63781472.5,-1.6611,-2.75,65.8992,4.1179,1554319520,N/A,7770275000,23504000,0,117500000,85.3161,5.2793,33.7908,5.9013,
002315.SZ,焦点科技,2010-02-04,58.7434,58.85,59.7383,57.7396,58.2282,818620,53986350.1,-0.5152,-0.8771,65.948,3.4829,1540687200,N/A,7702125000,23504000,0,117500000,84.5678,5.233,33.4944,5.8495,
002315.SZ,焦点科技,2010-02-05,58.2282,57.2155,57.2155,56.2295,56.6825,978266,62253091.2,-1.5456,-2.6545,63.6362,4.1621,1499790240,N/A,7497675000,23504000,0,117500000,82.323,5.0941,32.6053,5.6943,
002315.SZ,焦点科技,2010-02-08,56.6825,55.9719,57.0023,55.9719,56.4338,553906,35232007.1,-0.2487,-0.4388,63.6065,2.3566,1493209120,N/A,7464775000,23504000,0,117500000,81.9617,5.0717,32.4622,5.6693,
002315.SZ,焦点科技,2010-02-09,56.4338,56.4071,57.1178,55.9808,56.6825,449835,28693482,0.2487,0.4407,63.7867,1.9139,1499790240,N/A,7497675000,23504000,0,117500000,82.323,5.0941,32.6053,5.6943,
002315.SZ,焦点科技,2010-02-10,56.6825,56.8069,58.4769,56.8069,57.7396,680380,44321731.4,1.0571,1.8649,65.1426,2.8947,1527760000,N/A,7637500000,23504000,0,117500000,83.8582,5.1891,33.2134,5.8005,
002315.SZ,焦点科技,2010-02-11,57.7396,57.8195,60.3778,57.4731,59.5162,874805,58356489.5,1.7766,3.0769,66.708,3.7219,1574768000,N/A,7872500000,23504000,0,117500000,86.4385,5.3487,34.2353,5.9789,
002315.SZ,焦点科技,2010-02-12,59.5162,59.5162,60.8486,59.0632,60.4933,678624,46075794.4,0.9771,1.6418,67.8959,2.8873,1600622400,N/A,8001750000,23504000,0,117500000,87.8576,5.4366,34.7974,6.0771,
002315.SZ,焦点科技,2010-02-22,60.4933,59.8271,61.0352,59.0898,59.3208,608372,40914768,-1.1726,-1.9383,67.2529,2.5884,1569597120,N/A,7846650000,23504000,0,117500000,86.1546,5.3312,34.1229,5.9593,
002315.SZ,焦点科技,2010-02-23,59.3208,59.3208,59.3208,57.331,58.4591,573095,37498942.8,-0.8617,-1.4525,65.4323,2.4383,1546798240,N/A,7732675000,23504000,0,117500000,84.9032,5.2537,33.6273,5.8727,
002315.SZ,焦点科技,2010-02-24,58.4591,58.4591,58.4591,58.4591,58.4591,N/A,N/A,0,0,N/A,N/A,1546798240,N/A,7732675000,23504000,0,117500000,84.9032,5.2537,33.6273,5.8727,
002315.SZ,焦点科技,2010-02-25,58.4591,60.9464,62.3943,60.0669,61.3017,1779204,122931883.4,2.8426,4.8625,69.0938,7.5698,1622011040,N/A,8108675000,23504000,0,117500000,89.0316,5.5092,35.2624,6.1583,
002315.SZ,焦点科技,2010-02-26,61.3017,60.4667,61.8968,60.2446,61.2928,1139184,78423835.4,-0.0089,-0.0145,68.8421,4.8468,1621776000,N/A,8107500000,23504000,0,117500000,89.0187,5.5084,35.2573,6.1574,
002315.SZ,焦点科技,2010-03-01,61.2928,61.1151,61.808,60.9375,61.5326,975269,67562935,0.2398,0.3913,69.2762,4.1494,1628122080,N/A,8139225000,23504000,0,117500000,89.367,5.53,35.3952,6.1815,
002315.SZ,焦点科技,2010-03-02,61.5326,61.5682,63.0694,61.5682,62.2433,1078374,76052706,0.7106,1.1549,70.5254,4.588,1646925280,N/A,8233225000,23504000,0,117500000,90.3991,5.5938,35.804,6.2529,
002315.SZ,焦点科技,2010-03-03,62.2433,62.19,63.3359,61.3905,62.2522,1017474,71037562.6,0.0089,0.0143,69.8176,4.3289,1647160320,N/A,8234400000,23504000,0,117500000,90.412,5.5946,35.8091,6.2538,
002315.SZ,焦点科技,2010-03-04,62.2522,62.5631,62.5631,60.5644,61.6925,1109601,76878616.4,-0.5596,-0.899,69.2849,4.7209,1632352800,N/A,8160375000,23504000,0,117500000,89.5993,5.5443,35.4872,6.1976,
002315.SZ,焦点科技,2010-03-05,61.6925,61.5504,62.0745,61.0263,61.2928,934488,64676087,-0.3997,-0.6479,69.2102,3.9759,1621776000,N/A,8107500000,23504000,0,117500000,89.0187,5.5084,35.2573,6.1574,
002315.SZ,焦点科技,2010-03-08,61.2928,61.2032,61.2749,60.3788,60.7641,1261470,85692578,-0.5287,-0.8626,67.9307,5.367,1593806240,N/A,7967675000,23504000,0,117500000,87.4835,5.4134,34.6492,6.0512,
002315.SZ,焦点科技,2010-03-09,60.7641,60.2175,63.2015,60.0831,61.481,3577796,246805802.9,0.7169,1.1798,68.9826,12.1777,2015761800,N/A,8061675000,29380000,0,117500000,88.5156,5.4773,35.058,6.1226,
002315.SZ,焦点科技,2010-03-10,61.481,61.2749,61.6423,59.4827,60.4684,1865306,126279338.4,-1.0126,-1.647,67.699,6.3489,1982562400,N/A,7928900000,29380000,0,117500000,87.0577,5.3871,34.4806,6.0218,
002315.SZ,焦点科技,2010-03-11,60.4684,60.1368,60.7103,59.5006,59.9307,1057257,70807609.2,-0.5377,-0.8892,66.9729,3.5986,1964934400,N/A,7858400000,29380000,0,117500000,86.2836,5.3392,34.174,5.9682,
002315.SZ,焦点科技,2010-03-12,59.9307,60.7551,65.9256,60.0472,64.0707,5444416,394350632.6,4.14,6.9079,72.4321,18.531,2100670000,N/A,8401250000,29380000,0,117500000,92.244,5.708,36.5347,6.3805,
002315.SZ,焦点科技,2010-03-15,64.0707,62.4846,64.1603,61.7229,62.6997,2332816,162624710.2,-1.371,-2.1399,69.7118,7.9401,2055718600,N/A,8221475000,29380000,0,117500000,90.2701,5.5859,35.7529,6.244,
002315.SZ,焦点科技,2010-03-16,62.6997,63.1746,63.1746,60.8089,61.0957,2242925,153985765.9,-1.604,-2.5582,68.654,7.6342,2003128400,N/A,8011150000,29380000,0,117500000,87.9608,5.443,34.8383,6.0842,
002315.SZ,焦点科技,2010-03-17,61.0957,61.0957,62.6997,60.7551,62.4936,1610484,111401470.7,1.3979,2.2881,69.1727,5.4816,2048961200,N/A,8194450000,29380000,0,117500000,89.9734,5.5675,35.6354,6.2234,
002315.SZ,焦点科技,2010-03-18,62.4936,62.619,64.4112,62.3412,63.6137,1573888,111409991.3,1.1201,1.7924,70.7865,5.357,2085686200,N/A,8341325000,29380000,0,117500000,91.5861,5.6673,36.2741,6.335,
002315.SZ,焦点科技,2010-03-19,63.6137,64.3843,64.3843,62.7266,63.8377,941579,66759152.6,0.224,0.3522,70.9013,3.2048,2093031200,N/A,8370700000,29380000,0,117500000,91.9086,5.6872,36.4019,6.3573,
002315.SZ,焦点科技,2010-03-22,63.8377,64.2499,65.7374,63.766,64.9489,1125863,81541467.5,1.1112,1.7406,72.4257,3.8321,2129462400,N/A,8516400000,29380000,0,117500000,93.5084,5.7862,37.0355,6.468,
002315.SZ,焦点科技,2010-03-23,64.9489,65.1102,65.6209,63.999,65.6209,846541,60998504.8,0.6721,1.0348,72.0562,2.8814,2151497400,N/A,8604525000,29380000,0,117500000,94.4759,5.8461,37.4187,6.5349,
002315.SZ,焦点科技,2010-03-24,65.6209,65.612,67.4758,65.0922,67.1174,1560729,115922635.9,1.4965,2.2805,74.2747,5.3122,2200562000,N/A,8800750000,29380000,0,117500000,96.6305,5.9794,38.272,6.6839,
002315.SZ,焦点科技,2010-03-25,67.1174,67.0995,67.207,65.7553,66.4005,1025235,76250480.8,-0.7169,-1.0681,74.3737,3.4896,2177058000,N/A,8706750000,29380000,0,117500000,95.5984,5.9156,37.8633,6.6125,
