¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
000662.SZ,ÃÏœƒ÷«ª€,1996-12-16,N/A,2.7635,3.1552,2.0019,2.4349,12031300,139324597.2,N/A,N/A,11.5802,60.1565,223800000,N/A,799245750,20000000,0,71425000,73.0847,10.0957,3.7688,N/A,
000662.SZ,ÃÏœƒ÷«ª€,1996-12-17,2.4349,2.1934,2.609,2.1912,2.1912,4797400,52048706.7,-0.2437,-10.0089,10.8494,23.987,201400000,N/A,719249750,20000000,0,71425000,65.7697,9.0852,3.3916,N/A,
000662.SZ,ÃÏœƒ÷«ª€,1996-12-18,2.1912,2.1912,2.411,2.0237,2.411,4689500,48965126.2,0.2198,10.0298,10.4414,23.4475,221600000,N/A,791389000,20000000,0,71425000,72.3663,9.9964,3.7318,N/A,
000662.SZ,ÃÏœƒ÷«ª€,1996-12-19,2.411,2.5415,2.6373,2.4153,2.5198,7337300,86224756.7,0.1088,4.5126,11.7516,36.6865,231600000,N/A,827101500,20000000,0,71425000,75.6319,10.4475,3.9002,N/A,
000662.SZ,ÃÏœƒ÷«ª€,1996-12-20,2.5198,2.4371,2.5894,2.3522,2.4806,3095900,35046491.7,-0.0392,-1.5544,11.3203,15.4795,228000000,N/A,814245000,20000000,0,71425000,74.4563,10.2851,3.8395,N/A,
000662.SZ,ÃÏœƒ÷«ª€,1996-12-23,2.4806,2.5459,2.7308,2.5198,2.72,4692000,56428712.7,0.2394,9.6491,12.0266,23.46,250000000,N/A,892812500,20000000,0,71425000,81.6406,11.2776,4.21,N/A,
000662.SZ,ÃÏœƒ÷«ª€,1996-12-24,2.72,2.7417,2.7591,2.4523,2.4523,4310000,52246155.2,-0.2676,-9.84,12.1221,21.55,225400000,N/A,804959750,20000000,0,71425000,73.6072,10.1679,3.7958,N/A,
000662.SZ,ÃÏœƒ÷«ª€,1996-12-25,2.4523,2.4632,2.6438,2.263,2.609,3565900,41247186.2,0.1567,6.3886,11.5671,17.8295,239800000,N/A,856385750,20000000,0,71425000,78.3097,10.8174,4.0383,N/A,
000662.SZ,ÃÏœƒ÷«ª€,1996-12-26,2.609,2.6329,2.6764,2.522,2.5589,1567900,18575754,-0.05,-1.9183,11.8475,7.8395,235200000,N/A,839958000,20000000,0,71425000,76.8075,10.6099,3.9608,N/A,
000662.SZ,ÃÏœƒ÷«ª€,1996-12-27,2.5589,2.622,2.7635,2.5024,2.7352,5594600,68498312.6,0.1763,6.8878,12.2436,27.973,251400000,N/A,897812250,20000000,0,71425000,82.0978,11.3407,4.2336,N/A,
