測鎢,潠備,�梪�,ヶ彶攫歎(啋),羲攫歎(啋),郔詢歎(啋),郔腴歎(啋),彶攫歎(啋),傖蝠講(嘖),傖蝠踢塗(啋),梀視(啋),梀視盟(%),歙歎(啋),遙忒薹(%),A嘖霜籵庈硉(啋),B嘖霜籵庈硉(啋),軞庈硉(啋),A嘖霜籵嘖掛(嘖),B嘖霜籵嘖掛(嘖),軞嘖掛(嘖),庈荅薹,庈噱薹,庈种薹,庈珋薹,
000795.SZ,荎醫貌,1997-08-08,N/A,2.5676,2.626,2.4509,2.5233,33699600,365306989.3,N/A,N/A,10.8401,68.08,535095000,N/A,1675550000,49500000,0,155000000,48.9164,17.9984,8.8907,N/A,
000795.SZ,荎醫貌,1997-08-11,2.5233,2.4952,2.5629,2.2712,2.2782,12132200,122583142.1,-0.2451,-9.7132,10.1039,24.5095,483120000,N/A,1512800000,49500000,0,155000000,44.1651,16.2502,8.0272,N/A,
000795.SZ,荎醫貌,1997-08-12,2.2782,2.1545,2.3529,2.1545,2.1918,6007100,57545847.4,-0.0864,-3.791,9.5796,12.1356,464805000,N/A,1455450000,49500000,0,155000000,42.4908,15.6341,7.7229,N/A,
000795.SZ,荎醫貌,1997-08-13,2.1918,2.1941,2.3108,2.1661,2.2058,3192600,30358141.6,0.014,0.639,9.5089,6.4497,467775000,N/A,1464750000,49500000,0,155000000,42.7623,15.734,7.7722,N/A,
000795.SZ,荎醫貌,1997-08-14,2.2058,2.2198,2.2852,2.2011,2.2315,2967300,28428740.7,0.0257,1.164,9.5807,5.9945,473220000,N/A,1481800000,49500000,0,155000000,43.26,15.9172,7.8627,N/A,
000795.SZ,荎醫貌,1997-08-15,2.2315,2.2128,2.2642,2.0307,2.1171,4245900,38932066.5,-0.1144,-5.1255,9.1693,8.5776,448965000,N/A,1405850000,49500000,0,155000000,41.0427,15.1013,7.4597,N/A,
000795.SZ,荎醫貌,1997-08-18,2.1171,2.1475,2.1475,1.9561,1.9677,1917200,16447349.8,-0.1494,-7.0562,8.5788,3.8731,417285000,N/A,1306650000,49500000,0,155000000,38.1467,14.0358,6.9333,N/A,
000795.SZ,荎醫貌,1997-08-19,1.9677,1.9164,2.0541,1.9164,2.0541,1313500,11091276.3,0.0864,4.3891,8.4441,2.6535,435600000,N/A,1364000000,49500000,0,155000000,39.821,14.6518,7.2376,N/A,
000795.SZ,荎醫貌,1997-08-20,2.0541,2.0307,2.0751,1.9841,2.0751,1334100,11632140.4,0.021,1.0227,8.7191,2.6952,440055000,N/A,1377950000,49500000,0,155000000,40.2282,14.8016,7.3116,N/A,
000795.SZ,荎醫貌,1997-08-21,2.0751,2.0891,2.1148,2.0074,2.1124,1774800,15698571.6,0.0373,1.7998,8.8453,3.5855,447975000,N/A,1402750000,49500000,0,155000000,40.9522,15.068,7.4432,N/A,
000795.SZ,荎醫貌,1997-08-22,2.1124,2.1008,2.1545,2.0611,2.1148,1803200,16401710.7,0.0023,0.1105,9.0959,3.6428,448470000,N/A,1404300000,49500000,0,155000000,40.9975,15.0847,7.4514,N/A,
000795.SZ,荎醫貌,1997-08-25,2.1148,2.1241,2.2642,2.0891,2.2478,3635600,33903044.1,0.133,6.2914,9.3253,7.3446,476685000,N/A,1492650000,49500000,0,155000000,43.5768,16.0337,7.9202,N/A,
000795.SZ,荎醫貌,1997-08-26,2.2478,2.2175,2.3249,2.1124,2.2688,4677000,45246696,0.021,0.9346,9.6743,9.4485,481140000,N/A,1506600000,49500000,0,155000000,43.9841,16.1836,7.9943,N/A,
000795.SZ,荎醫貌,1997-08-27,2.2688,2.2408,2.2992,2.1941,2.2898,3360300,32412967.6,0.021,0.9259,9.6459,6.7885,485595000,N/A,1520550000,49500000,0,155000000,44.3913,16.3334,8.0683,N/A,
000795.SZ,荎醫貌,1997-08-28,2.2898,2.2922,2.3085,2.2408,2.2432,1928900,18756071.7,-0.0467,-2.0387,9.7237,3.8968,475695000,N/A,1489550000,49500000,0,155000000,43.4863,16.0004,7.9038,N/A,
000795.SZ,荎醫貌,1997-08-29,2.2432,2.2198,2.2432,2.1708,2.1918,2353300,22226874.6,-0.0514,-2.2893,9.445,4.7541,464805000,N/A,1455450000,49500000,0,155000000,42.4908,15.6341,7.7229,N/A,
000795.SZ,荎醫貌,1997-09-01,2.1918,2.2081,2.3762,2.1918,2.3575,4398100,43558623.6,0.1657,7.5612,9.904,8.8851,499950000,N/A,1565500000,49500000,0,155000000,45.7036,16.8163,8.3068,N/A,
000795.SZ,荎醫貌,1997-09-02,2.3575,2.3575,2.3809,2.2992,2.3645,2744500,27525040.4,0.007,0.297,10.0292,5.5444,501435000,N/A,1570150000,49500000,0,155000000,45.8393,16.8662,8.3315,N/A,
000795.SZ,荎醫貌,1997-09-03,2.3645,2.3669,2.4416,2.3669,2.4042,4441500,45755539.1,0.0397,1.6782,10.3018,8.9727,509850000,N/A,1596500000,49500000,0,155000000,46.6086,17.1493,8.4713,N/A,
000795.SZ,荎醫貌,1997-09-04,2.4042,2.4462,2.4509,2.3715,2.3739,3939000,40803915.7,-0.0303,-1.2621,10.359,7.9576,503415000,N/A,1576350000,49500000,0,155000000,46.0204,16.9328,8.3644,N/A,
000795.SZ,荎醫貌,1997-09-05,2.3739,2.3762,2.4159,2.3529,2.3995,2581100,26405806.1,0.0257,1.0816,10.2304,5.2143,508860000,N/A,1593400000,49500000,0,155000000,46.5181,17.116,8.4548,N/A,
000795.SZ,荎醫貌,1997-09-08,2.3995,2.4182,2.4626,2.3855,2.4369,2725400,28320880.3,0.0373,1.5564,10.3915,5.5059,516780000,N/A,1618200000,49500000,0,155000000,47.2421,17.3824,8.5864,N/A,
000795.SZ,荎醫貌,1997-09-09,2.4369,2.4346,2.4439,2.3132,2.3225,1935900,19719603.2,-0.1144,-4.6935,10.1863,3.9109,492525000,N/A,1542250000,49500000,0,155000000,45.0248,16.5665,8.1834,N/A,
000795.SZ,荎醫貌,1997-09-10,2.3225,2.3132,2.3575,2.2782,2.3552,2085600,20696602.7,0.0327,1.407,9.9236,4.2133,499455000,N/A,1563950000,49500000,0,155000000,45.6583,16.7996,8.2986,N/A,
000795.SZ,荎醫貌,1997-09-11,2.3552,2.3622,2.3785,2.2408,2.2805,1845800,18184087.7,-0.0747,-3.1715,9.8516,3.7289,483615000,N/A,1514350000,49500000,0,155000000,44.2103,16.2668,8.0354,N/A,
000795.SZ,荎醫貌,1997-09-12,2.2805,2.2618,2.3319,2.2198,2.2268,1654200,16089992.2,-0.0537,-2.3541,9.7268,3.3418,472230000,N/A,1478700000,49500000,0,155000000,43.1695,15.8839,7.8462,N/A,
000795.SZ,荎醫貌,1997-09-15,2.2268,2.2081,2.2408,2.1498,2.1521,1047100,9847971.2,-0.0747,-3.3543,9.405,2.1154,456390000,N/A,1429100000,49500000,0,155000000,41.7215,15.3511,7.583,N/A,
000795.SZ,荎醫貌,1997-09-16,2.1521,2.1591,2.1941,2.1241,2.1661,548800,5079023.2,0.014,0.6508,9.2548,1.1087,459360000,N/A,1438400000,49500000,0,155000000,41.993,15.451,7.6324,N/A,
000795.SZ,荎醫貌,1997-09-17,2.1661,2.1708,2.1708,2.1008,2.1171,653000,5954223.9,-0.049,-2.2629,9.1183,1.3192,448965000,N/A,1405850000,49500000,0,155000000,41.0427,15.1013,7.4597,N/A,
000795.SZ,荎醫貌,1997-09-18,2.1171,2.1241,2.1871,2.1054,2.1498,578600,5338571.5,0.0327,1.5436,9.2267,1.1689,455895000,N/A,1427550000,49500000,0,155000000,41.6762,15.3344,7.5748,N/A,
000795.SZ,荎醫貌,1997-09-19,2.1498,2.1708,2.2151,2.1358,2.1778,606100,5643117,0.028,1.3029,9.3105,1.2244,461835000,N/A,1446150000,49500000,0,155000000,42.2193,15.5342,7.6735,N/A,
000795.SZ,荎醫貌,1997-09-22,2.1778,2.1778,2.1778,2.0144,2.0191,925800,8243890.4,-0.1587,-7.2883,8.9046,1.8703,428175000,N/A,1340750000,49500000,0,155000000,39.1422,14.4021,7.1142,N/A,
000795.SZ,荎醫貌,1997-09-23,2.0191,2.0191,2.0541,1.8207,1.8533,999800,8341078.8,-0.1657,-8.2081,8.3427,2.0198,393030000,N/A,1230700000,49500000,0,155000000,35.9294,13.2199,6.5303,N/A,
000795.SZ,荎醫貌,1997-09-24,1.8533,1.9024,1.9957,1.8697,1.9747,1200100,9967282.6,0.1214,6.5491,8.3054,2.4244,418770000,N/A,1311300000,49500000,0,155000000,38.2824,14.0857,6.958,N/A,
000795.SZ,荎醫貌,1997-09-25,1.9747,2.0074,2.0191,1.9374,2.0027,1189300,10112025,0.028,1.4184,8.5025,2.4026,424710000,N/A,1329900000,49500000,0,155000000,38.8254,14.2855,7.0567,N/A,
000795.SZ,荎醫貌,1997-09-26,2.0027,2.0074,2.0074,1.9304,1.9607,778200,6526754.1,-0.042,-2.0979,8.387,1.5721,415800000,N/A,1302000000,49500000,0,155000000,38.0109,13.9858,6.9086,N/A,
000795.SZ,荎醫貌,1997-09-29,1.9607,1.9584,1.9584,1.8697,1.8814,658700,5339876.8,-0.0794,-4.0476,8.1067,1.3307,398970000,N/A,1249300000,49500000,0,155000000,36.4724,13.4197,6.629,N/A,
000795.SZ,荎醫貌,1997-09-30,1.8814,1.879,1.9444,1.8744,1.935,406600,3325594.4,0.0537,2.8536,8.179,0.8214,410355000,N/A,1284950000,49500000,0,155000000,37.5131,13.8027,6.8182,N/A,
000795.SZ,荎醫貌,1997-10-06,1.935,1.9607,1.9607,1.8954,1.9094,229500,1878885.5,-0.0257,-1.3269,8.1869,0.4636,404910000,N/A,1267900000,49500000,0,155000000,37.0154,13.6195,6.7277,N/A,
000795.SZ,荎醫貌,1997-10-07,1.9094,1.9094,1.914,1.8674,1.9047,270700,2184137.9,-0.0047,-0.2445,8.0685,0.5469,403920000,N/A,1264800000,49500000,0,155000000,36.9249,13.5862,6.7112,N/A,
000795.SZ,荎醫貌,1997-10-08,1.9047,1.949,1.9911,1.9164,1.9654,457600,3848690.7,0.0607,3.1863,8.4106,0.9244,416790000,N/A,1305100000,49500000,0,155000000,38.1014,14.0191,6.9251,N/A,
000795.SZ,荎醫貌,1997-10-09,1.9654,1.9654,1.9771,1.9257,1.935,351000,2927259,-0.0303,-1.5439,8.3398,0.7091,410355000,N/A,1284950000,49500000,0,155000000,37.5131,13.8027,6.8182,N/A,
000795.SZ,荎醫貌,1997-10-10,1.935,1.935,1.9934,1.935,1.9841,560700,4740508.8,0.049,2.5332,8.4546,1.1327,420750000,N/A,1317500000,49500000,0,155000000,38.4634,14.1523,6.9909,N/A,
000795.SZ,荎醫貌,1997-10-13,1.9841,1.9841,2.0191,1.9467,1.9584,380100,3223711.9,-0.0257,-1.2941,8.4812,0.7679,415305000,N/A,1300450000,49500000,0,155000000,37.9657,13.9692,6.9004,N/A,
000795.SZ,荎醫貌,1997-10-14,1.9584,1.9514,1.9537,1.914,1.9374,321400,2650822.8,-0.021,-1.0727,8.2477,0.6493,410850000,N/A,1286500000,49500000,0,155000000,37.5584,13.8193,6.8264,N/A,
000795.SZ,荎醫貌,1997-10-15,1.9374,1.9584,2.0424,1.9164,2.0167,870600,7403747.9,0.0794,4.0964,8.5042,1.7588,427680000,N/A,1339200000,49500000,0,155000000,39.0969,14.3854,7.106,N/A,
000795.SZ,荎醫貌,1997-10-16,2.0167,2.0307,2.0891,2.0167,2.0564,1373300,12073407.4,0.0397,1.9676,8.7915,2.7743,436095000,N/A,1365550000,49500000,0,155000000,39.8662,14.6685,7.2458,N/A,
000795.SZ,荎醫貌,1997-10-17,2.0564,2.0634,2.1311,2.0214,2.0961,1798300,15962896.5,0.0397,1.9296,8.8767,3.6329,444510000,N/A,1391900000,49500000,0,155000000,40.6355,14.9515,7.3857,N/A,
000795.SZ,荎醫貌,1997-10-20,2.0961,2.1194,2.1451,2.0564,2.1358,1580800,14292546.1,0.0397,1.8931,9.0413,3.1935,452925000,N/A,1418250000,49500000,0,155000000,41.4047,15.2345,7.5255,N/A,
000795.SZ,荎醫貌,1997-10-21,2.1358,2.1428,2.3062,2.1264,2.2455,2575000,24567571.9,0.1097,5.1366,9.5408,5.202,476190000,N/A,1491100000,49500000,0,155000000,43.5315,16.0171,7.912,N/A,
000795.SZ,荎醫貌,1997-10-22,2.2455,2.2455,2.2572,2.0961,2.1311,2270900,21121818.8,-0.1144,-5.0936,9.3011,4.5877,451935000,N/A,1415150000,49500000,0,155000000,41.3142,15.2012,7.509,N/A,
000795.SZ,荎醫貌,1997-10-23,2.1311,2.1054,2.2408,2.1008,2.1871,2296100,21307650.7,0.056,2.6287,9.2799,4.6386,463815000,N/A,1452350000,49500000,0,155000000,42.4003,15.6008,7.7064,N/A,
000795.SZ,荎醫貌,1997-10-24,2.1871,2.1871,2.2642,2.1871,2.2338,2224000,21173884.5,0.0467,2.1345,9.5206,4.4929,473715000,N/A,1483350000,49500000,0,155000000,43.3053,15.9338,7.8709,N/A,
000795.SZ,荎醫貌,1997-10-27,2.2338,2.2548,2.3575,2.2198,2.2618,2835700,27776803.5,0.028,1.2539,9.7954,5.7287,479655000,N/A,1501950000,49500000,0,155000000,43.8483,16.1336,7.9696,N/A,
000795.SZ,荎醫貌,1997-10-28,2.2618,2.2525,2.2525,2.1008,2.1241,1543000,14309225.9,-0.1377,-6.0888,9.2736,3.1172,450450000,N/A,1410500000,49500000,0,155000000,41.1785,15.1513,7.4843,N/A,
000795.SZ,荎醫貌,1997-10-29,2.1241,2.1031,2.1895,2.0611,2.1801,1769100,16088736.5,0.056,2.6374,9.0943,3.5739,462330000,N/A,1447700000,49500000,0,155000000,42.2645,15.5509,7.6817,N/A,
000795.SZ,荎醫貌,1997-10-30,2.1801,2.1918,2.2758,2.1008,2.1171,2183000,20420796,-0.063,-2.8908,9.3545,4.4101,448965000,N/A,1405850000,49500000,0,155000000,41.0427,15.1013,7.4597,N/A,
000795.SZ,荎醫貌,1997-10-31,2.1171,2.0891,2.1661,2.0541,2.1475,1278700,11476992.4,0.0303,1.4333,8.9755,2.5832,455400000,N/A,1426000000,49500000,0,155000000,41.631,15.3178,7.5666,N/A,
000795.SZ,荎醫貌,1997-11-03,2.1475,2.1708,2.1708,2.0984,2.1591,1097900,9998417.7,0.0117,0.5435,9.1069,2.218,457875000,N/A,1433750000,49500000,0,155000000,41.8573,15.401,7.6077,N/A,
000795.SZ,荎醫貌,1997-11-04,2.1591,2.1708,2.1801,2.1078,2.1264,888800,8123660.2,-0.0327,-1.5135,9.14,1.7956,450945000,N/A,1412050000,49500000,0,155000000,41.2237,15.1679,7.4926,N/A,
000795.SZ,荎醫貌,1997-11-05,2.1264,2.1311,2.2198,2.1241,2.2175,1886600,17732521.4,0.091,4.281,9.3992,3.8113,470250000,N/A,1472500000,49500000,0,155000000,42.9885,15.8173,7.8133,N/A,
000795.SZ,荎醫貌,1997-11-06,2.2175,2.2595,2.3295,2.1895,2.2572,3989200,38741315.5,0.0397,1.7895,9.7116,8.059,478665000,N/A,1498850000,49500000,0,155000000,43.7578,16.1003,7.9531,N/A,
000795.SZ,荎醫貌,1997-11-07,2.2572,2.2665,2.3108,2.2315,2.2665,2231000,21765387,0.0093,0.4137,9.7559,4.5071,480645000,N/A,1505050000,49500000,0,155000000,43.9388,16.1669,7.986,N/A,
000795.SZ,荎醫貌,1997-11-10,2.2665,2.2992,2.3132,2.1428,2.1685,1676100,15927856.8,-0.098,-4.3254,9.5029,3.3861,459855000,N/A,1439950000,49500000,0,155000000,42.0383,15.4676,7.6406,N/A,
000795.SZ,荎醫貌,1997-11-11,2.1685,2.1708,2.2011,2.1241,2.1591,917600,8474227.7,-0.0093,-0.4306,9.2352,1.8537,457875000,N/A,1433750000,49500000,0,155000000,41.8573,15.401,7.6077,N/A,
000795.SZ,荎醫貌,1997-11-12,2.1591,2.1708,2.1918,2.1031,2.1218,793300,7283771.3,-0.0373,-1.7297,9.1816,1.6026,449955000,N/A,1408950000,49500000,0,155000000,41.1332,15.1346,7.4761,N/A,
000795.SZ,荎醫貌,1997-11-13,2.1218,2.1031,2.1708,2.0821,2.1685,812000,7333075.7,0.0467,2.2002,9.0309,1.6404,459855000,N/A,1439950000,49500000,0,155000000,42.0383,15.4676,7.6406,N/A,
000795.SZ,荎醫貌,1997-11-14,2.1685,2.1638,2.1638,2.1194,2.1241,620300,5668315.6,-0.0443,-2.0452,9.138,1.2531,450450000,N/A,1410500000,49500000,0,155000000,41.1785,15.1513,7.4843,N/A,
000795.SZ,荎醫貌,1997-11-17,2.1241,2.1358,2.1545,2.0984,2.1008,742700,6719536.2,-0.0233,-1.0989,9.0474,1.5004,445500000,N/A,1395000000,49500000,0,155000000,40.726,14.9848,7.4021,N/A,
000795.SZ,荎醫貌,1997-11-18,2.1008,2.1008,2.1264,2.0728,2.0798,422500,3801418.5,-0.021,-1,8.9974,0.8535,441045000,N/A,1381050000,49500000,0,155000000,40.3187,14.8349,7.3281,N/A,
000795.SZ,荎醫貌,1997-11-19,2.0798,2.0728,2.0891,2.0307,2.0448,551200,4858654,-0.035,-1.6835,8.8147,1.1135,433620000,N/A,1357800000,49500000,0,155000000,39.6399,14.5852,7.2047,N/A,
000795.SZ,荎醫貌,1997-11-20,2.0448,2.0984,2.0984,2.0307,2.0401,507200,4446037.9,-0.0047,-0.2283,8.7658,1.0246,432630000,N/A,1354700000,49500000,0,155000000,39.5494,14.5519,7.1883,N/A,
000795.SZ,荎醫貌,1997-11-21,2.0401,2.0307,2.0424,1.9864,1.9887,425200,3663345.5,-0.0514,-2.5172,8.6156,0.859,421740000,N/A,1320600000,49500000,0,155000000,38.5539,14.1856,7.0073,N/A,
000795.SZ,荎醫貌,1997-11-24,1.9887,1.9817,1.9817,1.914,1.928,521700,4341614.8,-0.0607,-3.0516,8.3221,1.0539,408870000,N/A,1280300000,49500000,0,155000000,37.3774,13.7527,6.7935,N/A,
000795.SZ,荎醫貌,1997-11-25,1.928,1.921,1.9537,1.914,1.9514,443100,3672565.2,0.0233,1.2107,8.2883,0.8952,413820000,N/A,1295800000,49500000,0,155000000,37.8299,13.9192,6.8757,N/A,
000795.SZ,荎醫貌,1997-11-26,1.9514,1.9794,1.9934,1.9514,1.9911,350200,2961911.6,0.0397,2.0335,8.4578,0.7075,422235000,N/A,1322150000,49500000,0,155000000,38.5992,14.2023,7.0155,N/A,
000795.SZ,荎醫貌,1997-11-27,1.9911,1.9911,1.9911,1.8697,1.914,689100,5679235.2,-0.077,-3.8687,8.2415,1.3921,405900000,N/A,1271000000,49500000,0,155000000,37.1059,13.6528,6.7441,N/A,
000795.SZ,荎醫貌,1997-11-28,1.914,1.8907,1.9607,1.8907,1.9584,415000,3416642.4,0.0443,2.3171,8.2329,0.8384,415305000,N/A,1300450000,49500000,0,155000000,37.9657,13.9692,6.9004,N/A,
000795.SZ,荎醫貌,1997-12-01,1.9584,1.9561,1.9561,1.9164,1.9304,242800,2011601,-0.028,-1.4303,8.285,0.4905,409365000,N/A,1281850000,49500000,0,155000000,37.4226,13.7694,6.8017,N/A,
000795.SZ,荎醫貌,1997-12-02,1.9304,1.9304,1.9374,1.914,1.9234,160100,1322407.4,-0.007,-0.3628,8.2599,0.3234,407880000,N/A,1277200000,49500000,0,155000000,37.2869,13.7194,6.777,N/A,
000795.SZ,荎醫貌,1997-12-03,1.9234,1.9374,1.9374,1.9094,1.921,255300,2101301,-0.0023,-0.1214,8.2307,0.5158,407385000,N/A,1275650000,49500000,0,155000000,37.2416,13.7028,6.7688,N/A,
000795.SZ,荎醫貌,1997-12-04,1.921,1.893,1.9724,1.8744,1.9607,365000,3049104.4,0.0397,2.0656,8.3537,0.7374,415800000,N/A,1302000000,49500000,0,155000000,38.0109,13.9858,6.9086,N/A,
000795.SZ,荎醫貌,1997-12-05,1.9607,1.9631,2.0074,1.9584,1.9607,543900,4615335.4,0,0,8.4856,1.0988,415800000,N/A,1302000000,49500000,0,155000000,38.0109,13.9858,6.9086,N/A,
000795.SZ,荎醫貌,1997-12-08,1.9607,1.9654,2.0121,1.9561,2.0027,440200,3740867.8,0.042,2.1429,8.4981,0.8893,424710000,N/A,1329900000,49500000,0,155000000,38.8254,14.2855,7.0567,N/A,
000795.SZ,荎醫貌,1997-12-09,2.0027,2.0004,2.0214,1.9887,2.0121,326200,2807029.1,0.0093,0.4662,8.6052,0.659,426690000,N/A,1336100000,49500000,0,155000000,39.0064,14.3521,7.0896,N/A,
000795.SZ,荎醫貌,1997-12-10,2.0121,2.0074,2.0307,1.9957,2.0074,371100,3201050.2,-0.0047,-0.232,8.6258,0.7497,425700000,N/A,1333000000,49500000,0,155000000,38.9159,14.3188,7.0731,N/A,
000795.SZ,荎醫貌,1997-12-11,2.0074,2.0074,2.0191,1.9607,2.0191,392600,3340679.4,0.0117,0.5814,8.5091,0.7931,428175000,N/A,1340750000,49500000,0,155000000,39.1422,14.4021,7.1142,N/A,
000795.SZ,荎醫貌,1997-12-12,2.0191,2.0284,2.0868,1.9841,2.0751,1132900,9971062.8,0.056,2.7746,8.8014,2.2887,440055000,N/A,1377950000,49500000,0,155000000,40.2282,14.8016,7.3116,N/A,
000795.SZ,荎醫貌,1997-12-15,2.0751,2.0961,2.1825,2.0891,2.1615,2820300,26079927.5,0.0864,4.162,9.2472,5.6976,458370000,N/A,1435300000,49500000,0,155000000,41.9025,15.4177,7.6159,N/A,
000795.SZ,荎醫貌,1997-12-16,2.1615,2.1825,2.1895,2.1288,2.1498,1137200,10488058.8,-0.0117,-0.54,9.2227,2.2974,455895000,N/A,1427550000,49500000,0,155000000,41.6762,15.3344,7.5748,N/A,
000795.SZ,荎醫貌,1997-12-17,2.1498,2.1475,2.1475,2.0564,2.0798,1199100,10744001.1,-0.07,-3.2573,8.9601,2.4224,441045000,N/A,1381050000,49500000,0,155000000,40.3187,14.8349,7.3281,N/A,
000795.SZ,荎醫貌,1997-12-18,2.0798,2.0681,2.1124,2.0354,2.1008,607800,5411984.5,0.021,1.0101,8.9042,1.2279,445500000,N/A,1395000000,49500000,0,155000000,40.726,14.9848,7.4021,N/A,
000795.SZ,荎醫貌,1997-12-19,2.1008,2.1008,2.1591,2.0984,2.1498,785800,7152938.1,0.049,2.3333,9.1027,1.5875,455895000,N/A,1427550000,49500000,0,155000000,41.6762,15.3344,7.5748,N/A,
000795.SZ,荎醫貌,1997-12-22,2.1498,2.1498,2.1708,2.0821,2.1288,735700,6677745,-0.021,-0.9772,9.0767,1.4863,451440000,N/A,1413600000,49500000,0,155000000,41.269,15.1846,7.5008,N/A,
000795.SZ,荎醫貌,1997-12-23,2.1288,2.1358,2.1381,2.0774,2.0938,745600,6706160,-0.035,-1.6447,8.9943,1.5063,444015000,N/A,1390350000,49500000,0,155000000,40.5902,14.9348,7.3774,N/A,
000795.SZ,荎醫貌,1997-12-24,2.0938,2.0938,2.1008,2.0424,2.0494,663700,5861861.6,-0.0443,-2.1182,8.8321,1.3408,434610000,N/A,1360900000,49500000,0,155000000,39.7305,14.6185,7.2212,N/A,
000795.SZ,荎醫貌,1997-12-25,2.0494,2.0518,2.1008,2.0448,2.0844,564000,5009651,0.035,1.7084,8.8824,1.1394,442035000,N/A,1384150000,49500000,0,155000000,40.4092,14.8682,7.3445,N/A,
000795.SZ,荎醫貌,1997-12-26,2.0844,2.1008,2.1288,2.0658,2.1194,791800,7140457.1,0.035,1.6797,9.018,1.5996,449460000,N/A,1407400000,49500000,0,155000000,41.088,15.118,7.4679,N/A,
000795.SZ,荎醫貌,1997-12-29,2.1194,2.1475,2.1591,2.1008,2.1148,641600,5842313.8,-0.0047,-0.2203,9.1059,1.2962,448470000,N/A,1404300000,49500000,0,155000000,40.9975,15.0847,7.4514,N/A,
000795.SZ,荎醫貌,1997-12-30,2.1148,2.1124,2.1218,2.0564,2.0588,448800,3992548,-0.056,-2.649,8.8961,0.9067,436590000,N/A,1367100000,49500000,0,155000000,39.9115,14.6851,7.2541,N/A,
000795.SZ,荎醫貌,1997-12-31,2.0588,2.0658,2.1311,2.0541,2.0891,386500,3460489.8,0.0303,1.4739,8.9534,0.7808,443025000,N/A,1387250000,49500000,0,155000000,40.4997,14.9015,7.361,N/A,
000795.SZ,荎醫貌,1998-01-05,2.0891,2.1124,2.1661,2.0938,2.1428,1067400,9765497.5,0.0537,2.5698,9.1489,2.1564,454410000,N/A,1422900000,49500000,0,155000000,29.8888,3.1704,6.9965,N/A,
000795.SZ,荎醫貌,1998-01-06,2.1428,2.1591,2.2642,2.1171,2.2408,2510400,23723500.4,0.098,4.5752,9.4501,5.0715,475200000,N/A,1488000000,49500000,0,155000000,31.2563,3.3154,7.3166,N/A,
000795.SZ,荎醫貌,1998-01-07,2.2408,2.2432,2.2945,2.2292,2.2478,2217100,21477445.1,0.007,0.3125,9.6872,4.479,476685000,N/A,1492650000,49500000,0,155000000,31.354,3.3258,7.3395,N/A,
000795.SZ,荎醫貌,1998-01-08,2.2478,2.2408,2.2758,2.1755,2.1801,1748600,16640175.8,-0.0677,-3.0114,9.5163,3.5325,462330000,N/A,1447700000,49500000,0,155000000,30.4098,3.2257,7.1185,N/A,
000795.SZ,荎醫貌,1998-01-09,2.1801,2.1661,2.2058,2.1311,2.1708,968300,8968180.6,-0.0093,-0.4283,9.2618,1.9562,460350000,N/A,1441500000,49500000,0,155000000,30.2795,3.2118,7.088,N/A,
000795.SZ,荎醫貌,1998-01-12,2.1708,2.1475,2.2058,2.1148,2.1451,953700,8836678.3,-0.0257,-1.1828,9.2657,1.9267,454905000,N/A,1424450000,49500000,0,155000000,29.9214,3.1738,7.0041,N/A,
000795.SZ,荎醫貌,1998-01-13,2.1451,2.1008,2.1171,1.9304,2.0214,1608400,13792784.9,-0.1237,-5.7671,8.5755,3.2493,428670000,N/A,1342300000,49500000,0,155000000,28.1958,2.9908,6.6002,N/A,
000795.SZ,荎醫貌,1998-01-14,2.0214,2.0214,2.1241,2.0097,2.1031,1019300,9083396.2,0.0817,4.0416,8.9114,2.0592,445995000,N/A,1396550000,49500000,0,155000000,29.3353,3.1117,6.867,N/A,
000795.SZ,荎醫貌,1998-01-15,2.1031,2.0961,2.1708,2.0448,2.1264,795700,7210088.4,0.0233,1.1099,9.0613,1.6075,450945000,N/A,1412050000,49500000,0,155000000,29.6609,3.1462,6.9432,N/A,
000795.SZ,荎醫貌,1998-01-16,2.1264,2.1008,2.1871,2.0961,2.1451,1020100,9457224.3,0.0187,0.8782,9.2709,2.0608,454905000,N/A,1424450000,49500000,0,155000000,29.9214,3.1738,7.0041,N/A,
000795.SZ,荎醫貌,1998-01-19,2.1451,2.1638,2.2828,2.1638,2.2432,3585500,34609896.1,0.098,4.5702,9.6527,7.2434,475695000,N/A,1489550000,49500000,0,155000000,31.2889,3.3189,7.3242,N/A,
000795.SZ,荎醫貌,1998-01-20,2.2432,2.2408,2.2595,2.1615,2.1685,792200,7479866,-0.0747,-3.3299,9.4419,1.6004,459855000,N/A,1439950000,49500000,0,155000000,30.247,3.2084,7.0804,N/A,
000795.SZ,荎醫貌,1998-01-21,2.1685,2.1708,2.2758,2.1708,2.2128,1041100,9971261,0.0443,2.0452,9.5776,2.1032,469260000,N/A,1469400000,49500000,0,155000000,30.8656,3.274,7.2252,N/A,
000795.SZ,荎醫貌,1998-01-22,2.2128,2.2175,2.2548,2.1941,2.2221,1632000,15620546.4,0.0093,0.4219,9.5714,3.297,471240000,N/A,1475600000,49500000,0,155000000,30.9958,3.2878,7.2557,N/A,
000795.SZ,荎醫貌,1998-01-23,2.2221,2.2922,2.2922,2.2175,2.2268,1157900,11116596.3,0.0047,0.2101,9.6007,2.3392,472230000,N/A,1478700000,49500000,0,155000000,31.061,3.2947,7.2709,N/A,
