´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
000735.SZ,ÂÞÅ£É½,1997-06-11,N/A,1.8959,2.0131,1.7718,1.9304,24201300,269595991.1,N/A,N/A,11.1397,53.7807,504000000,N/A,1624000000,45000000,0,145000000,49.8011,9.04,15.845,N/A,
000735.SZ,ÂÞÅ£É½,1997-06-12,1.9304,1.9097,2.1165,1.8959,2.0476,11023000,129104372.7,0.1172,6.0714,11.7123,24.4956,534600000,N/A,1722600000,45000000,0,145000000,52.8247,9.5889,16.807,N/A,
000735.SZ,ÂÞÅ£É½,1997-06-13,2.0476,1.9442,2.2441,1.9442,2.2441,11820600,146231544.6,0.1965,9.596,12.3709,26.268,585900000,N/A,1887900000,45000000,0,145000000,57.8937,10.509,18.4198,N/A,
000735.SZ,ÂÞÅ£É½,1997-06-16,2.2441,2.3061,2.3268,2.1855,2.2458,13427500,176510683.3,0.0017,0.0768,13.1455,29.8389,586350000,N/A,1889350000,45000000,0,145000000,57.9382,10.5171,18.4339,N/A,
000735.SZ,ÂÞÅ£É½,1997-06-17,2.2458,2.2027,2.2372,2.0958,2.12,6516900,81524254.2,-0.1258,-5.6025,12.5097,14.482,553500000,N/A,1783500000,45000000,0,145000000,54.6922,9.9279,17.4012,N/A,
000735.SZ,ÂÞÅ£É½,1997-06-18,2.12,2.12,2.2199,2.0683,2.1665,4510600,56390628.7,0.0465,2.1951,12.5018,10.0236,565650000,N/A,1822650000,45000000,0,145000000,55.8928,10.1458,17.7832,N/A,
000735.SZ,ÂÞÅ£É½,1997-06-19,2.1665,2.1665,2.1975,2.082,2.0855,2830800,34996127.8,-0.081,-3.7391,12.3626,6.2907,544500000,N/A,1754500000,45000000,0,145000000,53.8029,9.7664,17.1182,N/A,
000735.SZ,ÂÞÅ£É½,1997-06-20,2.0855,2.0872,2.2492,2.0872,2.2079,5023700,63529925.4,0.1224,5.8678,12.646,11.1638,576450000,N/A,1857450000,45000000,0,145000000,56.96,10.3395,18.1227,N/A,
000735.SZ,ÂÞÅ£É½,1997-06-23,2.2079,2.2492,2.3406,2.1338,2.3182,9706700,126763121.7,0.1103,4.9961,13.0593,21.5704,605250000,N/A,1950250000,45000000,0,145000000,59.8058,10.8561,19.0281,N/A,
000735.SZ,ÂÞÅ£É½,1997-06-24,2.3182,2.3457,2.3699,2.2751,2.2889,7399000,99528550.5,-0.0293,-1.2639,13.4516,16.4422,597600000,N/A,1925600000,45000000,0,145000000,59.0498,10.7189,18.7876,N/A,
