代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
300041.SZ,回天新材,2010-01-08,N/A,8.5321,8.7136,8.3687,8.4213,9146977,428241208.8,N/A,N/A,46.8178,67.2572,630904000,N/A,3061647962.24,13600000,0,65998016,60.3401,3.8778,12.8316,5.2815,
300041.SZ,回天新材,2010-01-11,8.4213,8.3505,8.3505,7.7678,7.9911,3486612,154415726.5,-0.4302,-5.1089,44.2882,25.6369,598672000,N/A,2905232664.32,13600000,0,65998016,57.2574,3.6797,12.1761,5.0116,
300041.SZ,回天新材,2010-01-12,7.9911,8.0056,8.2053,8.0056,8.1345,2326035,103758119.8,0.1434,1.7946,44.6073,17.1032,609416000,N/A,2957371096.96,13600000,0,65998016,58.285,3.7457,12.3946,5.1016,
300041.SZ,回天新材,2010-01-13,8.1345,7.9875,8.5303,7.9185,8.2652,3027836,137919127,0.1307,1.6068,45.5504,22.2635,619208000,N/A,3004889668.48,13600000,0,65998016,59.2215,3.8059,12.5937,5.1836,
300041.SZ,回天新材,2010-01-14,8.2652,8.3324,8.5684,8.2598,8.4558,2708594,125740077.3,0.1906,2.3062,46.4226,19.9161,633488000,N/A,3074187585.28,13600000,0,65998016,60.5873,3.8936,12.8842,5.3031,
300041.SZ,回天新材,2010-01-15,8.4558,8.4231,8.4939,8.1726,8.2235,1747051,79732970.3,-0.2324,-2.748,45.6386,12.846,616080000,N/A,2989710124.8,13600000,0,65998016,58.9224,3.7866,12.5301,5.1574,
300041.SZ,回天新材,2010-01-18,8.2235,8.1708,8.2598,8.1345,8.2289,1296255,58457619.9,0.0054,0.0662,45.0973,9.5313,616488000,N/A,2991690065.28,13600000,0,65998016,58.9614,3.7892,12.5384,5.1608,
300041.SZ,回天新材,2010-01-19,8.2289,8.2507,8.2507,8.0274,8.1218,1127411,50291581.6,-0.1071,-1.3016,44.608,8.2898,608464000,N/A,2952751235.84,13600000,0,65998016,58.194,3.7398,12.3752,5.0936,
300041.SZ,回天新材,2010-01-20,8.1218,8.0782,8.1145,7.4774,7.5391,1990540,85307316.2,-0.5827,-7.1748,42.8564,14.6363,564808000,N/A,2740897604.48,13600000,0,65998016,54.0187,3.4715,11.4873,4.7282,
300041.SZ,回天新材,2010-01-21,7.5391,7.6208,7.7025,7.5536,7.6062,819979,34441980.7,0.0672,0.8909,42.0035,6.0293,569840000,N/A,2765316870.4,13600000,0,65998016,54.4999,3.5024,11.5897,4.7703,
300041.SZ,回天新材,2010-01-22,7.6062,7.5463,7.5463,7.2432,7.3339,1214952,49262944,-0.2723,-3.58,40.5472,8.9335,549440000,N/A,2666319846.4,13600000,0,65998016,52.5489,3.3771,11.1748,4.5995,
300041.SZ,回天新材,2010-01-25,7.3339,7.2595,7.3339,7.1742,7.2722,666998,26681934.3,-0.0617,-0.8416,40.003,4.9044,544816000,N/A,2643880520.96,13600000,0,65998016,52.1066,3.3486,11.0807,4.5608,
300041.SZ,回天新材,2010-01-26,7.2722,7.3666,7.4247,7.1542,7.1942,725915,29120050.1,-0.0781,-1.0734,40.115,5.3376,538968000,N/A,2615501374.08,13600000,0,65998016,51.5473,3.3127,10.9618,4.5118,
