¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
002084.SZ,∫£≈∏Œ¿‘°,2006-11-24,N/A,5.9295,6.5474,5.8026,6.4696,27288798,406196811.1,N/A,N/A,14.8851,76.6539,562836000,N/A,2791231215.84,35600000,0,176548464,53.0512,12.8345,3.1514,-195.7504,
002084.SZ,∫£≈∏Œ¿‘°,2006-11-27,6.4696,6.3633,7.0303,6.3019,6.7684,14190659,233539821.1,0.2987,4.6173,16.4573,39.8614,588824000,N/A,2920111594.56,35600000,0,176548464,55.5007,13.4271,3.2969,-204.7888,
002084.SZ,∫£≈∏Œ¿‘°,2006-11-28,6.7684,6.797,7.0998,6.6497,6.8461,7648422,128661130.5,0.0778,1.1487,16.8219,21.4843,595588000,N/A,2953655802.72,35600000,0,176548464,56.1383,13.5813,3.3347,-207.1413,
002084.SZ,∫£≈∏Œ¿‘°,2006-11-29,6.8461,6.7111,7.1776,6.707,7.0303,4971109,84613681,0.1841,2.6898,17.0211,13.9638,611608000,N/A,3033102611.52,35600000,0,176548464,57.6482,13.9466,3.4244,-212.7129,
002084.SZ,∫£≈∏Œ¿‘°,2006-11-30,7.0303,7.0303,7.3986,7.018,7.1612,5121348,90349652,0.1309,1.8626,17.6418,14.3858,623000000,N/A,3089598120,35600000,0,176548464,58.722,14.2064,3.4882,-216.675,
002084.SZ,∫£≈∏Œ¿‘°,2006-12-01,7.1612,7.0998,7.3454,6.9566,7.2758,4359376,75617281.7,0.1146,1.6,17.3459,12.2454,632968000,N/A,3139031689.92,35600000,0,176548464,59.6616,14.4337,3.544,-220.1418,
002084.SZ,∫£≈∏Œ¿‘°,2006-12-04,7.2758,7.2431,7.4477,7.1817,7.2717,4142379,73884337.6,-0.0041,-0.0562,17.8362,11.6359,632612000,N/A,3137266205.28,35600000,0,176548464,59.628,14.4256,3.542,-220.0179,
002084.SZ,∫£≈∏Œ¿‘°,2006-12-05,7.2717,7.2881,7.5663,7.2226,7.2922,3455585,62469512.3,0.0205,0.2814,18.0778,9.7067,634392000,N/A,3146093628.48,35600000,0,176548464,59.7958,14.4662,3.552,-220.637,
002084.SZ,∫£≈∏Œ¿‘°,2006-12-06,7.2922,7.2758,7.3167,6.9566,7.2349,3731882,65542839,-0.0573,-0.7856,17.5629,10.4828,629408000,N/A,3121376843.52,35600000,0,176548464,59.326,14.3525,3.5241,-218.9036,
002084.SZ,∫£≈∏Œ¿‘°,2006-12-07,7.2349,7.2922,7.6523,7.2431,7.3576,3454534,63115268.2,0.1228,1.6968,18.2703,9.7037,640088000,N/A,3174341382.72,35600000,0,176548464,60.3327,14.5961,3.5839,-222.618,
002084.SZ,∫£≈∏Œ¿‘°,2006-12-08,7.3576,7.2594,7.5418,7.0794,7.4027,2342738,41909475.4,0.045,0.6118,17.8891,6.5807,644004000,N/A,3193761713.76,35600000,0,176548464,60.7018,14.6854,3.6058,-223.98,
002084.SZ,∫£≈∏Œ¿‘°,2006-12-11,7.4027,7.3658,8.1433,7.3044,8.131,4638362,90014271.8,0.7284,9.8397,19.4065,13.0291,707372000,N/A,3508017979.68,35600000,0,176548464,66.6747,16.1304,3.9606,-246.0189,
002084.SZ,∫£≈∏Œ¿‘°,2006-12-12,8.131,7.9715,8.708,7.9183,8.3111,4461117,90489900.3,0.1801,2.2144,20.2841,12.5312,723036000,N/A,3585699303.84,35600000,0,176548464,68.1511,16.4876,4.0483,-251.4668,
002084.SZ,∫£≈∏Œ¿‘°,2006-12-13,8.3111,8.2047,8.7981,8.0206,8.7981,3520568,72644861.2,0.487,5.8592,20.6344,9.8892,765400000,N/A,3795791976,35600000,0,176548464,72.1442,17.4536,4.2855,-266.2007,
