╢ЗбК,╪РЁф,хуфз,г╟йуел╪ш(т╙),©╙ел╪ш(т╙),вН╦ъ╪ш(т╙),вН╣м╪ш(т╙),йуел╪ш(т╙),Ёи╫╩а©(╧и),Ёи╫╩╫П╤Н(т╙),уг╣Ь(т╙),уг╣Ь╥Ы(%),╬Ы╪ш(т╙),╩╩йжбй(%),A╧иаВм╗йпж╣(т╙),B╧иаВм╗йпж╣(т╙),вэйпж╣(т╙),A╧иаВм╗╧и╠╬(╧и),B╧иаВм╗╧и╠╬(╧и),вэ╧и╠╬(╧и),йпс╞бй,йп╬╩бй,йпоЗбй,йпожбй,
002024.SZ,кудЧтфил,2004-08-04,0.4449,0.4435,0.4566,0.4308,0.4459,1124148,42528657.2,0.0011,0.2368,37.8319,4.4966,952250000,N/A,3548464400,25000000,0,93160000,35.8786,13.9006,0.5881,85.5839,
002024.SZ,кудЧтфил,2004-08-05,0.4459,0.4426,0.4613,0.4409,0.4507,732792,28323224,0.0048,1.0764,38.6511,2.9312,962500000,N/A,3586660000,25000000,0,93160000,36.2648,14.0503,0.5944,86.5051,
002024.SZ,кудЧтфил,2004-08-06,0.4507,0.4506,0.4636,0.4449,0.4543,776952,30169930.4,0.0035,0.7792,38.8311,3.1078,970000000,N/A,3614608000,25000000,0,93160000,36.5474,14.1597,0.5991,87.1792,
002024.SZ,кудЧтфил,2004-08-09,0.4543,0.4599,0.4599,0.4332,0.4355,1630801,60981497,-0.0187,-4.1237,37.3936,6.5232,930000000,N/A,3465552000,25000000,0,93160000,35.0403,13.5758,0.5744,83.5841,
002024.SZ,кудЧтфил,2004-08-10,0.4355,0.4318,0.4578,0.4318,0.4491,998278,38480008.2,0.0136,3.1183,38.5464,3.9931,959000000,N/A,3573617600,25000000,0,93160000,36.1329,13.9992,0.5923,86.1905,
002024.SZ,кудЧтфил,2004-08-11,0.4491,0.4338,0.4484,0.4318,0.4396,690087,25922456.1,-0.0095,-2.1116,37.564,2.7603,938750000,N/A,3498158000,25000000,0,93160000,35.37,13.7036,0.5798,84.3706,
002024.SZ,кудЧтфил,2004-08-12,0.4396,0.4379,0.4482,0.4355,0.4411,436133,16448237.9,0.0015,0.3462,37.7138,1.7445,942000000,N/A,3510268800,25000000,0,93160000,35.4924,13.751,0.5818,84.6626,
002024.SZ,кудЧтфил,2004-08-13,0.4411,0.439,0.4445,0.4273,0.4297,1037803,38213539.6,-0.0115,-2.6008,36.8216,4.1512,917500000,N/A,3418972000,25000000,0,93160000,34.5693,13.3934,0.5666,82.4607,
002024.SZ,кудЧтфил,2004-08-16,0.4297,0.4285,0.4285,0.4198,0.4226,843627,30426494.4,-0.007,-1.6349,36.0663,3.3745,902500000,N/A,3363076000,25000000,0,93160000,34.0042,13.1744,0.5574,81.1126,
002024.SZ,кудЧтфил,2004-08-17,0.4226,0.4216,0.4314,0.4215,0.4282,287340,10427190.4,0.0055,1.3019,36.2887,1.1494,914250000,N/A,3406861200,25000000,0,93160000,34.4469,13.3459,0.5646,82.1686,
002024.SZ,кудЧтфил,2004-08-18,0.4282,0.4262,0.4282,0.4216,0.4256,226960,8220190,-0.0026,-0.6016,36.2187,0.9078,908750000,N/A,3386366000,25000000,0,93160000,34.2396,13.2656,0.5612,81.6743,
002024.SZ,кудЧтфил,2004-08-19,0.4256,0.4271,0.4271,0.4122,0.4215,395807,14281914.5,-0.0041,-0.9629,36.083,1.5832,900000000,N/A,3353760000,25000000,0,93160000,33.91,13.1379,0.5558,80.8879,
002024.SZ,кудЧтфил,2004-08-20,0.4215,0.4221,0.4221,0.3969,0.4099,1079653,37527663.8,-0.0116,-2.75,34.759,4.3186,875250000,N/A,3261531600,25000000,0,93160000,32.9774,12.7766,0.5406,78.6635,
002024.SZ,кудЧтфил,2004-08-23,0.4099,0.406,0.4136,0.406,0.4109,143568,5027959.3,0.0011,0.2571,35.0214,0.5743,877500000,N/A,3269916000,25000000,0,93160000,33.0622,12.8095,0.5419,78.8657,
002024.SZ,кудЧтфил,2004-08-24,0.4109,0.4074,0.4145,0.4074,0.4109,150158,5269536.5,0,0,35.0933,0.6006,877500000,N/A,3269916000,25000000,0,93160000,33.0622,12.8095,0.5419,78.8657,
002024.SZ,кудЧтфил,2004-08-25,0.4109,0.4092,0.4154,0.4064,0.4128,114689,4038166.4,0.0019,0.4558,35.2097,0.4588,881500000,N/A,3284821600,25000000,0,93160000,33.2129,12.8678,0.5444,79.2252,
002024.SZ,кудЧтфил,2004-08-26,0.4128,0.4098,0.4162,0.4068,0.4121,266274,9326916,-0.0007,-0.1702,35.0275,1.0651,880000000,N/A,3279232000,25000000,0,93160000,33.1564,12.8459,0.5435,79.0904,
002024.SZ,кудЧтфил,2004-08-27,0.4121,0.4215,0.4215,0.4121,0.4141,165379,5833665.5,0.002,0.483,35.2745,0.6615,884250000,N/A,3295069200,25000000,0,93160000,33.3165,12.908,0.5461,79.4723,
002024.SZ,кудЧтфил,2004-08-30,0.4141,0.4139,0.414,0.4023,0.4121,230310,8058582,-0.002,-0.4806,34.9902,0.9212,880000000,N/A,3279232000,25000000,0,93160000,33.1564,12.8459,0.5435,79.0904,
002024.SZ,кудЧтфил,2004-08-31,0.4121,0.413,0.4214,0.4063,0.4136,132306,4657911.5,0.0015,0.3693,35.2056,0.5292,883250000,N/A,3291342800,25000000,0,93160000,33.2789,12.8934,0.5455,79.3825,
002024.SZ,кудЧтфил,2004-09-01,0.4136,0.4074,0.4098,0.4039,0.4098,261027,9076639.4,-0.0039,-0.9341,34.7728,1.0441,875000000,N/A,3260600000,25000000,0,93160000,32.968,12.773,0.5404,78.641,
002024.SZ,кудЧтфил,2004-09-02,0.4098,0.406,0.4095,0.404,0.4093,107366,3726005.6,-0.0005,-0.1143,34.7038,0.4295,874000000,N/A,3256873600,25000000,0,93160000,32.9303,12.7584,0.5398,78.5511,
002024.SZ,кудЧтфил,2004-09-03,0.4093,0.4047,0.4098,0.4047,0.4063,87210,3027501.7,-0.003,-0.7437,34.7151,0.3488,867500000,N/A,3232652000,25000000,0,93160000,32.6854,12.6635,0.5358,77.9669,
002024.SZ,кудЧтфил,2004-09-06,0.4063,0.4039,0.4186,0.4039,0.406,89130,3099441.5,-0.0002,-0.0576,34.7744,0.3565,867000000,N/A,3230788800,25000000,0,93160000,32.6666,12.6562,0.5355,77.922,
002024.SZ,кудЧтфил,2004-09-07,0.406,0.406,0.4095,0.4052,0.4061,51490,1785278.8,0.0001,0.0288,34.6723,0.206,867250000,N/A,3231720400,25000000,0,93160000,32.676,12.6598,0.5356,77.9445,
002024.SZ,кудЧтфил,2004-09-08,0.4061,0.4065,0.4109,0.4044,0.4108,208430,7249215.2,0.0047,1.1531,34.7801,0.8337,877250000,N/A,3268984400,25000000,0,93160000,33.0528,12.8058,0.5418,78.8432,
002024.SZ,кудЧтфил,2004-09-09,0.4108,0.4108,0.4108,0.4052,0.4093,69547,2416799.8,-0.0015,-0.3705,34.7506,0.2782,874000000,N/A,3256873600,25000000,0,93160000,32.9303,12.7584,0.5398,78.5511,
002024.SZ,кудЧтфил,2004-09-10,0.4093,0.4051,0.4129,0.4047,0.4104,63649,2215215,0.0011,0.2574,34.8036,0.2546,876250000,N/A,3265258000,25000000,0,93160000,33.0151,12.7912,0.5412,78.7533,
002024.SZ,кудЧтфил,2004-09-13,0.4104,0.4104,0.4104,0.4104,0.4104,N/A,N/A,0,0,N/A,N/A,876250000,N/A,3265258000,25000000,0,93160000,33.0151,12.7912,0.5412,78.7533,
002024.SZ,кудЧтфил,2004-09-14,0.4104,0.4039,0.4145,0.4039,0.4098,153711,5363124.1,-0.0006,-0.1427,34.891,0.6148,875000000,N/A,3260600000,25000000,0,93160000,32.968,12.773,0.5404,78.641,
002024.SZ,кудЧтфил,2004-09-15,0.4098,0.4074,0.4367,0.4074,0.4258,483221,17567468,0.016,3.9143,36.3549,1.9329,909250000,N/A,3388229200,25000000,0,93160000,34.2585,13.2729,0.5615,81.7192,
002024.SZ,кудЧтфил,2004-09-16,0.4258,0.4262,0.4332,0.4174,0.4308,416823,15257136.5,0.005,1.1823,36.6034,1.6673,920000000,N/A,3428288000,25000000,0,93160000,34.6635,13.4299,0.5682,82.6854,
002024.SZ,кудЧтфил,2004-09-17,0.4308,0.4326,0.4739,0.4286,0.4739,1185170,46296376.6,0.0431,10,39.0631,4.7407,1012000000,N/A,3771116800,25000000,0,93160000,38.1299,14.7728,0.625,90.9539,
002024.SZ,кудЧтфил,2004-09-20,0.4739,0.48,0.4969,0.4696,0.4903,1455866,60469300.4,0.0164,3.4585,41.5349,5.8235,1047000000,N/A,3901540800,25000000,0,93160000,39.4486,15.2838,0.6466,94.0996,
002024.SZ,кудЧтфил,2004-09-21,0.4903,0.4875,0.4902,0.466,0.48,1325325,54184699.8,-0.0103,-2.1012,40.8841,5.3013,1025000000,N/A,3819560000,25000000,0,93160000,38.6197,14.9626,0.633,92.1223,
002024.SZ,кудЧтфил,2004-09-22,0.48,0.4788,0.5034,0.4709,0.4858,754380,31707533.9,0.0057,1.1951,42.0312,3.0175,1037250000,N/A,3865208400,25000000,0,93160000,39.0812,15.1414,0.6406,93.2233,
002024.SZ,кудЧтфил,2004-09-23,0.4858,0.4794,0.4903,0.4683,0.4863,512123,20879816.4,0.0006,0.1205,40.7711,2.0485,1038500000,N/A,3869866400,25000000,0,93160000,39.1283,15.1597,0.6414,93.3356,
002024.SZ,кудЧтфил,2004-09-24,0.4863,0.4847,0.5081,0.4707,0.4707,1204074,51125867.9,-0.0157,-3.2258,42.4607,4.8163,1005000000,N/A,3745032000,25000000,0,93160000,37.8661,14.6707,0.6207,90.3248,
002024.SZ,кудЧтфил,2004-09-27,0.4707,0.4788,0.5011,0.4626,0.4636,865255,35255952.2,-0.007,-1.4925,40.7463,3.461,990000000,N/A,3689136000,25000000,0,93160000,37.301,14.4517,0.6114,88.9767,
002024.SZ,кудЧтфил,2004-09-28,0.4636,0.4642,0.4799,0.4627,0.4788,337164,13563722.5,0.0152,3.2828,40.2289,1.3487,1022500000,N/A,3810244000,25000000,0,93160000,38.5255,14.9261,0.6315,91.8976,
002024.SZ,кудЧтфил,2004-09-29,0.4788,0.4813,0.4847,0.4769,0.48,330943,13584246.4,0.0012,0.2445,41.0471,1.3238,1025000000,N/A,3819560000,25000000,0,93160000,38.6197,14.9626,0.633,92.1223,
002024.SZ,кудЧтфил,2004-09-30,0.48,0.4788,0.4941,0.4684,0.4684,322359,13371419.4,-0.0116,-2.4146,41.4799,1.2894,1000250000,N/A,3727331600,25000000,0,93160000,37.6872,14.6013,0.6178,89.8979,
002024.SZ,кудЧтфил,2004-10-08,0.4684,0.4917,0.5153,0.4882,0.5153,1396673,60952958.5,0.0468,9.9975,43.6415,5.5867,1100250000,N/A,4099971600,25000000,0,93160000,41.4549,16.0611,0.6795,98.8854,
002024.SZ,кудЧтфил,2004-10-11,0.5153,0.5491,0.5526,0.527,0.5304,1260023,58212660.6,0.0151,2.9312,46.1997,5.0401,1132500000,N/A,4220148000,25000000,0,93160000,42.67,16.5319,0.6994,101.7839,
002024.SZ,кудЧтфил,2004-10-12,0.5304,0.5267,0.5345,0.5188,0.5237,721545,32557378.7,-0.0067,-1.2583,45.1218,2.8862,1118250000,N/A,4167046800,25000000,0,93160000,42.1331,16.3238,0.6906,100.5032,
002024.SZ,кудЧтфил,2004-10-13,0.5237,0.526,0.536,0.5212,0.5315,958447,43239063,0.0078,1.4979,45.1137,3.8338,1135000000,N/A,4229464000,25000000,0,93160000,42.7642,16.5683,0.701,102.0086,
002024.SZ,кудЧтфил,2004-10-14,0.5315,0.5319,0.5319,0.48,0.4947,1280265,54047405.8,-0.0369,-6.9383,42.2158,5.1211,1056250000,N/A,3936010000,25000000,0,93160000,39.7971,15.4188,0.6523,94.9309,
002024.SZ,кудЧтфил,2004-10-15,0.4947,0.4838,0.4999,0.479,0.4949,251337,10506090.2,0.0002,0.0473,41.8008,1.0053,1056750000,N/A,3937873200,25000000,0,93160000,39.8159,15.4261,0.6526,94.9759,
002024.SZ,кудЧтфил,2004-10-18,0.4949,0.4859,0.5023,0.4859,0.502,228506,9685554,0.0071,1.4431,42.3864,0.914,1072000000,N/A,3994700800,25000000,0,93160000,40.3905,15.6487,0.6621,96.3465,
002024.SZ,кудЧтфил,2004-10-19,0.502,0.4976,0.5093,0.4976,0.4976,278372,11989617.5,-0.0044,-0.8862,43.0705,1.1135,1062500000,N/A,3959300000,25000000,0,93160000,40.0326,15.51,0.6562,95.4926,
002024.SZ,кудЧтфил,2004-10-20,0.4976,0.5005,0.5219,0.4999,0.5151,817534,35899714.8,0.0176,3.5294,43.9122,3.2701,1100000000,N/A,4099040000,25000000,0,93160000,41.4455,16.0574,0.6794,98.863,
002024.SZ,кудЧтфил,2004-10-21,0.5151,0.521,0.5267,0.5128,0.5249,495472,22051037.6,0.0097,1.8864,44.5051,1.9819,1120750000,N/A,4176362800,25000000,0,93160000,42.2273,16.3603,0.6922,100.7279,
002024.SZ,кудЧтфил,2004-10-22,0.5249,0.5211,0.571,0.5211,0.5576,906460,42390613.7,0.0328,6.2458,46.765,3.6258,1190750000,N/A,4437210800,25000000,0,93160000,44.8648,17.3822,0.7354,107.0192,
002024.SZ,кудЧтфил,2004-10-25,0.5576,0.5645,0.5871,0.5582,0.5825,1401020,69097868.2,0.0248,4.451,49.3197,5.6041,1243750000,N/A,4634710000,25000000,0,93160000,46.8617,18.1558,0.7681,111.7826,
002024.SZ,кудЧтфил,2004-10-26,0.5825,0.5821,0.5874,0.5678,0.5854,429055,21118138,0.0029,0.5025,49.2201,1.7162,1250000000,N/A,4658000000,25000000,0,93160000,47.0972,18.2471,0.772,112.3443,
002024.SZ,кудЧтфил,2004-10-27,0.5854,0.583,0.6086,0.5795,0.5819,561588,28292978.6,-0.0035,-0.6,50.3803,2.2464,1242500000,N/A,4630052000,25000000,0,93160000,46.8146,18.1376,0.7674,111.6702,
002024.SZ,кудЧтфил,2004-10-28,0.5819,0.5748,0.5889,0.5623,0.5698,426217,20870272.4,-0.0121,-2.0724,48.9663,1.7049,1216750000,N/A,4534097200,25000000,0,93160000,45.8444,17.7617,0.7515,109.3559,
002024.SZ,кудЧтфил,2004-10-29,0.5698,0.5811,0.5871,0.5665,0.5723,580624,28672434.2,0.0025,0.4315,49.3821,2.3225,1222000000,N/A,4553660800,25000000,0,93160000,46.0422,17.8383,0.7547,109.8278,
002024.SZ,кудЧтфил,2004-11-01,0.5723,0.5693,0.5723,0.5479,0.5526,329105,15595451.6,-0.0197,-3.437,47.3875,1.3164,1180000000,N/A,4397152000,25000000,0,93160000,44.4597,17.2252,0.7288,106.053,
002024.SZ,кудЧтфил,2004-11-02,0.5526,0.5595,0.5643,0.5444,0.5608,232222,11056011.6,0.0082,1.4831,47.6097,0.9289,1197500000,N/A,4462364000,25000000,0,93160000,45.1191,17.4807,0.7396,107.6258,
002024.SZ,кудЧтфил,2004-11-03,0.5608,0.5621,0.5772,0.5597,0.577,482574,23469441.5,0.0162,2.881,48.6339,1.9303,1232000000,N/A,4590924800,25000000,0,93160000,46.419,17.9843,0.7609,110.7265,
002024.SZ,кудЧтфил,2004-11-04,0.577,0.5912,0.5912,0.562,0.5678,315096,15495329.6,-0.0091,-1.5828,49.1765,1.2604,1212500000,N/A,4518260000,25000000,0,93160000,45.6842,17.6997,0.7488,108.9739,
002024.SZ,кудЧтфил,2004-11-05,0.5678,0.5676,0.5678,0.5391,0.5443,510011,23915854,-0.0235,-4.1443,46.8928,2.04,1162250000,N/A,4331008400,25000000,0,93160000,43.7909,16.9661,0.7178,104.4577,
002024.SZ,кудЧтфил,2004-11-08,0.5443,0.5386,0.5487,0.5373,0.5479,131725,6099033,0.0036,0.6668,46.3013,0.5269,1170000000,N/A,4359888000,25000000,0,93160000,44.0829,17.0793,0.7226,105.1542,
002024.SZ,кудЧтфил,2004-11-09,0.5479,0.5503,0.5559,0.5463,0.5491,173096,8123213.8,0.0012,0.2137,46.929,0.6924,1172500000,N/A,4369204000,25000000,0,93160000,44.1771,17.1158,0.7241,105.3789,
002024.SZ,кудЧтфил,2004-11-10,0.5491,0.5473,0.5748,0.5473,0.5702,326371,15706255.6,0.0211,3.838,48.1239,1.3055,1217500000,N/A,4536892000,25000000,0,93160000,45.8726,17.7727,0.7519,109.4233,
002024.SZ,кудЧтфил,2004-11-11,0.5702,0.5712,0.5816,0.5667,0.5667,463144,22664343.3,-0.0035,-0.616,48.9358,1.8526,1210000000,N/A,4508944000,25000000,0,93160000,45.5901,17.6632,0.7473,108.7493,
002024.SZ,кудЧтфил,2004-11-12,0.5667,0.5667,0.5667,0.559,0.5617,250734,12036456.9,-0.0049,-0.8678,48.0049,1.0029,1199500000,N/A,4469816800,25000000,0,93160000,45.1944,17.5099,0.7408,107.8056,
002024.SZ,кудЧтфил,2004-11-15,0.5617,0.5621,0.5713,0.5596,0.5678,201935,9716763,0.0061,1.0838,48.1183,0.8077,1212500000,N/A,4518260000,25000000,0,93160000,45.6842,17.6997,0.7488,108.9739,
002024.SZ,кудЧтфил,2004-11-16,0.5678,0.5678,0.5791,0.562,0.5691,197333,9628941.8,0.0013,0.2268,48.7954,0.7893,1215250000,N/A,4528507600,25000000,0,93160000,45.7879,17.7398,0.7505,109.2211,
002024.SZ,кудЧтфил,2004-11-17,0.5691,0.5713,0.5713,0.5564,0.5633,225701,10853919.5,-0.0059,-1.0286,48.0898,0.9028,1202750000,N/A,4481927600,25000000,0,93160000,45.3169,17.5573,0.7428,108.0977,
002024.SZ,кудЧтфил,2004-11-18,0.5633,0.5619,0.562,0.5503,0.5549,158354,7523173.3,-0.0083,-1.4758,47.5086,0.6334,1185000000,N/A,4415784000,25000000,0,93160000,44.6481,17.2982,0.7319,106.5024,
002024.SZ,кудЧтфил,2004-11-19,0.5549,0.5527,0.5561,0.5431,0.5561,325889,15308173.6,0.0012,0.211,46.9736,1.3036,1187500000,N/A,4425100000,25000000,0,93160000,44.7423,17.3347,0.7334,106.7271,
002024.SZ,кудЧтфил,2004-11-22,0.5561,0.5549,0.5559,0.5462,0.5504,102478,4817592.2,-0.0057,-1.0316,47.011,0.4099,1175250000,N/A,4379451600,25000000,0,93160000,44.2808,17.1559,0.7258,105.6261,
002024.SZ,кудЧтфил,2004-11-23,0.5504,0.5503,0.5556,0.5424,0.5479,136903,6380767.6,-0.0025,-0.4467,46.6079,0.5476,1170000000,N/A,4359888000,25000000,0,93160000,44.0829,17.0793,0.7226,105.1542,
002024.SZ,кудЧтфил,2004-11-24,0.5479,0.5542,0.5712,0.5444,0.5676,333725,15956841.9,0.0197,3.5897,47.8143,1.3349,1212000000,N/A,4516396800,25000000,0,93160000,45.6654,17.6924,0.7485,108.929,
002024.SZ,кудЧтфил,2004-11-25,0.5676,0.5689,0.5702,0.5562,0.5606,109295,5262177.2,-0.007,-1.2376,48.1466,0.4372,1197000000,N/A,4460500800,25000000,0,93160000,45.1002,17.4734,0.7393,107.5809,
002024.SZ,кудЧтфил,2004-11-26,0.5606,0.5607,0.5758,0.5568,0.5723,286168,13989198.6,0.0117,2.0886,48.8846,1.1447,1222000000,N/A,4553660800,25000000,0,93160000,46.0422,17.8383,0.7547,109.8278,
002024.SZ,кудЧтфил,2004-11-29,0.5723,0.5681,0.5748,0.5571,0.5619,116754,5597070.1,-0.0104,-1.8208,47.939,0.467,1199750000,N/A,4470748400,25000000,0,93160000,45.2039,17.5135,0.741,107.828,
002024.SZ,кудЧтфил,2004-11-30,0.5619,0.562,0.562,0.5569,0.5602,57239,2737737.8,-0.0016,-0.2917,47.8299,0.229,1196250000,N/A,4457706000,25000000,0,93160000,45.072,17.4625,0.7388,107.5135,
002024.SZ,кудЧтфил,2004-12-01,0.5602,0.5602,0.5626,0.5469,0.5619,164125,7793718.9,0.0016,0.2926,47.4865,0.6565,1199750000,N/A,4470748400,25000000,0,93160000,45.2039,17.5135,0.741,107.828,
002024.SZ,кудЧтфил,2004-12-02,0.5619,0.5492,0.5602,0.5489,0.5503,113226,5341991.1,-0.0116,-2.0629,47.1799,0.4529,1175000000,N/A,4378520000,25000000,0,93160000,44.2713,17.1523,0.7257,105.6036,
002024.SZ,кудЧтфил,2004-12-03,0.5503,0.5491,0.562,0.5468,0.5503,120556,5714594.1,0,0,47.402,0.4822,1175000000,N/A,4378520000,25000000,0,93160000,44.2713,17.1523,0.7257,105.6036,
002024.SZ,кудЧтфил,2004-12-06,0.5503,0.5514,0.5534,0.5412,0.5453,161568,7513775.6,-0.0049,-0.8936,46.5053,0.6463,1164500000,N/A,4339392800,25000000,0,93160000,43.8757,16.999,0.7192,104.6599,
002024.SZ,кудЧтфил,2004-12-07,0.5453,0.5453,0.5489,0.529,0.5295,253778,11700932.3,-0.0158,-2.8982,46.107,1.0151,1130750000,N/A,4213626800,25000000,0,93160000,42.6041,16.5063,0.6983,101.6266,
002024.SZ,кудЧтфил,2004-12-08,0.5295,0.5327,0.5503,0.5327,0.5386,81034,3712971.9,0.009,1.7024,45.8199,0.3241,1150000000,N/A,4285360000,25000000,0,93160000,43.3294,16.7873,0.7102,103.3567,
002024.SZ,кудЧтфил,2004-12-09,0.5386,0.5336,0.5538,0.5327,0.5497,110023,5125511.7,0.0111,2.0652,46.5858,0.4401,1173750000,N/A,4373862000,25000000,0,93160000,44.2242,17.134,0.7249,105.4913,
002024.SZ,кудЧтфил,2004-12-10,0.5497,0.5483,0.5504,0.5386,0.5439,60900,2838127,-0.0057,-1.0437,46.6031,0.2436,1161500000,N/A,4328213600,25000000,0,93160000,43.7627,16.9552,0.7173,104.3903,
002024.SZ,кудЧтфил,2004-12-13,0.5439,0.5387,0.549,0.5387,0.5477,177794,8292021.6,0.0037,0.6888,46.6384,0.7112,1169500000,N/A,4358024800,25000000,0,93160000,44.0641,17.072,0.7223,105.1093,
002024.SZ,кудЧтфил,2004-12-14,0.5477,0.5477,0.5503,0.5446,0.545,163605,7682193,-0.0027,-0.4917,46.9557,0.6544,1163750000,N/A,4336598000,25000000,0,93160000,43.8475,16.988,0.7187,104.5925,
002024.SZ,кудЧтфил,2004-12-15,0.545,0.5503,0.5503,0.5453,0.5479,103730,4853144.4,0.0029,0.5371,46.7863,0.4149,1170000000,N/A,4359888000,25000000,0,93160000,44.0829,17.0793,0.7226,105.1542,
002024.SZ,кудЧтфил,2004-12-16,0.5479,0.5457,0.5468,0.534,0.5398,253030,11720698.6,-0.0081,-1.4744,46.3214,1.0121,1152750000,N/A,4295607600,25000000,0,93160000,43.433,16.8275,0.7119,103.6039,
002024.SZ,кудЧтфил,2004-12-17,0.5398,0.536,0.5386,0.5304,0.5314,91787,4183984.9,-0.0084,-1.5615,45.5836,0.3671,1134750000,N/A,4228532400,25000000,0,93160000,42.7548,16.5647,0.7008,101.9861,
002024.SZ,кудЧтфил,2004-12-20,0.5314,0.5258,0.5376,0.5198,0.5232,126188,5662127.6,-0.0082,-1.5422,44.8706,0.5048,1117250000,N/A,4163320400,25000000,0,93160000,42.0954,16.3092,0.69,100.4133,
002024.SZ,кудЧтфил,2004-12-21,0.5232,0.5231,0.5267,0.5128,0.513,354000,15588728.3,-0.0102,-1.9467,44.036,1.416,1095500000,N/A,4082271200,25000000,0,93160000,41.276,15.9917,0.6766,98.4585,
002024.SZ,кудЧтфил,2004-12-22,0.513,0.513,0.513,0.513,0.513,N/A,N/A,0,0,N/A,N/A,1095500000,N/A,4082271200,25000000,0,93160000,41.276,15.9917,0.6766,98.4585,
002024.SZ,кудЧтфил,2004-12-23,0.513,0.535,0.535,0.5102,0.5151,225673,9972616.6,0.0021,0.4108,44.1906,0.9027,1100000000,N/A,4099040000,25000000,0,93160000,41.4455,16.0574,0.6794,98.863,
002024.SZ,кудЧтфил,2004-12-24,0.5151,0.5151,0.5268,0.5093,0.5233,63016,2800750.3,0.0082,1.5909,44.4451,0.2521,1117500000,N/A,4164252000,25000000,0,93160000,42.1049,16.3129,0.6902,100.4358,
002024.SZ,кудЧтфил,2004-12-27,0.5233,0.5338,0.5338,0.5212,0.5244,51789,2325559.1,0.0011,0.2013,44.9045,0.2072,1119750000,N/A,4172636400,25000000,0,93160000,42.1896,16.3457,0.6916,100.638,
002024.SZ,кудЧтфил,2004-12-28,0.5244,0.5233,0.5257,0.5175,0.5211,20120,894715.2,-0.0033,-0.6251,44.4689,0.0805,1112750000,N/A,4146551600,25000000,0,93160000,41.9259,16.2436,0.6872,100.0089,
002024.SZ,кудЧтфил,2004-12-29,0.5211,0.5187,0.529,0.5187,0.522,202757,9109822.4,0.0009,0.1797,44.9298,0.811,1114750000,N/A,4154004400,25000000,0,93160000,42.0013,16.2727,0.6885,100.1886,
