¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
002286.SZ,±£¡‰±¶,2009-08-28,N/A,9.2229,9.5111,8.6753,8.6781,12741983,396473285.6,N/A,N/A,31.1155,79.6374,481760000,N/A,2408800000,16000000,0,80000000,53.7952,10.1187,4.4894,24.3696,
002286.SZ,±£¡‰±¶,2009-08-31,8.6781,8.266,8.5311,7.9259,7.9951,5351312,151920930.1,-0.6831,-7.8711,28.3895,33.4457,443840000,N/A,2219200000,16000000,0,80000000,49.5609,9.3223,4.136,22.4515,
002286.SZ,±£¡‰±¶,2009-09-01,7.9951,7.9576,8.2429,7.6089,7.6233,3532078,96207835.2,-0.3718,-4.6503,27.2383,22.0755,423200000,N/A,2116000000,16000000,0,80000000,47.2562,8.8888,3.9437,21.4074,
002286.SZ,±£¡‰±¶,2009-09-02,7.6233,7.4676,7.8596,7.2976,7.5282,3840438,100672660.5,-0.0951,-1.2476,26.2138,24.0027,417920000,N/A,2089600000,16000000,0,80000000,46.6666,8.7779,3.8945,21.1403,
002286.SZ,±£¡‰±¶,2009-09-03,7.5282,7.2371,7.7213,7.2284,7.6665,4007230,104527374.6,0.1383,1.8377,26.0847,25.0452,425600000,N/A,2128000000,16000000,0,80000000,47.5241,8.9392,3.966,21.5288,
002286.SZ,±£¡‰±¶,2009-09-04,7.6665,7.5483,7.9547,7.508,7.7616,3085261,82879595.4,0.0951,1.2406,26.8631,19.2829,430880000,N/A,2154400000,16000000,0,80000000,48.1137,9.0501,4.0152,21.7959,
002286.SZ,±£¡‰±¶,2009-09-07,7.7616,7.753,8.1132,7.6809,7.8538,3547910,97862461.9,0.0922,1.1883,27.5831,22.1744,436000000,N/A,2180000000,16000000,0,80000000,48.6855,9.1576,4.063,22.0549,
002286.SZ,±£¡‰±¶,2009-09-08,7.8538,7.7559,8.2285,7.7213,8.0412,2697498,74766262.3,0.1873,2.3853,27.7169,16.8594,446400000,N/A,2232000000,16000000,0,80000000,49.8468,9.376,4.1599,22.581,
002286.SZ,±£¡‰±¶,2009-09-09,8.0412,8.0412,8.7156,7.8855,8.534,4289534,123337807.7,0.4928,6.129,28.7532,26.8096,473760000,N/A,2368800000,16000000,0,80000000,52.9019,9.9507,4.4148,23.9649,
002286.SZ,±£¡‰±¶,2009-09-10,8.534,8.3813,8.8136,8.2458,8.3265,4032928,119140689,-0.2075,-2.4316,29.542,25.2058,462240000,N/A,2311200000,16000000,0,80000000,51.6155,9.7087,4.3075,23.3822,
002286.SZ,±£¡‰±¶,2009-09-11,8.3265,8.2372,8.8136,8.2372,8.4764,3204748,95346540.9,0.1499,1.7999,29.7517,20.0297,470560000,N/A,2352800000,16000000,0,80000000,52.5446,9.8835,4.385,23.8031,
002286.SZ,±£¡‰±¶,2009-09-14,8.4764,8.4504,8.9001,8.4504,8.6983,2679923,80997759.7,0.2219,2.6182,30.2239,16.7495,482880000,N/A,2414400000,16000000,0,80000000,53.9203,10.1423,4.4998,24.4263,
002286.SZ,±£¡‰±¶,2009-09-15,8.6983,8.6464,8.8194,8.3582,8.3726,2883758,85315155.2,-0.3257,-3.7442,29.5847,18.0235,464800000,N/A,2324000000,16000000,0,80000000,51.9014,9.7625,4.3313,23.5117,
002286.SZ,±£¡‰±¶,2009-09-16,8.3726,8.2602,8.5513,8.2199,8.4015,1613645,47212581.6,0.0288,0.3442,29.2583,10.0853,466400000,N/A,2332000000,16000000,0,80000000,52.08,9.7961,4.3462,23.5926,
002286.SZ,±£¡‰±¶,2009-09-17,8.4015,8.3611,8.6263,8.3323,8.5859,1592511,46832665.6,0.1845,2.1955,29.4081,9.9532,476640000,N/A,2383200000,16000000,0,80000000,53.2235,10.0112,4.4417,24.1106,
002286.SZ,±£¡‰±¶,2009-09-18,8.5859,8.6032,8.877,8.3035,8.4072,2018803,60558619.4,-0.1787,-2.0812,29.9973,12.6175,466720000,N/A,2333600000,16000000,0,80000000,52.1158,9.8028,4.3492,23.6088,
002286.SZ,±£¡‰±¶,2009-09-21,8.4072,8.3467,8.3813,7.8106,8.1997,1659492,46668959,-0.2075,-2.4683,28.1224,10.3718,455200000,N/A,2276000000,16000000,0,80000000,50.8294,9.5609,4.2419,23.0261,
002286.SZ,±£¡‰±¶,2009-09-22,8.1997,8.0959,8.2862,7.9259,7.9259,789041,22154100,-0.2738,-3.3392,28.0772,4.9315,440000000,N/A,2200000000,16000000,0,80000000,49.1321,9.2416,4.1002,22.2572,
002286.SZ,±£¡‰±¶,2009-09-23,7.9259,7.9547,8.0671,7.8913,8.0152,1144600,31662468.1,0.0893,1.1273,27.6625,7.1538,444960000,N/A,2224800000,16000000,0,80000000,49.686,9.3458,4.1465,22.5081,
002286.SZ,±£¡‰±¶,2009-09-24,8.0152,7.9576,8.7415,7.9345,8.4101,2420002,70980990.7,0.3949,4.9263,29.331,15.125,466880000,N/A,2334400000,16000000,0,80000000,52.1336,9.8062,4.3507,23.6169,
002286.SZ,±£¡‰±¶,2009-09-25,8.4101,8.2256,8.681,8.217,8.5081,1430012,42068588.2,0.098,1.1652,29.4183,8.9376,472320000,N/A,2361600000,16000000,0,80000000,52.7411,9.9205,4.4014,23.8921,
002286.SZ,±£¡‰±¶,2009-09-28,8.5081,8.4187,8.6032,7.8971,7.8971,1216433,34751842.8,-0.611,-7.1816,28.5686,7.6027,438400000,N/A,2192000000,16000000,0,80000000,48.9534,9.208,4.0853,22.1763,
