´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
002165.SZ,ºì±¦Àö,2007-09-13,N/A,5.713,8.0426,5.713,6.6615,12211642,557518749.9,N/A,N/A,45.6547,80.3397,730208000,N/A,3603000000,15200000,0,75000000,116.3857,25.284,6.481,112.6574,
002165.SZ,ºì±¦Àö,2007-09-14,6.6615,6.1027,6.6559,6.0181,6.0486,6614250,296109317.4,-0.6129,-9.2007,44.7684,43.5148,663024000,N/A,3271500000,15200000,0,75000000,105.6774,22.9577,5.8847,102.2921,
002165.SZ,ºì±¦Àö,2007-09-17,6.0486,6.1928,6.4618,5.8239,5.8655,3582843,159319668.4,-0.183,-3.0261,44.4674,23.5713,642960000,N/A,3172500000,15200000,0,75000000,102.4795,22.263,5.7066,99.1966,
002165.SZ,ºì±¦Àö,2007-09-18,5.8655,5.8239,6.2815,5.4911,6.1706,3674233,157785546.7,0.3051,5.2009,42.9438,24.1726,676400000,N/A,3337500000,15200000,0,75000000,107.8094,23.4209,6.0034,104.3558,
002165.SZ,ºì±¦Àö,2007-09-19,6.1706,6.1082,6.4812,5.9806,6.0028,2717866,123150661.9,-0.1678,-2.7191,45.3115,17.8807,658008000,N/A,3246750000,15200000,0,75000000,104.878,22.784,5.8402,101.5183,
002165.SZ,ºì±¦Àö,2007-09-20,6.0028,5.9695,6.5173,5.8974,6.4036,2456096,111775446.6,0.4007,6.6759,45.5094,16.1585,701936000,N/A,3463500000,15200000,0,75000000,111.8795,24.3051,6.2301,108.2955,
002165.SZ,ºì±¦Àö,2007-09-21,6.4036,6.3509,7.0442,6.2954,7.0442,4476408,222185068.5,0.6406,10.0043,49.6347,29.4501,772160000,N/A,3810000000,15200000,0,75000000,123.0723,26.7366,6.8533,119.1298,
002165.SZ,ºì±¦Àö,2007-09-24,7.0442,7.0442,7.3368,6.6351,7.0442,2799990,139254415,0,0,49.7339,18.421,772160000,N/A,3810000000,15200000,0,75000000,123.0723,26.7366,6.8533,119.1298,
002165.SZ,ºì±¦Àö,2007-09-25,7.0442,6.9055,7.0012,6.3398,6.3398,2117090,99873921.1,-0.7044,-10,47.1751,13.9282,694944000,N/A,3429000000,15200000,0,75000000,110.7651,24.063,6.168,107.2168,
002165.SZ,ºì±¦Àö,2007-09-26,6.3398,6.2025,6.2372,5.921,5.9487,1468051,64468312.6,-0.391,-6.168,43.9142,9.6582,652080000,N/A,3217500000,15200000,0,75000000,103.9331,22.5788,5.7876,100.6037,
002165.SZ,ºì±¦Àö,2007-09-27,5.9487,5.8655,6.2399,5.8655,6.0888,1160739,50789381.2,0.1401,2.3543,43.7561,7.6364,667432000,N/A,3293250000,15200000,0,75000000,106.38,23.1104,5.9238,102.9722,
002165.SZ,ºì±¦Àö,2007-09-28,6.0888,6.1706,6.6518,6.1013,6.4202,1345136,61879751.8,0.3314,5.443,46.0026,8.8496,703760000,N/A,3472500000,15200000,0,75000000,112.1702,24.3682,6.2463,108.5769,
002165.SZ,ºì±¦Àö,2007-10-08,6.4202,6.5131,6.5173,6.1581,6.2399,1127535,50918958.4,-0.1803,-2.8078,45.1595,7.418,684000000,N/A,3375000000,15200000,0,75000000,109.0207,23.684,6.0709,105.5283,
002165.SZ,ºì±¦Àö,2007-10-09,6.2399,6.4868,6.8639,6.362,6.8639,2110153,101510189.6,0.624,10,48.1056,13.8826,752400000,N/A,3712500000,15200000,0,75000000,119.9228,26.0524,6.678,116.0812,
002165.SZ,ºì±¦Àö,2007-10-10,6.8639,6.7253,7.4158,6.7253,6.9471,2860702,146519488.4,0.0832,1.2121,51.218,18.8204,761520000,N/A,3757500000,15200000,0,75000000,121.3764,26.3682,6.7589,117.4882,
002165.SZ,ºì±¦Àö,2007-10-11,6.9471,6.9721,7.6418,6.9721,7.6418,2486194,134165967.4,0.6947,10,53.9644,16.3565,837672000,N/A,4133250000,15200000,0,75000000,133.5141,29.0051,7.4348,129.237,
002165.SZ,ºì±¦Àö,2007-10-12,7.6418,7.6418,7.9733,7.3493,7.8318,2589606,143733165.2,0.19,2.4859,55.5039,17.0369,858496000,N/A,4236000000,15200000,0,75000000,136.8332,29.7261,7.6196,132.4498,
002165.SZ,ºì±¦Àö,2007-10-15,7.8318,7.9039,8.0287,7.4297,7.5365,1836611,100879807,-0.2954,-3.7712,54.9271,12.083,826120000,N/A,4076250000,15200000,0,75000000,131.6728,28.6051,7.3323,127.4548,
002165.SZ,ºì±¦Àö,2007-10-16,7.5365,7.5281,7.5281,7.1662,7.3631,1022809,53890972.4,-0.1733,-2.2999,52.6892,6.729,807120000,N/A,3982500000,15200000,0,75000000,128.6445,27.9472,7.1636,124.5235,
002165.SZ,ºì±¦Àö,2007-10-17,7.3631,7.3493,7.6668,7.2078,7.4519,1079043,57864980.4,0.0887,1.2053,53.6262,7.099,816848000,N/A,4030500000,15200000,0,75000000,130.195,28.284,7.25,126.0243,
002165.SZ,ºì±¦Àö,2007-10-18,7.4519,7.2383,7.8554,7.2383,7.5573,1620078,88205460,0.1054,1.4142,54.4452,10.6584,828400000,N/A,4087500000,15200000,0,75000000,132.0362,28.684,7.3525,127.8066,
002165.SZ,ºì±¦Àö,2007-10-19,7.5573,7.6252,7.7902,7.2938,7.3077,1058937,57584676.4,-0.2496,-3.3028,54.3797,6.9667,801040000,N/A,3952500000,15200000,0,75000000,127.6754,27.7366,7.1097,123.5854,
002165.SZ,ºì±¦Àö,2007-10-22,7.3077,7.0719,7.1121,6.5769,6.5769,1570325,76805107.8,-0.7308,-10,48.9103,10.3311,720936000,N/A,3557250000,15200000,0,75000000,114.9079,24.963,6.3987,111.2269,
