´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
000837.SZ,ÇØ´¨»ú´²,1998-09-28,N/A,1.7348,2.1413,1.7101,2.0298,35892600,274764763,N/A,N/A,7.6552,72.5103,405405000,N/A,907206300,49500000,0,110770000,74.8329,12.4652,8.6268,N/A,
000837.SZ,ÇØ´¨»ú´²,1998-09-29,2.0298,1.9951,2.0868,1.9529,2.005,18758200,151864039.3,-0.0248,-1.221,8.0959,37.8954,400455000,N/A,896129300,49500000,0,110770000,73.9192,12.313,8.5214,N/A,
000837.SZ,ÇØ´¨»ú´²,1998-09-30,2.005,2.005,2.0892,1.9876,2.0446,8492400,69982826.1,0.0397,1.9778,8.2406,17.1564,408375000,N/A,913852500,49500000,0,110770000,75.3812,12.5565,8.69,N/A,
000837.SZ,ÇØ´¨»ú´²,1998-10-05,2.0446,2.0446,2.0694,1.9851,2.005,5193000,42250632.8,-0.0397,-1.9394,8.1361,10.4909,400455000,N/A,896129300,49500000,0,110770000,73.9192,12.313,8.5214,N/A,
000837.SZ,ÇØ´¨»ú´²,1998-10-06,2.005,1.9951,2.0075,1.9331,1.9405,5262900,41587023.5,-0.0644,-3.2138,7.9019,10.6321,387585000,N/A,867329100,49500000,0,110770000,71.5436,11.9173,8.2476,N/A,
000837.SZ,ÇØ´¨»ú´²,1998-10-07,1.9405,1.9331,1.9728,1.9133,1.9505,2578000,20186439.3,0.0099,0.5109,7.8303,5.2081,389565000,N/A,871759900,49500000,0,110770000,71.9091,11.9782,8.2897,N/A,
000837.SZ,ÇØ´¨»ú´²,1998-10-08,1.9505,1.948,1.9703,1.9034,1.9405,2501700,19417339.2,-0.0099,-0.5083,7.7617,5.0539,387585000,N/A,867329100,49500000,0,110770000,71.5436,11.9173,8.2476,N/A,
000837.SZ,ÇØ´¨»ú´²,1998-10-09,1.9405,1.9405,1.9505,1.9034,1.9306,1866100,14445189,-0.0099,-0.5109,7.7408,3.7699,385605000,N/A,862898300,49500000,0,110770000,71.1781,11.8564,8.2054,N/A,
000837.SZ,ÇØ´¨»ú´²,1998-10-12,1.9306,1.9281,1.9331,1.8637,1.8811,2510700,19101099.8,-0.0496,-2.5674,7.6079,5.0721,375705000,N/A,840744300,49500000,0,110770000,69.3507,11.552,7.9948,N/A,
000837.SZ,ÇØ´¨»ú´²,1998-10-13,1.8811,1.8786,1.9628,1.8786,1.9207,2169000,16904951.8,0.0397,2.108,7.7939,4.3818,383625000,N/A,858467500,49500000,0,110770000,70.8126,11.7955,8.1633,N/A,
