¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
000629.SZ,*ST∑∞Ó—,1996-11-15,N/A,1.9258,3.2097,1.7332,1.8424,29845500,452749389.6,N/A,N/A,15.1698,48.1379,889700000,N/A,5771570000,62000000,0,402200000,184.1075,8.0699,4.7617,N/A,
000629.SZ,*ST∑∞Ó—,1996-11-18,1.8424,1.7974,1.7974,1.6947,1.7294,6973000,94260280.2,-0.113,-6.1324,13.5179,11.2468,835140000,N/A,5417634000,62000000,0,402200000,172.8173,7.5751,4.4697,N/A,
000629.SZ,*ST∑∞Ó—,1996-11-19,1.7294,1.669,1.7974,1.6113,1.791,8112900,108788786.2,0.0616,3.5635,13.4094,13.0853,864900000,N/A,5610690000,62000000,0,402200000,178.9756,7.845,4.629,N/A,
000629.SZ,*ST∑∞Ó—,1996-11-20,1.791,1.782,1.8745,1.7332,1.8231,6571400,93425440.5,0.0321,1.7921,14.217,10.599,880400000,N/A,5711240000,62000000,0,402200000,182.183,7.9856,4.7119,N/A,
000629.SZ,*ST∑∞Ó—,1996-11-21,1.8231,1.8359,1.9643,1.782,1.8295,10480600,154004385.7,0.0064,0.3521,14.6942,16.9042,883500000,N/A,5731350000,62000000,0,402200000,182.8245,8.0137,4.7285,N/A,
000629.SZ,*ST∑∞Ó—,1996-11-22,1.8295,1.8103,1.8295,1.669,1.8231,2918000,40236478,-0.0064,-0.3509,13.7891,4.7065,880400000,N/A,5711240000,62000000,0,402200000,182.183,7.9856,4.7119,N/A,
000629.SZ,*ST∑∞Ó—,1996-11-25,1.8231,1.7974,1.8616,1.7653,1.8359,3406600,48377936.7,0.0128,0.7042,14.2012,5.4945,886600000,N/A,5751460000,62000000,0,402200000,183.466,8.0418,4.7451,N/A,
000629.SZ,*ST∑∞Ó—,1996-11-26,1.8359,1.8359,1.8462,1.7563,1.791,1965300,27415441.7,-0.0449,-2.4476,13.9497,3.1698,864900000,N/A,5610690000,62000000,0,402200000,178.9756,7.845,4.629,N/A,
000629.SZ,*ST∑∞Ó—,1996-11-27,1.791,1.7949,1.7974,1.7396,1.7653,1272400,17560155.1,-0.0257,-1.4337,13.8008,2.0523,852500000,N/A,5530250000,62000000,0,402200000,176.4096,7.7325,4.5626,N/A,
000629.SZ,*ST∑∞Ó—,1996-11-28,1.7653,1.7409,1.8809,1.7204,1.8359,5031500,71702704.6,0.0706,4,14.2508,8.1153,886600000,N/A,5751460000,62000000,0,402200000,183.466,8.0418,4.7451,N/A,
000629.SZ,*ST∑∞Ó—,1996-11-29,1.8359,1.8475,1.8616,1.7653,1.8,2361800,33363792,-0.0359,-1.958,14.1264,3.8094,869240000,N/A,5638844000,62000000,0,402200000,179.8737,7.8844,4.6522,N/A,
000629.SZ,*ST∑∞Ó—,1996-12-02,1.8,1.7884,1.8103,1.7461,1.7589,2013600,27687940.4,-0.0411,-2.2825,13.7505,3.2477,849400000,N/A,5510140000,62000000,0,402200000,175.7681,7.7044,4.546,N/A,
000629.SZ,*ST∑∞Ó—,1996-12-03,1.7589,1.7461,1.8,1.7332,1.8,1567700,21739480.9,0.0411,2.3358,13.8671,2.5285,869240000,N/A,5638844000,62000000,0,402200000,179.8737,7.8844,4.6522,N/A,
000629.SZ,*ST∑∞Ó—,1996-12-04,1.8,1.8334,2.0914,1.8167,2.0542,20458500,321011396.3,0.2542,14.1227,15.6909,32.9976,992000000,N/A,6435200000,62000000,0,402200000,205.2767,8.9978,5.3092,N/A,
000629.SZ,*ST∑∞Ó—,1996-12-05,2.0542,2.0657,2.2429,2.0645,2.1415,14117800,236670072.7,0.0873,4.25,16.7639,22.7706,1034160000,N/A,6708696000,62000000,0,402200000,214.0009,9.3803,5.5349,N/A,
000629.SZ,*ST∑∞Ó—,1996-12-06,2.1415,2.1184,2.1299,2.0195,2.0927,6523500,105493367.8,-0.0488,-2.2782,16.1713,10.5218,1010600000,N/A,6555860000,62000000,0,402200000,209.1256,9.1666,5.4088,N/A,
000629.SZ,*ST∑∞Ó—,1996-12-09,2.0927,2.0863,2.1569,2.017,2.112,5104700,83282736.3,0.0193,0.9202,16.3149,8.2334,1019900000,N/A,6616190000,62000000,0,402200000,211.0501,9.2509,5.4586,N/A,
000629.SZ,*ST∑∞Ó—,1996-12-10,2.112,2.1055,2.1055,2.0285,2.0709,4880100,78621518.1,-0.0411,-1.9453,16.1106,7.8711,1000060000,N/A,6487486000,62000000,0,402200000,206.9445,9.071,5.3524,N/A,
000629.SZ,*ST∑∞Ó—,1996-12-11,2.0709,2.0542,2.1697,2.0414,2.1569,7646000,125165509.8,0.086,4.1538,16.3701,12.3323,1041600000,N/A,6756960000,62000000,0,402200000,215.5405,9.4477,5.5747,N/A,
000629.SZ,*ST∑∞Ó—,1996-12-12,2.1569,2.1954,2.2365,2.0414,2.0876,7099800,118558215.8,-0.0693,-3.2143,16.6988,11.4513,1008120000,N/A,6539772000,62000000,0,402200000,208.6124,9.1441,5.3955,N/A,
000629.SZ,*ST∑∞Ó—,1996-12-13,2.0876,2.0876,2.0978,1.9232,1.9322,2689700,42646073.5,-0.1553,-7.4416,15.8553,4.3382,933100000,N/A,6053110000,62000000,0,402200000,193.0884,8.4636,4.994,N/A,
000629.SZ,*ST∑∞Ó—,1996-12-16,1.9322,1.7473,1.7473,1.7473,1.7473,73100,994891,-0.1849,-9.5681,13.61,0.1179,843820000,N/A,5473942000,62000000,0,402200000,174.6135,7.6538,4.5162,N/A,
000629.SZ,*ST∑∞Ó—,1996-12-17,1.7473,1.5727,1.5727,1.5727,1.5727,47300,579425,-0.1746,-9.9927,12.25,0.0763,759500000,N/A,4926950000,62000000,0,402200000,157.1649,6.889,4.0649,N/A,
000629.SZ,*ST∑∞Ó—,1996-12-18,1.5727,1.4161,1.669,1.4161,1.5997,3066300,35562125.1,0.027,1.7143,11.5977,4.9456,772520000,N/A,5011412000,62000000,0,402200000,159.8592,7.0071,4.1346,N/A,
000629.SZ,*ST∑∞Ó—,1996-12-19,1.5997,1.5727,1.5727,1.4392,1.4392,1903000,21875859.4,-0.1605,-10.0321,11.4955,3.0694,695020000,N/A,4508662000,62000000,0,402200000,143.822,6.3041,3.7198,N/A,
000629.SZ,*ST∑∞Ó—,1996-12-20,1.4392,1.2954,1.3481,1.2954,1.2954,849600,8576465.2,-0.1438,-9.9911,10.0947,1.3703,625580000,N/A,4058198000,62000000,0,402200000,129.4526,5.6743,3.3481,N/A,
