測鎢,潠備,�梪�,ヶ彶攫歎(啋),羲攫歎(啋),郔詢歎(啋),郔腴歎(啋),彶攫歎(啋),傖蝠講(嘖),傖蝠踢塗(啋),梀視(啋),梀視盟(%),歙歎(啋),遙忒薹(%),A嘖霜籵庈硉(啋),B嘖霜籵庈硉(啋),軞庈硉(啋),A嘖霜籵嘖掛(嘖),B嘖霜籵嘖掛(嘖),軞嘖掛(嘖),庈荅薹,庈噱薹,庈种薹,庈珋薹,
300093.SZ,踢試產薛,2010-07-22,10.4105,10.3501,10.5039,10.2292,10.4874,2505755,47359943.6,0.0769,0.7388,18.9005,10.4406,458160000,N/A,2290800000,24000000,0,120000000,54.7941,8.0403,8.9745,61.4733,
300093.SZ,踢試產薛,2010-07-23,10.4874,10.4929,10.5369,10.3776,10.4874,2303200,43823624.7,0,0,19.0273,9.5967,458160000,N/A,2290800000,24000000,0,120000000,54.7941,8.0403,8.9745,61.4733,
300093.SZ,踢試產薛,2010-07-26,10.4874,10.4984,10.7896,10.449,10.7347,2949180,57079723.4,0.2472,2.3573,19.3544,12.2883,468960000,N/A,2344800000,24000000,0,120000000,56.0857,8.2298,9.186,62.9224,
300093.SZ,踢試產薛,2010-07-27,10.7347,10.7127,10.7127,10.5534,10.5589,1828665,35314119.8,-0.1758,-1.6377,19.3114,7.6194,461280000,N/A,2306400000,24000000,0,120000000,55.1672,8.0951,9.0356,61.892,
300093.SZ,踢試產薛,2010-07-28,10.5589,10.5369,10.7017,10.449,10.6577,2379317,45925816,0.0989,0.9365,19.3021,9.9138,465600000,N/A,2328000000,24000000,0,120000000,55.6839,8.1709,9.1202,62.4716,
300093.SZ,踢試產薛,2010-07-29,10.6577,10.6358,10.861,10.6083,10.7566,2737164,53397253.4,0.0989,0.9278,19.5082,11.4048,469920000,N/A,2349600000,24000000,0,120000000,56.2005,8.2467,9.2048,63.0512,
300093.SZ,踢試產薛,2010-07-30,10.7566,10.7017,10.7017,10.4655,10.5918,1606429,30967371.5,-0.1648,-1.5322,19.2771,6.6935,462720000,N/A,2313600000,24000000,0,120000000,55.3394,8.1203,9.0638,62.0852,
300093.SZ,踢試產薛,2010-08-02,10.5918,10.5479,10.7786,10.5369,10.7401,2050779,39975677,0.1483,1.4004,19.4929,8.5449,469200000,N/A,2346000000,24000000,0,120000000,56.1144,8.2341,9.1907,62.9546,
300093.SZ,踢試產薛,2010-08-03,10.7401,10.7731,10.9159,10.6358,10.6413,2442783,47929308.4,-0.0989,-0.9207,19.6208,10.1783,464880000,N/A,2324400000,24000000,0,120000000,55.5978,8.1582,9.1061,62.375,
300093.SZ,踢試產薛,2010-08-04,10.6413,10.6358,10.6687,10.3391,10.6687,2115142,40491080.2,0.0275,0.2581,19.1434,8.8131,466080000,N/A,2330400000,24000000,0,120000000,55.7413,8.1793,9.1296,62.536,
300093.SZ,踢試產薛,2010-08-05,10.6687,10.6577,10.9599,10.6028,10.85,3483760,68638811.9,0.1813,1.6993,19.7025,14.5157,474000000,N/A,2370000000,24000000,0,120000000,56.6885,8.3183,9.2847,63.5987,
300093.SZ,踢試產薛,2010-08-06,10.85,10.861,11.2016,10.7017,11.1302,4013482,80062672.1,0.2802,2.5823,19.9484,16.7228,486240000,N/A,2431200000,24000000,0,120000000,58.1523,8.5331,9.5245,65.241,
300093.SZ,踢試產薛,2010-08-09,11.1302,11.3994,12.2454,11.3884,12.2454,3843081,84339564.5,1.1152,10.0197,21.9458,16.0128,534960000,N/A,2674800000,24000000,0,120000000,63.979,9.3881,10.4788,71.7779,
300093.SZ,踢試產薛,2010-08-10,12.2454,12.8992,13.1079,12.3553,12.4597,9966644,230576207,0.2143,1.7497,23.1348,41.5277,544320000,N/A,2721600000,24000000,0,120000000,65.0985,9.5524,10.6622,73.0338,
300093.SZ,踢試產薛,2010-08-11,12.4597,12.3608,13.5694,12.3608,13.2398,9254877,221496358.4,0.7801,6.261,23.9329,38.562,578400000,N/A,2892000000,24000000,0,120000000,69.1743,10.1504,11.3297,77.6065,
300093.SZ,踢試產薛,2010-08-12,13.2398,13.009,13.1189,12.3718,12.6519,5878743,137194259.8,-0.5878,-4.4398,23.3373,24.4948,552720000,N/A,2763600000,24000000,0,120000000,66.1031,9.6998,10.8267,74.1609,
300093.SZ,踢試產薛,2010-08-13,12.6519,12.5421,13.031,12.2564,12.6135,4478204,103190079.6,-0.0385,-0.304,23.0427,18.6592,551040000,N/A,2755200000,24000000,0,120000000,65.9021,9.6703,10.7938,73.9355,
300093.SZ,踢試產薛,2010-08-16,12.6135,12.6135,13.1189,12.5366,12.8223,4772694,111995131,0.2088,1.6551,23.4658,19.8862,560160000,N/A,2800800000,24000000,0,120000000,66.9929,9.8303,10.9724,75.1591,
300093.SZ,踢試產薛,2010-08-17,12.8223,12.7453,13.4485,12.7344,13.3442,4260623,101919884.3,0.5219,4.0703,23.9214,17.7526,582960000,N/A,2914800000,24000000,0,120000000,69.7196,10.2305,11.419,78.2183,
300093.SZ,踢試產薛,2010-08-18,13.3442,13.2233,13.7122,12.7453,12.9376,4432418,107153261.8,-0.4065,-3.0465,24.1749,18.4684,565200000,N/A,2826000000,24000000,0,120000000,67.5956,9.9188,11.0712,75.8354,
300093.SZ,踢試產薛,2010-08-19,12.9376,13.02,13.3387,12.8662,12.9926,3504884,83248510.4,0.0549,0.4246,23.7521,14.6037,567600000,N/A,2838000000,24000000,0,120000000,67.8826,9.9609,11.1182,76.1574,
300093.SZ,踢試產薛,2010-08-20,12.9926,12.8717,12.8882,12.5091,12.5256,3109829,71759524.7,-0.467,-3.5941,23.0751,12.9576,547200000,N/A,2736000000,24000000,0,120000000,65.4429,9.6029,10.7186,73.4202,
300093.SZ,踢試產薛,2010-08-23,12.5256,12.5256,12.5256,12.5256,12.5256,N/A,N/A,0,0,N/A,N/A,547200000,N/A,2736000000,24000000,0,120000000,65.4429,9.6029,10.7186,73.4202,
300093.SZ,踢試產薛,2010-08-24,12.5256,12.7453,13.7782,12.7453,13.7782,2678590,65307967,1.2526,10,24.3815,11.1608,601920000,N/A,3009600000,24000000,0,120000000,71.9872,10.5632,11.7904,80.7622,
300093.SZ,踢試產薛,2010-08-25,13.7782,14.4264,14.7066,13.7342,13.7397,6756825,174373041.3,-0.0385,-0.2791,25.8069,28.1534,600240000,N/A,3001200000,24000000,0,120000000,71.7863,10.5337,11.7575,80.5368,
300093.SZ,踢試產薛,2010-08-26,13.7397,13.8056,13.9924,13.3936,13.7232,3409616,84593135.2,-0.0165,-0.12,24.8102,14.2067,599520000,N/A,2997600000,24000000,0,120000000,71.7002,10.5211,11.7434,80.4402,
300093.SZ,踢試產薛,2010-08-27,13.7232,13.5859,14.4649,13.5035,14.2231,4127516,105621782.8,0.4999,3.6429,25.5897,17.198,621360000,N/A,3106800000,24000000,0,120000000,74.3121,10.9043,12.1712,83.3706,
300093.SZ,踢試產薛,2010-08-30,14.2231,14.366,14.6407,13.9594,14.2781,3774851,98118214.5,0.0549,0.3862,25.9926,15.7285,623760000,N/A,3118800000,24000000,0,120000000,74.5992,10.9465,12.2182,83.6926,
300093.SZ,踢試產薛,2010-08-31,14.2781,14.1133,14.6132,14.0638,14.311,2954872,76986034,0.033,0.2309,26.0539,12.312,625200000,N/A,3126000000,24000000,0,120000000,74.7714,10.9717,12.2464,83.8858,
300093.SZ,踢試產薛,2010-09-01,14.311,14.2836,14.3495,13.1793,13.4101,4797169,119309847.2,-0.901,-6.2956,24.8709,19.9882,585840000,N/A,2929200000,24000000,0,120000000,70.0641,10.281,11.4755,78.6047,
300093.SZ,踢試產薛,2010-09-02,13.4101,13.5309,13.7067,13.2398,13.6078,2649483,65213143.7,0.1978,1.4748,24.6135,11.0395,594480000,N/A,2972400000,24000000,0,120000000,71.0974,10.4326,11.6447,79.764,
300093.SZ,踢試產薛,2010-09-03,13.6078,13.7342,13.9704,13.3057,13.7617,2763631,68733044.7,0.1538,1.1304,24.8706,11.5151,601200000,N/A,3006000000,24000000,0,120000000,71.9011,10.5505,11.7763,80.6656,
300093.SZ,踢試產薛,2010-09-06,13.7617,13.6793,13.7012,12.8387,12.8552,3418815,81363345.9,-0.9065,-6.5868,23.7987,14.2451,561600000,N/A,2808000000,24000000,0,120000000,67.1651,9.8556,11.0006,75.3523,
300093.SZ,踢試產薛,2010-09-07,12.8552,12.8277,13.075,12.7344,12.9706,1314248,31007029.8,0.1154,0.8974,23.593,5.476,566640000,N/A,2833200000,24000000,0,120000000,67.7678,9.9441,11.0994,76.0286,
300093.SZ,踢試產薛,2010-09-08,12.9706,12.8607,13.3057,12.8113,13.2343,1943060,46474327.1,0.2637,2.033,23.9181,8.0961,578160000,N/A,2890800000,24000000,0,120000000,69.1456,10.1462,11.325,77.5743,
300093.SZ,踢試產薛,2010-09-09,13.2343,13.2288,13.3716,12.8003,12.9651,1985698,47234897,-0.2692,-2.034,23.7876,8.2737,566400000,N/A,2832000000,24000000,0,120000000,67.7391,9.9398,11.0947,75.9964,
300093.SZ,踢試產薛,2010-09-10,12.9651,12.8662,13.1299,12.6904,13.0805,1308580,30912565.7,0.1154,0.8898,23.623,5.4524,571440000,N/A,2857200000,24000000,0,120000000,68.3419,10.0283,11.1934,76.6726,
300093.SZ,踢試產薛,2010-09-13,13.0805,13.0475,13.3936,12.9651,13.3222,2007092,48322169.8,0.2417,1.848,24.0757,8.3629,582000000,N/A,2910000000,24000000,0,120000000,69.6048,10.2136,11.4002,78.0895,
300093.SZ,踢試產薛,2010-09-14,13.3222,13.3222,13.932,13.2013,13.5749,2690218,66492134.8,0.2527,1.8969,24.7163,11.2092,593040000,N/A,2965200000,24000000,0,120000000,70.9252,10.4073,11.6165,79.5708,
300093.SZ,踢試產薛,2010-09-15,13.5749,13.454,13.4705,12.8003,12.8003,2368566,56437958.2,-0.7746,-5.7062,23.8279,9.869,559200000,N/A,2796000000,24000000,0,120000000,66.878,9.8135,10.9536,75.0303,
300093.SZ,踢試產薛,2010-09-16,12.8003,12.6904,12.8552,12.196,12.3058,1819659,41179801.8,-0.4944,-3.8627,22.6305,7.5819,537600000,N/A,2688000000,24000000,0,120000000,64.2948,9.4344,10.5305,72.1321,
300093.SZ,踢試產薛,2010-09-17,12.3058,12.3333,12.5036,12.0861,12.152,1039449,23133509.5,-0.1538,-1.25,22.2556,4.331,530880000,N/A,2654400000,24000000,0,120000000,63.4911,9.3165,10.3989,71.2305,
300093.SZ,踢試產薛,2010-09-20,12.152,12.0861,12.207,11.6246,11.696,1183162,25584034.8,-0.456,-3.7523,21.6234,4.9298,510960000,N/A,2554800000,24000000,0,120000000,61.1087,8.9669,10.0087,68.5577,
300093.SZ,踢試產薛,2010-09-21,11.696,11.696,11.8389,11.5477,11.6301,731634,15550420.3,-0.0659,-0.5636,21.2544,3.0485,508080000,N/A,2540400000,24000000,0,120000000,60.7643,8.9164,9.9523,68.1713,
300093.SZ,踢試產薛,2010-09-27,11.6301,11.6301,11.9488,11.5972,11.9488,985395,21180555.9,0.3186,2.7397,21.4945,4.1058,522000000,N/A,2610000000,24000000,0,120000000,62.4291,9.1607,10.225,70.039,
300093.SZ,踢試產薛,2010-09-28,11.9488,11.9213,11.9378,11.3719,11.4269,1327422,28043513.5,-0.5219,-4.3678,21.1263,5.531,499195840,N/A,2496000000,23999800,0,120000000,59.7023,8.7605,9.7783,66.9799,
300093.SZ,踢試產薛,2010-09-29,11.4269,11.4543,11.5532,11.1577,11.3554,1034336,21378358.5,-0.0714,-0.625,20.6687,4.3098,496075866,N/A,2480400000,23999800,0,120000000,59.3291,8.7058,9.7172,66.5612,
300093.SZ,踢試產薛,2010-09-30,11.3554,11.2346,11.6741,11.2346,11.5697,806500,16940928,0.2143,1.8868,21.0055,3.3604,505435788,N/A,2527200000,23999800,0,120000000,60.4486,8.87,9.9006,67.8171,
300093.SZ,踢試產薛,2010-10-08,11.5697,11.5807,11.8938,11.3719,11.8004,3127662,66789842,0.2307,1.9943,21.3546,10.4256,644395704,N/A,2577600000,29999800,0,120000000,61.6541,9.0469,10.098,69.1696,
300093.SZ,踢試產薛,2010-10-11,11.8004,11.7839,11.8004,11.4818,11.6246,2708327,57228334.6,-0.1758,-1.4898,21.1305,9.0278,634795768,N/A,2539200000,29999800,0,120000000,60.7356,8.9122,9.9476,68.1391,
300093.SZ,踢試產薛,2010-10-12,11.6246,11.6466,12.174,11.6356,11.8609,2698172,58462506.1,0.2362,2.0321,21.6674,8.994,647695682,N/A,2590800000,29999800,0,120000000,61.9698,9.0933,10.1497,69.5238,
300093.SZ,踢試產薛,2010-10-13,11.8609,11.7839,11.9488,11.4818,11.8114,2122369,45108856.3,-0.0494,-0.4169,21.254,7.0746,644995700,N/A,2580000000,29999800,0,120000000,61.7115,9.0554,10.1074,69.234,
300093.SZ,踢試產薛,2010-10-14,11.8114,11.8059,11.9707,11.4378,11.4983,1964877,41917328.9,-0.3131,-2.6512,21.3333,6.5496,627895814,N/A,2511600000,29999800,0,120000000,60.0754,8.8153,9.8395,67.3985,
300093.SZ,踢試產薛,2010-10-15,11.4983,11.2785,11.6246,11.1357,11.2016,1954435,40314788.7,-0.2967,-2.58,20.6273,6.5148,611695922,N/A,2446800000,29999800,0,120000000,58.5255,8.5879,9.5856,65.6596,
300093.SZ,踢試產薛,2010-10-18,11.2016,11.0423,11.0423,10.6028,10.872,2042316,40077176.9,-0.3296,-2.9426,19.6234,6.8078,593696042,N/A,2374800000,29999800,0,120000000,56.8033,8.3351,9.3035,63.7275,
300093.SZ,踢試產薛,2010-10-19,10.872,10.9599,11.8554,10.9269,11.6301,3039980,63684752.8,0.7581,6.9732,20.9491,10.1333,635095766,N/A,2540400000,29999800,0,120000000,60.7643,8.9164,9.9523,68.1713,
300093.SZ,踢試產薛,2010-10-20,11.6301,11.3829,12.0312,11.3829,11.8004,3168502,67958444.3,0.1703,1.4643,21.4481,10.5617,644395704,N/A,2577600000,29999800,0,120000000,61.6541,9.0469,10.098,69.1696,
300093.SZ,踢試產薛,2010-10-21,11.8004,11.8059,12.2839,11.6741,12.2234,2823489,61778775.8,0.423,3.5847,21.8803,9.4117,667495550,N/A,2670000000,29999800,0,120000000,63.8642,9.3712,10.46,71.6491,
300093.SZ,踢試產薛,2010-10-22,12.2234,12.1795,12.575,12.1026,12.4267,2689467,60775744.1,0.2033,1.6629,22.5977,8.9649,678595476,N/A,2714400000,29999800,0,120000000,64.9262,9.5271,10.634,72.8406,
300093.SZ,踢試產薛,2010-10-25,12.4267,12.4267,12.4267,12.4267,12.4267,N/A,N/A,0,0,N/A,N/A,678595476,N/A,2714400000,29999800,0,120000000,64.9262,9.5271,10.634,72.8406,
300093.SZ,踢試產薛,2010-10-26,12.4267,12.7344,13.4485,12.7234,12.7344,3593978,84828052.9,0.3076,2.4757,23.6028,11.98,695395364,N/A,2781600000,29999800,0,120000000,66.5336,9.7629,10.8972,74.6439,
300093.SZ,踢試產薛,2010-10-27,12.7344,12.7179,13.2892,12.6465,13.1189,2958465,70115558.1,0.3846,3.0198,23.7,9.8616,716395224,N/A,2865600000,29999800,0,120000000,68.5428,10.0578,11.2263,76.898,
300093.SZ,踢試產薛,2010-10-28,13.1189,12.8827,13.4485,12.7508,13.3332,3798067,90644714.4,0.2143,1.6332,23.866,12.6603,728095146,N/A,2912400000,29999800,0,120000000,69.6622,10.222,11.4096,78.1539,
300093.SZ,踢試產薛,2010-10-29,13.3332,13.3112,13.8221,13.2343,13.6463,3536423,87503110,0.3131,2.3486,24.7434,11.7882,745195032,N/A,2980800000,29999800,0,120000000,71.2983,10.4621,11.6776,79.9894,
300093.SZ,踢試產薛,2010-11-01,13.6463,13.5419,14.2836,13.5419,14.1188,2962385,75999543.3,0.4725,3.4622,25.6549,9.8747,770994860,N/A,3084000000,29999800,0,120000000,73.7668,10.8243,12.0819,82.7588,
300093.SZ,踢試產薛,2010-11-02,14.1188,14.1078,14.1078,13.4046,13.4266,2976231,74118298.1,-0.6922,-4.9027,24.9034,9.9208,733195112,N/A,2932800000,29999800,0,120000000,70.1502,10.2936,11.4896,78.7013,
300093.SZ,踢試產薛,2010-11-03,13.4266,12.8552,13.3771,12.8552,12.8772,1987558,47344887.7,-0.5494,-4.0917,23.8206,6.6252,703195312,N/A,2812800000,29999800,0,120000000,67.2799,9.8724,11.0194,75.4811,
300093.SZ,踢試產薛,2010-11-04,12.8772,12.9102,13.3442,12.8992,13.1848,1420080,33866218.8,0.3076,2.3891,23.8481,4.7336,719995200,N/A,2880000000,29999800,0,120000000,68.8873,10.1083,11.2827,77.2844,
300093.SZ,踢試產薛,2010-11-05,13.1848,13.2672,13.8276,13.2672,13.8001,2121564,52652959.8,0.6153,4.6667,24.818,7.0719,753594976,N/A,3014400000,29999800,0,120000000,72.102,10.58,11.8092,80.8911,
300093.SZ,踢試產薛,2010-11-08,13.8001,13.8825,14.0089,13.5694,13.8166,1420661,35598751,0.0165,0.1194,25.0579,4.7356,754494970,N/A,3018000000,29999800,0,120000000,72.1881,10.5927,11.8233,80.9877,
300093.SZ,踢試產薛,2010-11-09,13.8166,13.7672,13.8166,13.3881,13.8001,2999378,74474857.1,-0.0165,-0.1193,24.8301,9.998,753594976,N/A,3014400000,29999800,0,120000000,72.102,10.58,11.8092,80.8911,
300093.SZ,踢試產薛,2010-11-10,13.8001,13.6793,13.9869,13.5145,13.7562,1744897,43635475.9,-0.0439,-0.3185,25.0075,5.8164,751194992,N/A,3004800000,29999800,0,120000000,71.8724,10.5463,11.7716,80.6334,
300093.SZ,踢試產薛,2010-11-11,13.7562,13.6628,13.8715,13.4101,13.6243,2349962,58178527,-0.1318,-0.9585,24.7572,7.8333,743995040,N/A,2976000000,29999800,0,120000000,71.1835,10.4453,11.6588,79.8606,
300093.SZ,踢試產薛,2010-11-12,13.6243,13.4815,13.5694,12.3058,12.3058,2788160,65121706.2,-1.3185,-9.6774,23.3565,9.2939,671995520,N/A,2688000000,29999800,0,120000000,64.2948,9.4344,10.5305,72.1321,
300093.SZ,踢試產薛,2010-11-15,12.3058,12.4542,12.9376,12.3333,12.9376,1604250,36852275.5,0.6318,5.1339,22.9717,5.3475,706495290,N/A,2826000000,29999800,0,120000000,67.5956,9.9188,11.0712,75.8354,
300093.SZ,踢試產薛,2010-11-16,12.9376,12.9266,13.7836,12.5805,12.9321,4382543,105673630.4,-0.0055,-0.0425,24.1124,14.6086,706195292,N/A,2824800000,29999800,0,120000000,67.5669,9.9146,11.0665,75.8032,
300093.SZ,踢試產薛,2010-11-17,12.9321,12.6355,12.8442,12.0202,12.152,2083733,47193920.6,-0.7801,-6.0323,22.6487,6.9458,663595576,N/A,2654400000,29999800,0,120000000,63.4911,9.3165,10.3989,71.2305,
300093.SZ,踢試產薛,2010-11-18,12.152,12.141,12.4432,12.141,12.2509,1369588,30546282.7,0.0989,0.8137,22.3033,4.5653,668995540,N/A,2676000000,29999800,0,120000000,64.0077,9.3923,10.4835,71.8101,
300093.SZ,踢試產薛,2010-11-19,12.2509,12.3883,13.2398,12.2729,13.1958,3280918,75960284.3,0.9449,7.713,23.1521,10.9365,720595196,N/A,2882400000,29999800,0,120000000,68.9447,10.1167,11.2921,77.3489,
300093.SZ,踢試產薛,2010-11-22,13.1958,13.5145,13.6408,13.1409,13.3167,2960623,72445567.1,0.1209,0.9159,24.4697,9.8688,727195152,N/A,2908800000,29999800,0,120000000,69.5761,10.2094,11.3955,78.0573,
300093.SZ,踢試產薛,2010-11-23,13.3167,13.2123,13.7342,12.9651,13.6793,2204815,53619145,0.3626,2.7228,24.3191,7.3494,746995020,N/A,2988000000,29999800,0,120000000,71.4705,10.4874,11.7058,80.1826,
300093.SZ,踢試產薛,2010-11-24,13.6793,13.6518,14.2451,13.5749,14.0913,2950307,75369153.1,0.412,3.012,25.5462,9.8344,769494870,N/A,3078000000,29999800,0,120000000,73.6233,10.8033,12.0584,82.5978,
300093.SZ,踢試產薛,2010-11-25,14.0913,14.0913,14.2781,13.6957,13.6957,2367343,60185649.6,-0.3955,-2.807,25.4233,7.8912,747895014,N/A,2991600000,29999800,0,120000000,71.5566,10.5,11.7199,80.2792,
300093.SZ,踢試產薛,2010-11-26,13.6957,13.7012,13.9979,13.2947,13.6628,1671263,41597266.3,-0.033,-0.2407,24.8897,5.5709,746095026,N/A,2984400000,29999800,0,120000000,71.3844,10.4747,11.6917,80.086,
300093.SZ,踢試產薛,2010-11-29,13.6628,13.5969,14.2067,13.3771,13.9594,1901843,47921976.8,0.2967,2.1713,25.1977,6.3395,762294918,N/A,3049200000,29999800,0,120000000,72.9344,10.7022,11.9456,81.8249,
300093.SZ,踢試產薛,2010-11-30,13.9594,14.0089,14.0089,13.075,13.487,2124358,51956933.9,-0.4725,-3.3845,24.4577,7.0812,736495090,N/A,2946000000,29999800,0,120000000,70.4659,10.34,11.5413,79.0555,
300093.SZ,踢試產薛,2010-12-01,13.487,13.2947,13.5914,13.2837,13.443,709949,17390721.6,-0.0439,-0.3259,24.4957,2.3665,734095106,N/A,2936400000,29999800,0,120000000,70.2363,10.3063,11.5037,78.7979,
300093.SZ,踢試產薛,2010-12-02,13.443,13.6078,13.6628,13.3881,13.443,1042621,25642509.2,0,0,24.5943,3.4754,734095106,N/A,2936400000,29999800,0,120000000,70.2363,10.3063,11.5037,78.7979,
300093.SZ,踢試產薛,2010-12-03,13.443,13.6903,14.5583,13.6903,13.9594,3565316,91405314.1,0.5164,3.8414,25.6374,11.8845,762294918,N/A,3049200000,29999800,0,120000000,72.9344,10.7022,11.9456,81.8249,
300093.SZ,踢試產薛,2010-12-06,13.9594,13.9594,14.1627,13.3496,13.5749,1742007,43525536.7,-0.3846,-2.7548,24.9859,5.8067,741295058,N/A,2965200000,29999800,0,120000000,70.9252,10.4073,11.6165,79.5708,
300093.SZ,踢試產薛,2010-12-07,13.5749,13.4101,14.9318,13.4101,14.9318,3604360,94161072.1,1.3569,9.996,26.1242,12.0146,815394564,N/A,3261600000,29999800,0,120000000,78.0148,11.4477,12.7777,87.5246,
300093.SZ,踢試產薛,2010-12-08,14.9318,14.8329,14.9318,14.3275,14.4539,2936418,78521279.3,-0.478,-3.2009,26.7405,9.7881,789294738,N/A,3157200000,29999800,0,120000000,75.5177,11.0812,12.3687,84.7231,
300093.SZ,踢試產薛,2010-12-09,14.4539,14.3825,15.8987,14.3275,15.0197,4601556,126888346,0.5658,3.9149,27.5751,15.3386,820194532,N/A,3280800000,29999800,0,120000000,78.4741,11.515,12.8529,88.0399,
300093.SZ,踢試產薛,2010-12-10,15.0197,14.7286,16.4756,14.6187,15.9866,4410322,127251431.7,0.9669,6.4375,28.8531,14.7012,872994180,N/A,3492000000,29999800,0,120000000,83.5258,12.2563,13.6803,93.7074,
300093.SZ,踢試產薛,2010-12-13,15.9866,16.0086,17.1513,15.9976,16.8546,3898960,117410099.3,0.868,5.4296,30.1132,12.9966,920393864,N/A,3681600000,29999800,0,120000000,88.0609,12.9218,14.4231,98.7953,
300093.SZ,踢試產薛,2010-12-14,16.8546,16.7008,16.97,16.4316,16.8711,2838615,86328712.8,0.0165,0.0978,30.4123,9.4621,921293858,N/A,3685200000,29999800,0,120000000,88.147,12.9344,14.4372,98.8919,
300093.SZ,踢試產薛,2010-12-15,16.8711,16.9205,16.9205,16.069,16.3162,2555368,76764847.6,-0.5549,-3.2888,30.0406,8.518,890994060,N/A,3564000000,29999800,0,120000000,85.248,12.509,13.9624,95.6395,
300093.SZ,踢試產薛,2010-12-16,16.3162,16.2064,17.7336,16.1624,17.6567,3689415,114613920.2,1.3405,8.2155,31.0656,12.2981,964193572,N/A,3856800000,29999800,0,120000000,92.2515,13.5367,15.1094,103.4968,
300093.SZ,踢試產薛,2010-12-17,17.6567,17.5798,18.3489,17.3655,17.5248,3100758,100740024.1,-0.1318,-0.7467,32.4888,10.3359,956993620,N/A,3828000000,29999800,0,120000000,91.5626,13.4356,14.9966,102.7239,
300093.SZ,踢試產薛,2010-12-20,17.5248,17.6567,18.5961,17.0469,18.4588,3894209,124771465.8,0.9339,5.3292,32.0403,12.9808,1007993280,N/A,4032000000,29999800,0,120000000,96.4422,14.1516,15.7958,108.1982,
300093.SZ,踢試產薛,2010-12-21,18.4588,18.283,19.552,18.0742,18.8873,3229966,110934225.4,0.4285,2.3214,34.3453,10.7666,1031393124,N/A,4125600000,29999800,0,120000000,98.681,14.4802,16.1625,110.71,
300093.SZ,踢試產薛,2010-12-22,18.8873,18.5686,19.5575,18.5686,18.9367,1764242,61266740.9,0.0494,0.2618,34.7269,5.8808,1034093106,N/A,4136400000,29999800,0,120000000,98.9393,14.5181,16.2048,110.9998,
300093.SZ,踢試產薛,2010-12-23,18.9367,18.7225,19.1675,17.7995,17.827,2070212,68816923.4,-1.1097,-5.8602,33.2415,6.9008,973493510,N/A,3894000000,29999800,0,120000000,93.1413,13.6673,15.2552,104.495,
