代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
002582.SZ,好想你,2011-05-20,N/A,24.3886,25.184,22.7002,23.7152,11413911,555999563.5,N/A,N/A,48.7124,76.7064,723168000,N/A,3586680000,14880000,0,73800000,38.1045,12.8565,5.4587,97.4485,
002582.SZ,好想你,2011-05-23,23.7152,23.3638,24.1446,22.788,23.398,5635613,272343374.8,-0.3172,-1.3374,48.3254,37.8737,713496000,N/A,3538710000,14880000,0,73800000,37.5948,12.6845,5.3857,96.1452,
002582.SZ,好想你,2011-05-24,23.398,23.4712,25.7402,23.4712,25.2523,4866543,246542605.4,1.8543,7.9249,50.6607,32.7053,770040000,N/A,3819150000,14880000,0,73800000,40.5742,13.6898,5.8125,103.7646,
002582.SZ,好想你,2011-05-25,25.2523,24.9351,25.9549,24.6569,24.7448,3985939,206806051.6,-0.5075,-2.0097,51.8839,26.7872,754564800,N/A,3742398000,14880000,0,73800000,39.7588,13.4147,5.6957,101.6793,
002582.SZ,好想你,2011-05-26,24.7448,25.2279,26.4478,24.8912,25.7061,2948377,154989321.2,0.9613,3.8848,52.5677,19.8144,783878400,N/A,3887784000,14880000,0,73800000,41.3034,13.9358,5.917,105.6293,
002582.SZ,好想你,2011-05-27,25.7061,25.2767,26.4966,24.3983,25.7158,2256319,118365008.9,0.0098,0.038,52.4593,15.1634,784176000,N/A,3889260000,14880000,0,73800000,41.319,13.9411,5.9192,105.6694,
002582.SZ,好想你,2011-05-30,25.7158,25.3255,27.5018,24.9839,26.1306,2331488,126510668.4,0.4148,1.6129,54.2618,15.6686,796824000,N/A,3951990000,14880000,0,73800000,41.9855,14.1659,6.0147,107.3738,
002582.SZ,好想你,2011-05-31,26.1306,26.1648,27.4725,25.8622,27.2871,2096523,114924576.3,1.1565,4.4258,54.8167,14.0895,832089600,N/A,4126896000,14880000,0,73800000,43.8436,14.7929,6.2809,112.1259,
002582.SZ,好想你,2011-06-01,27.2871,27.3115,30.0148,26.9845,30.0148,2515460,148016601.3,2.7277,9.9964,58.8428,16.905,915268800,N/A,4539438000,14880000,0,73800000,48.2264,16.2717,6.9088,123.3345,
002582.SZ,好想你,2011-06-02,30.0148,29.766,30.6833,28.2337,29.317,2224595,134150139.3,-0.6978,-2.3248,60.3032,14.9502,893990400,N/A,4433904000,14880000,0,73800000,47.1053,15.8934,6.7481,120.4672,
002582.SZ,好想你,2011-06-03,29.317,29.073,29.6049,28.546,28.9413,1387553,82745508.7,-0.3757,-1.2816,59.6341,9.325,882532800,N/A,4377078000,14880000,0,73800000,46.5016,15.6897,6.6617,118.9232,
002582.SZ,好想你,2011-06-07,28.9413,28.79,29.1804,28.0971,28.546,1638374,95869390.2,-0.3953,-1.3657,58.515,11.0106,870480000,N/A,4317300000,14880000,0,73800000,45.8665,15.4754,6.5707,117.2991,
002582.SZ,好想你,2011-06-08,28.546,28.3069,28.79,28.1118,28.6046,1412105,82535861.9,0.0586,0.2051,58.4488,9.49,872265600,N/A,4326156000,14880000,0,73800000,45.9606,15.5071,6.5842,117.5397,
002582.SZ,好想你,2011-06-09,28.6046,28.4875,28.4875,26.2526,26.3502,3285527,180351438.3,-2.2544,-7.8813,54.8927,22.0802,803520000,N/A,3985200000,14880000,0,73800000,42.3383,14.285,6.0652,108.2761,
002582.SZ,好想你,2011-06-10,26.3502,26.1062,26.5307,25.667,26.3014,1250613,66919816.3,-0.0488,-0.1852,53.5096,8.4047,802032000,N/A,3977820000,14880000,0,73800000,42.2599,14.2585,6.054,108.0756,
002582.SZ,好想你,2011-06-13,26.3014,25.8622,26.7113,25.4377,26.521,803403,43224981.1,0.2196,0.8349,53.8024,5.3992,808728000,N/A,4011030000,14880000,0,73800000,42.6127,14.3776,6.1046,108.9779,
002582.SZ,好想你,2011-06-14,26.521,26.277,27.1553,26.2136,26.887,932444,51305225.2,0.366,1.3799,55.0223,6.2664,819888000,N/A,4066380000,14880000,0,73800000,43.2007,14.576,6.1888,110.4817,
002582.SZ,好想你,2011-06-15,26.887,26.6674,26.926,26.2526,26.3502,1073530,58369836.6,-0.5368,-1.9964,54.3719,7.2146,803520000,N/A,3985200000,14880000,0,73800000,42.3383,14.285,6.0652,108.2761,
002582.SZ,好想你,2011-06-16,26.3502,25.9696,26.8235,25.7061,25.8525,812595,43537640.6,-0.4977,-1.8889,53.5785,5.461,788342400,N/A,3909924000,14880000,0,73800000,41.5386,14.0152,5.9507,106.2309,
002582.SZ,好想你,2011-06-17,25.8525,25.667,26.0574,24.8863,24.8912,1621955,83900087.1,-0.9613,-3.7184,51.7278,10.9002,759028800,N/A,3764538000,14880000,0,73800000,39.994,13.494,5.7294,102.2808,
002582.SZ,好想你,2011-06-20,24.8912,24.8912,24.9839,24.4032,24.4862,419830,21136725.8,-0.405,-1.6271,50.3459,2.8214,746678400,N/A,3703284000,14880000,0,73800000,39.3432,13.2745,5.6362,100.6166,
002582.SZ,好想你,2011-06-21,24.4862,24.4471,24.7838,23.9689,24.5203,891800,44689442.8,0.0342,0.1395,50.1115,5.9933,747720000,N/A,3708450000,14880000,0,73800000,39.3981,13.293,5.644,100.7569,
002582.SZ,好想你,2011-06-22,24.5203,24.6423,24.7887,24.2471,24.4325,392066,19678322.1,-0.0878,-0.3582,50.1914,2.6349,745041600,N/A,3695166000,14880000,0,73800000,39.257,13.2454,5.6238,100.396,
002582.SZ,好想你,2011-06-23,24.4325,24.4325,26.8772,23.8128,25.8573,1108164,57987363.3,1.4249,5.8318,52.3274,7.4473,788491200,N/A,3910662000,14880000,0,73800000,41.5464,14.0178,5.9518,106.2509,
002582.SZ,好想你,2011-06-24,25.8573,25.4767,26.3502,25.384,25.9598,646655,34435503.5,0.1025,0.3963,53.2517,4.3458,791616000,N/A,3926160000,14880000,0,73800000,41.7111,14.0734,5.9754,106.672,
002582.SZ,好想你,2011-06-27,25.9598,25.7841,26.3014,25.3938,25.7402,822933,43676705.9,-0.2196,-0.8459,53.0744,5.5305,784920000,N/A,3892950000,14880000,0,73800000,41.3582,13.9543,5.9248,105.7697,
