╢ЗбК,╪РЁф,хуфз,г╟йуел╪ш(т╙),©╙ел╪ш(т╙),вН╦ъ╪ш(т╙),вН╣м╪ш(т╙),йуел╪ш(т╙),Ёи╫╩а©(╧и),Ёи╫╩╫П╤Н(т╙),уг╣Ь(т╙),уг╣Ь╥Ы(%),╬Ы╪ш(т╙),╩╩йжбй(%),A╧иаВм╗йпж╣(т╙),B╧иаВм╗йпж╣(т╙),вэйпж╣(т╙),A╧иаВм╗╧и╠╬(╧и),B╧иаВм╗╧и╠╬(╧и),вэ╧и╠╬(╧и),йпс╞бй,йп╬╩бй,йпоЗбй,йпожбй,
300061.SZ,©╣дмль,2010-04-09,7.6395,7.6225,7.7565,7.5567,7.7565,1238319,39108180.8,0.117,1.5311,31.5817,10.3193,381960000,N/A,1909800000,12000000,0,60000000,89.2589,19.0004,11.3601,165.8081,
300061.SZ,©╣дмль,2010-04-12,7.7565,7.8467,7.8881,7.7029,7.7979,1496767,47872409.2,0.0414,0.5341,31.9839,12.4731,384000000,N/A,1920000000,12000000,0,60000000,89.7356,19.1019,11.4208,166.6937,
300061.SZ,©╣дмль,2010-04-13,7.7979,7.7638,7.7638,7.0791,7.2375,1791926,54556024,-0.5605,-7.1875,30.4455,14.9327,356400000,N/A,1782000000,12000000,0,60000000,83.2859,17.7289,10.5999,154.7126,
300061.SZ,©╣дмль,2010-04-14,7.2375,7.2448,7.4568,7.2399,7.3983,1102608,33214669.1,0.1608,2.2222,30.1237,9.1884,364320000,N/A,1821600000,12000000,0,60000000,85.1366,18.1229,10.8355,158.1506,
300061.SZ,©╣дмль,2010-04-15,7.3983,7.4056,7.5031,6.9962,7.1863,1509520,44880930.9,-0.212,-2.8656,29.7319,12.5793,353880000,N/A,1769400000,12000000,0,60000000,82.697,17.6036,10.525,153.6187,
300061.SZ,©╣дмль,2010-04-16,7.1863,7.0791,7.2935,7.0133,7.196,494135,14609311.6,0.0097,0.1356,29.5654,4.1178,354360000,N/A,1771800000,12000000,0,60000000,82.8091,17.6274,10.5392,153.827,
300061.SZ,©╣дмль,2010-04-19,7.196,7.0425,7.2862,6.9572,6.9572,754296,22000605,-0.2388,-3.3187,29.1671,6.2858,342600000,N/A,1713000000,12000000,0,60000000,80.061,17.0424,10.1895,148.722,
300061.SZ,©╣дмль,2010-04-20,6.9572,6.9596,7.0279,6.6526,6.8622,729354,20255071.4,-0.095,-1.366,27.7712,6.078,337920000,N/A,1689600000,12000000,0,60000000,78.9673,16.8096,10.0503,146.6904,
300061.SZ,©╣дмль,2010-04-21,6.8622,6.8695,7.0449,6.8232,6.9865,684984,19571128.8,0.1243,1.8111,28.5717,5.7082,344040000,N/A,1720200000,12000000,0,60000000,80.3975,17.1141,10.2323,149.3471,
300061.SZ,©╣дмль,2010-04-22,6.9865,6.9694,7.2033,6.9207,7.1034,920465,26758225.2,0.117,1.6742,29.0703,7.6705,349800000,N/A,1749000000,12000000,0,60000000,81.7435,17.4006,10.4036,151.8475,
300061.SZ,©╣дмль,2010-04-23,7.1034,7.0717,7.2082,6.9889,7.1107,737586,21533236.2,0.0073,0.1029,29.1942,6.1465,350160000,N/A,1750800000,12000000,0,60000000,81.8276,17.4185,10.4143,152.0038,
300061.SZ,©╣дмль,2010-04-26,7.1107,7.14,7.14,7.0084,7.0133,399606,11595524.8,-0.0975,-1.3708,29.0174,3.33,345360000,N/A,1726800000,12000000,0,60000000,80.706,17.1797,10.2716,149.9201,
300061.SZ,©╣дмль,2010-04-27,7.0133,6.945,6.945,6.4625,6.5624,563635,15360434.7,-0.4508,-6.4281,27.2525,4.697,323160000,N/A,1615800000,12000000,0,60000000,75.5181,16.0754,9.6113,140.2832,
300061.SZ,©╣дмль,2010-04-28,6.5624,6.482,6.6063,6.3358,6.4089,399872,10570432.8,-0.1535,-2.3394,26.4345,3.3323,315600000,N/A,1578000000,12000000,0,60000000,73.7514,15.6993,9.3864,137.0014,
300061.SZ,©╣дмль,2010-04-29,6.4089,6.4138,6.5137,6.3358,6.3358,356139,9409731.2,-0.0731,-1.1407,26.4215,2.9678,312000000,N/A,1560000000,12000000,0,60000000,72.9102,15.5203,9.2794,135.4386,
300061.SZ,©╣дмль,2010-04-30,6.3358,6.348,6.4479,5.9947,6.0775,564627,14231491.9,-0.2583,-4.0769,25.2051,4.7052,299280000,N/A,1496400000,12000000,0,60000000,69.9377,14.8875,8.9011,129.9169,
300061.SZ,©╣дмль,2010-05-04,6.0775,5.8679,6.1165,5.8679,6.0434,264831,6560382.5,-0.0341,-0.5613,24.772,2.2069,297600000,N/A,1488000000,12000000,0,60000000,69.5451,14.8039,8.8511,129.1876,
300061.SZ,©╣дмль,2010-05-05,6.0434,5.8826,6.3797,5.8679,6.3285,525547,13340792.7,0.2851,4.7177,25.3846,4.3796,311640000,N/A,1558200000,12000000,0,60000000,72.826,15.5024,9.2687,135.2823,
300061.SZ,©╣дмль,2010-05-06,6.3285,6.3261,6.3285,6.0068,6.0215,400588,10146649.7,-0.307,-4.8518,25.3294,3.3382,296520000,N/A,1482600000,12000000,0,60000000,69.2927,14.7502,8.819,128.7188,
300061.SZ,©╣дмль,2010-05-07,6.0215,5.9337,6.0873,5.8484,5.9727,282536,6929364.2,-0.0487,-0.8094,24.5256,2.3545,294120000,N/A,1470600000,12000000,0,60000000,68.7319,14.6308,8.7476,127.6769,
300061.SZ,©╣дмль,2010-05-10,5.9727,5.9727,6.0678,5.6974,5.8728,469430,11314773.6,-0.0999,-1.6728,24.1032,3.9119,289200000,N/A,1446000000,12000000,0,60000000,67.5821,14.3861,8.6013,125.5412,
300061.SZ,©╣дмль,2010-05-11,5.8728,5.9484,6.0142,5.6486,5.6559,497492,11919391,-0.2169,-3.6929,23.959,4.1458,278520000,N/A,1392600000,12000000,0,60000000,65.0864,13.8548,8.2836,120.905,
300061.SZ,©╣дмль,2010-05-12,5.6559,5.5317,5.6462,5.3684,5.4512,456545,10268617.3,-0.2047,-3.6191,22.492,3.8045,268440000,N/A,1342200000,12000000,0,60000000,62.7308,13.3534,7.9838,116.5293,
300061.SZ,©╣дмль,2010-05-13,5.4512,5.4732,5.5268,5.21,5.4585,477200,10529970.2,0.0073,0.1341,22.0662,3.9767,268800000,N/A,1344000000,12000000,0,60000000,62.8149,13.3713,7.9945,116.6856,
300061.SZ,©╣дмль,2010-05-14,5.4585,5.4098,5.5317,5.3148,5.5219,342484,7652667,0.0634,1.1607,22.3446,2.854,271920000,N/A,1359600000,12000000,0,60000000,63.544,13.5265,8.0873,118.04,
300061.SZ,©╣дмль,2010-05-17,5.5219,5.4585,5.4585,5.0272,5.0272,292164,6336317,-0.4947,-8.9585,21.6875,2.4347,247560000,N/A,1237800000,12000000,0,60000000,57.8514,12.3147,7.3628,107.4653,
300061.SZ,©╣дмль,2010-05-18,5.0272,4.9907,5.0687,4.8128,5.0102,513712,10369044.8,-0.0171,-0.3393,20.1845,4.2809,246720000,N/A,1233600000,12000000,0,60000000,57.6551,12.2729,7.3378,107.1007,
300061.SZ,©╣дмль,2010-05-19,5.0102,4.9127,5.1637,4.881,5.0687,449806,9308582,0.0585,1.1673,20.6947,3.7484,249600000,N/A,1248000000,12000000,0,60000000,58.3281,12.4162,7.4235,108.3509,
300061.SZ,©╣дмль,2010-05-20,5.0687,5.0077,5.1076,4.9054,4.959,289145,5937841.2,-0.1097,-2.1635,20.5359,2.4095,244200000,N/A,1221000000,12000000,0,60000000,57.0662,12.1476,7.2629,106.0068,
300061.SZ,©╣дмль,2010-05-21,4.959,4.8128,5.1783,4.7762,5.1637,471234,9614107.9,0.2047,4.1278,20.402,3.9269,254280000,N/A,1271400000,12000000,0,60000000,59.4218,12.649,7.5627,110.3825,
300061.SZ,©╣дмль,2010-05-24,5.1637,5.1052,5.4512,5.1052,5.4342,706762,15523256.3,0.2705,5.2383,21.9639,5.8897,267600000,N/A,1338000000,12000000,0,60000000,62.5345,13.3116,7.9588,116.1647,
300061.SZ,©╣дмль,2010-05-25,5.4342,5.4098,5.5073,5.3465,5.4342,492692,10934821.2,0,0,22.194,4.1058,267600000,N/A,1338000000,12000000,0,60000000,62.5345,13.3116,7.9588,116.1647,
300061.SZ,©╣дмль,2010-05-26,5.4342,5.422,5.6462,5.3416,5.5974,674404,15428280.3,0.1633,3.0045,22.8769,5.62,275640000,N/A,1378200000,12000000,0,60000000,64.4133,13.7116,8.198,119.6548,
300061.SZ,©╣дмль,2010-05-27,5.5974,5.5682,5.7705,5.4147,5.7388,979535,22653976.7,0.1413,2.525,23.1273,8.1628,282600000,N/A,1413000000,12000000,0,60000000,66.0398,14.0578,8.405,122.6761,
300061.SZ,©╣дмль,2010-05-28,5.7388,5.7412,5.7778,5.6852,5.7144,605371,14241470.9,-0.0244,-0.4246,23.5252,5.0448,281400000,N/A,1407000000,12000000,0,60000000,65.7594,13.9981,8.3693,122.1552,
300061.SZ,©╣дмль,2010-05-31,5.7144,5.7022,5.768,5.3854,5.4049,360798,8353733.9,-0.3095,-5.4158,23.1535,3.0067,266160000,N/A,1330800000,12000000,0,60000000,62.198,13.24,7.916,115.5396,
300061.SZ,©╣дмль,2010-06-01,5.4049,5.3659,5.4025,4.9955,5.1344,429938,9138056.3,-0.2705,-5.0045,21.2544,3.5828,252840000,N/A,1264200000,12000000,0,60000000,59.0853,12.5774,7.5199,109.7574,
300061.SZ,©╣дмль,2010-06-02,5.1344,5.1174,5.21,5.015,5.2076,214152,4512059.1,0.0731,1.4238,21.0694,1.7846,256440000,N/A,1282200000,12000000,0,60000000,59.9266,12.7565,7.6269,111.3201,
300061.SZ,©╣дмль,2010-06-03,5.2076,5.2076,5.2076,5.2076,5.2076,N/A,N/A,0,0,N/A,N/A,256440000,N/A,1282200000,12000000,0,60000000,59.9266,12.7565,7.6269,111.3201,
300061.SZ,©╣дмль,2010-06-04,5.2076,5.3586,5.3586,5.1905,5.3245,593696,12943477.5,0.117,2.2461,21.8015,4.9475,262200000,N/A,1311000000,12000000,0,60000000,61.2726,13.043,7.7982,113.8205,
300061.SZ,©╣дмль,2010-06-07,5.3245,5.2173,5.556,5.1247,5.5048,624423,13905577.4,0.1803,3.3867,22.2695,5.2035,271080000,N/A,1355400000,12000000,0,60000000,63.3477,13.4847,8.0623,117.6753,
300061.SZ,©╣дмль,2010-06-08,5.5048,5.6072,5.6267,5.4951,5.578,540318,12304885.1,0.0731,1.328,22.7734,4.5027,274680000,N/A,1373400000,12000000,0,60000000,64.189,13.6638,8.1694,119.2381,
300061.SZ,©╣дмль,2010-06-09,5.578,5.5585,5.7997,5.5585,5.6608,637489,14906222.6,0.0829,1.4854,23.3827,5.3124,278760000,N/A,1393800000,12000000,0,60000000,65.1424,13.8668,8.2908,121.0092,
300061.SZ,©╣дмль,2010-06-10,5.6608,5.7266,5.7997,5.6096,5.7753,523934,12346487.3,0.1145,2.0232,23.565,4.3661,284400000,N/A,1422000000,12000000,0,60000000,66.4604,14.1473,8.4585,123.4575,
300061.SZ,©╣дмль,2010-06-11,5.7753,5.8119,6.0117,5.7388,5.941,781105,18908654.7,0.1657,2.8692,24.2076,6.5092,292560000,N/A,1462800000,12000000,0,60000000,68.3673,14.5532,8.7012,126.9997,
300061.SZ,©╣дмль,2010-06-17,5.941,5.9216,5.9703,5.556,5.556,704709,16713098.7,-0.385,-6.4807,23.7163,5.8726,273600000,N/A,1368000000,12000000,0,60000000,63.9366,13.6101,8.1373,118.7692,
300061.SZ,©╣дмль,2010-06-18,5.556,5.5804,5.6291,5.3123,5.4269,429599,9618027.3,-0.1292,-2.3246,22.3884,3.58,267240000,N/A,1336200000,12000000,0,60000000,62.4504,13.2937,7.9481,116.0084,
300061.SZ,©╣дмль,2010-06-21,5.4269,5.0808,5.6535,5.0224,5.6316,2813373,61204042.5,0.2047,3.7719,21.7547,18.7558,346650000,N/A,1386600000,15000000,0,60000000,64.8059,13.7951,8.2479,120.3841,
300061.SZ,©╣дмль,2010-06-22,5.6316,5.6048,5.6486,5.4829,5.4927,1188623,27163485.2,-0.1389,-2.4665,22.8529,7.9242,338100000,N/A,1352400000,15000000,0,60000000,63.2075,13.4549,8.0445,117.4149,
300061.SZ,©╣дмль,2010-06-23,5.4927,5.4927,5.5317,5.3367,5.4951,964723,21476070.3,0.0024,0.0444,22.2614,6.4315,338250000,N/A,1353000000,15000000,0,60000000,63.2356,13.4608,8.0481,117.467,
300061.SZ,©╣дмль,2010-06-24,5.4951,5.4707,5.556,5.4098,5.4732,587191,13182222.3,-0.0219,-0.3991,22.4496,3.9146,336900000,N/A,1347600000,15000000,0,60000000,62.9832,13.4071,8.016,116.9981,
300061.SZ,©╣дмль,2010-06-25,5.4732,5.478,5.6779,5.2636,5.3416,1019457,22777301.7,-0.1316,-2.4043,22.3426,6.7964,328800000,N/A,1315200000,15000000,0,60000000,61.4689,13.0848,7.8232,114.1852,
300061.SZ,©╣дмль,2010-06-28,5.3416,5.2758,5.4122,5.1905,5.2197,521662,11354793.9,-0.1218,-2.281,21.7666,3.4777,321300000,N/A,1285200000,15000000,0,60000000,60.0668,12.7863,7.6448,111.5806,
300061.SZ,©╣дмль,2010-06-29,5.2197,5.2855,5.2855,4.7957,4.8006,932024,18815381.2,-0.4191,-8.0299,20.1877,6.2135,295500000,N/A,1182000000,15000000,0,60000000,55.2435,11.7596,7.0309,102.6208,
300061.SZ,©╣дмль,2010-06-30,4.8006,4.6836,4.8128,4.6349,4.7787,436010,8417845.2,-0.0219,-0.4569,19.3065,2.9067,294150000,N/A,1176600000,15000000,0,60000000,54.9911,11.7059,6.9988,102.152,
300061.SZ,©╣дмль,2010-07-01,4.7787,4.8079,4.8079,4.6349,4.6495,356212,6871958.7,-0.1292,-2.7027,19.2918,2.3747,286200000,N/A,1144800000,15000000,0,60000000,53.5049,11.3895,6.8096,99.3911,
300061.SZ,©╣дмль,2010-07-02,4.6495,4.6666,4.7031,4.3936,4.6032,474569,8858656,-0.0463,-0.9958,18.6667,3.1638,283350000,N/A,1133400000,15000000,0,60000000,52.972,11.2761,6.7418,98.4014,
300061.SZ,©╣дмль,2010-07-05,4.6032,4.5325,4.6544,4.4351,4.5691,290227,5401406.1,-0.0341,-0.7411,18.611,1.9348,281250000,N/A,1125000000,15000000,0,60000000,52.5795,11.1925,6.6919,97.6721,
300061.SZ,©╣дмль,2010-07-06,4.5691,4.5691,4.7129,4.5325,4.6812,503354,9612096.5,0.1121,2.4533,19.0961,3.3557,288150000,N/A,1152600000,15000000,0,60000000,53.8694,11.4671,6.856,100.0683,
300061.SZ,©╣дмль,2010-07-07,4.6812,4.6568,4.7348,4.6568,4.708,420927,8104786.2,0.0268,0.5726,19.2546,2.8062,289800000,N/A,1159200000,15000000,0,60000000,54.1779,11.5327,6.8953,100.6413,
300061.SZ,©╣дмль,2010-07-08,4.708,4.7202,4.7446,4.613,4.7056,450515,8652208.2,-0.0024,-0.0518,19.2052,3.0034,289650000,N/A,1158600000,15000000,0,60000000,54.1498,11.5268,6.8917,100.5892,
300061.SZ,©╣дмль,2010-07-09,4.7056,4.7056,4.8493,4.6373,4.8298,608242,11912463.4,0.1243,2.6411,19.5851,4.0549,297300000,N/A,1189200000,15000000,0,60000000,55.58,11.8312,7.0737,103.2459,
300061.SZ,©╣дмль,2010-07-12,4.8298,4.9395,4.9395,4.8079,4.8396,503141,10025251,0.0097,0.2018,19.9253,3.3543,297900000,N/A,1191600000,15000000,0,60000000,55.6922,11.8551,7.088,103.4543,
300061.SZ,©╣дмль,2010-07-13,4.8396,4.7811,4.8006,4.6788,4.786,361299,7032341.4,-0.0536,-1.1078,19.464,2.4087,294600000,N/A,1178400000,15000000,0,60000000,55.0752,11.7238,7.0095,102.3083,
300061.SZ,©╣дмль,2010-07-14,4.786,4.8128,4.8737,4.7519,4.7738,451749,8928762.7,-0.0122,-0.2546,19.7649,3.0117,293850000,N/A,1175400000,15000000,0,60000000,54.935,11.6939,6.9917,102.0478,
300061.SZ,©╣дмль,2010-07-15,4.7738,4.8006,4.803,4.3084,4.5862,461269,8832959.8,-0.1876,-3.9306,19.1493,3.0751,282300000,N/A,1129200000,15000000,0,60000000,52.7757,11.2343,6.7168,98.0367,
300061.SZ,©╣дмль,2010-07-16,4.5862,4.5691,4.6178,4.496,4.6081,291100,5441902.1,0.0219,0.4782,18.6943,1.9407,283650000,N/A,1134600000,15000000,0,60000000,53.0281,11.288,6.749,98.5055,
300061.SZ,©╣дмль,2010-07-19,4.6081,4.5813,4.7129,4.5204,4.7007,324525,6176271.6,0.0926,2.0095,19.0317,2.1635,289350000,N/A,1157400000,15000000,0,60000000,54.0937,11.5148,6.8846,100.485,
300061.SZ,©╣дмль,2010-07-20,4.7007,4.6666,4.8177,4.6593,4.7982,493166,9663152.1,0.0975,2.0736,19.5941,3.2878,295350000,N/A,1181400000,15000000,0,60000000,55.2154,11.7536,7.0273,102.5687,
300061.SZ,©╣дмль,2010-07-21,4.7982,4.7982,4.92,4.7787,4.8347,644223,12836991.5,0.0366,0.7618,19.9263,4.2948,297600000,N/A,1190400000,15000000,0,60000000,55.6361,11.8432,7.0809,103.3501,
300061.SZ,©╣дмль,2010-07-22,4.8347,4.8347,4.8981,4.7811,4.8615,382856,7635904.2,0.0268,0.5544,19.9446,2.5524,299250000,N/A,1197000000,15000000,0,60000000,55.9445,11.9088,7.1201,103.9231,
300061.SZ,©╣дмль,2010-07-23,4.8615,4.8518,4.9322,4.803,4.92,765676,15349357.7,0.0585,1.203,20.0468,5.1045,302850000,N/A,1211400000,15000000,0,60000000,56.6176,12.0521,7.2058,105.1733,
300061.SZ,©╣дмль,2010-07-26,4.92,4.9298,4.959,4.8372,4.9298,540634,10872319,0.0097,0.1981,20.1103,3.6042,303450000,N/A,1213800000,15000000,0,60000000,56.7297,12.076,7.2201,105.3817,
300061.SZ,©╣дмль,2010-07-27,4.9298,4.8908,4.9955,4.8761,4.8932,426350,8611625.3,-0.0366,-0.7415,20.1985,2.8423,301200000,N/A,1204800000,15000000,0,60000000,56.3091,11.9864,7.1665,104.6003,
300061.SZ,©╣дмль,2010-07-28,4.8932,4.9224,5.0638,4.8932,5.0126,672619,13739381.3,0.1194,2.4402,20.4267,4.4841,308550000,N/A,1234200000,15000000,0,60000000,57.6832,12.2789,7.3414,107.1528,
300061.SZ,©╣дмль,2010-07-29,5.0126,4.9955,5.1125,4.9761,5.0979,859332,17874841.2,0.0853,1.7015,20.8009,5.7289,313800000,N/A,1255200000,15000000,0,60000000,58.6646,12.4878,7.4663,108.976,
300061.SZ,©╣дмль,2010-07-30,5.0979,5.1101,5.1101,4.9955,5.0443,499831,10375739,-0.0536,-1.0516,20.7585,3.3322,310500000,N/A,1242000000,15000000,0,60000000,58.0477,12.3565,7.3878,107.83,
300061.SZ,©╣дмль,2010-08-02,5.0443,5.0443,5.21,5.0029,5.1637,661133,13938522.9,0.1194,2.3671,21.0828,4.4076,317850000,N/A,1271400000,15000000,0,60000000,59.4218,12.649,7.5627,110.3825,
300061.SZ,©╣дмль,2010-08-03,5.1637,5.1807,5.1856,5.0492,5.0687,521702,10936035.4,-0.095,-1.8405,20.9622,3.478,312000000,N/A,1248000000,15000000,0,60000000,58.3281,12.4162,7.4235,108.3509,
300061.SZ,©╣дмль,2010-08-04,5.0687,5.0272,5.1174,4.9151,5.054,473941,9722102.9,-0.0146,-0.2885,20.5133,3.1596,311100000,N/A,1244400000,15000000,0,60000000,58.1599,12.3804,7.4021,108.0383,
300061.SZ,©╣дмль,2010-08-05,5.054,5.037,5.1661,5.037,5.0687,654793,13692982.4,0.0146,0.2893,20.9119,4.3653,312000000,N/A,1248000000,15000000,0,60000000,58.3281,12.4162,7.4235,108.3509,
300061.SZ,©╣дмль,2010-08-06,5.0687,5.054,5.2027,5.0516,5.1905,551605,11619134.9,0.1218,2.4038,21.0642,3.6774,319500000,N/A,1278000000,15000000,0,60000000,59.7303,12.7147,7.6019,110.9555,
300061.SZ,©╣дмль,2010-08-09,5.1905,5.2319,5.3489,5.1929,5.3489,834152,18088765.2,0.1584,3.0516,21.6852,5.561,329250000,N/A,1317000000,15000000,0,60000000,61.553,13.1027,7.8339,114.3414,
300061.SZ,©╣дмль,2010-08-10,5.3489,5.3343,5.3465,5.0638,5.0687,1062497,22767538.1,-0.2802,-5.2392,21.4283,7.0833,312000000,N/A,1248000000,15000000,0,60000000,58.3281,12.4162,7.4235,108.3509,
300061.SZ,©╣дмль,2010-08-11,5.0687,5.0687,5.1442,5.0687,5.1369,516075,10795422.1,0.0682,1.3462,20.9183,3.4405,316200000,N/A,1264800000,15000000,0,60000000,59.1133,12.5833,7.5234,109.8095,
300061.SZ,©╣дмль,2010-08-12,5.1369,5.093,5.1539,4.998,5.0687,440593,9219823.7,-0.0682,-1.3283,20.9259,2.9373,312000000,N/A,1248000000,15000000,0,60000000,58.3281,12.4162,7.4235,108.3509,
300061.SZ,©╣дмль,2010-08-13,5.0687,5.0565,5.2002,5.0565,5.1881,457577,9636406.2,0.1194,2.3558,21.0596,3.0505,319350000,N/A,1277400000,15000000,0,60000000,59.7022,12.7087,7.5984,110.9034,
300061.SZ,©╣дмль,2010-08-16,5.1881,5.1881,5.3806,5.0467,5.3002,815780,17738283.1,0.1121,2.1606,21.744,5.4385,326250000,N/A,1305000000,15000000,0,60000000,60.9922,12.9833,7.7626,113.2996,
300061.SZ,©╣дмль,2010-08-17,5.3002,5.3075,5.5073,5.3002,5.4537,983020,21955082.5,0.1535,2.8966,22.3343,6.5535,335700000,N/A,1342800000,15000000,0,60000000,62.7588,13.3594,7.9874,116.5814,
300061.SZ,©╣дмль,2010-08-18,5.4537,5.4585,5.4854,5.3172,5.4171,540153,11968691.8,-0.0366,-0.6702,22.158,3.601,333450000,N/A,1333800000,15000000,0,60000000,62.3382,13.2698,7.9339,115.8,
300061.SZ,©╣дмль,2010-08-19,5.4171,5.4464,5.4805,5.3513,5.4391,522886,11615255.8,0.0219,0.4049,22.2137,3.4859,334800000,N/A,1339200000,15000000,0,60000000,62.5906,13.3235,7.966,116.2688,
300061.SZ,©╣дмль,2010-08-20,5.4391,5.422,5.422,5.2782,5.2831,515184,11283184.7,-0.156,-2.8674,21.9013,3.4346,325200000,N/A,1300800000,15000000,0,60000000,60.7959,12.9415,7.7376,112.935,
300061.SZ,©╣дмль,2010-08-23,5.2831,5.2344,5.3391,5.2344,5.2928,328841,7129808.1,0.0097,0.1845,21.6816,2.1923,325800000,N/A,1303200000,15000000,0,60000000,60.908,12.9654,7.7518,113.1433,
300061.SZ,©╣дмль,2010-08-24,5.2928,5.3611,5.4098,5.3148,5.4074,510003,11244815.9,0.1145,2.1639,22.0485,3.4,332850000,N/A,1331400000,15000000,0,60000000,62.226,13.2459,7.9196,115.5917,
300061.SZ,©╣дмль,2010-08-25,5.4074,5.3245,5.422,5.1783,5.2027,395940,8595729.4,-0.2047,-3.7855,21.7097,2.6396,320250000,N/A,1281000000,15000000,0,60000000,59.8705,12.7445,7.6198,111.2159,
300061.SZ,©╣дмль,2010-08-26,5.2027,5.171,5.2636,5.1369,5.2319,352102,7496004.2,0.0292,0.5621,21.2893,2.3473,322050000,N/A,1288200000,15000000,0,60000000,60.207,12.8162,7.6626,111.841,
300061.SZ,©╣дмль,2010-08-27,5.2319,5.1856,5.2587,5.1198,5.2587,523489,11193056.7,0.0268,0.5123,21.3816,3.4899,323700000,N/A,1294800000,15000000,0,60000000,60.5154,12.8818,7.7019,112.4141,
300061.SZ,©╣дмль,2010-08-30,5.2587,5.2612,5.422,5.2392,5.422,781721,17163902.6,0.1633,3.1047,21.9566,5.2115,333750000,N/A,1335000000,15000000,0,60000000,62.3943,13.2818,7.941,115.9042,
