´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
000150.SZ,ÒË»ª½¡¿µ,2000-08-07,N/A,7.7824,9.1105,7.6465,8.9897,40668200,687510099.1,N/A,N/A,16.9053,58.0974,1250900000,N/A,3216600000,70000000,0,180000000,88.8493,25.898,10.9048,84.3542,
000150.SZ,ÒË»ª½¡¿µ,2000-08-08,8.9897,8.8438,9.86,8.8287,9.7343,23884700,445062293.1,0.7445,8.282,18.6338,34.121,1354500000,N/A,3483000000,70000000,0,180000000,96.2079,28.0428,11.808,91.3405,
000150.SZ,ÒË»ª½¡¿µ,2000-08-09,9.7343,9.6739,9.8902,9.4576,9.6236,9912900,190200843.6,-0.1107,-1.137,19.1872,14.1613,1339100000,N/A,3443400000,70000000,0,180000000,95.114,27.724,11.6737,90.302,
000150.SZ,ÒË»ª½¡¿µ,2000-08-10,9.6236,9.6236,9.6538,9.367,9.4022,6619800,124499954.8,-0.2213,-2.3001,18.8072,9.4569,1308300000,N/A,3364200000,70000000,0,180000000,92.9264,27.0863,11.4052,88.225,
000150.SZ,ÒË»ª½¡¿µ,2000-08-11,9.4022,9.4073,10.343,9.4073,10.2776,13466000,268590387.1,0.8753,9.3098,19.9458,19.2371,1430100000,N/A,3677400000,70000000,0,180000000,101.5776,29.608,12.467,96.4385,
000150.SZ,ÒË»ª½¡¿µ,2000-08-14,10.2776,10.3077,10.509,10.0411,10.2725,8483200,174007083.1,-0.005,-0.0489,20.512,12.1189,1429400000,N/A,3675600000,70000000,0,180000000,101.5279,29.5935,12.4609,96.3913,
000150.SZ,ÒË»ª½¡¿µ,2000-08-15,10.2725,10.3027,10.9567,10.187,10.7253,7811600,164816620.6,0.4528,4.4074,21.099,11.1594,1492400000,N/A,3837600000,70000000,0,180000000,106.0027,30.8978,13.0101,100.6397,
000150.SZ,ÒË»ª½¡¿µ,2000-08-16,10.7253,10.4687,10.7907,10.353,10.3933,8356300,175347025.3,-0.332,-3.0957,20.9838,11.9376,1446200000,N/A,3718800000,70000000,0,180000000,102.7212,29.9413,12.6074,97.5242,
000150.SZ,ÒË»ª½¡¿µ,2000-08-17,10.3933,10.3631,11.4296,10.3178,11.0825,11363100,251974267.2,0.6892,6.6312,22.1748,16.233,1542100000,N/A,3965400000,70000000,0,180000000,109.5328,31.9268,13.4434,103.9912,
000150.SZ,ÒË»ª½¡¿µ,2000-08-18,11.0825,11.0674,12.1892,10.9819,12.1892,9503200,218732586.6,1.1067,9.9864,23.0167,13.576,1696100000,N/A,4361400000,70000000,0,180000000,120.4712,35.1151,14.7859,114.3762,
000150.SZ,ÒË»ª½¡¿µ,2000-08-21,12.1892,12.325,12.5766,11.9276,12.1942,7041500,171573822.2,0.005,0.0413,24.3661,10.0593,1696800000,N/A,4363200000,70000000,0,180000000,120.5209,35.1296,14.792,114.4234,
000150.SZ,ÒË»ª½¡¿µ,2000-08-22,12.1942,12.2244,12.5514,11.8119,11.993,5523900,133608772.3,-0.2012,-1.6502,24.1874,7.8913,1668800000,N/A,4291200000,70000000,0,180000000,118.5321,34.5499,14.5479,112.5352,
000150.SZ,ÒË»ª½¡¿µ,2000-08-23,11.993,11.8723,12.3804,11.7868,12.3602,7854300,188956604,0.3672,3.0621,24.0577,11.2204,1719900000,N/A,4422600000,70000000,0,180000000,122.1616,35.6079,14.9934,115.9812,
000150.SZ,ÒË»ª½¡¿µ,2000-08-24,12.3602,12.4005,13.2054,12.2647,13.0494,6271400,158283013.3,0.6892,5.5759,25.2389,8.9591,1815800000,N/A,4669200000,70000000,0,180000000,128.9732,37.5933,15.8294,122.4482,
000150.SZ,ÒË»ª½¡¿µ,2000-08-25,13.0494,13.0042,13.4318,12.9689,13.3513,5161300,135899676.7,0.3018,2.313,26.3305,7.3733,1857800000,N/A,4777200000,70000000,0,180000000,131.9564,38.4629,16.1955,125.2804,
000150.SZ,ÒË»ª½¡¿µ,2000-08-28,13.3513,13.4217,13.5626,12.9287,13.5575,3759800,99618709.5,0.2063,1.5448,26.4957,5.3711,1886500000,N/A,4851000000,70000000,0,180000000,133.9949,39.0571,16.4457,127.2158,
000150.SZ,ÒË»ª½¡¿µ,2000-08-29,13.5575,13.5575,13.7688,13.2859,13.5424,2747600,73896591.6,-0.0151,-0.1113,26.895,3.9251,1884400000,N/A,4845600000,70000000,0,180000000,133.8458,39.0136,16.4274,127.0742,
000150.SZ,ÒË»ª½¡¿µ,2000-08-30,13.5424,13.4821,13.5424,13.0847,13.3211,3477900,91793768.3,-0.2213,-1.6345,26.3934,4.9684,1853600000,N/A,4766400000,70000000,0,180000000,131.6581,38.3759,16.1589,124.9972,
000150.SZ,ÒË»ª½¡¿µ,2000-08-31,13.3211,13.2305,13.2305,12.3301,12.486,4289500,109191261.3,-0.8351,-6.2689,25.4555,6.1279,1737400000,N/A,4467600000,70000000,0,180000000,123.4046,35.9702,15.1459,117.1613,
000150.SZ,ÒË»ª½¡¿µ,2000-09-01,12.486,12.2747,12.7174,12.2747,12.3955,3669100,91044626.3,-0.0906,-0.7252,24.8139,5.2416,1724800000,N/A,4435200000,70000000,0,180000000,122.5097,35.7093,15.0361,116.3116,
000150.SZ,ÒË»ª½¡¿µ,2000-09-04,12.3955,12.325,12.3502,11.8723,12.0735,1946600,46746900.6,-0.322,-2.5974,24.0146,2.7809,1680000000,N/A,4320000000,70000000,0,180000000,119.3276,34.7818,14.6455,113.2905,
000150.SZ,ÒË»ª½¡¿µ,2000-09-05,12.0735,12.0735,12.5766,12.0634,12.1741,2036600,49876448.1,0.1006,0.8333,24.4901,2.9094,1694000000,N/A,4356000000,70000000,0,180000000,120.322,35.0717,14.7676,114.2346,
000150.SZ,ÒË»ª½¡¿µ,2000-09-06,12.1741,12.0735,12.1741,11.8974,12.0735,1347297,32184350,-0.1006,-0.8264,23.8881,1.9247,1680000000,N/A,4320000000,70000000,0,180000000,119.3276,34.7818,14.6455,113.2905,
000150.SZ,ÒË»ª½¡¿µ,2000-09-07,12.0735,12.1238,12.5766,12.0987,12.3854,1090800,26846541.3,0.3119,2.5833,24.6118,1.5583,1723400000,N/A,4431600000,70000000,0,180000000,122.4102,35.6803,15.0239,116.2172,
000150.SZ,ÒË»ª½¡¿µ,2000-09-08,12.3854,12.491,12.5263,12.1993,12.3401,935100,22994406.2,-0.0453,-0.3656,24.5903,1.3359,1717100000,N/A,4415400000,70000000,0,180000000,121.9627,35.5499,14.9689,115.7923,
000150.SZ,ÒË»ª½¡¿µ,2000-09-11,12.3401,12.315,12.5212,12.1993,12.3351,610500,14929347.9,-0.005,-0.0408,24.4543,0.8721,1716400000,N/A,4413600000,70000000,0,180000000,121.913,35.5354,14.9628,115.7451,
000150.SZ,ÒË»ª½¡¿µ,2000-09-12,12.3351,12.3401,12.979,12.2999,12.8029,1450400,36413054.9,0.4678,3.7928,25.1055,2.072,1781500000,N/A,4581000000,70000000,0,180000000,126.537,36.8832,15.5304,120.1351,
000150.SZ,ÒË»ª½¡¿µ,2000-09-13,12.8029,12.7778,13.0293,12.5263,12.647,1176800,29906575,-0.1559,-1.2181,25.4135,1.6811,1759800000,N/A,4525200000,70000000,0,180000000,124.9957,36.4339,15.3412,118.6718,
000150.SZ,ÒË»ª½¡¿µ,2000-09-14,12.647,12.5766,12.7677,12.4759,12.5766,613900,15359993.2,-0.0704,-0.5569,25.0204,0.877,1750000000,N/A,4500000000,70000000,0,180000000,124.2996,36.2311,15.2558,118.0109,
000150.SZ,ÒË»ª½¡¿µ,2000-09-15,12.5766,12.5816,12.9287,12.5766,12.7828,793600,20129493.5,0.2063,1.64,25.3648,1.1337,1778700000,N/A,4573800000,70000000,0,180000000,126.3381,36.8252,15.5059,119.9463,
000150.SZ,ÒË»ª½¡¿µ,2000-09-18,12.7828,12.8029,12.9086,12.3804,12.4105,988800,24853312.1,-0.3723,-2.9122,25.1348,1.4126,1726900000,N/A,4440600000,70000000,0,180000000,122.6588,35.7528,15.0544,116.4532,
000150.SZ,ÒË»ª½¡¿µ,2000-09-19,12.4105,12.2697,12.6017,12.0836,12.5112,1588500,39511665.5,0.1006,0.8107,24.8736,2.2693,1740900000,N/A,4476600000,70000000,0,180000000,123.6532,36.0426,15.1764,117.3973,
000150.SZ,ÒË»ª½¡¿µ,2000-09-20,12.5112,12.4759,12.5766,12.1339,12.3753,1092400,26822078.6,-0.1358,-1.0856,24.5533,1.5606,1722000000,N/A,4428000000,70000000,0,180000000,122.3108,35.6514,15.0117,116.1228,
000150.SZ,ÒË»ª½¡¿µ,2000-09-21,12.3753,12.3301,12.5665,12.2244,12.2294,541100,13342779.2,-0.1459,-1.1789,24.6586,0.773,1701700000,N/A,4375800000,70000000,0,180000000,120.8689,35.2311,14.8347,114.7538,
000150.SZ,ÒË»ª½¡¿µ,2000-09-22,12.2294,12.2144,12.4206,12.1238,12.2244,729500,17791128.9,-0.005,-0.0411,24.3881,1.0421,1701000000,N/A,4374000000,70000000,0,180000000,120.8192,35.2166,14.8286,114.7066,
000150.SZ,ÒË»ª½¡¿µ,2000-09-25,12.2244,12.0836,12.4156,12.0836,12.1942,411600,10003352.9,-0.0302,-0.2469,24.3036,0.588,1696800000,N/A,4363200000,70000000,0,180000000,120.5209,35.1296,14.792,114.4234,
000150.SZ,ÒË»ª½¡¿µ,2000-09-26,12.1942,12.2747,12.2747,12.1288,12.154,381000,9229766.5,-0.0402,-0.33,24.2251,0.5443,1691200000,N/A,4348800000,70000000,0,180000000,120.1231,35.0137,14.7432,114.0458,
000150.SZ,ÒË»ª½¡¿µ,2000-09-27,12.154,12.1288,12.1691,11.8773,12.159,1028900,24521513.6,0.005,0.0414,23.8327,1.4699,1691900000,N/A,4350600000,70000000,0,180000000,120.1728,35.0282,14.7493,114.093,
000150.SZ,ÒË»ª½¡¿µ,2000-09-28,12.159,12.149,12.2093,11.9226,12.149,488300,11665331.1,-0.0101,-0.0827,23.8897,0.6976,1690500000,N/A,4347000000,70000000,0,180000000,120.0734,34.9992,14.7371,113.9986,
000150.SZ,ÒË»ª½¡¿µ,2000-09-29,12.149,12.0735,12.5514,12.0232,12.3955,491700,12051543.2,0.2465,2.029,24.51,0.7024,1724800000,N/A,4435200000,70000000,0,180000000,122.5097,35.7093,15.0361,116.3116,
000150.SZ,ÒË»ª½¡¿µ,2000-10-09,12.3955,12.3753,12.6269,12.3753,12.6067,602600,15018558.7,0.2113,1.7045,24.9229,0.8609,1754200000,N/A,4510800000,70000000,0,180000000,124.5979,36.318,15.2924,118.2942,
000150.SZ,ÒË»ª½¡¿µ,2000-10-10,12.6067,12.6269,13.0545,12.5917,12.9941,1100800,28337733.4,0.3874,3.0726,25.7429,1.5726,1808100000,N/A,4649400000,70000000,0,180000000,128.4263,37.4339,15.7622,121.9289,
000150.SZ,ÒË»ª½¡¿µ,2000-10-11,12.9941,13.0444,13.0444,12.8231,12.9891,972600,25095048.1,-0.005,-0.0387,25.802,1.3894,1807400000,N/A,4647600000,70000000,0,180000000,128.3766,37.4194,15.7561,121.8817,
000150.SZ,ÒË»ª½¡¿µ,2000-10-12,12.9891,12.9287,13.3211,12.8885,13.2205,1757500,45769908.1,0.2314,1.7816,26.0426,2.5107,1839600000,N/A,4730400000,70000000,0,180000000,130.6637,38.0861,16.0368,124.0531,
000150.SZ,ÒË»ª½¡¿µ,2000-10-13,13.2205,13.2305,13.7286,13.14,13.5777,3729800,99565215.8,0.3572,2.7017,26.6945,5.3283,1889300000,N/A,4858200000,70000000,0,180000000,134.1938,39.115,16.4701,127.4046,
000150.SZ,ÒË»ª½¡¿µ,2000-10-16,13.5777,13.6129,13.628,12.8281,12.8784,1224800,32323574,-0.6993,-5.1501,26.3909,1.7497,1792000000,N/A,4608000000,70000000,0,180000000,127.2828,37.1006,15.6219,120.8432,
000150.SZ,ÒË»ª½¡¿µ,2000-10-17,12.8784,12.7174,13.0193,12.6269,12.8331,570500,14521659.9,-0.0453,-0.3516,25.4543,0.815,1785700000,N/A,4591800000,70000000,0,180000000,126.8353,36.9702,15.567,120.4184,
000150.SZ,ÒË»ª½¡¿µ,2000-10-18,12.8331,12.979,13.1098,12.6872,12.974,493900,12688749,0.1409,1.0976,25.6909,0.7056,1805300000,N/A,4642200000,70000000,0,180000000,128.2274,37.376,15.7378,121.7401,
000150.SZ,ÒË»ª½¡¿µ,2000-10-19,12.974,13.0796,13.2808,12.9689,12.9991,357000,9247946.3,0.0252,0.1939,25.9046,0.51,1808800000,N/A,4651200000,70000000,0,180000000,128.476,37.4484,15.7683,121.9761,
000150.SZ,ÒË»ª½¡¿µ,2000-10-20,12.9991,12.9891,13.6833,12.9036,13.4921,2067800,55340230.8,0.493,3.7926,26.7629,2.954,1877400000,N/A,4827600000,70000000,0,180000000,133.3486,38.8687,16.3664,126.6021,
000150.SZ,ÒË»ª½¡¿µ,2000-10-23,13.4921,13.5827,14.3373,13.2205,13.5626,3324400,90051609.9,0.0704,0.522,27.0881,4.7491,1887200000,N/A,4852800000,70000000,0,180000000,134.0447,39.0716,16.4518,127.263,
000150.SZ,ÒË»ª½¡¿µ,2000-10-24,13.5626,13.6833,13.7537,13.311,13.5072,774400,20707415.2,-0.0553,-0.408,26.7399,1.1063,1879500000,N/A,4833000000,70000000,0,180000000,133.4977,38.9121,16.3847,126.7438,
000150.SZ,ÒË»ª½¡¿µ,2000-10-25,13.5072,13.5072,13.8594,13.3815,13.6129,3387900,91757258.7,0.1056,0.7821,27.0838,4.8399,1894200000,N/A,4870800000,70000000,0,180000000,134.5419,39.2165,16.5128,127.735,
000150.SZ,ÒË»ª½¡¿µ,2000-10-26,13.6129,13.0796,13.8242,13.0796,13.1601,1772100,46724466.2,-0.4528,-3.3259,26.3667,2.5316,1831200000,N/A,4708800000,70000000,0,180000000,130.0671,37.9122,15.9636,123.4867,
000150.SZ,ÒË»ª½¡¿µ,2000-10-27,13.1601,13.3815,13.3815,12.8532,13.0092,1490000,38562359.3,-0.1509,-1.1468,25.8808,2.1286,1810200000,N/A,4654800000,70000000,0,180000000,128.5755,37.4774,15.7806,122.0705,
000150.SZ,ÒË»ª½¡¿µ,2000-10-30,13.0092,12.974,13.1802,12.6671,12.7023,1255800,31850723.7,-0.3069,-2.3589,25.3629,1.794,1767500000,N/A,4545000000,70000000,0,180000000,125.5426,36.5934,15.4083,119.1911,
000150.SZ,ÒË»ª½¡¿µ,2000-10-31,12.7023,12.6772,13.0293,12.4508,12.9488,2188900,55827389.8,0.2465,1.9406,25.5048,3.127,1801800000,N/A,4633200000,70000000,0,180000000,127.9788,37.3035,15.7073,121.5041,
000150.SZ,ÒË»ª½¡¿µ,2000-11-01,12.9488,13.3312,13.3312,12.7023,12.9891,1860300,47982904.6,0.0402,0.3108,25.7931,2.6576,1807400000,N/A,4647600000,70000000,0,180000000,128.3766,37.4194,15.7561,121.8817,
000150.SZ,ÒË»ª½¡¿µ,2000-11-02,12.9891,12.979,13.3312,12.8834,13.0394,699200,18125646.2,0.0503,0.3873,25.9234,0.9989,1814400000,N/A,4665600000,70000000,0,180000000,128.8738,37.5644,15.8172,122.3538,
000150.SZ,ÒË»ª½¡¿µ,2000-11-03,13.0394,13.0293,13.1752,12.6772,12.9337,1213000,31305022.9,-0.1056,-0.8102,25.8079,1.7329,1799700000,N/A,4627800000,70000000,0,180000000,127.8297,37.26,15.689,121.3625,
000150.SZ,ÒË»ª½¡¿µ,2000-11-06,12.9337,12.9186,13.0243,12.7526,13.0193,504900,12927478.6,0.0855,0.6612,25.604,0.7213,1811600000,N/A,4658400000,70000000,0,180000000,128.6749,37.5064,15.7928,122.1649,
000150.SZ,ÒË»ª½¡¿µ,2000-11-07,13.0193,12.979,13.1702,12.8834,13.0243,401900,10363039.3,0.005,0.0386,25.7851,0.5741,1812300000,N/A,4660200000,70000000,0,180000000,128.7246,37.5209,15.7989,122.2121,
000150.SZ,ÒË»ª½¡¿µ,2000-11-08,13.0243,13.0092,13.0545,12.8834,13.0042,436300,11238524.9,-0.0201,-0.1545,25.7587,0.6233,1809500000,N/A,4653000000,70000000,0,180000000,128.5258,37.4629,15.7744,122.0233,
