´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
000552.SZ,¾¸Ô¶Ãºµç,1994-01-06,N/A,0.7359,1.0222,0.7359,1.014,15575300,89003000,N/A,N/A,5.7144,37.1726,259780000,N/A,759500000,41900000,0,122500000,41.6631,3.007,3.4508,N/A,
000552.SZ,¾¸Ô¶Ãºµç,1994-01-07,1.014,1.0222,1.1121,0.9813,1.1039,22742100,148711000,0.0899,8.871,6.539,54.2771,282825000,N/A,826875000,41900000,0,122500000,45.3591,3.2737,3.7569,N/A,
000552.SZ,¾¸Ô¶Ãºµç,1994-01-10,1.1039,1.0794,1.1121,1.0385,1.063,6771400,44492000,-0.0409,-3.7037,6.5706,16.1609,272350000,N/A,796250000,41900000,0,122500000,43.6791,3.1525,3.6178,N/A,
000552.SZ,¾¸Ô¶Ãºµç,1994-01-11,1.063,1.063,1.063,1.0058,1.0058,3210600,20182000,-0.0572,-5.3846,6.2861,7.6625,257685000,N/A,753375000,41900000,0,122500000,41.3271,2.9827,3.423,N/A,
000552.SZ,¾¸Ô¶Ãºµç,1994-01-12,1.0058,0.9894,1.063,0.9894,1.0222,5093100,32023000,0.0164,1.626,6.2875,12.1554,261875000,N/A,765625000,41900000,0,122500000,41.9991,3.0312,3.4786,N/A,
000552.SZ,¾¸Ô¶Ãºµç,1994-01-13,1.0222,1.0303,1.0385,1.0058,1.0303,2941100,18384000,0.0082,0.8,6.2507,7.0193,263970000,N/A,771750000,41900000,0,122500000,42.3351,3.0555,3.5065,N/A,
000552.SZ,¾¸Ô¶Ãºµç,1994-01-14,1.0303,1.0385,1.0385,0.9813,0.9976,3700200,22658000,-0.0327,-3.1746,6.1235,8.831,255590000,N/A,747250000,41900000,0,122500000,40.9911,2.9585,3.3951,N/A,
000552.SZ,¾¸Ô¶Ãºµç,1994-01-17,0.9976,0.9976,0.9976,0.9731,0.9731,1799500,10835000,-0.0245,-2.459,6.0211,4.2947,249305000,N/A,728875000,41900000,0,122500000,39.9832,2.8857,3.3117,N/A,
000552.SZ,¾¸Ô¶Ãºµç,1994-01-18,0.9731,0.9731,1.0303,0.9567,1.014,2415400,14623000,0.0409,4.2017,6.0541,5.7647,259780000,N/A,759500000,41900000,0,122500000,41.6631,3.007,3.4508,N/A,
000552.SZ,¾¸Ô¶Ãºµç,1994-01-19,1.014,1.014,1.0222,0.9813,0.9813,1652500,10027000,-0.0327,-3.2258,6.0678,3.9439,251400000,N/A,735000000,41900000,0,122500000,40.3192,2.91,3.3395,N/A,
