´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
002130.SZ,ÎÖ¶ûºË²Ä,2007-04-20,N/A,4.9504,5.4444,4.7515,5.1969,7200408,369850047.4,N/A,N/A,51.3652,64.2894,588000000,N/A,2853375000,11200000,0,54350000,76.7806,24.8864,11.9284,56.3888,
002130.SZ,ÎÖ¶ûºË²Ä,2007-04-23,5.1969,4.8604,5.0267,4.8505,5.0009,3133729,156747537.5,-0.196,-3.7714,50.0195,27.9797,565824000,N/A,2745762000,11200000,0,54350000,73.8848,23.9479,11.4785,54.2621,
002130.SZ,ÎÖ¶ûºË²Ä,2007-04-24,5.0009,5.0366,5.0366,4.8574,4.8851,2193009,109178972.1,-0.1158,-2.3159,49.785,19.5804,552720000,N/A,2682172500,11200000,0,54350000,72.1737,23.3932,11.2127,53.0054,
002130.SZ,ÎÖ¶ûºË²Ä,2007-04-25,4.8851,4.8653,4.9574,4.8059,4.9465,1211160,59759676,0.0614,1.2563,49.3409,10.8139,559664000,N/A,2715869500,11200000,0,54350000,73.0805,23.6871,11.3536,53.6714,
002130.SZ,ÎÖ¶ûºË²Ä,2007-04-26,4.9465,4.9,4.9376,4.8396,4.8802,693178,34132818.6,-0.0663,-1.3408,49.2411,6.1891,552160000,N/A,2679455000,11200000,0,54350000,72.1006,23.3695,11.2013,52.9517,
002130.SZ,ÎÖ¶ûºË²Ä,2007-04-27,4.8802,4.8802,4.8802,4.6871,4.7119,1470208,70567945.3,-0.1683,-3.4483,47.9986,13.1269,533120000,N/A,2587060000,11200000,0,54350000,69.6144,22.5637,10.8151,51.1258,
002130.SZ,ÎÖ¶ûºË²Ä,2007-04-30,4.7119,4.6614,4.6624,4.4723,4.5683,1176183,54399852.3,-0.1435,-3.0462,46.2512,10.5016,516880000,N/A,2508252500,11200000,0,54350000,67.4938,21.8764,10.4856,49.5684,
002130.SZ,ÎÖ¶ûºË²Ä,2007-05-08,4.5683,4.6505,4.6515,4.5693,4.6287,778344,36232508.9,0.0604,1.3218,46.5508,6.9495,523712000,N/A,2541406000,11200000,0,54350000,68.3859,22.1655,10.6242,50.2236,
002130.SZ,ÎÖ¶ûºË²Ä,2007-05-09,4.6287,4.6287,4.7109,4.5634,4.703,884073,41595432.3,0.0742,1.6039,47.0498,7.8935,532112000,N/A,2582168500,11200000,0,54350000,69.4827,22.521,10.7946,51.0291,
002130.SZ,ÎÖ¶ûºË²Ä,2007-05-10,4.703,4.7178,4.7178,4.6327,4.6535,568853,26727403.2,-0.0495,-1.0524,46.9847,5.079,526512000,N/A,2554993500,11200000,0,54350000,68.7515,22.284,10.681,50.4921,
002130.SZ,ÎÖ¶ûºË²Ä,2007-05-11,4.6535,4.6475,4.6475,4.5436,4.5624,642038,29671258.8,-0.0911,-1.957,46.2142,5.7325,516208000,N/A,2504991500,11200000,0,54350000,67.406,21.8479,10.472,49.504,
002130.SZ,ÎÖ¶ûºË²Ä,2007-05-14,4.5624,4.502,4.5842,4.4743,4.5347,415598,19016148.8,-0.0277,-0.6075,45.7561,3.7107,513072000,N/A,2489773500,11200000,0,54350000,66.9965,21.7152,10.4084,49.2032,
002130.SZ,ÎÖ¶ûºË²Ä,2007-05-15,4.5347,4.5337,4.6525,4.509,4.5535,729884,33728670.7,0.0188,0.4148,46.211,6.5168,515200000,N/A,2500100000,11200000,0,54350000,67.2744,21.8053,10.4516,49.4073,
002130.SZ,ÎÖ¶ûºË²Ä,2007-05-16,4.5535,4.5535,4.6406,4.5426,4.6327,530543,24704046,0.0792,1.7391,46.5637,4.737,524160000,N/A,2543580000,11200000,0,54350000,68.4444,22.1845,10.6333,50.2665,
002130.SZ,ÎÖ¶ûºË²Ä,2007-05-17,4.6327,4.6525,4.7,4.6208,4.6703,654022,30745301,0.0376,0.812,47.0096,5.8395,528416000,N/A,2564233000,11200000,0,54350000,69.0001,22.3646,10.7197,50.6747,
002130.SZ,ÎÖ¶ûºË²Ä,2007-05-18,4.6703,4.6881,4.6881,4.6188,4.6485,549927,25825817.2,-0.0218,-0.4663,46.9623,4.9101,525952000,N/A,2552276000,11200000,0,54350000,68.6784,22.2603,10.6697,50.4384,
002130.SZ,ÎÖ¶ûºË²Ä,2007-05-21,4.6485,4.5545,4.8802,4.5456,4.8208,1331960,64300771.9,0.1722,3.7053,48.2753,11.8925,545440000,N/A,2646845000,11200000,0,54350000,71.2231,23.0851,11.065,52.3073,
002130.SZ,ÎÖ¶ûºË²Ä,2007-05-22,4.8208,4.802,4.8386,4.7416,4.7604,624552,30141473.1,-0.0604,-1.2526,48.261,5.5764,538608000,N/A,2613691500,11200000,0,54350000,70.331,22.796,10.9264,51.6521,
002130.SZ,ÎÖ¶ûºË²Ä,2007-05-23,4.7604,4.7515,4.8505,4.7337,4.7742,573418,27763069.4,0.0139,0.2911,48.4168,5.1198,540176000,N/A,2621300500,11200000,0,54350000,70.5357,22.8623,10.9582,51.8025,
002130.SZ,ÎÖ¶ûºË²Ä,2007-05-24,4.7742,4.7742,4.795,4.603,4.6327,778543,36797105.3,-0.1416,-2.965,47.2641,6.9513,524160000,N/A,2543580000,11200000,0,54350000,68.4444,22.1845,10.6333,50.2665,
002130.SZ,ÎÖ¶ûºË²Ä,2007-05-25,4.6327,4.606,4.8505,4.606,4.8138,1001866,48591836.1,0.1811,3.9103,48.5013,8.9452,544656000,N/A,2643040500,11200000,0,54350000,71.1207,23.0519,11.0491,52.2321,
002130.SZ,ÎÖ¶ûºË²Ä,2007-05-28,4.8138,4.8138,4.8138,4.8138,4.8138,N/A,N/A,0,0,N/A,N/A,544656000,N/A,2643040500,11200000,0,54350000,71.1207,23.0519,11.0491,52.2321,
002130.SZ,ÎÖ¶ûºË²Ä,2007-05-29,4.8138,4.9009,4.9198,4.7822,4.8455,1040176,50992657.5,0.0317,0.658,49.0231,9.2873,548240000,N/A,2660432500,11200000,0,54350000,71.5887,23.2036,11.1218,52.5758,
002130.SZ,ÎÖ¶ûºË²Ä,2007-05-30,4.8455,4.601,4.7861,4.5535,4.6228,1029136,48267128.9,-0.2227,-4.5965,46.9006,9.1887,523040000,N/A,2538145000,11200000,0,54350000,68.2981,22.1371,10.6106,50.1591,
002130.SZ,ÎÖ¶ûºË²Ä,2007-05-31,4.6228,4.6475,4.8524,4.5575,4.8524,1179279,56245982.3,0.2297,4.9679,47.6952,10.5293,549024000,N/A,2664237000,11200000,0,54350000,71.6911,23.2368,11.1377,52.651,
002130.SZ,ÎÖ¶ûºË²Ä,2007-06-01,4.8524,4.8703,5.1464,4.8396,4.8802,1560818,78686776.5,0.0277,0.5712,50.4138,13.9359,552160000,N/A,2679455000,11200000,0,54350000,72.1006,23.3695,11.2013,52.9517,
002130.SZ,ÎÖ¶ûºË²Ä,2007-06-04,4.8802,4.802,4.9495,4.504,4.504,922190,43381239.9,-0.3762,-7.7079,47.0415,8.2338,509600000,N/A,2472925000,11200000,0,54350000,66.5431,21.5682,10.338,48.8703,
002130.SZ,ÎÖ¶ûºË²Ä,2007-06-05,4.504,4.4713,4.6525,4.0536,4.4426,858936,37529031.1,-0.0614,-1.3626,43.6925,7.6691,502656000,N/A,2439228000,11200000,0,54350000,65.6364,21.2743,10.1971,48.2043,
