´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
002750.SZ,Áú½òÒ©Òµ,2015-03-24,N/A,4.6172,5.036,4.6172,5.036,18300,557612,N/A,N/A,30.4706,0.1093,511545000,N/A,2038545000,16750000,0,66750000,32.0662,7.1385,10.8779,378.4188,
002750.SZ,Áú½òÒ©Òµ,2015-03-25,5.036,5.5389,5.5389,5.5389,5.5389,4200,141078,0.5029,9.9869,33.59,0.0251,562632500,N/A,2242132500,16750000,0,66750000,35.2686,7.8514,11.9643,416.2111,
002750.SZ,Áú½òÒ©Òµ,2015-03-26,5.5389,6.093,6.093,6.093,6.093,5900,218005,0.5541,10.003,36.95,0.0352,618912500,N/A,2466412500,16750000,0,66750000,38.7966,8.6368,13.1611,457.8446,
002750.SZ,Áú½òÒ©Òµ,2015-03-27,6.093,6.7031,6.7031,6.7031,6.7031,14000,569100,0.6101,10.0135,40.65,0.0836,680887500,N/A,2713387500,16750000,0,66750000,42.6815,9.5016,14.479,503.691,
002750.SZ,Áú½òÒ©Òµ,2015-03-30,6.7031,7.3743,7.3743,7.3743,7.3743,74600,3336112,0.6711,10.0123,44.72,0.4454,749060000,N/A,2985060000,16750000,0,66750000,46.9549,10.453,15.9286,554.1221,
002750.SZ,Áú½òÒ©Òµ,2015-03-31,7.3743,8.1114,8.1114,8.1114,8.1114,157700,7757263,0.7371,9.9955,49.19,0.9415,823932500,N/A,3283432500,16750000,0,66750000,51.6482,11.4978,17.5208,609.5095,
002750.SZ,Áú½òÒ©Òµ,2015-04-01,8.1114,8.9227,8.9227,8.9227,8.9227,645644,34935796.8,0.8113,10.002,54.11,3.8546,906342500,N/A,3611842500,16750000,0,66750000,56.8141,12.6478,19.2732,670.4728,
002750.SZ,Áú½òÒ©Òµ,2015-04-02,8.9227,9.6383,9.8148,9.5311,9.8148,3682700,216435873.9,0.8921,9.9982,58.771,21.9863,996960000,N/A,3972960000,16750000,0,66750000,62.4945,13.9124,21.2002,737.5078,
002750.SZ,Áú½òÒ©Òµ,2015-04-03,9.8148,10.7679,10.7959,10.6013,10.7959,3050892,199029530.6,0.9811,9.9966,65.2365,18.2143,1096622500,N/A,4370122500,16750000,0,66750000,68.7418,15.3031,23.3195,811.2338,
002750.SZ,Áú½òÒ©Òµ,2015-04-07,10.7959,11.8694,11.876,10.913,11.3945,8416456,584502049.4,0.5986,5.5445,69.4475,50.2475,1157425000,N/A,4612425000,16750000,0,66750000,72.5532,16.1516,24.6125,856.2128,
002750.SZ,Áú½òÒ©Òµ,2015-04-08,11.3945,11.0482,11.2131,10.8503,11.0399,4633881,309800428.3,-0.3545,-3.1114,66.8555,27.665,1121412500,N/A,4468912500,16750000,0,66750000,70.2958,15.6491,23.8467,829.5723,
002750.SZ,Áú½òÒ©Òµ,2015-04-09,11.0399,10.8833,12.1448,10.8454,12.1448,5477347,379431294.5,1.1048,10.0075,69.2728,32.7006,1233637500,N/A,4916137500,16750000,0,66750000,77.3306,17.2152,26.2331,912.5915,
002750.SZ,Áú½òÒ©Òµ,2015-04-10,12.1448,12.0376,12.2849,11.5594,11.8529,3725744,267969537.8,-0.2919,-2.4033,71.9238,22.2432,1203990000,N/A,4797990000,16750000,0,66750000,75.4722,16.8014,25.6026,890.6595,
002750.SZ,Áú½òÒ©Òµ,2015-04-13,11.8529,11.7243,12.0986,11.4819,11.8084,3306407,235990334.6,-0.0445,-0.3756,71.3736,19.7397,1199467500,N/A,4779967500,16750000,0,66750000,75.1887,16.7383,25.5065,887.314,
002750.SZ,Áú½òÒ©Òµ,2015-04-14,11.8084,11.7078,12.3344,11.6517,11.8793,3442023,251488541.4,0.0709,0.6005,73.0642,20.5494,1206670000,N/A,4808670000,16750000,0,66750000,75.6402,16.8388,25.6596,892.6422,
002750.SZ,Áú½òÒ©Òµ,2015-04-15,11.8793,11.7094,11.7408,11.1026,11.1455,2692535,185680931.5,-0.7338,-6.1771,68.9614,16.0748,1132132500,N/A,4511632500,16750000,0,66750000,70.9678,15.7987,24.0746,837.5025,
002750.SZ,Áú½òÒ©Òµ,2015-04-16,11.1455,11.1455,11.3945,10.8948,11.2048,1929786,131400803.7,0.0594,0.5326,68.0909,11.5211,1138162500,N/A,4535662500,16750000,0,66750000,71.3458,15.8828,24.2028,841.9633,
002750.SZ,Áú½òÒ©Òµ,2015-04-17,11.2048,11.2461,11.4918,11.218,11.2955,1776752,122021994.6,0.0907,0.8094,68.677,10.6075,1147375000,N/A,4572375000,16750000,0,66750000,71.9233,16.0114,24.3987,848.7783,
002750.SZ,Áú½òÒ©Òµ,2015-04-20,11.2955,11.1306,11.3252,10.8454,10.8668,1782801,119881590.2,-0.4287,-3.7956,67.2434,10.6436,1103825000,N/A,4398825000,16750000,0,66750000,69.1933,15.4037,23.4727,816.5618,
002750.SZ,Áú½òÒ©Òµ,2015-04-21,10.8668,10.7695,11.2296,10.7695,11.223,1651382,111193085.9,0.3562,3.2777,67.3334,9.859,1140005000,N/A,4543005000,16750000,0,66750000,71.4613,15.9085,24.242,843.3262,
002750.SZ,Áú½òÒ©Òµ,2015-04-22,11.223,11.279,11.7012,11.223,11.6863,2240302,157325008.7,0.4634,4.1287,70.2249,13.3749,1187072500,N/A,4730572500,16750000,0,66750000,74.4117,16.5654,25.2429,878.1447,
002750.SZ,Áú½òÒ©Òµ,2015-04-23,11.6863,11.5264,11.6253,11.312,11.4456,2457913,170767268.5,-0.2408,-2.0601,69.4765,14.6741,1162617500,N/A,4633117500,16750000,0,66750000,72.8787,16.2241,24.7229,860.054,
002750.SZ,Áú½òÒ©Òµ,2015-04-24,11.4456,11.1933,11.5858,10.9558,11.5083,1942380,133746193.6,0.0627,0.5475,68.8569,11.5963,1168982500,N/A,4658482500,16750000,0,66750000,73.2777,16.3129,24.8582,864.7626,
002750.SZ,Áú½òÒ©Òµ,2015-04-27,11.5083,11.5264,12.0211,11.5264,11.6798,2651048,189380019.8,0.1715,1.4902,71.4359,15.8272,1186402500,N/A,4727902500,16750000,0,66750000,74.3697,16.556,25.2287,877.6491,
002750.SZ,Áú½òÒ©Òµ,2015-04-28,11.6798,11.8315,12.8472,11.6798,12.4713,4690450,346619596.6,0.7915,6.7768,73.899,28.0027,1266802500,N/A,5048302500,16750000,0,66750000,79.4096,17.678,26.9383,937.1255,
002750.SZ,Áú½òÒ©Òµ,2015-04-29,12.4713,12.4383,13.1886,12.0376,12.966,3262471,248114346.2,0.4947,3.9667,76.0511,19.4774,1317052500,N/A,5248552500,16750000,0,66750000,82.5595,18.3792,28.0069,974.2983,
002750.SZ,Áú½òÒ©Òµ,2015-04-30,12.966,12.9445,13.6833,12.524,12.562,3184673,251903450.2,-0.404,-3.1159,79.0987,19.013,1276015000,N/A,5085015000,16750000,0,66750000,79.9871,17.8065,27.1343,943.9406,
002750.SZ,Áú½òÒ©Òµ,2015-05-04,12.562,12.407,12.529,12.0046,12.219,1579340,117342501.9,-0.343,-2.7304,74.2984,9.4289,1241175000,N/A,4946175000,16750000,0,66750000,77.8031,17.3203,26.3934,918.1674,
002750.SZ,Áú½òÒ©Òµ,2015-05-05,12.219,12.1448,12.4498,12.0046,12.3163,1794590,132937565.8,0.0973,0.7962,74.0768,10.714,1251057500,N/A,4985557500,16750000,0,66750000,78.4226,17.4583,26.6035,925.4781,
002750.SZ,Áú½òÒ©Òµ,2015-05-06,12.3163,12.2651,12.6906,12.0805,12.2239,2089069,156949009.8,-0.0923,-0.7498,75.1287,12.4721,1241677500,N/A,4948177500,16750000,0,66750000,77.8346,17.3274,26.4041,918.5391,
002750.SZ,Áú½òÒ©Òµ,2015-05-07,12.2239,12.0392,12.2602,11.9683,12.0524,1419837,104157526.2,-0.1715,-1.4029,73.3588,8.4766,1224257500,N/A,4878757500,16750000,0,66750000,76.7426,17.0843,26.0336,905.6526,
002750.SZ,Áú½òÒ©Òµ,2015-05-08,12.0524,12.2355,12.8126,12.186,12.8126,2553776,192965056.8,0.7602,6.3073,75.5607,15.2464,1301475000,N/A,5186475000,16750000,0,66750000,81.583,18.1618,27.6757,962.7747,
002750.SZ,Áú½òÒ©Òµ,2015-05-11,12.8126,12.8786,14.0493,12.6658,13.7806,3725324,303036522,0.968,7.5547,81.345,22.2407,1399797500,N/A,5578297500,16750000,0,66750000,87.7464,19.5339,29.7665,1035.5095,
002750.SZ,Áú½òÒ©Òµ,2015-05-12,13.7806,13.6074,14.0164,13.3568,13.835,3316337,274277699.3,0.0544,0.3949,82.705,19.799,1405325000,N/A,5600325000,16750000,0,66750000,88.0929,19.611,29.884,1039.5985,
002750.SZ,Áú½òÒ©Òµ,2015-05-13,13.835,13.52,14.6545,13.2743,14.1763,2998706,256206642.9,0.3413,2.4672,85.4391,17.9027,1439997500,N/A,5738497500,16750000,0,66750000,90.2663,20.0949,30.6213,1065.2477,
002750.SZ,Áú½òÒ©Òµ,2015-05-14,14.1763,14.1813,15.1707,14.0493,14.9332,2689384,239200896.5,0.7569,5.3391,88.9426,16.056,1516880000,N/A,6044880000,16750000,0,66750000,95.0857,21.1678,32.2562,1122.1221,
002750.SZ,Áú½òÒ©Òµ,2015-05-15,14.9332,14.9233,14.9315,14.0988,14.5836,2671977,235283214.1,-0.3496,-2.341,88.0559,15.9521,1481370000,N/A,5903370000,16750000,0,66750000,92.8598,20.6722,31.5011,1095.8533,
002750.SZ,Áú½òÒ©Òµ,2015-05-18,14.5836,14.3214,16.0413,14.3214,16.0413,3097652,290083758.9,1.4577,9.9955,93.6463,18.4934,1629440000,N/A,6493440000,16750000,0,66750000,102.1415,22.7385,34.6498,1205.389,
002750.SZ,Áú½òÒ©Òµ,2015-05-19,16.0413,16.16,17.4611,15.6093,17.1494,3341557,333905007.3,1.1081,6.9079,99.925,19.9496,1742000000,N/A,6942000000,16750000,0,66750000,109.1974,24.3093,37.0433,1288.656,
002750.SZ,Áú½òÒ©Òµ,2015-05-20,17.1494,16.6547,18.0861,16.4898,16.6382,2517154,262640876.7,-0.5112,-2.9808,104.3404,15.0278,1690075000,N/A,6735075000,16750000,0,66750000,105.9424,23.5847,35.9392,1250.2441,
