代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
002294.SZ,信立泰,2009-09-10,N/A,6.2482,6.7559,6.1006,6.5286,19347315,1253454932,N/A,N/A,64.787,84.8566,1512780000,N/A,7530725000,22800000,0,113500000,64.3972,28.645,14.2852,284.7675,
002294.SZ,信立泰,2009-09-11,6.5286,6.937,7.182,6.937,7.182,3406106,244492378.3,0.6534,10.0075,71.7806,14.9391,1664172000,N/A,8284365000,22800000,0,113500000,70.8418,31.5116,15.7148,313.2657,
002294.SZ,信立泰,2009-09-14,7.182,7.8225,7.9003,7.5431,7.8619,9600630,759634319.7,0.6799,9.4671,79.1234,42.108,1821720000,N/A,9068650000,22800000,0,113500000,77.5484,34.4949,17.2025,342.9228,
002294.SZ,信立泰,2009-09-15,7.8619,7.6848,8.0351,7.5785,7.675,5743751,454881784.3,-0.187,-2.378,79.1959,25.1919,1778400000,N/A,8853000000,22800000,0,113500000,75.7043,33.6746,16.7935,334.7681,
002294.SZ,信立泰,2009-09-16,7.675,7.609,7.8225,7.5283,7.7084,3692084,288708517.1,0.0335,0.4359,78.1966,16.1934,1786152000,N/A,8891590000,22800000,0,113500000,76.0343,33.8214,16.8667,336.2274,
002294.SZ,信立泰,2009-09-17,7.7084,7.7842,7.8206,7.429,7.5264,4756341,365854787.4,-0.182,-2.3615,76.9194,20.8611,1743972000,N/A,8681615000,22800000,0,113500000,74.2388,33.0227,16.4684,328.2874,
002294.SZ,信立泰,2009-09-18,7.5264,7.4791,7.8225,7.4339,7.4723,3887006,301460851.9,-0.0541,-0.719,77.5561,17.0483,1731432000,N/A,8619190000,22800000,0,113500000,73.705,32.7852,16.3499,325.9268,
002294.SZ,信立泰,2009-09-21,7.4723,7.4191,7.429,6.9744,7.3276,4034119,295306948.4,-0.1446,-1.9357,73.2023,17.6935,1697916000,N/A,8452345000,22800000,0,113500000,72.2782,32.1506,16.0334,319.6177,
002294.SZ,信立泰,2009-09-22,7.3276,7.2469,7.3621,7.2154,7.2518,2008652,148553262.9,-0.0758,-1.034,73.9567,8.8099,1680360000,N/A,8364950000,22800000,0,113500000,71.5309,31.8182,15.8677,316.313,
002294.SZ,信立泰,2009-09-23,7.2518,7.1987,7.6631,7.1987,7.491,2818343,213720636,0.2391,3.2972,75.832,12.3612,1735764000,N/A,8640755000,22800000,0,113500000,73.8894,32.8672,16.3908,326.7423,
