代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
002602.SZ,世纪华通,2011-07-28,N/A,7.8583,8.8205,7.8583,8.1437,27548122,712907364.3,N/A,N/A,25.8786,76.5226,914040000,N/A,4443250000,36000000,0,175000000,27.9827,10.8383,4.8935,252.7632,
002602.SZ,世纪华通,2011-07-29,8.1437,7.9449,8.4164,7.9449,8.3073,15100015,388814971.6,0.1636,2.0087,25.7493,41.9445,932400000,N/A,4532500000,36000000,0,175000000,28.5448,11.056,4.9918,257.8404,
002602.SZ,世纪华通,2011-08-01,8.3073,8.1951,8.6441,7.7011,8.3971,13542301,348325412.4,0.0898,1.0811,25.7213,37.6175,942480000,N/A,4581500000,36000000,0,175000000,28.8534,11.1755,5.0458,260.6278,
002602.SZ,世纪华通,2011-08-02,8.3971,8.2688,8.8045,8.179,8.4901,14365875,384144236.6,0.093,1.1077,26.7401,39.9052,952920000,N/A,4632250000,36000000,0,175000000,29.173,11.2993,5.1017,263.5148,
002602.SZ,世纪华通,2011-08-03,8.4901,8.333,8.4581,8.1405,8.1502,8903622,229332706.7,-0.34,-4.0045,25.7572,24.7323,914760000,N/A,4446750000,36000000,0,175000000,28.0047,10.8468,4.8974,252.9623,
002602.SZ,世纪华通,2011-08-04,8.1502,8.0668,8.24,7.9353,8.1149,6613661,166418451.5,-0.0353,-0.4329,25.1628,18.3713,910800000,N/A,4427500000,36000000,0,175000000,27.8835,10.7999,4.8762,251.8672,
002602.SZ,世纪华通,2011-08-05,8.1149,7.8262,8.1726,7.762,7.9224,5609349,139463309.3,-0.1924,-2.3715,24.8627,15.5815,889200000,N/A,4322500000,36000000,0,175000000,27.2222,10.5437,4.7605,245.8941,
002602.SZ,世纪华通,2011-08-08,7.9224,7.7685,7.8839,7.1302,7.1302,7305235,168533787.7,-0.7922,-10,23.0703,20.2923,800280000,N/A,3890250000,36000000,0,175000000,24.5,9.4894,4.2845,221.3047,
002602.SZ,世纪华通,2011-08-09,7.1302,6.6715,7.0532,6.431,6.8511,6237714,131232960.1,-0.279,-3.9136,21.0386,17.327,768960000,N/A,3738000000,36000000,0,175000000,23.5412,9.118,4.1168,212.6436,
002602.SZ,世纪华通,2011-08-10,6.8511,7.0179,7.1366,6.8319,6.8479,4765997,103796246.6,-0.0032,-0.0468,21.7785,13.2389,768600000,N/A,3736250000,36000000,0,175000000,23.5302,9.1137,4.1149,212.5441,
002602.SZ,世纪华通,2011-08-11,6.8479,6.5913,7.0596,6.5143,6.9858,4945085,105441992.6,0.1379,2.0141,21.3226,13.7363,784080000,N/A,3811500000,36000000,0,175000000,24.0041,9.2973,4.1977,216.8248,
002602.SZ,世纪华通,2011-08-12,6.9858,7.0564,7.3483,6.9923,7.1398,5420382,121227682.4,0.154,2.2039,22.3652,15.0566,801360000,N/A,3895500000,36000000,0,175000000,24.5331,9.5022,4.2903,221.6033,
002602.SZ,世纪华通,2011-08-15,7.1398,7.1045,7.2681,7.0724,7.2136,4407375,98571768.8,0.0738,1.0332,22.3652,12.2427,809640000,N/A,3935750000,36000000,0,175000000,24.7866,9.6003,4.3346,223.893,
