測鎢,潠備,�梪�,ヶ彶攫歎(啋),羲攫歎(啋),郔詢歎(啋),郔腴歎(啋),彶攫歎(啋),傖蝠講(嘖),傖蝠踢塗(啋),梀視(啋),梀視盟(%),歙歎(啋),遙忒薹(%),A嘖霜籵庈硉(啋),B嘖霜籵庈硉(啋),軞庈硉(啋),A嘖霜籵嘖掛(嘖),B嘖霜籵嘖掛(嘖),軞嘖掛(嘖),庈荅薹,庈噱薹,庈种薹,庈珋薹,
002247.SZ,著韓陔第,2009-06-12,2.7639,2.7702,2.7907,2.7071,2.7118,723425,12546943.6,-0.052,-1.8825,17.3438,2.9771,417960000,N/A,1148960000,24300000,0,66800000,45.4513,2.904,5.3144,4.8421,
002247.SZ,著韓陔第,2009-06-15,2.7118,2.6913,2.7386,2.6913,2.7371,564244,9719955,0.0252,0.9302,17.2265,2.322,421848000,N/A,1159648000,24300000,0,66800000,45.8741,2.931,5.3639,4.8872,
002247.SZ,著韓陔第,2009-06-16,2.7371,2.7323,2.7623,2.7213,2.7528,402459,7001796.9,0.0158,0.576,17.3975,1.6562,424278000,N/A,1166328000,24300000,0,66800000,46.1384,2.9479,5.3948,4.9153,
002247.SZ,著韓陔第,2009-06-17,2.7528,2.756,2.7591,2.7087,2.7386,548639,9499745.9,-0.0142,-0.5155,17.3151,2.2578,422091000,N/A,1160316000,24300000,0,66800000,45.9005,2.9327,5.367,4.89,
002247.SZ,著韓陔第,2009-06-18,2.7386,2.7434,2.8916,2.7323,2.8616,1869507,33340008.3,0.123,4.4905,17.8336,7.6934,441045000,N/A,1212420000,24300000,0,66800000,47.9617,3.0643,5.608,5.1096,
002247.SZ,著韓陔第,2009-06-19,2.8616,2.8143,2.9168,2.8143,2.8695,2685674,49095496.9,0.0079,0.2755,18.2805,11.0522,442260000,N/A,1215760000,24300000,0,66800000,48.0938,3.0728,5.6234,5.1237,
002247.SZ,著韓陔第,2009-06-22,2.8695,2.9168,2.9168,2.7828,2.7875,1283237,23227749.9,-0.082,-2.8571,18.1009,5.2808,429624000,N/A,1181024000,24300000,0,66800000,46.7197,2.985,5.4627,4.9773,
002247.SZ,著韓陔第,2009-06-23,2.7875,2.7749,2.8143,2.7323,2.7702,618934,10828786.5,-0.0173,-0.6222,17.4959,2.5471,426951000,N/A,1173676000,24300000,0,66800000,46.429,2.9664,5.4288,4.9463,
002247.SZ,著韓陔第,2009-06-24,2.7702,2.7702,2.8017,2.7607,2.7907,498837,8807951.6,0.0205,0.7399,17.657,2.0528,430110000,N/A,1182360000,24300000,0,66800000,46.7726,2.9884,5.4689,4.9829,
002247.SZ,著韓陔第,2009-06-25,2.7907,2.8001,2.8127,2.7528,2.7844,565352,9942968.3,-0.0063,-0.226,17.5872,2.3266,429138000,N/A,1179688000,24300000,0,66800000,46.6669,2.9816,5.4566,4.9716,
002247.SZ,著韓陔第,2009-06-26,2.7844,2.7844,2.7844,2.7449,2.7607,601595,10531036.3,-0.0236,-0.8494,17.5052,2.4757,425493000,N/A,1169668000,24300000,0,66800000,46.2705,2.9563,5.4102,4.9294,
002247.SZ,著韓陔第,2009-06-29,2.7607,2.7749,2.8569,2.7686,2.7907,1143981,20453773.3,0.03,1.0851,17.8795,4.7077,430110000,N/A,1182360000,24300000,0,66800000,46.7726,2.9884,5.4689,4.9829,
002247.SZ,著韓陔第,2009-06-30,2.7907,2.7891,2.8332,2.756,2.767,462954,8183920.1,-0.0236,-0.8475,17.6776,1.9052,426465000,N/A,1172340000,24300000,0,66800000,46.3762,2.963,5.4226,4.9407,
002247.SZ,著韓陔第,2009-07-01,2.767,2.7686,2.7733,2.7355,2.7402,709150,12373039.8,-0.0268,-0.9687,17.4477,2.9183,422334000,N/A,1160984000,24300000,0,66800000,45.927,2.9343,5.3701,4.8928,
002247.SZ,著韓陔第,2009-07-02,2.7402,2.7465,2.8064,2.7465,2.778,702896,12372403.1,0.0378,1.3809,17.602,2.8926,428166000,N/A,1177016000,24300000,0,66800000,46.5612,2.9749,5.4442,4.9604,
002247.SZ,著韓陔第,2009-07-03,2.778,2.7481,2.7812,2.7386,2.7591,624165,10905015.2,-0.0189,-0.681,17.4714,2.5686,425250000,N/A,1169000000,24300000,0,66800000,46.2441,2.9546,5.4071,4.9266,
002247.SZ,著韓陔第,2009-07-06,2.7591,2.7607,2.8663,2.7481,2.8143,1624456,29131370.6,0.0552,2,17.933,6.685,433755000,N/A,1192380000,24300000,0,66800000,47.1689,3.0137,5.5153,5.0251,
002247.SZ,著韓陔第,2009-07-07,2.8143,2.8127,2.9136,2.8017,2.8931,2028153,37165619.1,0.0788,2.8011,18.3249,8.3463,445905000,N/A,1225780000,24300000,0,66800000,48.4902,3.0981,5.6698,5.1659,
002247.SZ,著韓陔第,2009-07-08,2.8931,2.8947,2.9546,2.8537,2.8947,1474057,27025828.3,0.0016,0.0545,18.3343,6.0661,446148000,N/A,1226448000,24300000,0,66800000,48.5166,3.0998,5.6729,5.1687,
002247.SZ,著韓陔第,2009-07-09,2.8947,2.9089,2.9909,2.8695,2.9735,1669097,31076730.4,0.0788,2.7233,18.6189,6.8687,458298000,N/A,1259848000,24300000,0,66800000,49.8379,3.1842,5.8273,5.3095,
002247.SZ,著韓陔第,2009-07-10,2.9735,2.9799,3.0429,2.9404,2.9562,1622013,30752590.3,-0.0173,-0.5832,18.9595,6.675,455625000,N/A,1252500000,24300000,0,66800000,49.5472,3.1656,5.7934,5.2785,
002247.SZ,著韓陔第,2009-07-13,2.9562,2.9262,2.9688,2.9168,2.9262,1109821,20707365.7,-0.03,-1.0133,18.6583,4.5672,451008000,N/A,1239808000,24300000,0,66800000,49.0451,3.1336,5.7346,5.225,
002247.SZ,著韓陔第,2009-07-14,2.9262,3.1107,3.2195,3.1107,3.2195,813183,16495964.5,0.2933,10.0216,20.2857,3.3464,496206000,N/A,1364056000,24300000,0,66800000,53.9602,3.4476,6.3094,5.7486,
002247.SZ,著韓陔第,2009-07-15,3.2195,3.3378,3.4639,3.2526,3.2999,4289873,90838414.3,0.0804,2.4976,21.1751,17.6538,508599000,N/A,1398124000,24300000,0,66800000,55.3079,3.5337,6.4669,5.8922,
002247.SZ,著韓陔第,2009-07-16,3.2999,3.2668,3.3078,3.2006,3.2116,2496385,51348675.1,-0.0883,-2.6756,20.5692,10.2732,494991000,N/A,1360716000,24300000,0,66800000,53.8281,3.4392,6.2939,5.7346,
002247.SZ,著韓陔第,2009-07-17,3.2116,3.2211,3.3661,3.2195,3.3078,2326812,48721868.8,0.0962,2.9946,20.9393,9.5754,509814000,N/A,1401464000,24300000,0,66800000,55.44,3.5421,6.4824,5.9063,
002247.SZ,著韓陔第,2009-07-20,3.3078,3.3314,3.3472,3.2637,3.2652,2582848,53712374.4,-0.0426,-1.2869,20.7958,10.629,503253000,N/A,1383428000,24300000,0,66800000,54.7265,3.4966,6.399,5.8303,
002247.SZ,著韓陔第,2009-07-21,3.2652,3.2558,3.2841,3.1564,3.1738,1843112,37575953.1,-0.0914,-2.8006,20.3872,7.5848,489159000,N/A,1344684000,24300000,0,66800000,53.1939,3.3986,6.2197,5.667,
002247.SZ,著韓陔第,2009-07-22,3.1738,3.1769,3.24,3.1769,3.2006,1183045,24141125,0.0268,0.8445,20.4059,4.8685,493290000,N/A,1356040000,24300000,0,66800000,53.6431,3.4273,6.2723,5.7148,
002247.SZ,著韓陔第,2009-07-23,3.2006,3.2037,3.2605,3.2006,3.2321,1031096,21120338.2,0.0315,0.9852,20.4834,4.2432,498150000,N/A,1369400000,24300000,0,66800000,54.1716,3.4611,6.3341,5.7712,
002247.SZ,著韓陔第,2009-07-24,3.2321,3.2463,3.5159,3.2321,3.3866,2962954,63583609.3,0.1545,4.7805,21.4595,12.1932,521964000,N/A,1434864000,24300000,0,66800000,56.7613,3.6266,6.6369,6.047,
002247.SZ,著韓陔第,2009-07-27,3.3866,3.3898,3.4182,3.3425,3.3677,1897293,40561698,-0.0189,-0.5587,21.3787,7.8078,519048000,N/A,1426848000,24300000,0,66800000,56.4442,3.6063,6.5998,6.0133,
002247.SZ,著韓陔第,2009-07-28,3.3677,3.3898,3.4765,3.3851,3.3914,1844961,40127635.2,0.0236,0.7022,21.7499,7.5924,522693000,N/A,1436868000,24300000,0,66800000,56.8406,3.6316,6.6461,6.0555,
002247.SZ,著韓陔第,2009-07-29,3.3914,3.3914,3.4339,3.0524,3.1091,2126254,44111746.9,-0.2822,-8.3217,20.7462,8.75,479196000,N/A,1317296000,24300000,0,66800000,52.1105,3.3294,6.0931,5.5516,
002247.SZ,著韓陔第,2009-07-30,3.1091,3.1517,3.2006,3.0745,3.1832,1269341,25435300.8,0.0741,2.3834,20.0382,5.2236,490617000,N/A,1348692000,24300000,0,66800000,53.3524,3.4088,6.2383,5.6839,
002247.SZ,著韓陔第,2009-07-31,3.1832,3.2305,3.2668,3.1848,3.2542,936476,19175634.4,0.0709,2.2288,20.4764,3.8538,501552000,N/A,1378752000,24300000,0,66800000,54.5416,3.4847,6.3773,5.8106,
002247.SZ,著韓陔第,2009-08-03,3.2542,3.2542,3.3031,3.2384,3.2826,913432,18964707.8,0.0284,0.8721,20.762,3.759,505926000,N/A,1390776000,24300000,0,66800000,55.0172,3.5151,6.4329,5.8612,
002247.SZ,著韓陔第,2009-08-04,3.2826,3.2841,3.292,3.1848,3.2368,1031317,21145368.1,-0.0457,-1.3929,20.5033,4.2441,498879000,N/A,1371404000,24300000,0,66800000,54.2509,3.4662,6.3433,5.7796,
002247.SZ,著韓陔第,2009-08-05,3.2368,3.2558,3.415,3.2368,3.3693,1943111,40949829.1,0.1324,4.0916,21.0744,7.9963,519291000,N/A,1427516000,24300000,0,66800000,56.4706,3.608,6.6029,6.0161,
002247.SZ,著韓陔第,2009-08-06,3.3693,3.3693,3.3693,3.2321,3.2637,1398147,29110548.8,-0.1056,-3.1352,20.8208,5.7537,503010000,N/A,1382760000,24300000,0,66800000,54.7001,3.4949,6.3959,5.8275,
002247.SZ,著韓陔第,2009-08-07,3.2637,3.2794,3.3031,3.1612,3.1769,1092884,22479728.7,-0.0867,-2.657,20.5692,4.4975,489645000,N/A,1346020000,24300000,0,66800000,53.2467,3.402,6.2259,5.6726,
002247.SZ,著韓陔第,2009-08-10,3.1769,3.2006,3.2936,3.1864,3.2353,1142431,23413488.4,0.0583,1.8362,20.4944,4.7014,498636000,N/A,1370736000,24300000,0,66800000,54.2245,3.4645,6.3402,5.7768,
002247.SZ,著韓陔第,2009-08-11,3.2353,3.2637,3.3724,3.2479,3.3378,1888685,39936500.1,0.1025,3.1676,21.1451,7.7724,514431000,N/A,1414156000,24300000,0,66800000,55.9421,3.5742,6.5411,5.9598,
002247.SZ,著韓陔第,2009-08-12,3.3378,3.3567,3.4528,3.2794,3.2873,2269910,48775832.2,-0.0505,-1.5116,21.488,9.3412,506655000,N/A,1392780000,24300000,0,66800000,55.0965,3.5202,6.4422,5.8697,
002247.SZ,著韓陔第,2009-08-13,3.2873,3.3109,3.6168,3.3109,3.6168,3294974,73518381.4,0.3295,10.024,22.3123,13.5596,557442000,N/A,1532392000,24300000,0,66800000,60.6194,3.8731,7.088,6.4581,
002247.SZ,著韓陔第,2009-08-14,3.6168,3.6263,3.765,3.4182,3.4355,4846986,110944153.3,-0.1813,-5.0131,22.8893,19.9464,529497000,N/A,1455572000,24300000,0,66800000,57.5805,3.6789,6.7327,6.1343,
002247.SZ,著韓陔第,2009-08-17,3.4355,3.3109,3.3582,3.0918,3.0918,2452088,49739502.7,-0.3437,-10.0046,20.2846,10.0909,476523000,N/A,1309948000,24300000,0,66800000,51.8198,3.3108,6.0591,5.5206,
002247.SZ,著韓陔第,2009-08-18,3.0918,3.0745,3.1911,3.0745,3.1691,1364781,27202762.3,0.0773,2.4987,19.932,5.6164,488430000,N/A,1342680000,24300000,0,66800000,53.1146,3.3936,6.2105,5.6585,
002247.SZ,著韓陔第,2009-08-19,3.1691,3.1817,3.1817,2.8521,2.8711,2220620,41757341.2,-0.298,-9.403,18.8044,9.1384,442503000,N/A,1216428000,24300000,0,66800000,48.1203,3.0745,5.6265,5.1265,
002247.SZ,著韓陔第,2009-08-20,2.8711,2.7402,2.9751,2.7118,2.9278,2921074,51837392.7,0.0568,1.9769,17.746,12.0209,451251000,N/A,1240476000,24300000,0,66800000,49.0716,3.1353,5.7377,5.2278,
002247.SZ,著韓陔第,2009-08-21,2.9278,2.8411,3.0713,2.838,3.0082,2574931,48018793.4,0.0804,2.7464,18.6486,10.5964,463644000,N/A,1274544000,24300000,0,66800000,50.4192,3.2214,5.8953,5.3714,
002247.SZ,著韓陔第,2009-08-24,3.0082,3.0272,3.035,2.9326,2.9893,1688397,31949039.1,-0.0189,-0.6289,18.9227,6.9481,460728000,N/A,1266528000,24300000,0,66800000,50.1021,3.2011,5.8582,5.3376,
002247.SZ,著韓陔第,2009-08-25,2.9893,2.9483,2.9641,2.8238,2.9089,1577023,28853373.7,-0.0804,-2.6899,18.2961,6.4898,448335000,N/A,1232460000,24300000,0,66800000,48.7545,3.115,5.7007,5.194,
002247.SZ,著韓陔第,2009-08-26,2.9089,2.8758,3.0429,2.8711,2.9783,1500148,28386401.5,0.0694,2.3848,18.9224,6.1734,459027000,N/A,1261852000,24300000,0,66800000,49.9172,3.1893,5.8366,5.3179,
002247.SZ,著韓陔第,2009-08-27,2.9783,2.9767,3.0555,2.9609,3.0319,1607327,30762285.5,0.0536,1.7999,19.1388,6.6145,467289000,N/A,1284564000,24300000,0,66800000,50.8156,3.2467,5.9417,5.4136,
002247.SZ,著韓陔第,2009-08-28,3.0319,3.0082,3.117,2.9956,3.0477,1574699,30541959.4,0.0158,0.52,19.3954,6.4802,469719000,N/A,1291244000,24300000,0,66800000,51.0799,3.2636,5.9726,5.4418,
002247.SZ,著韓陔第,2009-08-31,3.0477,2.9657,2.9956,2.7875,2.7875,1112664,20266123.7,-0.2601,-8.536,18.2141,4.5789,429624000,N/A,1181024000,24300000,0,66800000,46.7197,2.985,5.4627,4.9773,
002247.SZ,著韓陔第,2009-09-01,2.7875,2.7749,2.8711,2.7591,2.7749,761776,13569050.4,-0.0126,-0.4525,17.8124,3.1349,427680000,N/A,1175680000,24300000,0,66800000,46.5083,2.9715,5.438,4.9547,
002247.SZ,著韓陔第,2009-09-02,2.7749,2.7765,2.819,2.7134,2.7796,793671,13909363.2,0.0047,0.1705,17.5254,3.2661,428409000,N/A,1177684000,24300000,0,66800000,46.5876,2.9766,5.4473,4.9632,
002247.SZ,著韓陔第,2009-09-03,2.7796,2.7654,2.9121,2.7654,2.8853,1037976,18771574.9,0.1056,3.8003,18.0848,4.2715,444690000,N/A,1222440000,24300000,0,66800000,48.3581,3.0897,5.6543,5.1518,
002247.SZ,著韓陔第,2009-09-04,2.8853,2.8916,2.942,2.8585,2.9199,955308,17551458.1,0.0347,1.2022,18.3726,3.9313,450036000,N/A,1237136000,24300000,0,66800000,48.9394,3.1268,5.7223,5.2137,
002247.SZ,著韓陔第,2009-09-07,2.9199,2.931,3.2116,2.9105,3.2116,3572405,70180488.3,0.2917,9.9892,19.6452,14.7013,494991000,N/A,1360716000,24300000,0,66800000,53.8281,3.4392,6.2939,5.7346,
002247.SZ,著韓陔第,2009-09-08,3.2116,3.1517,3.2778,3.1233,3.1486,3991605,80780505,-0.0631,-1.9637,20.2376,16.4264,485271000,N/A,1333996000,24300000,0,66800000,52.7711,3.3716,6.1703,5.6219,
002247.SZ,著韓陔第,2009-09-09,3.1486,3.1218,3.2116,3.0981,3.1769,2197694,43919753.5,0.0284,0.9014,19.9845,9.044,489645000,N/A,1346020000,24300000,0,66800000,53.2467,3.402,6.2259,5.6726,
002247.SZ,著韓陔第,2009-09-10,3.1769,3.1612,3.2321,3.106,3.1722,1639102,32906513.5,-0.0047,-0.1489,20.0759,6.7453,488916000,N/A,1344016000,24300000,0,66800000,53.1675,3.3969,6.2167,5.6642,
002247.SZ,著韓陔第,2009-09-11,3.1722,3.1533,3.2227,3.1344,3.1927,1441272,29138290.5,0.0205,0.6461,20.2171,5.9312,492075000,N/A,1352700000,24300000,0,66800000,53.511,3.4189,6.2568,5.7008,
002247.SZ,著韓陔第,2009-09-14,3.1927,3.2305,3.3898,3.2132,3.2589,2217894,46307298.6,0.0662,2.0741,20.879,9.1271,502281000,N/A,1380756000,24300000,0,66800000,54.6208,3.4898,6.3866,5.819,
002247.SZ,著韓陔第,2009-09-15,3.2589,3.2794,3.3173,3.2495,3.2668,1419532,29547007.2,0.0079,0.2419,20.8146,5.8417,503496000,N/A,1384096000,24300000,0,66800000,54.753,3.4983,6.402,5.8331,
002247.SZ,著韓陔第,2009-09-16,3.2668,3.2479,3.3062,3.2242,3.2637,1553836,32182363.2,-0.0032,-0.0965,20.7116,6.3944,503010000,N/A,1382760000,24300000,0,66800000,54.7001,3.4949,6.3959,5.8275,
002247.SZ,著韓陔第,2009-09-17,3.2637,3.2731,3.3646,3.2715,3.2968,1929985,40643939,0.0331,1.0145,21.0592,7.9423,508113000,N/A,1396788000,24300000,0,66800000,55.2551,3.5303,6.4607,5.8866,
002247.SZ,著韓陔第,2009-09-18,3.2968,3.3094,3.4134,3.2447,3.2573,2296574,48633271.5,-0.0394,-1.1956,21.1764,9.4509,502038000,N/A,1380088000,24300000,0,66800000,54.5944,3.4881,6.3835,5.8162,
002247.SZ,著韓陔第,2009-09-21,3.2573,3.2558,3.3582,3.2353,3.3504,1849953,38793456.4,0.093,2.8558,20.97,7.613,516375000,N/A,1419500000,24300000,0,66800000,56.1535,3.5877,6.5658,5.9823,
002247.SZ,著韓陔第,2009-09-22,3.3504,3.3551,3.4655,3.3267,3.3441,2352890,50750107.8,-0.0063,-0.1882,21.5693,9.6827,515403000,N/A,1416828000,24300000,0,66800000,56.0478,3.581,6.5534,5.971,
002247.SZ,著韓陔第,2009-09-23,3.3441,3.322,3.3898,3.2006,3.2258,2030218,42332482.2,-0.1182,-3.5361,20.8512,8.3548,497178000,N/A,1366728000,24300000,0,66800000,54.0659,3.4544,6.3217,5.7599,
002247.SZ,著韓陔第,2009-09-24,3.2258,3.2321,3.2668,3.1549,3.2447,1175280,24035646.1,0.0189,0.5865,20.451,4.8365,500094000,N/A,1374744000,24300000,0,66800000,54.383,3.4746,6.3588,5.7937,
002247.SZ,著韓陔第,2009-09-25,3.2447,3.2305,3.3551,3.2164,3.3393,1314017,27548739.5,0.0946,2.9155,20.9653,5.4075,514674000,N/A,1414824000,24300000,0,66800000,55.9685,3.5759,6.5442,5.9626,
002247.SZ,著韓陔第,2009-09-28,3.3393,3.3598,3.4055,3.2652,3.2668,1542531,32781205.2,-0.0725,-2.1719,21.2516,6.3479,503496000,N/A,1384096000,24300000,0,66800000,54.753,3.4983,6.402,5.8331,
002247.SZ,著韓陔第,2009-09-29,3.2668,3.2573,3.2668,3.0114,3.0981,1484746,29434917.6,-0.1687,-5.1641,19.8249,6.1101,477495000,N/A,1312620000,24300000,0,66800000,51.9255,3.3176,6.0714,5.5319,
002247.SZ,著韓陔第,2009-09-30,3.0981,3.0981,3.1769,3.0902,3.1107,959436,19098284.5,0.0126,0.4071,19.9057,3.9483,479439000,N/A,1317964000,24300000,0,66800000,52.1369,3.3311,6.0962,5.5544,
002247.SZ,著韓陔第,2009-10-09,3.1107,3.1107,3.1107,3.1107,3.1107,N/A,N/A,0,0,N/A,N/A,479439000,N/A,1317964000,24300000,0,66800000,52.1369,3.3311,6.0962,5.5544,
002247.SZ,著韓陔第,2009-10-12,3.1107,3.2794,3.3724,3.2242,3.2605,1798562,37515691.1,0.1498,4.815,20.8587,7.4015,502524000,N/A,1381424000,24300000,0,66800000,54.6473,3.4915,6.3897,5.8218,
002247.SZ,著韓陔第,2009-10-13,3.2605,3.2589,3.3819,3.2589,3.3551,1214657,25698693.7,0.0946,2.9014,21.1572,4.9986,517104000,N/A,1421504000,24300000,0,66800000,56.2328,3.5928,6.5751,5.9907,
002247.SZ,著韓陔第,2009-10-14,3.3551,3.4008,3.6184,3.3709,3.508,3096586,69283862.1,0.1529,4.5583,22.3743,12.7432,540675000,N/A,1486300000,24300000,0,66800000,58.796,3.7566,6.8748,6.2638,
002247.SZ,著韓陔第,2009-10-15,3.508,3.5538,3.6058,3.5001,3.5553,1939617,43650468.3,0.0473,1.3483,22.5047,7.982,547965000,N/A,1506340000,24300000,0,66800000,59.5888,3.8072,6.9675,6.3483,
002247.SZ,著韓陔第,2009-10-16,3.5553,3.5758,3.6799,3.5238,3.6515,2197589,50316387.1,0.0962,2.7051,22.8962,9.0436,562788000,N/A,1547088000,24300000,0,66800000,61.2007,3.9102,7.156,6.52,
002247.SZ,著韓陔第,2009-10-19,3.6515,3.642,3.7524,3.6263,3.6625,2954211,69149343.2,0.011,0.3022,23.407,12.1572,564489000,N/A,1551764000,24300000,0,66800000,61.3857,3.922,7.1776,6.5397,
002247.SZ,著韓陔第,2009-10-20,3.6625,3.6815,3.8234,3.6436,3.8076,2698778,64236080,0.1451,3.9604,23.8019,11.1061,586845000,N/A,1613220000,24300000,0,66800000,63.8168,4.0774,7.4618,6.7987,
002247.SZ,著韓陔第,2009-10-21,3.8076,3.7997,3.9006,3.7225,3.7225,2164803,52357505.2,-0.0851,-2.236,24.1858,8.9087,573723000,N/A,1577148000,24300000,0,66800000,62.3898,3.9862,7.295,6.6467,
002247.SZ,著韓陔第,2009-10-22,3.7225,3.7225,3.858,3.713,3.7839,1595278,38451374.5,0.0615,1.6518,24.1032,6.5649,583200000,N/A,1603200000,24300000,0,66800000,63.4204,4.052,7.4155,6.7565,
002247.SZ,著韓陔第,2009-10-23,3.7839,3.7997,3.8628,3.7366,3.8123,2031929,48994711.5,0.0284,0.75,24.1124,8.3618,587574000,N/A,1615224000,24300000,0,66800000,63.8961,4.0824,7.4711,6.8071,
002247.SZ,著韓陔第,2009-10-26,3.8123,3.8171,3.847,3.7493,3.7713,1227480,29458183.7,-0.041,-1.0753,23.9989,5.0514,581256000,N/A,1597856000,24300000,0,66800000,63.209,4.0385,7.3908,6.734,
002247.SZ,著韓陔第,2009-10-27,3.7713,3.7477,3.8155,3.6436,3.6547,1487692,35171472.1,-0.1167,-3.0936,23.6416,6.1222,563274000,N/A,1548424000,24300000,0,66800000,61.2536,3.9136,7.1621,6.5256,
002247.SZ,著韓陔第,2009-10-28,3.6547,3.6641,3.7666,3.6641,3.7666,1229431,29004650.1,0.1119,3.063,23.5919,5.0594,580527000,N/A,1595852000,24300000,0,66800000,63.1298,4.0335,7.3815,6.7255,
002247.SZ,著韓陔第,2009-10-29,3.7666,3.7288,3.7493,3.6578,3.7067,1022899,24073919.7,-0.0599,-1.5906,23.535,4.2095,571293000,N/A,1570468000,24300000,0,66800000,62.1256,3.9693,7.2641,6.6185,
002247.SZ,著韓陔第,2009-10-30,3.7067,3.7682,3.8943,3.713,3.7493,1928970,46567092.2,0.0426,1.1484,24.1409,7.9381,577854000,N/A,1588504000,24300000,0,66800000,62.8391,4.0149,7.3475,6.6945,
002247.SZ,著韓陔第,2009-11-02,3.7493,3.6373,3.8218,3.6373,3.8107,1518941,36109862.4,0.0615,1.64,23.7731,6.2508,587331000,N/A,1614556000,24300000,0,66800000,63.8697,4.0807,7.468,6.8043,
002247.SZ,著韓陔第,2009-11-03,3.8107,3.8076,3.9337,3.8013,3.9211,1840832,45472195.3,0.1104,2.8962,24.702,7.5754,604341000,N/A,1661316000,24300000,0,66800000,65.7194,4.1989,7.6843,7.0014,
002247.SZ,著韓陔第,2009-11-04,3.9211,3.9321,3.9731,3.8959,3.9211,1185781,29587899.3,0,0,24.9522,4.8798,604341000,N/A,1661316000,24300000,0,66800000,65.7194,4.1989,7.6843,7.0014,
002247.SZ,著韓陔第,2009-11-05,3.9211,3.9227,4.0031,3.9132,3.9416,1033438,25970444.2,0.0205,0.5227,25.1301,4.2528,607500000,N/A,1670000000,24300000,0,66800000,66.0629,4.2209,7.7245,7.038,
002247.SZ,著韓陔第,2009-11-06,3.9416,3.9274,3.9889,3.9258,3.9747,1048384,26290371.9,0.0331,0.84,25.077,4.3143,612603000,N/A,1684028000,24300000,0,66800000,66.6179,4.2563,7.7894,7.0971,
002247.SZ,著韓陔第,2009-11-09,3.9747,3.9731,4.1513,3.9495,4.1166,1496571,38611691.9,0.1419,3.57,25.8001,6.1587,634473000,N/A,1744148000,24300000,0,66800000,68.9961,4.4083,8.0674,7.3505,
002247.SZ,著韓陔第,2009-11-10,4.1166,4.1308,4.1608,4.0394,4.0819,728013,18908782.8,-0.0347,-0.8426,25.9731,2.9959,629127000,N/A,1729452000,24300000,0,66800000,68.4148,4.3711,7.9995,7.2885,
002247.SZ,著韓陔第,2009-11-11,4.0819,4.0677,4.0993,4.0472,4.0788,485543,12558925.2,-0.0032,-0.0772,25.8657,1.9981,628641000,N/A,1728116000,24300000,0,66800000,68.3619,4.3677,7.9933,7.2829,
002247.SZ,著韓陔第,2009-11-12,4.0788,4.074,4.2033,4.0725,4.1135,804166,21090256.9,0.0347,0.8504,26.2262,3.3093,633987000,N/A,1742812000,24300000,0,66800000,68.9433,4.4049,8.0613,7.3448,
002247.SZ,著韓陔第,2009-11-13,4.1135,4.1135,4.1608,4.0662,4.1466,1238775,32290271.2,0.0331,0.8049,26.0663,5.0978,639090000,N/A,1756840000,24300000,0,66800000,69.4982,4.4403,8.1261,7.404,
002247.SZ,著韓陔第,2009-11-16,4.1466,4.1797,4.4698,4.1797,4.4051,1715536,47578052.9,0.2586,6.2357,27.7336,7.0598,678942000,N/A,1866392000,24300000,0,66800000,73.832,4.7172,8.6329,7.8657,
002247.SZ,著韓陔第,2009-11-17,4.4051,4.3988,4.4903,4.3831,4.4398,936070,26293994.1,0.0347,0.7874,28.0898,3.8521,684288000,N/A,1881088000,24300000,0,66800000,74.4133,4.7544,8.7008,7.9276,
002247.SZ,著韓陔第,2009-11-18,4.4398,4.4414,4.6006,4.3988,4.5691,845609,24306234.7,0.1293,2.9119,28.7441,3.4799,704214000,N/A,1935864000,24300000,0,66800000,76.5802,4.8928,8.9542,8.1584,
002247.SZ,著韓陔第,2009-11-19,4.5691,4.6322,4.6322,4.4509,4.5691,1235191,35470972.6,0,0,28.717,5.0831,704214000,N/A,1935864000,24300000,0,66800000,76.5802,4.8928,8.9542,8.1584,
002247.SZ,著韓陔第,2009-11-20,4.5691,4.5723,4.6101,4.5139,4.5565,813893,23517301.9,-0.0126,-0.2761,28.8948,3.3494,702270000,N/A,1930520000,24300000,0,66800000,76.3688,4.8793,8.9295,8.1359,
002247.SZ,著韓陔第,2009-11-23,4.5565,4.5423,4.5959,4.5171,4.5928,1031783,29802383.6,0.0363,0.7958,28.8844,4.246,707859000,N/A,1945884000,24300000,0,66800000,76.9765,4.9181,9.0006,8.2007,
002247.SZ,著韓陔第,2009-11-24,4.5928,4.5754,4.618,4.2695,4.3515,1565338,44380048.1,-0.2412,-5.2523,28.3517,6.4417,670680000,N/A,1843680000,24300000,0,66800000,72.9335,4.6598,8.5278,7.7699,
002247.SZ,著韓陔第,2009-11-25,4.3515,4.3042,4.6826,4.3042,4.6716,1841147,52601475.5,0.3201,7.3551,28.5699,7.5767,720009000,N/A,1979284000,24300000,0,66800000,78.2978,5.0026,9.155,8.3414,
002247.SZ,著韓陔第,2009-11-26,4.6716,4.6653,4.8056,4.3831,4.4493,1967932,56950569.9,-0.2223,-4.7587,28.9393,8.0985,685746000,N/A,1885096000,24300000,0,66800000,74.5719,4.7645,8.7194,7.9445,
002247.SZ,著韓陔第,2009-11-27,4.4493,4.3831,4.6148,4.3515,4.4871,1277546,36320640.1,0.0378,0.8505,28.43,5.2574,691578000,N/A,1901128000,24300000,0,66800000,75.2061,4.805,8.7935,8.0121,
