´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
000760.SZ,Ë¹Ì«¶û,1997-06-27,N/A,2.4432,3.0295,2.4432,2.8451,4613400,106316964.8,N/A,N/A,23.0453,20.828,515873500,N/A,1253002000,22150000,0,53800000,53.4408,10.5583,5.7229,N/A,
000760.SZ,Ë¹Ì«¶û,1997-07-02,2.8451,2.8561,3.0943,2.7791,3.0784,2444300,60201351,0.2333,8.2009,24.6293,11.0352,558180000,N/A,1355760000,22150000,0,53800000,57.8235,11.4242,6.1922,N/A,
000760.SZ,Ë¹Ì«¶û,1997-07-03,3.0784,3.0784,3.0784,2.8707,2.872,1045700,25427411.5,-0.2064,-6.7063,24.3162,4.721,520746500,N/A,1264838000,22150000,0,53800000,53.9456,10.6581,5.7769,N/A,
000760.SZ,Ë¹Ì«¶û,1997-07-04,2.872,2.8646,3.0027,2.7119,2.9196,909500,21900937,0.0476,1.6589,24.0802,4.1061,529385000,N/A,1285820000,22150000,0,53800000,54.8405,10.8349,5.8727,N/A,
000760.SZ,Ë¹Ì«¶û,1997-07-07,2.9196,2.9306,2.9782,2.8109,2.8585,922900,21968279.5,-0.0611,-2.0921,23.8035,4.1666,518310000,N/A,1258920000,22150000,0,53800000,53.6932,10.6082,5.7499,N/A,
000760.SZ,Ë¹Ì«¶û,1997-07-08,2.8585,2.8585,2.9611,2.7242,2.8903,750700,17566590.5,0.0318,1.1111,23.4003,3.3892,524069000,N/A,1272908000,22150000,0,53800000,54.2898,10.7261,5.8138,N/A,
000760.SZ,Ë¹Ì«¶û,1997-07-09,2.8903,2.9147,2.9416,2.8097,2.8524,686900,16132570.7,-0.0379,-1.3102,23.4861,3.1011,517202500,N/A,1256230000,22150000,0,53800000,53.5785,10.5855,5.7376,N/A,
000760.SZ,Ë¹Ì«¶û,1997-07-10,2.8524,2.8585,2.8891,2.7376,2.7694,1033500,23682564.6,-0.0831,-2.9122,22.9149,4.6659,502140500,N/A,1219646000,22150000,0,53800000,52.0182,10.2773,5.5705,N/A,
000760.SZ,Ë¹Ì«¶û,1997-07-11,2.7694,2.7229,2.8707,2.7119,2.8646,839800,19470970.5,0.0953,3.4407,23.1852,3.7914,519417500,N/A,1261610000,22150000,0,53800000,53.808,10.6309,5.7622,N/A,
000760.SZ,Ë¹Ì«¶û,1997-07-14,2.8646,2.9318,2.9538,2.8341,2.8463,867100,20507624.6,-0.0183,-0.6397,23.6508,3.9147,516095000,N/A,1253540000,22150000,0,53800000,53.4638,10.5629,5.7253,N/A,
