´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
002031.SZ,¾ÞÂÖÖÇÄÜ,2004-08-16,N/A,1.8061,1.9909,1.7451,1.7492,16828728,149949614.6,N/A,N/A,8.9103,44.2861,327180000,N/A,1214010000,38000000,0,141000000,30.0312,6.7413,6.6474,207.2554,
002031.SZ,¾ÞÂÖÖÇÄÜ,2004-08-17,1.7492,1.7065,1.7837,1.67,1.7268,7126704,60338900.1,-0.0223,-1.2776,8.4666,18.7545,323000000,N/A,1198500000,38000000,0,141000000,29.6475,6.6551,6.5625,204.6076,
002031.SZ,¾ÞÂÖÖÇÄÜ,2004-08-18,1.7268,1.7086,1.7268,1.6293,1.6293,5243569,43310233.2,-0.0975,-5.6471,8.2597,13.7989,304760000,N/A,1130820000,38000000,0,141000000,27.9733,6.2793,6.1919,193.0533,
002031.SZ,¾ÞÂÖÖÇÄÜ,2004-08-19,1.6293,1.6151,1.6964,1.6151,1.6862,3989982,32391567.6,0.0569,3.4913,8.1182,10.5,315400000,N/A,1170300000,38000000,0,141000000,28.9499,6.4985,6.408,199.7933,
002031.SZ,¾ÞÂÖÖÇÄÜ,2004-08-20,1.6862,1.6821,1.7329,1.6618,1.6862,3286912,27446389.4,0,0,8.3502,8.6498,315400000,N/A,1170300000,38000000,0,141000000,28.9499,6.4985,6.408,199.7933,
002031.SZ,¾ÞÂÖÖÇÄÜ,2004-08-23,1.6862,1.6557,1.6598,1.6151,1.6171,2681447,21513019.2,-0.0691,-4.0964,8.0229,7.0564,302480000,N/A,1122360000,38000000,0,141000000,27.764,6.2323,6.1455,191.609,
002031.SZ,¾ÞÂÖÖÇÄÜ,2004-08-24,1.6171,1.6253,1.6598,1.5481,1.6334,3008066,23928136,0.0163,1.005,7.9547,7.916,305520000,N/A,1133640000,38000000,0,141000000,28.0431,6.295,6.2073,193.5347,
002031.SZ,¾ÞÂÖÖÇÄÜ,2004-08-25,1.6334,1.6334,1.6354,1.5826,1.5948,1522406,12015137.1,-0.0386,-2.3632,7.8922,4.0063,298300000,N/A,1106850000,38000000,0,141000000,27.3803,6.1462,6.0606,188.9611,
002031.SZ,¾ÞÂÖÖÇÄÜ,2004-08-26,1.5948,1.611,1.6354,1.5745,1.5846,1722449,13671648.5,-0.0102,-0.6369,7.9373,4.5328,296400000,N/A,1099800000,38000000,0,141000000,27.2059,6.1071,6.022,187.7575,
002031.SZ,¾ÞÂÖÖÇÄÜ,2004-08-27,1.5846,1.5765,1.5968,1.5359,1.5684,1267391,9738150.3,-0.0163,-1.0256,7.6836,3.3352,293360000,N/A,1088520000,38000000,0,141000000,26.9269,6.0444,5.9603,185.8318,
002031.SZ,¾ÞÂÖÖÇÄÜ,2004-08-30,1.5684,1.5663,1.6415,1.5399,1.6049,2409166,19056104.4,0.0366,2.3316,7.9098,6.3399,300200000,N/A,1113900000,38000000,0,141000000,27.5547,6.1854,6.0992,190.1647,
002031.SZ,¾ÞÂÖÖÇÄÜ,2004-08-31,1.6049,1.6801,1.7004,1.6212,1.6232,4189829,34059327.6,0.0183,1.1392,8.129,11.0259,303620000,N/A,1126590000,38000000,0,141000000,27.8687,6.2558,6.1687,192.3311,
002031.SZ,¾ÞÂÖÖÇÄÜ,2004-09-01,1.6232,1.6009,1.611,1.5663,1.5663,1374138,10730813.8,-0.0569,-3.5044,7.8091,3.6162,292980000,N/A,1087110000,38000000,0,141000000,26.892,6.0366,5.9525,185.5911,
002031.SZ,¾ÞÂÖÖÇÄÜ,2004-09-02,1.5663,1.5684,1.6212,1.5684,1.6151,1318072,10362104.4,0.0488,3.1128,7.8616,3.4686,302100000,N/A,1120950000,38000000,0,141000000,27.7291,6.2245,6.1378,191.3682,
002031.SZ,¾ÞÂÖÖÇÄÜ,2004-09-03,1.6151,1.6049,1.6212,1.5806,1.5846,902248,7086202.7,-0.0305,-1.8868,7.8539,2.3743,296400000,N/A,1099800000,38000000,0,141000000,27.2059,6.1071,6.022,187.7575,
002031.SZ,¾ÞÂÖÖÇÄÜ,2004-09-06,1.5846,1.5948,1.6009,1.5745,1.5887,437487,3411987.7,0.0041,0.2564,7.7991,1.1513,297160000,N/A,1102620000,38000000,0,141000000,27.2757,6.1227,6.0375,188.239,
002031.SZ,¾ÞÂÖÖÇÄÜ,2004-09-07,1.5887,1.5867,1.6009,1.5724,1.5826,723317,5634338.2,-0.0061,-0.3836,7.7896,1.9035,296020000,N/A,1098390000,38000000,0,141000000,27.1711,6.0992,6.0143,187.5168,
002031.SZ,¾ÞÂÖÖÇÄÜ,2004-09-08,1.5826,1.5867,1.5948,1.5562,1.5623,925927,7160617.9,-0.0203,-1.2837,7.7335,2.4366,292220000,N/A,1084290000,38000000,0,141000000,26.8223,6.0209,5.9371,185.1097,
002031.SZ,¾ÞÂÖÖÇÄÜ,2004-09-09,1.5623,1.5643,1.5643,1.5074,1.5237,1324806,9983774.4,-0.0386,-2.4707,7.536,3.4863,285000000,N/A,1057500000,38000000,0,141000000,26.1596,5.8722,5.7904,180.5361,
002031.SZ,¾ÞÂÖÖÇÄÜ,2004-09-10,1.5237,1.5156,1.5542,1.5156,1.5379,1081518,8200580.8,0.0142,0.9333,7.5825,2.8461,287660000,N/A,1067370000,38000000,0,141000000,26.4037,5.927,5.8444,182.2211,
002031.SZ,¾ÞÂÖÖÇÄÜ,2004-09-13,1.5379,1.5338,1.5521,1.4993,1.5013,992605,7414169,-0.0366,-2.3778,7.4694,2.6121,280820000,N/A,1041990000,38000000,0,141000000,25.7759,5.7861,5.7055,177.8882,
002031.SZ,¾ÞÂÖÖÇÄÜ,2004-09-14,1.5013,1.5237,1.5704,1.5196,1.5338,1644495,12466018.2,0.0325,2.1651,7.5805,4.3276,286900000,N/A,1064550000,38000000,0,141000000,26.334,5.9113,5.829,181.7397,
002031.SZ,¾ÞÂÖÖÇÄÜ,2004-09-15,1.5338,1.5359,1.6761,1.5237,1.6456,6174785,49395933.9,0.1117,7.2848,7.9996,16.2494,307800000,N/A,1142100000,38000000,0,141000000,28.2523,6.342,6.2536,194.979,
002031.SZ,¾ÞÂÖÖÇÄÜ,2004-09-16,1.6456,1.6659,1.7715,1.6496,1.7472,9083203,76452099.5,0.1016,6.1728,8.4169,23.9032,326800000,N/A,1212600000,38000000,0,141000000,29.9963,6.7334,6.6397,207.0147,
002031.SZ,¾ÞÂÖÖÇÄÜ,2004-09-17,1.7472,1.7512,1.7837,1.7065,1.7756,5510237,47246434.2,0.0284,1.6279,8.5743,14.5006,332120000,N/A,1232340000,38000000,0,141000000,30.4846,6.843,6.7477,210.3847,
002031.SZ,¾ÞÂÖÖÇÄÜ,2004-09-20,1.7756,1.7878,1.8386,1.7756,1.8264,5823832,51739304.7,0.0508,2.8604,8.8841,15.3259,341620000,N/A,1267590000,38000000,0,141000000,31.3566,7.0388,6.9408,216.4026,
002031.SZ,¾ÞÂÖÖÇÄÜ,2004-09-21,1.8264,1.8386,1.9097,1.7919,1.867,5157672,47347191.2,0.0406,2.2247,9.18,13.5728,349220000,N/A,1295790000,38000000,0,141000000,32.0542,7.1954,7.0952,221.2169,
