´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
002658.SZ,Ñ©µÏÁú,2012-03-09,N/A,5.5514,5.9733,5.507,5.9733,17017099,434665918.7,N/A,N/A,25.5429,61.8714,739857600,N/A,3698018320,27504000,0,137472800,45.3884,10.9012,11.281,783.6189,
002658.SZ,Ñ©µÏÁú,2012-03-12,5.9733,6.111,6.3109,5.889,5.9667,17933516,491408329.4,-0.0067,-0.1115,27.4017,65.2033,739032480,N/A,3693894136,27504000,0,137472800,45.3378,10.8891,11.2684,782.745,
002658.SZ,Ñ©µÏÁú,2012-03-13,5.9667,5.8401,6.3508,5.7979,6.1998,13398585,368573947.1,0.2332,3.9077,27.5084,48.715,767911680,N/A,3838240576,27504000,0,137472800,47.1094,11.3146,11.7087,813.3323,
002658.SZ,Ñ©µÏÁú,2012-03-14,6.1998,6.1132,6.1443,5.6047,5.6536,10253193,274130446.8,-0.5463,-8.8109,26.7361,37.2789,700251840,N/A,3500057488,27504000,0,137472800,42.9587,10.3177,10.6771,741.6705,
002658.SZ,Ñ©µÏÁú,2012-03-15,5.6536,5.6802,5.738,5.3094,5.3849,6881120,170457211.7,-0.2687,-4.7526,24.7717,25.0186,666972000,N/A,3333715400,27504000,0,137472800,40.917,9.8273,10.1697,706.4222,
002658.SZ,Ñ©µÏÁú,2012-03-16,5.3849,5.4337,5.5181,5.356,5.5004,5559204,136287427.5,0.1155,2.1443,24.5156,20.2123,681274080,N/A,3405201256,27504000,0,137472800,41.7944,10.038,10.3877,721.5703,
002658.SZ,Ñ©µÏÁú,2012-03-19,5.5004,5.3805,5.5026,5.336,5.4493,4129105,100727291.2,-0.0511,-0.9285,24.3945,15.0127,674948160,N/A,3373582512,27504000,0,137472800,41.4064,9.9448,10.2913,714.8702,
002658.SZ,Ñ©µÏÁú,2012-03-20,5.4493,5.4293,5.6736,5.356,5.4893,5561304,138541811.2,0.04,0.7335,24.9117,20.22,679898880,N/A,3398327616,27504000,0,137472800,41.7101,10.0178,10.3668,720.1137,
002658.SZ,Ñ©µÏÁú,2012-03-21,5.4893,5.4893,5.5181,4.9519,5.0873,6477564,151955375,-0.4019,-7.322,23.4587,23.5514,630116640,N/A,3149501848,27504000,0,137472800,38.6561,9.2843,9.6077,667.387,
002658.SZ,Ñ©µÏÁú,2012-03-22,5.0873,5.0074,5.0851,4.8986,5.0185,3343760,75072366.1,-0.0688,-1.3531,22.4515,12.1574,621590400,N/A,3106885280,27504000,0,137472800,38.133,9.1586,9.4777,658.3564,
002658.SZ,Ñ©µÏÁú,2012-03-23,5.0185,4.9941,5.1029,4.9341,5.0851,3095573,70140437.8,0.0666,1.3274,22.6583,11.255,629841600,N/A,3148127120,27504000,0,137472800,38.6392,9.2802,9.6035,667.0956,
002658.SZ,Ñ©µÏÁú,2012-03-26,5.0851,5.0585,5.1073,4.9297,4.9941,2350670,53091355.2,-0.091,-1.7904,22.5856,8.5466,618564960,N/A,3091763272,27504000,0,137472800,37.9474,9.1141,9.4316,655.152,
002658.SZ,Ñ©µÏÁú,2012-03-27,4.9941,5.0118,5.0296,4.8653,4.8764,2160704,48190408.2,-0.1177,-2.3566,22.3031,7.856,603987840,N/A,3018902688,27504000,0,137472800,37.0531,8.8993,9.2093,639.7126,
002658.SZ,Ñ©µÏÁú,2012-03-28,4.8764,4.8409,4.8409,4.3879,4.3879,3951231,81214005.3,-0.4885,-10.0182,20.5541,14.366,543479040,N/A,2716462528,27504000,0,137472800,33.3411,8.0077,8.2867,575.6249,
002658.SZ,Ñ©µÏÁú,2012-03-29,4.3879,4.3412,4.4833,4.2835,4.4012,2826273,55704987.3,0.0133,0.3036,19.7097,10.2759,545129280,N/A,2724710896,27504000,0,137472800,33.4423,8.032,8.3119,577.3727,
002658.SZ,Ñ©µÏÁú,2012-03-30,4.4012,4.3768,4.4789,4.3657,4.4412,2438872,48657203.8,0.04,0.9082,19.9507,8.8673,550080000,N/A,2749456000,27504000,0,137472800,33.746,8.105,8.3873,582.6163,
002658.SZ,Ñ©µÏÁú,2012-04-05,4.4412,4.4523,4.55,4.3745,4.5255,2522588,50894495.6,0.0844,1.9,20.1755,9.1717,560531520,N/A,2801695664,27504000,0,137472800,34.3872,8.259,8.5467,593.686,
002658.SZ,Ñ©µÏÁú,2012-04-06,4.5255,4.4967,4.51,4.4189,4.4789,2521702,50704085,-0.0466,-1.0304,20.1071,9.1685,554755680,N/A,2772826376,27504000,0,137472800,34.0329,8.1739,8.4586,587.5685,
002658.SZ,Ñ©µÏÁú,2012-04-09,4.4789,4.4989,4.8564,4.4811,4.7276,4390788,91777146,0.2487,5.5528,20.9022,15.9642,585560160,N/A,2926795912,27504000,0,137472800,35.9226,8.6278,8.9283,620.195,
002658.SZ,Ñ©µÏÁú,2012-04-10,4.7276,4.6565,4.8075,4.5366,4.7853,3595053,75505131.8,0.0577,1.2212,21.0025,13.071,592711200,N/A,2962538840,27504000,0,137472800,36.3613,8.7331,9.0374,627.769,
002658.SZ,Ñ©µÏÁú,2012-04-11,4.7853,4.6854,4.752,4.6366,4.7076,2101038,44394201.9,-0.0777,-1.6241,21.1297,7.639,583084800,N/A,2914423360,27504000,0,137472800,35.7708,8.5913,8.8906,617.5732,
002658.SZ,Ñ©µÏÁú,2012-04-12,4.7076,4.7076,4.752,4.5921,4.6543,2701155,56640399.1,-0.0533,-1.1321,20.969,9.821,576483840,N/A,2881429888,27504000,0,137472800,35.3658,8.494,8.7899,610.5818,
002658.SZ,Ñ©µÏÁú,2012-04-13,4.6543,4.6765,4.6943,4.621,4.6277,1722923,36120160.4,-0.0266,-0.5725,20.9645,6.2643,573183360,N/A,2864933152,27504000,0,137472800,35.1634,8.4454,8.7396,607.0862,
002658.SZ,Ñ©µÏÁú,2012-04-16,4.6277,4.6077,4.7587,4.581,4.6565,2428248,51350269.9,0.0289,0.6238,21.147,8.8287,576758880,N/A,2882804616,27504000,0,137472800,35.3827,8.4981,8.7941,610.8732,
002658.SZ,Ñ©µÏÁú,2012-04-17,4.6565,4.53,4.53,4.2369,4.2924,4370089,85755494.6,-0.3642,-7.8207,19.6233,15.8889,531652320,N/A,2657349224,27504000,0,137472800,32.6155,7.8335,8.1064,563.0986,
002658.SZ,Ñ©µÏÁú,2012-04-18,4.2924,4.339,4.4101,4.2902,4.3834,2181713,42760136.1,0.091,2.1211,19.5993,7.9323,542928960,N/A,2713713072,27504000,0,137472800,33.3073,7.9996,8.2783,575.0423,
002658.SZ,Ñ©µÏÁú,2012-04-19,4.3834,4.3745,4.4745,4.3301,4.4412,2070161,41173450,0.0577,1.3171,19.889,7.5268,550080000,N/A,2749456000,27504000,0,137472800,33.746,8.105,8.3873,582.6163,
002658.SZ,Ñ©µÏÁú,2012-04-20,4.4412,4.4389,4.4789,4.3545,4.4367,2162395,43024765,-0.0044,-0.1,19.8968,7.8621,549529920,N/A,2746706544,27504000,0,137472800,33.7123,8.0969,8.379,582.0337,
002658.SZ,Ñ©µÏÁú,2012-04-23,4.4367,4.4412,4.5011,4.248,4.2524,2663851,52152853.8,-0.1843,-4.1542,19.578,9.6853,526701600,N/A,2632604120,27504000,0,137472800,32.3118,7.7605,8.0309,557.8551,
002658.SZ,Ñ©µÏÁú,2012-04-24,4.2524,4.2235,4.228,4.0414,4.1303,2634434,48792205.5,-0.1221,-2.8721,18.5209,9.5784,511574400,N/A,2556994080,27504000,0,137472800,31.3838,7.5376,7.8002,541.8331,
002658.SZ,Ñ©µÏÁú,2012-04-25,4.1303,4.1303,4.1636,4.0637,4.1392,1318156,24514800.4,0.0089,0.2151,18.5978,4.7926,512674560,N/A,2562492992,27504000,0,137472800,31.4513,7.5539,7.817,542.9984,
002658.SZ,Ñ©µÏÁú,2012-04-26,4.1392,4.1414,4.3412,4.1369,4.2546,2110576,40508010.2,0.1155,2.7897,19.1929,7.6737,526976640,N/A,2633978848,27504000,0,137472800,32.3287,7.7646,8.0351,558.1464,
002658.SZ,Ñ©µÏÁú,2012-04-27,4.2546,4.2457,4.2768,4.168,4.228,1054287,20053561.3,-0.0266,-0.6263,19.021,3.8332,523676160,N/A,2617482112,27504000,0,137472800,32.1262,7.716,7.9848,554.6507,
002658.SZ,Ñ©µÏÁú,2012-05-02,4.228,4.3013,4.4367,4.2591,4.3634,2159897,42463322.8,0.1355,3.2038,19.6599,7.853,540453600,N/A,2701340520,27504000,0,137472800,33.1555,7.9632,8.2406,572.4205,
002658.SZ,Ñ©µÏÁú,2012-05-03,4.3634,4.3523,4.4367,4.3124,4.3768,1503077,29583731,0.0133,0.3053,19.6821,5.4649,542103840,N/A,2709588888,27504000,0,137472800,33.2567,7.9875,8.2657,574.1683,
002658.SZ,Ñ©µÏÁú,2012-05-04,4.3768,4.4389,4.5411,4.4389,4.5189,3226281,65441139.1,0.1421,3.2471,20.2838,11.7302,559706400,N/A,2797571480,27504000,0,137472800,34.3366,8.2468,8.5341,592.8121,
