代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
300477.SZ,合纵科技,2015-06-10,N/A,12.73,15.28,12.73,15.28,6400,96892,N/A,N/A,15.1394,0.0246,397280000,N/A,1652990400,26000000,0,108180000,21.9564,3.9588,1.8136,-77.2004,
300477.SZ,合纵科技,2015-06-11,15.28,16.81,16.81,16.81,16.81,1500,25215,1.53,10.0131,16.81,0.0058,437060000,N/A,1818505800,26000000,0,108180000,24.1549,4.3552,1.9951,-84.9305,
300477.SZ,合纵科技,2015-06-12,16.81,18.49,18.49,18.49,18.49,1900,35131,1.68,9.9941,18.49,0.0073,480740000,N/A,2000248200,26000000,0,108180000,26.569,4.7905,2.1945,-93.4185,
300477.SZ,合纵科技,2015-06-15,18.49,20.34,20.34,20.34,20.34,2200,44748,1.85,10.0054,20.34,0.0085,528840000,N/A,2200381200,26000000,0,108180000,29.2273,5.2698,2.4141,-102.7654,
300477.SZ,合纵科技,2015-06-16,20.34,22.37,22.37,22.37,22.37,1700,38029,2.03,9.9803,22.37,0.0065,581620000,N/A,2419986600,26000000,0,108180000,32.1443,5.7957,2.6551,-113.0217,
300477.SZ,合纵科技,2015-06-17,22.37,24.61,24.61,24.61,24.61,3900,95979,2.24,10.0134,24.61,0.015,639860000,N/A,2662309800,26000000,0,108180000,35.363,6.3761,2.9209,-124.3391,
300477.SZ,合纵科技,2015-06-18,24.61,27.07,27.07,27.07,27.07,5600,151592,2.46,9.9959,27.07,0.0215,703820000,N/A,2928432600,26000000,0,108180000,38.8979,7.0134,3.2129,-136.7679,
300477.SZ,合纵科技,2015-06-19,27.07,29.78,29.78,29.78,29.78,74825,2228288.5,2.71,10.0111,29.78,0.2878,774280000,N/A,3221600400,26000000,0,108180000,42.792,7.7156,3.5345,-150.4599,
300477.SZ,合纵科技,2015-06-23,29.78,32.76,32.76,32.76,32.76,14900,488124,2.98,10.0067,32.76,0.0573,851760000,N/A,3543976800,26000000,0,108180000,47.074,8.4876,3.8882,-165.5159,
300477.SZ,合纵科技,2015-06-24,32.76,36.04,36.04,36.04,36.04,5200,187408,3.28,10.0122,36.04,0.02,937040000,N/A,3898807200,26000000,0,108180000,51.7872,9.3374,4.2775,-182.0878,
300477.SZ,合纵科技,2015-06-25,36.04,39.64,39.64,39.64,39.64,12800,507392,3.6,9.9889,39.64,0.0492,1030640000,N/A,4288255200,26000000,0,108180000,56.9602,10.2701,4.7048,-200.2763,
300477.SZ,合纵科技,2015-06-26,39.64,43.6,43.6,42.16,43.6,4834185,210697758.4,3.96,9.9899,43.585,18.593,1133600000,N/A,4716648000,26000000,0,108180000,62.6504,11.2961,5.1748,-220.2837,
300477.SZ,合纵科技,2015-06-29,43.6,42,42,39.24,39.24,1499909,59916801.8,-4.36,-10,39.947,5.7689,1020240000,N/A,4244983200,26000000,0,108180000,56.3854,10.1665,4.6573,-198.2554,
300477.SZ,合纵科技,2015-06-30,39.24,35.32,42.6,35.32,39.57,11068743,405779645.1,0.33,0.841,36.66,42.5721,1028820000,N/A,4280682600,26000000,0,108180000,56.8596,10.252,4.6965,-199.9227,
300477.SZ,合纵科技,2015-07-01,39.57,35.61,42.85,35.61,36.4,11455344,445280542.1,-3.17,-8.0111,38.871,44.059,946400000,N/A,3937752000,26000000,0,108180000,52.3045,9.4307,4.3202,-183.9066,
300477.SZ,合纵科技,2015-07-02,36.4,34.06,35.36,32.76,32.76,5963620,200975455.1,-3.64,-10,33.7002,22.937,851760000,N/A,3543976800,26000000,0,108180000,47.074,8.4876,3.8882,-165.5159,
300477.SZ,合纵科技,2015-07-03,32.76,30.82,32.89,29.48,29.48,5269296,159253787.1,-3.28,-10.0122,30.223,20.2665,766480000,N/A,3189146400,26000000,0,108180000,42.3609,7.6378,3.4989,-148.9442,
300477.SZ,合纵科技,2015-07-06,29.48,32.43,32.43,26.54,28.43,6246635,189184329.9,-1.05,-3.5617,30.2858,24.0255,739180000,N/A,3075557400,26000000,0,108180000,40.8521,7.3658,3.3743,-143.6391,
300477.SZ,合纵科技,2015-07-07,28.43,27.13,27.45,25.59,25.59,2566800,66895539.6,-2.84,-9.9894,26.0618,9.8723,665340000,N/A,2768326200,26000000,0,108180000,36.7712,6.63,3.0372,-129.2904,
300477.SZ,合纵科技,2015-07-08,25.59,23.03,24.78,23.03,23.03,6249815,145808555,-2.56,-10.0039,23.3301,24.0377,598780000,N/A,2491385400,26000000,0,108180000,33.0926,5.9667,2.7334,-116.3563,
300477.SZ,合纵科技,2015-07-09,23.03,23.5,25.33,23.5,25.33,2225942,55007730.6,2.3,9.987,24.7121,8.5613,658580000,N/A,2740199400,26000000,0,108180000,36.3976,6.5626,3.0064,-127.9768,
300477.SZ,合纵科技,2015-07-10,25.33,27.86,27.86,27.86,27.86,329000,9165940,2.53,9.9882,27.86,1.2654,724360000,N/A,3013894800,26000000,0,108180000,40.033,7.2181,3.3067,-140.7593,
300477.SZ,合纵科技,2015-07-13,27.86,30.65,30.65,30.65,30.65,721610,22117346.5,2.79,10.0144,30.65,2.7754,796900000,N/A,3315717000,26000000,0,108180000,44.0421,7.941,3.6378,-154.8554,
300477.SZ,合纵科技,2015-07-14,30.65,33,33.72,32.1,33.72,4678545,156475715.9,3.07,10.0163,33.4454,17.9944,876720000,N/A,3647829600,26000000,0,108180000,48.4535,8.7364,4.0022,-170.3662,
300477.SZ,合纵科技,2015-07-15,33.72,34,35.4,30.35,30.64,8671532,286794538.9,-3.08,-9.134,33.0731,33.352,796640000,N/A,3314635200,26000000,0,108180000,44.0277,7.9384,3.6366,-154.8049,
300477.SZ,合纵科技,2015-07-16,30.64,28.5,33.5,27.81,32.41,5701448,178047605.7,1.77,5.7768,31.2285,21.9286,842660000,N/A,3506113800,26000000,0,108180000,46.5711,8.397,3.8467,-163.7476,
300477.SZ,合纵科技,2015-07-17,32.41,32.2,35.65,31.61,35.65,4623380,158655048,3.24,9.9969,34.3158,17.7822,926900000,N/A,3856617000,26000000,0,108180000,51.2268,9.2364,4.2312,-180.1173,
300477.SZ,合纵科技,2015-07-20,35.65,36.7,37.48,34.3,36.3,6255924,224599700.1,0.65,1.8233,35.9019,24.0612,943800000,N/A,3926934000,26000000,0,108180000,52.1608,9.4048,4.3084,-183.4014,
300477.SZ,合纵科技,2015-07-21,36.3,35.25,38.8,34.81,38,4797521,177034609.1,1.7,4.6832,36.9013,18.452,988000000,N/A,4110840000,26000000,0,108180000,54.6036,9.8452,4.5101,-191.9904,
300477.SZ,合纵科技,2015-07-22,38,37.21,39,36.18,37.76,4433625,166015931.2,-0.24,-0.6316,37.4447,17.0524,981760000,N/A,4084876800,26000000,0,108180000,54.2587,9.7831,4.4817,-190.7778,
300477.SZ,合纵科技,2015-07-23,37.76,37.86,41.54,37.46,41.54,5915432,238253369.3,3.78,10.0106,40.2766,22.7517,1080040000,N/A,4493797200,26000000,0,108180000,59.6903,10.7624,4.9303,-209.8758,
300477.SZ,合纵科技,2015-07-24,41.54,42,44.98,40.5,41.1,8545123,367751046.5,-0.44,-1.0592,43.0364,32.8659,1068600000,N/A,4446198000,26000000,0,108180000,59.0581,10.6484,4.8781,-207.6528,
300477.SZ,合纵科技,2015-07-27,41.1,39.18,42.3,36.99,36.99,5237463,208110871,-4.11,-10,39.7351,20.1441,961740000,N/A,4001578200,26000000,0,108180000,53.1523,9.5836,4.3903,-186.8875,
300477.SZ,合纵科技,2015-07-28,36.99,33.91,37.79,33.29,34.9,5102863,178578412.8,-2.09,-5.6502,34.9957,19.6264,907400000,N/A,3775482000,26000000,0,108180000,50.1491,9.0421,4.1422,-176.328,
300477.SZ,合纵科技,2015-07-29,34.9,36,38.39,33.33,38.39,4622099,167013515.8,3.49,10,36.1337,17.7773,998140000,N/A,4153030200,26000000,0,108180000,55.164,9.9463,4.5564,-193.9608,
300477.SZ,合纵科技,2015-07-30,38.39,38.4,41.95,37,37.8,6408541,252539354.3,-0.59,-1.5369,39.4067,24.6482,982800000,N/A,4089204000,26000000,0,108180000,54.3162,9.7934,4.4864,-190.9799,
300477.SZ,合纵科技,2015-07-31,37.8,36.6,41.15,36.23,39.96,6310308,245791883.2,2.16,5.7143,38.9509,24.2704,1038960000,N/A,4322872800,26000000,0,108180000,57.42,10.353,4.7428,-201.8931,
300477.SZ,合纵科技,2015-08-03,39.96,39.6,43.96,38.42,43.96,8694043,360136214.8,4,10.01,41.4233,33.4386,1142960000,N/A,4755592800,26000000,0,108180000,63.1677,11.3894,5.2175,-222.1026,
300477.SZ,合纵科技,2015-08-04,43.96,45.5,48.36,39.56,44,11580562,513366588.7,0.04,0.091,44.33,44.5406,1144000000,N/A,4759920000,26000000,0,108180000,63.2252,11.3997,5.2223,-222.3047,
300477.SZ,合纵科技,2015-08-05,44,42.03,48.4,40.13,48.4,10117210,467296755.4,4.4,10,46.1883,38.9123,1258400000,N/A,5235912000,26000000,0,108180000,69.5477,12.5397,5.7445,-244.5352,
300477.SZ,合纵科技,2015-08-06,48.4,48.4,48.4,48.4,48.4,N/A,N/A,0,0,N/A,N/A,1258400000,N/A,5235912000,26000000,0,108180000,69.5477,12.5397,5.7445,-244.5352,
300477.SZ,合纵科技,2015-08-07,48.4,48.4,48.4,48.4,48.4,N/A,N/A,0,0,N/A,N/A,1258400000,N/A,5235912000,26000000,0,108180000,69.5477,12.5397,5.7445,-244.5352,
300477.SZ,合纵科技,2015-08-10,48.4,48.4,48.4,48.4,48.4,N/A,N/A,0,0,N/A,N/A,1258400000,N/A,5235912000,26000000,0,108180000,69.5477,12.5397,5.7445,-244.5352,
300477.SZ,合纵科技,2015-08-11,48.4,48.4,48.4,48.4,48.4,N/A,N/A,0,0,N/A,N/A,1258400000,N/A,5235912000,26000000,0,108180000,69.5477,12.5397,5.7445,-244.5352,
300477.SZ,合纵科技,2015-08-12,48.4,48.4,48.4,48.4,48.4,N/A,N/A,0,0,N/A,N/A,1258400000,N/A,5235912000,26000000,0,108180000,69.5477,12.5397,5.7445,-244.5352,
300477.SZ,合纵科技,2015-08-13,48.4,48.4,48.4,48.4,48.4,N/A,N/A,0,0,N/A,N/A,1258400000,N/A,5235912000,26000000,0,108180000,69.5477,12.5397,5.7445,-244.5352,
300477.SZ,合纵科技,2015-08-14,48.4,48.52,51.88,44.6,47.5,11190365,526475757.5,-0.9,-1.8595,47.0472,43.0399,1235000000,N/A,5138550000,26000000,0,108180000,68.2545,12.3065,5.6377,-239.988,
300477.SZ,合纵科技,2015-08-17,47.5,45.88,46.6,42.75,42.75,5695977,248683089.7,-4.75,-10,43.6594,21.9076,1111500000,N/A,4624695000,26000000,0,108180000,61.429,11.0759,5.0739,-215.9892,
300477.SZ,合纵科技,2015-08-18,42.75,40.89,46,39,40,6092743,260496483.5,-2.75,-6.4327,42.7552,23.4336,1040000000,N/A,4327200000,26000000,0,108180000,57.4775,10.3634,4.7475,-202.0952,
300477.SZ,合纵科技,2015-08-19,40,39.18,42.68,36.61,41.38,5181190,205173191.7,1.38,3.45,39.5996,19.9277,1075880000,N/A,4476488400,26000000,0,108180000,59.4604,10.7209,4.9113,-209.0675,
300477.SZ,合纵科技,2015-08-20,41.38,40.38,42.38,38.88,39.33,4016714,164219312.9,-2.05,-4.9541,40.884,15.4489,1022580000,N/A,4254719400,26000000,0,108180000,56.5147,10.1898,4.668,-198.7101,
300477.SZ,合纵科技,2015-08-21,39.33,37,41,37,37.05,3051991,117895583.1,-2.28,-5.7971,38.6291,11.7384,963300000,N/A,4008069000,26000000,0,108180000,53.2385,9.5991,4.3974,-187.1907,
300477.SZ,合纵科技,2015-08-24,37.05,35.15,36.8,33.35,33.35,2249900,76143004.4,-3.7,-9.9865,33.8428,8.6535,867100000,N/A,3607803000,26000000,0,108180000,47.9218,8.6405,3.9582,-168.4969,
300477.SZ,合纵科技,2015-08-25,33.35,30.02,33.8,30.02,30.02,4303881,134109928,-3.33,-9.985,31.1602,16.5534,780520000,N/A,3247563600,26000000,0,108180000,43.1368,7.7777,3.563,-151.6724,
300477.SZ,合纵科技,2015-08-26,30.02,31.2,33,28.31,30.85,4820541,151782800.5,0.83,2.7648,31.4867,18.5405,802100000,N/A,3337353000,26000000,0,108180000,44.3295,7.9928,3.6615,-155.8659,
300477.SZ,合纵科技,2015-08-27,30.85,31.6,32.88,29.34,31.95,3444242,107575772,1.1,3.5656,31.2335,13.2471,830700000,N/A,3456351000,26000000,0,108180000,45.9101,8.2778,3.7921,-161.4235,
300477.SZ,合纵科技,2015-08-28,31.95,32.7,34.25,31.31,34,3739667,122375043.6,2.05,6.4163,32.7235,14.3833,884000000,N/A,3678120000,26000000,0,108180000,48.8558,8.8089,4.0354,-171.7809,
300477.SZ,合纵科技,2015-08-31,34,33.52,33.88,31.09,31.7,3054233,99009029.8,-2.3,-6.7647,32.417,11.747,824200000,N/A,3429306000,26000000,0,108180000,45.5509,8.213,3.7624,-160.1604,
300477.SZ,合纵科技,2015-09-01,31.7,31.3,31.59,28.53,28.53,2350725,69132829.8,-3.17,-10,29.4092,9.0413,741780000,N/A,3086375400,26000000,0,108180000,40.9958,7.3917,3.3862,-144.1444,
300477.SZ,合纵科技,2015-09-02,28.53,26.26,29.55,26.15,27.3,2570288,70588457.7,-1.23,-4.3113,27.4632,9.8857,709800000,N/A,2953314000,26000000,0,108180000,39.2284,7.073,3.2402,-137.93,
300477.SZ,合纵科技,2015-09-07,27.3,28,29.18,27.48,27.9,1990049,56583942.7,0.6,2.1978,28.4334,7.654,725400000,N/A,3018222000,26000000,0,108180000,40.0905,7.2285,3.3114,-140.9614,
300477.SZ,合纵科技,2015-09-08,27.9,27.77,30.69,27.53,30.69,3201302,95242167.9,2.79,10,29.7511,12.3127,797940000,N/A,3320044200,26000000,0,108180000,44.0996,7.9513,3.6425,-155.0575,
300477.SZ,合纵科技,2015-09-09,30.69,30.9,33.6,30.69,32.3,3248276,104568181.8,1.61,5.246,32.1919,12.4934,839800000,N/A,3494214000,26000000,0,108180000,46.413,8.3685,3.8336,-163.1918,
300477.SZ,合纵科技,2015-09-10,32.3,31.2,35.47,31.12,34.69,4745451,159885996.2,2.39,7.3994,33.6925,18.2517,901940000,N/A,3752764200,26000000,0,108180000,49.8473,8.9877,4.1173,-175.267,
300477.SZ,合纵科技,2015-09-11,34.69,33.8,34.66,33.3,34.4,2046904,69694283.6,-0.29,-0.836,34.0486,7.8727,894400000,N/A,3721392000,26000000,0,108180000,49.4306,8.9125,4.0829,-173.8018,
300477.SZ,合纵科技,2015-09-14,34.4,34.9,34.9,30.96,30.96,1930334,62601810.2,-3.44,-10,32.4306,7.4244,804960000,N/A,3349252800,26000000,0,108180000,44.4875,8.0213,3.6746,-156.4217,
300477.SZ,合纵科技,2015-09-15,30.96,29.58,30.5,27.86,28.07,2194309,63027011.6,-2.89,-9.3346,28.7229,8.4397,729820000,N/A,3036612600,26000000,0,108180000,40.3348,7.2725,3.3316,-141.8203,
300477.SZ,合纵科技,2015-09-16,28.07,28.5,30.88,28.29,30.87,3912328,115149339.9,2.8,9.9751,29.4324,15.0474,802620000,N/A,3339516600,26000000,0,108180000,44.3582,7.998,3.6639,-155.9669,
300477.SZ,合纵科技,2015-09-17,30.87,30.84,31.99,29.6,30.9,3869610,119663598.1,0.03,0.0972,30.9239,14.8831,803400000,N/A,3342762000,26000000,0,108180000,44.4013,8.0057,3.6675,-156.1185,
300477.SZ,合纵科技,2015-09-18,30.9,30.99,31.95,30.51,31.55,1887371,58701507.1,0.65,2.1036,31.1023,7.2591,820300000,N/A,3413079000,26000000,0,108180000,45.3353,8.1741,3.7446,-159.4026,
300477.SZ,合纵科技,2015-09-21,31.55,30.59,34,30.59,33.52,3213551,104885218.2,1.97,6.2441,32.6384,12.3598,871520000,N/A,3626193600,26000000,0,108180000,48.1661,8.6845,3.9784,-169.3558,
300477.SZ,合纵科技,2015-09-22,33.52,33.88,34.88,33.07,33.7,3642179,124403655.8,0.18,0.537,34.1564,14.0084,876200000,N/A,3645666000,26000000,0,108180000,48.4248,8.7312,3.9998,-170.2652,
