´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
002437.SZ,ÓþºâÒ©Òµ,2010-06-23,N/A,3.5107,3.8285,3.5107,3.7871,23632972,1355677634.2,N/A,N/A,57.3638,84.4035,1661240000,N/A,8306200000,28000000,0,140000000,63.7785,28.8882,19.3199,181.8402,
002437.SZ,ÓþºâÒ©Òµ,2010-06-24,3.7871,3.7334,3.9492,3.7156,3.9147,11537015,695078551.9,0.1277,3.371,60.2477,41.2036,1717240000,N/A,8586200000,28000000,0,140000000,65.9285,29.862,19.9712,187.97,
002437.SZ,ÓþºâÒ©Òµ,2010-06-25,3.9147,4.0213,4.0839,3.8668,3.8988,8369533,519029231.6,-0.016,-0.4076,62.0141,29.8912,1710240000,N/A,8551200000,28000000,0,140000000,65.6597,29.7403,19.8898,187.2038,
002437.SZ,ÓþºâÒ©Òµ,2010-06-28,3.8988,3.8796,4.02,3.7737,3.9064,4674428,287919581.7,0.0077,0.1965,61.5946,16.6944,1713600000,N/A,8568000000,28000000,0,140000000,65.7887,29.7987,19.9289,187.5716,
002437.SZ,ÓþºâÒ©Òµ,2010-06-29,3.9064,3.9071,3.9575,3.7379,3.9051,6134263,368880582.4,-0.0013,-0.0327,60.1345,21.9081,1713040000,N/A,8565200000,28000000,0,140000000,65.7672,29.789,19.9224,187.5103,
002437.SZ,ÓþºâÒ©Òµ,2010-06-30,3.9051,3.8611,4.0213,3.7724,3.9447,4662250,286051229.9,0.0396,1.0134,61.3548,16.6509,1730400000,N/A,8652000000,28000000,0,140000000,66.4337,30.0908,20.1243,189.4105,
002437.SZ,ÓþºâÒ©Òµ,2010-07-01,3.9447,3.9256,3.9447,3.7979,3.8937,4878596,295030688.7,-0.0511,-1.2945,60.4745,17.4236,1708000000,N/A,8540000000,28000000,0,140000000,65.5737,29.7013,19.8637,186.9586,
002437.SZ,ÓþºâÒ©Òµ,2010-07-02,3.8937,3.8368,3.9307,3.5043,3.5043,5941896,338226131,-0.3894,-10,56.9223,21.2211,1537200000,N/A,7686000000,28000000,0,140000000,59.0163,26.7312,17.8774,168.2627,
002437.SZ,ÓþºâÒ©Òµ,2010-07-05,3.5043,3.4085,3.503,3.1915,3.3434,2447811,128215869.7,-0.1609,-4.5902,52.3798,8.7422,1466640000,N/A,7333200000,28000000,0,140000000,56.3074,25.5042,17.0568,160.5392,
002437.SZ,ÓþºâÒ©Òµ,2010-07-06,3.3434,3.2936,3.4979,3.2873,3.4207,2044926,109485660,0.0772,2.31,53.5402,7.3033,1500520000,N/A,7502600000,28000000,0,140000000,57.6081,26.0933,17.4508,164.2477,
002437.SZ,ÓþºâÒ©Òµ,2010-07-07,3.4207,3.4341,3.5381,3.3702,3.4922,1884476,102198979.5,0.0715,2.0899,54.232,6.7303,1531880000,N/A,7659400000,28000000,0,140000000,58.8121,26.6387,17.8155,167.6804,
002437.SZ,ÓþºâÒ©Òµ,2010-07-08,3.4922,3.5413,3.6256,3.48,3.5413,2093250,116366877.7,0.0491,1.4074,55.5915,7.4759,1553440000,N/A,7767200000,28000000,0,140000000,59.6398,27.0136,18.0662,170.0404,
002437.SZ,ÓþºâÒ©Òµ,2010-07-09,3.5413,3.5202,3.6441,3.5081,3.6236,2371564,133756354.8,0.0823,2.3252,56.4001,8.4699,1589560000,N/A,7947800000,28000000,0,140000000,61.0266,27.6417,18.4863,173.9941,
002437.SZ,ÓþºâÒ©Òµ,2010-07-12,3.6236,3.6236,3.6492,3.4053,3.4149,2183228,120385666.3,-0.2087,-5.7601,55.1411,7.7972,1498000000,N/A,7490000000,28000000,0,140000000,57.5114,26.0495,17.4215,163.9719,
002437.SZ,ÓþºâÒ©Òµ,2010-07-13,3.4149,3.383,3.51,3.3205,3.406,1614883,86194939,-0.0089,-0.2617,53.3753,5.7674,1494080000,N/A,7470400000,28000000,0,140000000,57.3609,25.9813,17.3759,163.5428,
002437.SZ,ÓþºâÒ©Òµ,2010-07-14,3.406,3.3907,3.5107,3.3447,3.3702,1505188,80452982,-0.0357,-1.0495,53.4505,5.3757,1478400000,N/A,7392000000,28000000,0,140000000,56.7589,25.7087,17.1935,161.8264,
002437.SZ,ÓþºâÒ©Òµ,2010-07-15,3.3702,3.3288,3.4456,3.2796,3.3064,1230150,65067422.8,-0.0638,-1.8939,52.8939,4.3934,1450400000,N/A,7252000000,28000000,0,140000000,55.6839,25.2218,16.8679,158.7616,
002437.SZ,ÓþºâÒ©Òµ,2010-07-16,3.3064,3.2745,3.3702,3.2234,3.3511,1007333,51936788.7,0.0447,1.3514,51.5587,3.5976,1470000000,N/A,7350000000,28000000,0,140000000,56.4364,25.5626,17.0958,160.907,
002437.SZ,ÓþºâÒ©Òµ,2010-07-19,3.3511,3.3179,3.4085,3.2885,3.3888,798165,42094686.8,0.0377,1.1238,52.7393,2.8506,1486520000,N/A,7432600000,28000000,0,140000000,57.0706,25.8499,17.288,162.7153,
002437.SZ,ÓþºâÒ©Òµ,2010-07-20,3.3888,3.4028,3.5234,3.4028,3.4979,2004320,109035515.7,0.1091,3.2209,54.4003,7.1583,1534400000,N/A,7672000000,28000000,0,140000000,58.9088,26.6825,17.8448,167.9562,
002437.SZ,ÓþºâÒ©Òµ,2010-07-21,3.4979,3.4979,3.5228,3.4539,3.4615,1205487,65986645.4,-0.0364,-1.0401,54.7386,4.3053,1518440000,N/A,7592200000,28000000,0,140000000,58.2961,26.405,17.6592,166.2092,
002437.SZ,ÓþºâÒ©Òµ,2010-07-22,3.4615,3.4481,3.6249,3.4468,3.5681,2061807,114695396.9,0.1066,3.0795,55.6286,7.3636,1565200000,N/A,7826000000,28000000,0,140000000,60.0913,27.2181,18.203,171.3276,
002437.SZ,ÓþºâÒ©Òµ,2010-07-23,3.5681,3.5681,3.5681,3.5681,3.5681,N/A,N/A,0,0,N/A,N/A,1565200000,N/A,7826000000,28000000,0,140000000,60.0913,27.2181,18.203,171.3276,
002437.SZ,ÓþºâÒ©Òµ,2010-07-26,3.5681,3.5585,3.6307,3.4934,3.6307,1677017,93845707.6,0.0626,1.7531,55.9599,5.9893,1592640000,N/A,7963200000,28000000,0,140000000,61.1448,27.6953,18.5221,174.3312,
002437.SZ,ÓþºâÒ©Òµ,2010-07-27,3.6307,3.6319,3.7309,3.5936,3.6256,1606593,92411663.4,-0.0051,-0.1406,57.5203,5.7378,1590400000,N/A,7952000000,28000000,0,140000000,61.0588,27.6563,18.4961,174.086,
002437.SZ,ÓþºâÒ©Òµ,2010-07-28,3.6256,3.5751,3.6505,3.5426,3.6115,1188366,67181488.3,-0.014,-0.3873,56.5327,4.2442,1584240000,N/A,7921200000,28000000,0,140000000,60.8223,27.5492,18.4244,173.4117,
