¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
002396.SZ,–«Õ¯»ÒΩ›,2010-06-23,N/A,9.6286,9.977,9.0268,9.8282,29970866,889962477.4,N/A,N/A,29.6943,85.1445,1092256000,N/A,5446695900,35200000,0,175530000,51.2594,12.7311,3.1581,47.6406,
002396.SZ,–«Õ¯»ÒΩ›,2010-06-24,9.8282,9.7173,10.2367,9.5273,9.6286,18768917,586089219.2,-0.1995,-2.0303,31.2266,53.3208,1070080000,N/A,5336112000,35200000,0,175530000,50.2187,12.4726,3.094,46.6734,
002396.SZ,–«Õ¯»ÒΩ›,2010-06-25,9.6286,9.3119,9.4702,8.6816,8.8463,11715211,336522010,-0.7823,-8.125,28.7252,33.2818,983136000,N/A,4902552900,35200000,0,175530000,46.1384,11.4592,2.8426,42.8812,
002396.SZ,–«Õ¯»ÒΩ›,2010-06-28,8.8463,8.7228,9.1092,8.6943,8.8748,5944464,167640389,0.0285,0.3222,28.2011,16.8877,986304000,N/A,4918350600,35200000,0,175530000,46.2871,11.4961,2.8518,43.0194,
002396.SZ,–«Õ¯»ÒΩ›,2010-06-29,8.8748,8.8051,8.916,8.2382,8.2413,6475165,173824238.5,-0.6335,-7.1378,26.8448,18.3954,915904000,N/A,4567290600,35200000,0,175530000,42.9832,10.6756,2.6482,39.9487,
002396.SZ,–«Õ¯»ÒΩ›,2010-06-30,8.2413,8.2223,8.6151,8.1495,8.4757,5280004,141140928.1,0.2344,2.844,26.7312,15,941952000,N/A,4697182800,35200000,0,175530000,44.2057,10.9792,2.7235,41.0849,
002396.SZ,–«Õ¯»ÒΩ›,2010-07-01,8.4757,8.4092,8.4884,8.2413,8.3395,3729054,98303360.4,-0.1362,-1.6069,26.3615,10.5939,926816000,N/A,4621704900,35200000,0,175530000,43.4953,10.8028,2.6798,40.4247,
002396.SZ,–«Õ¯»ÒΩ›,2010-07-02,8.3395,8.3775,8.4725,7.6459,7.8898,5663134,143006712.9,-0.4498,-5.3931,25.2522,16.0884,876832000,N/A,4372452300,35200000,0,175530000,41.1496,10.2202,2.5352,38.2445,
002396.SZ,–«Õ¯»ÒΩ›,2010-07-05,7.8898,7.6649,7.8359,7.573,7.7219,2427393,59090865.7,-0.1679,-2.1277,24.3433,6.896,858176000,N/A,4279421400,35200000,0,175530000,40.2741,10.0027,2.4813,37.4308,
002396.SZ,–«Õ¯»ÒΩ›,2010-07-06,7.7219,7.7029,7.9721,7.7029,7.8644,3578327,88769899,0.1425,1.8458,24.8077,10.1657,874016000,N/A,4358409900,35200000,0,175530000,41.0174,10.1873,2.5271,38.1217,
002396.SZ,–«Õ¯»ÒΩ›,2010-07-07,7.8644,7.8232,8.0101,7.7662,8.0101,3017927,75158785.2,0.1457,1.8526,24.9041,8.5737,890208000,N/A,4439153700,35200000,0,175530000,41.7773,10.3761,2.5739,38.828,
002396.SZ,–«Õ¯»ÒΩ›,2010-07-08,8.0101,8.0355,8.0608,7.7916,7.9119,3140754,78344482,-0.0982,-1.2258,24.9445,8.9226,879296000,N/A,4384739400,35200000,0,175530000,41.2652,10.2489,2.5424,38.352,
002396.SZ,–«Õ¯»ÒΩ›,2010-07-09,7.9119,7.9246,8.1495,7.8264,8.121,3593819,91114039.9,0.209,2.6421,25.353,10.2097,902528000,N/A,4500589200,35200000,0,175530000,42.3555,10.5197,2.6095,39.3653,
002396.SZ,–«Õ¯»ÒΩ›,2010-07-12,8.121,8.0481,8.2635,8.0481,8.1748,2855834,73472116.9,0.0538,0.663,25.727,8.1132,908512000,N/A,4530429300,35200000,0,175530000,42.6363,10.5894,2.6268,39.6263,
002396.SZ,–«Õ¯»ÒΩ›,2010-07-13,8.1748,8.14,8.387,8.0798,8.3427,3749093,97928289.9,0.1679,2.0535,26.1205,10.6508,927168000,N/A,4623460200,35200000,0,175530000,43.5119,10.8069,2.6808,40.44,
002396.SZ,–«Õ¯»ÒΩ›,2010-07-14,8.3427,8.3459,8.4567,8.2413,8.3522,3115929,82205309.7,0.0095,0.1139,26.3823,8.8521,928224000,N/A,4628726100,35200000,0,175530000,43.5614,10.8192,2.6838,40.4861,
