´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2010-10-19,N/A,2.4298,2.7612,2.2228,2.4448,7207600,313808670.4,N/A,N/A,43.5386,75.7101,421450400,N/A,2036420000,9520000,0,46000000,78.0559,22.6747,8.8214,91.2918,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2010-10-20,2.4448,2.2923,2.4829,2.2923,2.4685,4752585,206149943.4,0.0237,0.9713,43.3764,49.9221,425544000,N/A,2056200000,9520000,0,46000000,78.8141,22.8949,8.9071,92.1786,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2010-10-21,2.4685,2.3857,2.6894,2.3746,2.6215,4183868,192859523.9,0.153,6.1969,46.096,43.9482,451914400,N/A,2183620000,9520000,0,46000000,83.6981,24.3137,9.459,97.8907,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2010-10-22,2.6215,2.5762,2.7214,2.5359,2.59,3206342,152143887.7,-0.0315,-1.2008,47.4509,33.6801,446488000,N/A,2157400000,9520000,0,46000000,82.693,24.0217,9.3455,96.7153,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2010-10-25,2.59,2.5569,2.5894,2.4972,2.5375,2222296,101719073.9,-0.0525,-2.0256,45.7721,23.3434,437444000,N/A,2113700000,9520000,0,46000000,81.018,23.5352,9.1562,94.7562,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2010-10-26,2.5375,2.5193,2.6491,2.3801,2.6441,3666160,167885228.4,0.1066,4.2002,45.7932,38.5101,455817600,N/A,2202480000,9520000,0,46000000,84.421,24.5237,9.5407,98.7362,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2010-10-27,2.6441,2.5679,2.9037,2.5569,2.8253,3975350,197396561.4,0.1811,6.8505,49.6551,41.7579,487043200,N/A,2353360000,9520000,0,46000000,90.2042,26.2037,10.1943,105.5001,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2010-10-28,2.8253,2.8164,2.8843,2.7104,2.8109,2859566,146031698.5,-0.0144,-0.5082,51.0678,30.0375,484568000,N/A,2341400000,9520000,0,46000000,89.7458,26.0705,10.1425,104.9639,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2010-10-29,2.8109,2.8114,2.971,2.7767,2.8054,2941018,152995643.5,-0.0055,-0.1965,52.0213,30.893,483616000,N/A,2336800000,9520000,0,46000000,89.5694,26.0193,10.1226,104.7577,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2010-11-01,2.8054,2.7667,2.9815,2.7546,2.9048,3320046,173550615.7,0.0994,3.5433,52.2736,34.8744,500752000,N/A,2419600000,9520000,0,46000000,92.7432,26.9412,10.4813,108.4696,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2010-11-02,2.9048,2.8772,2.9379,2.817,2.8882,2231272,116563479.9,-0.0166,-0.5703,52.2408,23.4377,497896000,N/A,2405800000,9520000,0,46000000,92.2142,26.7876,10.4215,107.851,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2010-11-03,2.8882,2.8302,2.8302,2.5994,2.5994,2199409,106180991.6,-0.2888,-10,48.2771,23.103,448106400,N/A,2165220000,9520000,0,46000000,82.9928,24.1088,9.3793,97.0659,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2010-11-04,2.5994,2.5392,2.5988,2.5287,2.5519,1460982,67729864.2,-0.0475,-1.8271,46.3591,15.3464,439919200,N/A,2125660000,9520000,0,46000000,81.4765,23.6683,9.208,95.2924,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2010-11-05,2.5519,2.5734,2.5894,2.5502,2.5569,1099427,51088441.6,0.005,0.1948,46.4682,11.5486,440776000,N/A,2129800000,9520000,0,46000000,81.6351,23.7144,9.2259,95.478,
