´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
000729.SZ,Ñà¾©Æ¡¾Æ,1997-07-16,N/A,2.0843,2.1474,1.8961,1.9201,47035700,762507331.5,N/A,N/A,16.2112,65.3274,1094400000,N/A,4704856000,72000000,0,309530000,32.7971,14.585,5.0095,N/A,
000729.SZ,Ñà¾©Æ¡¾Æ,1997-07-17,1.9201,1.8708,2.1121,1.8582,2.1121,19333400,315807685.6,0.192,10,16.3348,26.8519,1203840000,N/A,5175341600,72000000,0,309530000,36.0768,16.0435,5.5104,N/A,
000729.SZ,Ñà¾©Æ¡¾Æ,1997-07-18,2.1121,2.2106,2.2346,2.059,2.102,20549200,350100489.6,-0.0101,-0.4785,17.0372,28.5406,1198080000,N/A,5150579200,72000000,0,309530000,35.9042,15.9667,5.4841,N/A,
000729.SZ,Ñà¾©Æ¡¾Æ,1997-07-21,2.102,2.0944,2.1474,2.0085,2.0274,9238400,150891267.2,-0.0745,-3.5457,16.3331,12.8311,1155600000,N/A,4967956500,72000000,0,309530000,34.6312,15.4006,5.2896,N/A,
000729.SZ,Ñà¾©Æ¡¾Æ,1997-07-22,2.0274,2.0211,2.078,1.9466,2.054,4939300,78924621,0.0265,1.3084,15.9789,6.8601,1170720000,N/A,5032957800,72000000,0,309530000,35.0843,15.6021,5.3588,N/A,
000729.SZ,Ñà¾©Æ¡¾Æ,1997-07-23,2.054,2.0843,2.0956,1.9643,1.9946,5044400,80206102,-0.0594,-2.8905,15.9,7.0061,1136880000,N/A,4887478700,72000000,0,309530000,34.0702,15.1511,5.2039,N/A,
000729.SZ,Ñà¾©Æ¡¾Æ,1997-07-24,1.9946,1.9946,2.0085,1.8948,1.8948,5092500,77867473,-0.0998,-5.0032,15.2906,7.0729,1080000000,N/A,4642950000,72000000,0,309530000,32.3656,14.3931,4.9436,N/A,
000729.SZ,Ñà¾©Æ¡¾Æ,1997-07-25,1.8948,1.8986,1.9453,1.8822,1.915,3712700,56246423.6,0.0202,1.0667,15.1497,5.1565,1091520000,N/A,4692474800,72000000,0,309530000,32.7108,14.5466,4.9963,N/A,
000729.SZ,Ñà¾©Æ¡¾Æ,1997-07-28,1.915,1.9062,1.9137,1.7685,1.7811,3665300,52840433.4,-0.1339,-6.9921,14.4164,5.0907,1015200000,N/A,4364373000,72000000,0,309530000,30.4237,13.5295,4.647,N/A,
000729.SZ,Ñà¾©Æ¡¾Æ,1997-07-29,1.7811,1.7697,1.8379,1.723,1.7622,2612800,36589294.1,-0.0189,-1.0638,14.0039,3.6289,1004400000,N/A,4317943500,72000000,0,309530000,30.1,13.3856,4.5975,N/A,
000729.SZ,Ñà¾©Æ¡¾Æ,1997-07-30,1.7622,1.7887,1.8796,1.7558,1.8796,3733200,54159150.6,0.1175,6.6667,14.5074,5.185,1071360000,N/A,4605806400,72000000,0,309530000,32.1067,14.278,4.904,N/A,
000729.SZ,Ñà¾©Æ¡¾Æ,1997-07-31,1.8796,1.8948,1.8948,1.8316,1.843,1843300,27034286.8,-0.0366,-1.9489,14.6662,2.5601,1050480000,N/A,4516042700,72000000,0,309530000,31.4809,13.9997,4.8084,N/A,
000729.SZ,Ñà¾©Æ¡¾Æ,1997-08-01,1.843,1.867,1.8758,1.8139,1.8645,1655600,24266157,0.0215,1.1652,14.657,2.2994,1062720000,N/A,4568662800,72000000,0,309530000,31.8477,14.1628,4.8645,N/A,
000729.SZ,Ñà¾©Æ¡¾Æ,1997-08-04,1.8645,1.8518,1.9251,1.8443,1.8872,1938200,29096907.4,0.0227,1.2195,15.0123,2.6919,1075680000,N/A,4624378200,72000000,0,309530000,32.2361,14.3355,4.9238,N/A,
000729.SZ,Ñà¾©Æ¡¾Æ,1997-08-05,1.8872,1.8948,1.9074,1.8455,1.8455,1012400,14963854.3,-0.0417,-2.2088,14.7806,1.4061,1051920000,N/A,4522233300,72000000,0,309530000,31.5241,14.0189,4.815,N/A,
000729.SZ,Ñà¾©Æ¡¾Æ,1997-08-06,1.8455,1.8506,1.8569,1.7811,1.7912,1377900,19741557,-0.0543,-2.9432,14.3273,1.9138,1020960000,N/A,4389135400,72000000,0,309530000,30.5963,13.6063,4.6733,N/A,
000729.SZ,Ñà¾©Æ¡¾Æ,1997-08-07,1.7912,1.7685,1.8165,1.7457,1.8127,1316000,18533910,0.0215,1.1989,14.0835,1.8278,1033200000,N/A,4441755500,72000000,0,309530000,30.9631,13.7694,4.7293,N/A,
000729.SZ,Ñà¾©Æ¡¾Æ,1997-08-08,1.8127,1.8253,1.8253,1.7634,1.7798,1926600,27177764.9,-0.0328,-1.8118,14.1066,2.6758,1014480000,N/A,4361277700,72000000,0,309530000,30.4021,13.5199,4.6437,N/A,
000729.SZ,Ñà¾©Æ¡¾Æ,1997-08-11,1.7798,1.7558,1.7811,1.6674,1.6725,2148800,29483983.8,-0.1074,-6.0326,13.7211,2.9844,953280000,N/A,4098177200,72000000,0,309530000,28.568,12.7043,4.3635,N/A,
000729.SZ,Ñà¾©Æ¡¾Æ,1997-08-12,1.6725,1.6548,1.7432,1.6548,1.675,1875300,25130407.1,0.0025,0.1511,13.4007,2.6046,954720000,N/A,4104367800,72000000,0,309530000,28.6112,12.7235,4.3701,N/A,
000729.SZ,Ñà¾©Æ¡¾Æ,1997-08-13,1.675,1.6775,1.7053,1.6144,1.6232,1661500,21595742.5,-0.0518,-3.092,12.9977,2.3076,925200000,N/A,3977460500,72000000,0,309530000,27.7265,12.3301,4.235,N/A,
000729.SZ,Ñà¾©Æ¡¾Æ,1997-08-14,1.6232,1.6169,1.7053,1.6144,1.699,1737400,22914731.2,0.0758,4.6693,13.1891,2.4131,968400000,N/A,4163178500,72000000,0,309530000,29.0211,12.9058,4.4327,N/A,
000729.SZ,Ñà¾©Æ¡¾Æ,1997-08-15,1.699,1.7129,1.8215,1.7129,1.8001,5656200,79518516.1,0.1011,5.948,14.0586,7.8558,1026000000,N/A,4410802500,72000000,0,309530000,30.7473,13.6734,4.6964,N/A,
000729.SZ,Ñà¾©Æ¡¾Æ,1997-08-18,1.8001,1.7685,1.8316,1.699,1.7116,2168600,29784065.5,-0.0884,-4.9123,13.7342,3.0119,975600000,N/A,4194131500,72000000,0,309530000,29.2369,13.0018,4.4657,N/A,
000729.SZ,Ñà¾©Æ¡¾Æ,1997-08-19,1.7116,1.7104,1.7521,1.7053,1.7306,1724200,23610926,0.0189,1.107,13.6938,2.3947,986400000,N/A,4240561000,72000000,0,309530000,29.5606,13.1457,4.5151,N/A,
000729.SZ,Ñà¾©Æ¡¾Æ,1997-08-20,1.7306,1.7268,1.7786,1.7268,1.7558,1008300,13988173.5,0.0253,1.4599,13.873,1.4004,1000800000,N/A,4302467000,72000000,0,309530000,29.9921,13.3376,4.581,N/A,
000729.SZ,Ñà¾©Æ¡¾Æ,1997-08-21,1.7558,1.7697,1.8038,1.7558,1.7849,1788700,25274012.1,0.0291,1.6547,14.1298,2.4843,1017360000,N/A,4373658900,72000000,0,309530000,30.4884,13.5583,4.6568,N/A,
000729.SZ,Ñà¾©Æ¡¾Æ,1997-08-22,1.7849,1.8001,1.8051,1.7685,1.7824,1696600,24058523.3,-0.0025,-0.1415,14.1804,2.3564,1015920000,N/A,4367468300,72000000,0,309530000,30.4452,13.5391,4.6502,N/A,
000729.SZ,Ñà¾©Æ¡¾Æ,1997-08-25,1.7824,1.8038,1.8518,1.8001,1.8468,2464600,35722208.2,0.0644,3.6145,14.4941,3.4231,1052640000,N/A,4525328600,72000000,0,309530000,31.5457,14.0285,4.8183,N/A,
000729.SZ,Ñà¾©Æ¡¾Æ,1997-08-26,1.8468,1.8417,1.8683,1.8253,1.8455,1669200,24365413.9,-0.0013,-0.0684,14.5971,2.3183,1051920000,N/A,4522233300,72000000,0,309530000,31.5241,14.0189,4.815,N/A,
000729.SZ,Ñà¾©Æ¡¾Æ,1997-08-27,1.8455,1.8468,1.8594,1.819,1.8266,2098100,30564350.1,-0.0189,-1.0267,14.5676,2.914,1041120000,N/A,4475803800,72000000,0,309530000,31.2004,13.875,4.7656,N/A,
000729.SZ,Ñà¾©Æ¡¾Æ,1997-08-28,1.8266,1.8266,1.8443,1.7824,1.8038,1603600,22920835.9,-0.0227,-1.2448,14.2934,2.2272,1028160000,N/A,4420088400,72000000,0,309530000,30.812,13.7022,4.7063,N/A,
000729.SZ,Ñà¾©Æ¡¾Æ,1997-08-29,1.8038,1.8038,1.8253,1.7697,1.8203,1423200,20150508.7,0.0164,0.9104,14.1586,1.9767,1037520000,N/A,4460327300,72000000,0,309530000,31.0925,13.827,4.7491,N/A,
000729.SZ,Ñà¾©Æ¡¾Æ,1997-09-01,1.8203,1.8443,1.8822,1.8367,1.8392,1809700,26576219.9,0.0189,1.0409,14.6854,2.5135,1048320000,N/A,4506756800,72000000,0,309530000,31.4162,13.9709,4.7986,N/A,
