代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
300144.SZ,宋城演艺,2010-12-09,N/A,7.7791,8.0355,7.3658,7.8386,28027414,1782854647.3,N/A,N/A,63.6111,83.4149,2166864000,N/A,10834320000,33600000,0,168000000,124.5395,40.7182,39.6432,229.4236,
300144.SZ,宋城演艺,2010-12-10,7.8386,7.8386,7.9626,7.5968,7.8459,12758467,819276262.6,0.0073,0.093,64.2143,37.9716,2168880000,N/A,10844400000,33600000,0,168000000,124.6553,40.756,39.6801,229.637,
300144.SZ,宋城演艺,2010-12-13,7.8459,7.8775,8.0793,7.6916,8.0112,10822177,703236522.9,0.1653,2.1069,64.9811,32.2089,2214576000,N/A,11072880000,33600000,0,168000000,127.2817,41.6147,40.5162,234.4752,
300144.SZ,宋城演艺,2010-12-14,8.0112,7.8885,7.9979,7.6332,7.6442,8996278,574343966.4,-0.3671,-4.582,63.8424,26.7746,2113104000,N/A,10565520000,33600000,0,168000000,121.4496,39.7079,38.6597,223.7316,
300144.SZ,宋城演艺,2010-12-15,7.6442,7.7438,7.959,7.6344,7.6344,6469856,414231345.7,-0.0097,-0.1272,64.0248,19.2555,2110416000,N/A,10552080000,33600000,0,168000000,121.2951,39.6574,38.6105,223.4469,
300144.SZ,宋城演艺,2010-12-16,7.6344,7.525,7.8398,7.5238,7.7207,4670137,295137645.7,0.0863,1.1304,63.1968,13.8992,2134272000,N/A,10671360000,33600000,0,168000000,122.6663,40.1057,39.047,225.9728,
300144.SZ,宋城演艺,2010-12-17,7.7207,7.6575,7.9614,7.6186,7.9225,4709387,302318944.1,0.2018,2.6134,64.195,14.016,2190048000,N/A,10950240000,33600000,0,168000000,125.872,41.1538,40.0674,231.8782,
300144.SZ,宋城演艺,2010-12-20,7.9225,7.9225,7.9577,7.6162,7.7086,5210676,333686531.7,-0.2139,-2.7002,64.039,15.508,2130912000,N/A,10654560000,33600000,0,168000000,122.4731,40.0426,38.9855,225.617,
300144.SZ,宋城演艺,2010-12-21,7.7086,7.7912,7.8131,7.6575,7.7147,2682010,170367907.4,0.0061,0.0788,63.5225,7.9822,2132592000,N/A,10662960000,33600000,0,168000000,122.5697,40.0741,39.0162,225.7949,
300144.SZ,宋城演艺,2010-12-22,7.7147,7.6587,7.7098,7.3998,7.4716,4706868,290794188.6,-0.2431,-3.1511,61.7808,14.0085,2065392000,N/A,10326960000,33600000,0,168000000,118.7074,38.8114,37.7868,218.6799,
300144.SZ,宋城演艺,2010-12-23,7.4716,7.536,7.6271,7.2807,7.299,2794005,171926376.3,-0.1726,-2.3101,61.534,8.3155,2017680000,N/A,10088400000,33600000,0,168000000,115.9652,37.9148,36.9139,213.6282,
300144.SZ,宋城演艺,2010-12-24,7.299,7.1713,7.2917,6.9355,6.989,2919591,169545008,-0.3099,-4.2465,58.0715,8.6893,1932000000,N/A,9660000000,33600000,0,168000000,111.0408,36.3048,35.3464,204.5566,
300144.SZ,宋城演艺,2010-12-27,6.989,7.0012,7.0863,6.8188,6.8918,1999196,114675878.9,-0.0972,-1.3913,57.361,5.95,1905120000,N/A,9525600000,33600000,0,168000000,109.4959,35.7997,34.8546,201.7106,
300144.SZ,宋城演艺,2010-12-28,6.8918,6.7945,6.9404,6.6912,6.7277,1985477,111557997.2,-0.1641,-2.381,56.187,5.9092,1859760000,N/A,9298800000,33600000,0,168000000,106.8888,34.9473,34.0247,196.9079,
300144.SZ,宋城演艺,2010-12-29,6.7277,6.7325,6.9161,6.7325,6.8565,1652622,92747449.5,0.1288,1.9151,56.1214,4.9185,1895376000,N/A,9476880000,33600000,0,168000000,108.9358,35.6166,34.6763,200.6789,
300144.SZ,宋城演艺,2010-12-30,6.8565,6.8565,6.8662,6.7702,6.7885,1345030,75318384.4,-0.0681,-0.9927,55.9975,4.0031,1876560000,N/A,9382800000,33600000,0,168000000,107.8544,35.263,34.3321,198.6867,
300144.SZ,宋城演艺,2010-12-31,6.7885,6.7945,6.8979,6.6851,6.8419,1623758,91023437.8,0.0535,0.7878,56.0573,4.8326,1891344000,N/A,9456720000,33600000,0,168000000,108.7041,35.5408,34.6026,200.252,
300144.SZ,宋城演艺,2011-01-04,6.8419,6.8529,7.0474,6.8213,6.9951,1833452,105062616.4,0.1532,2.2384,57.3032,5.4567,1933680000,N/A,9668400000,33600000,0,168000000,59.1926,3.8175,21.7386,4.271,
300144.SZ,宋城演艺,2011-01-05,6.9951,6.9416,7.096,6.8796,7.0085,1708392,98563076.8,0.0134,0.1911,57.6935,5.0845,1937376000,N/A,9686880000,33600000,0,168000000,59.3058,3.8248,21.7802,4.2791,
300144.SZ,宋城演艺,2011-01-06,7.0085,7.0085,7.0425,6.8055,6.8055,1267255,71885256.8,-0.203,-2.8963,56.7252,3.7716,1881264000,N/A,9406320000,33600000,0,168000000,57.5881,3.714,21.1494,4.1552,
300144.SZ,宋城演艺,2011-01-07,6.8055,6.8091,6.8808,6.7325,6.7824,1261389,70606816.2,-0.0231,-0.3393,55.9754,3.7541,1874880000,N/A,9374400000,33600000,0,168000000,57.3927,3.7014,21.0776,4.1411,
