代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
300205.SZ,天喻信息,2011-04-21,N/A,6.9496,6.9496,6.6859,6.6895,3339233,124647501.6,N/A,N/A,37.3282,20.9356,590788000,N/A,2949865600,15950000,0,79640000,56.6057,12.8129,5.5892,56.9618,
300205.SZ,天喻信息,2011-04-22,6.6895,6.5757,6.6462,6.4818,6.5071,1614117,58465728.8,-0.1824,-2.7268,36.2215,10.1199,574678500,N/A,2869429200,15950000,0,79640000,55.0622,12.4635,5.4368,55.4086,
300205.SZ,天喻信息,2011-04-25,6.5071,6.4818,6.5468,6.4294,6.5197,558472,20044122.8,0.0126,0.1943,35.891,3.5014,575795000,N/A,2875004000,15950000,0,79640000,55.1692,12.4877,5.4473,55.5163,
300205.SZ,天喻信息,2011-04-26,6.5197,6.4836,6.4836,6.3554,6.3608,545676,19312043.4,-0.1589,-2.4377,35.391,3.4212,561759000,N/A,2804920800,15950000,0,79640000,53.8243,12.1833,5.3145,54.163,
300205.SZ,天喻信息,2011-04-27,6.3608,6.3644,6.4005,6.1946,6.2163,461156,16015349.7,-0.1445,-2.2714,34.7287,2.8913,548999000,N/A,2741208800,15950000,0,79640000,52.6017,11.9066,5.1938,52.9327,
300205.SZ,天喻信息,2011-04-28,6.2163,6.2217,6.2615,5.9039,5.9057,548666,18380367.7,-0.3106,-4.9971,33.5001,3.4399,521565000,N/A,2604228000,15950000,0,79640000,49.9732,11.3116,4.9343,50.2876,
300205.SZ,天喻信息,2011-04-29,5.9057,5.9075,6.0195,5.9075,6.0195,424291,13985767.5,0.1138,1.9266,32.9627,2.6601,531613500,N/A,2654401200,15950000,0,79640000,50.936,11.5295,5.0293,51.2564,
300205.SZ,天喻信息,2011-05-03,6.0195,6.0032,6.0484,5.987,6.0231,311433,10378423.5,0.0036,0.06,33.3247,1.9526,531932500,N/A,2655994000,15950000,0,79640000,50.9665,11.5365,5.0324,51.2872,
300205.SZ,天喻信息,2011-05-04,6.0231,5.987,5.9978,5.9237,5.9436,287602,9485282.4,-0.0795,-1.3193,32.9806,1.8031,524914500,N/A,2620952400,15950000,0,79640000,50.2941,11.3843,4.966,50.6105,
300205.SZ,天喻信息,2011-05-05,5.9436,5.9093,6.0267,5.9093,6.0267,267048,8820272,0.0831,1.3978,33.0288,1.6743,532251500,N/A,2657586800,15950000,0,79640000,50.9971,11.5434,5.0354,51.318,
300205.SZ,天喻信息,2011-05-06,6.0267,5.9743,6.0881,5.9563,6.0375,266228,8885765.7,0.0108,0.1798,33.3765,1.6691,533208500,N/A,2662365200,15950000,0,79640000,51.0888,11.5641,5.0444,51.4102,
300205.SZ,天喻信息,2011-05-09,6.0375,6.0159,6.0845,5.9707,6.0411,123070,4123165,0.0036,0.0598,33.5026,0.7716,533527500,N/A,2663958000,15950000,0,79640000,51.1193,11.5711,5.0475,51.441,
300205.SZ,天喻信息,2011-05-10,6.0411,6.005,6.0809,6.0014,6.061,169171,5663517.1,0.0199,0.3288,33.4781,1.0606,535282000,N/A,2672718400,15950000,0,79640000,51.2874,11.6091,5.0641,51.6101,
300205.SZ,天喻信息,2011-05-11,6.061,6.0429,6.061,5.9978,6.014,138650,4626317.3,-0.047,-0.7747,33.3669,0.8693,531135000,N/A,2652012000,15950000,0,79640000,50.8901,11.5192,5.0248,51.2103,
300205.SZ,天喻信息,2011-05-12,6.014,5.9653,6.0592,5.9617,6.0159,125169,4173738.2,0.0018,0.03,33.3448,0.7848,531294500,N/A,2652808400,15950000,0,79640000,50.9054,11.5226,5.0263,51.2257,
300205.SZ,天喻信息,2011-05-13,6.0159,6.0502,6.0628,5.9653,6.0104,153070,5091394.6,-0.0054,-0.0901,33.2619,0.9597,530816000,N/A,2650419200,15950000,0,79640000,50.8595,11.5123,5.0218,51.1795,
300205.SZ,天喻信息,2011-05-16,6.0104,6.0339,6.0718,5.9978,6.0484,122328,4084753.2,0.0379,0.631,33.3918,0.7669,534165500,N/A,2667143600,15950000,0,79640000,51.1805,11.5849,5.0535,51.5025,
300205.SZ,天喻信息,2011-05-17,6.0484,6.0574,6.0791,6.0032,6.0448,85659,2863422.7,-0.0036,-0.0597,33.4282,0.537,533846500,N/A,2665550800,15950000,0,79640000,51.1499,11.578,5.0505,51.4717,
300205.SZ,天喻信息,2011-05-18,6.0448,6.0682,6.0953,6.0177,6.0935,132745,4444247.9,0.0488,0.8067,33.4796,0.8323,538153000,N/A,2687053600,15950000,0,79640000,51.5625,11.6714,5.0912,51.887,
300205.SZ,天喻信息,2011-05-19,6.0935,6.0682,6.1332,6.0682,6.1332,109311,3694456.7,0.0397,0.652,33.7977,0.6853,541662000,N/A,2704574400,15950000,0,79640000,51.8987,11.7475,5.1244,52.2253,
300205.SZ,天喻信息,2011-05-20,6.1332,6.1332,6.1332,5.9653,6.0971,145818,4890651.9,-0.0361,-0.5889,33.5394,0.9142,538472000,N/A,2688646400,15950000,0,79640000,51.5931,11.6783,5.0942,51.9177,
300205.SZ,天喻信息,2011-05-23,6.0971,6.0159,6.0682,5.9418,6.0466,183279,6099440.5,-0.0506,-0.8294,33.2795,1.1491,534006000,N/A,2666347200,15950000,0,79640000,51.1652,11.5814,5.052,51.4871,
300205.SZ,天喻信息,2011-05-24,6.0466,6.0285,6.1387,5.9599,6.1224,242837,8178425.1,0.0759,1.2545,33.6787,1.5225,540705000,N/A,2699796000,15950000,0,79640000,51.807,11.7267,5.1154,52.133,
300205.SZ,天喻信息,2011-05-25,6.1224,6.1224,6.1983,6.07,6.1224,257161,8757672.8,0,0,34.0552,1.6123,540705000,N/A,2699796000,15950000,0,79640000,51.807,11.7267,5.1154,52.133,
300205.SZ,天喻信息,2011-05-26,6.1224,6.1242,6.2868,6.1224,6.2217,380673,13102810.3,0.0993,1.6224,34.4201,2.3867,549477500,N/A,2743598000,15950000,0,79640000,52.6476,11.917,5.1983,52.9788,
