¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
002141.SZ,»ÿ §≥¨Œ¢,2007-07-20,N/A,11.2884,11.6357,10.5069,11.0062,10142873,254351755.3,N/A,N/A,25.0769,62.4561,411684000,N/A,2058420000,16240000,0,81200000,85.5957,17.1836,3.7124,63.6159,
002141.SZ,»ÿ §≥¨Œ¢,2007-07-23,11.0062,10.9063,12.0265,10.9063,11.7052,6675735,175872971.4,0.699,6.3511,26.3451,41.1067,437830400,N/A,2189152000,16240000,0,81200000,91.0319,18.275,3.9481,67.6562,
002141.SZ,»ÿ §≥¨Œ¢,2007-07-24,11.7052,11.3795,11.6487,11.0713,11.3665,3964327,103707870.2,-0.3387,-2.8932,26.1603,24.4109,425163200,N/A,2125816000,16240000,0,81200000,88.3982,17.7462,3.8339,65.6988,
002141.SZ,»ÿ §≥¨Œ¢,2007-07-25,11.3665,11.3274,12.4172,11.106,12.2609,4872289,133267029.1,0.8944,7.8686,27.352,30.0018,458617600,N/A,2293088000,16240000,0,81200000,95.3539,19.1426,4.1356,70.8684,
002141.SZ,»ÿ §≥¨Œ¢,2007-07-26,12.2609,12.0699,12.3304,11.8094,11.9874,3102756,86080893.4,-0.2735,-2.2309,27.7434,19.1056,448386400,N/A,2241932000,16240000,0,81200000,93.2267,18.7156,4.0433,69.2874,
002141.SZ,»ÿ §≥¨Œ¢,2007-07-27,11.9874,11.9179,12.6777,11.7269,12.2435,2743410,77294348.1,0.2562,2.1369,28.1746,16.8929,457968000,N/A,2289840000,16240000,0,81200000,95.2188,19.1155,4.1297,70.768,
002141.SZ,»ÿ §≥¨Œ¢,2007-07-30,12.2435,12.0482,12.3694,12.0265,12.0959,2120443,59197853,-0.1476,-1.2057,27.9177,13.0569,452446400,N/A,2262232000,16240000,0,81200000,94.0708,18.885,4.0799,69.9148,
002141.SZ,»ÿ §≥¨Œ¢,2007-07-31,12.0959,12.135,12.2826,11.6661,11.8311,2080504,56766004.2,-0.2648,-2.1895,27.2847,12.811,442540000,N/A,2212700000,16240000,0,81200000,92.0111,18.4716,3.9906,68.384,
002141.SZ,»ÿ §≥¨Œ¢,2007-08-01,11.8311,11.9005,12.0568,11.2015,11.2406,2150579,57495715,-0.5905,-4.9908,26.735,13.2425,420453600,N/A,2102268000,16240000,0,81200000,87.419,17.5497,3.7914,64.971,
002141.SZ,»ÿ §≥¨Œ¢,2007-08-02,11.2406,11.2667,12.1567,11.2536,12.0178,2367133,63820724.9,0.7772,6.9139,26.9612,14.5759,449523200,N/A,2247616000,16240000,0,81200000,93.463,18.763,4.0536,69.4631,
002141.SZ,»ÿ §≥¨Œ¢,2007-08-03,12.0178,12.0178,12.0959,11.7225,11.8094,1871321,51255033.5,-0.2084,-1.7341,27.3898,11.5229,441728000,N/A,2208640000,16240000,0,81200000,91.8423,18.4377,3.9833,68.2585,
002141.SZ,»ÿ §≥¨Œ¢,2007-08-06,11.8094,11.805,12.0178,11.5315,11.6791,1416105,38029227.9,-0.1303,-1.1029,26.8548,8.7199,436856000,N/A,2184280000,16240000,0,81200000,90.8293,18.2343,3.9393,67.5056,
002141.SZ,»ÿ §≥¨Œ¢,2007-08-07,11.6791,11.6791,12.0699,11.3318,11.7182,1842450,49868146.6,0.0391,0.3346,27.0662,11.3451,438317600,N/A,2191588000,16240000,0,81200000,91.1332,18.2953,3.9525,67.7315,
002141.SZ,»ÿ §≥¨Œ¢,2007-08-08,11.7182,11.5185,11.6661,11.2884,11.5445,1026747,27048312.7,-0.1737,-1.482,26.3437,6.3223,431821600,N/A,2159108000,16240000,0,81200000,89.7826,18.0242,3.8939,66.7277,
002141.SZ,»ÿ §≥¨Œ¢,2007-08-09,11.5445,11.614,11.614,11.3101,11.3752,873226,22932127.4,-0.1693,-1.4667,26.2614,5.377,425488000,N/A,2127440000,16240000,0,81200000,88.4657,17.7598,3.8368,65.749,
002141.SZ,»ÿ §≥¨Œ¢,2007-08-10,11.3752,11.3665,11.4924,11.0626,11.4403,1076815,27920245.1,0.0651,0.5725,25.9285,6.6306,427924000,N/A,2139620000,16240000,0,81200000,88.9722,17.8615,3.8588,66.1254,
002141.SZ,»ÿ §≥¨Œ¢,2007-08-13,11.4403,11.2884,11.4924,11.1581,11.2102,575501,14930454.1,-0.2301,-2.0114,25.9434,3.5437,419316800,N/A,2096584000,16240000,0,81200000,87.1826,17.5022,3.7812,64.7954,
002141.SZ,»ÿ §≥¨Œ¢,2007-08-14,11.2102,11.1972,11.6357,11.1972,11.4707,822531,21719669.4,0.2605,2.3238,26.4059,5.0648,429060800,N/A,2145304000,16240000,0,81200000,89.2086,17.9089,3.869,66.3011,
002141.SZ,»ÿ §≥¨Œ¢,2007-08-15,11.4707,11.4186,11.5358,11.2363,11.3274,670895,17544272.7,-0.1433,-1.2491,26.1505,4.1311,423701600,N/A,2118508000,16240000,0,81200000,88.0943,17.6852,3.8207,65.4729,
002141.SZ,»ÿ §≥¨Œ¢,2007-08-16,11.3274,11.1755,11.3665,11.1017,11.245,591000,15268702.2,-0.0825,-0.7282,25.8354,3.6392,420616000,N/A,2103080000,16240000,0,81200000,87.4528,17.5564,3.7929,64.9961,
002141.SZ,»ÿ §≥¨Œ¢,2007-08-17,11.245,11.1581,11.462,11.1581,11.2363,428696,11137253.8,-0.0087,-0.0772,25.9794,2.6398,420291200,N/A,2101456000,16240000,0,81200000,87.3852,17.5429,3.79,64.9459,
002141.SZ,»ÿ §≥¨Œ¢,2007-08-20,11.2363,11.3318,11.614,11.3318,11.4403,764563,20191431.4,0.2041,1.8161,26.4091,4.7079,427924000,N/A,2139620000,16240000,0,81200000,88.9722,17.8615,3.8588,66.1254,
002141.SZ,»ÿ §≥¨Œ¢,2007-08-21,11.4403,11.436,11.4968,11.2059,11.2276,837863,21789233.2,-0.2127,-1.8596,26.0057,5.1593,419966400,N/A,2099832000,16240000,0,81200000,87.3177,17.5293,3.787,64.8958,
002141.SZ,»ÿ §≥¨Œ¢,2007-08-22,11.2276,10.9844,11.3578,10.9844,11.1581,677855,17388453,-0.0695,-0.6187,25.6522,4.174,417368000,N/A,2086840000,16240000,0,81200000,86.7774,17.4209,3.7636,64.4942,
002141.SZ,»ÿ §≥¨Œ¢,2007-08-23,11.1581,11.2797,11.2797,11.0105,11.0496,738733,18833550.7,-0.1085,-0.9728,25.4944,4.5488,413308000,N/A,2066540000,16240000,0,81200000,85.9333,17.2514,3.727,63.8669,
002141.SZ,»ÿ §≥¨Œ¢,2007-08-24,11.0496,11.0496,11.0496,11.0496,11.0496,N/A,N/A,0,0,N/A,N/A,413308000,N/A,2066540000,16240000,0,81200000,85.9333,17.2514,3.727,63.8669,
002141.SZ,»ÿ §≥¨Œ¢,2007-08-27,11.0496,11.0496,11.2102,10.7022,10.8021,985141,24670973.1,-0.2475,-2.2397,25.0431,6.0661,404051200,N/A,2020256000,16240000,0,81200000,84.0087,16.865,3.6435,62.4364,
002141.SZ,»ÿ §≥¨Œ¢,2007-08-28,10.8021,10.7413,10.9758,10.7239,10.9671,737189,18445866.6,0.165,1.5273,25.0219,4.5393,410222400,N/A,2051112000,16240000,0,81200000,85.2918,17.1226,3.6992,63.39,
002141.SZ,»ÿ §≥¨Œ¢,2007-08-29,10.9671,10.941,10.941,10.6458,10.6849,716355,17741762.8,-0.2822,-2.5732,24.7667,4.4111,399666400,N/A,1998332000,16240000,0,81200000,83.097,16.682,3.604,61.7589,
002141.SZ,»ÿ §≥¨Œ¢,2007-08-30,10.6849,10.6849,10.9627,10.6762,10.8238,554595,13774733.3,0.1389,1.3003,24.8375,3.415,404863200,N/A,2024316000,16240000,0,81200000,84.1775,16.8989,3.6508,62.5619,
002141.SZ,»ÿ §≥¨Œ¢,2007-08-31,10.8238,10.8238,11.0105,10.7674,10.9193,551133,13831901,0.0955,0.8825,25.0972,3.3937,408436000,N/A,2042180000,16240000,0,81200000,84.9203,17.0481,3.6831,63.114,
002141.SZ,»ÿ §≥¨Œ¢,2007-09-03,10.9193,11.0018,11.0583,10.8976,10.9323,760804,19176616.7,0.013,0.1193,25.2057,4.6848,408923200,N/A,2044616000,16240000,0,81200000,85.0216,17.0684,3.6875,63.1893,
002141.SZ,»ÿ §≥¨Œ¢,2007-09-04,10.9323,10.9367,10.9844,10.8325,10.8542,707621,17708875.5,-0.0782,-0.7149,25.0259,4.3573,406000000,N/A,2030000000,16240000,0,81200000,84.4139,16.9464,3.6611,62.7376,
002141.SZ,»ÿ §≥¨Œ¢,2007-09-05,10.8542,10.8976,11.2753,10.8542,11.0192,1092720,27794436.6,0.165,1.52,25.436,6.7286,412171200,N/A,2060856000,16240000,0,81200000,85.697,17.204,3.7167,63.6912,
002141.SZ,»ÿ §≥¨Œ¢,2007-09-06,11.0192,11.1408,11.3318,11.0192,11.2493,1332680,34442161.7,0.2301,2.0883,25.8443,8.2062,420778400,N/A,2103892000,16240000,0,81200000,87.4865,17.5632,3.7944,65.0212,
002141.SZ,»ÿ §≥¨Œ¢,2007-09-07,11.2493,11.2797,11.2797,10.8716,10.9323,917450,23284297.1,-0.3169,-2.8174,25.3794,5.6493,408923200,N/A,2044616000,16240000,0,81200000,85.0216,17.0684,3.6875,63.1893,
002141.SZ,»ÿ §≥¨Œ¢,2007-09-10,10.9323,10.8542,10.8976,10.6718,10.7891,612573,15148401,-0.1433,-1.3106,24.7291,3.772,403564000,N/A,2017820000,16240000,0,81200000,83.9074,16.8447,3.6391,62.3612,
002141.SZ,»ÿ §≥¨Œ¢,2007-09-11,10.7891,10.6501,10.8021,10.5546,10.5633,782283,19207853.2,-0.2258,-2.0926,24.5536,4.817,395119200,N/A,1975596000,16240000,0,81200000,82.1516,16.4922,3.563,61.0562,
002141.SZ,»ÿ §≥¨Œ¢,2007-09-12,10.5633,10.381,10.8542,10.381,10.8195,709908,17252604.4,0.2562,2.425,24.3026,4.3714,404700800,N/A,2023504000,16240000,0,81200000,84.1437,16.8922,3.6494,62.5368,
002141.SZ,»ÿ §≥¨Œ¢,2007-09-13,10.8195,10.8325,10.9584,10.7066,10.9497,682010,17037660.5,0.1303,1.2039,24.9815,4.1996,409572800,N/A,2047864000,16240000,0,81200000,85.1567,17.0955,3.6933,63.2897,
002141.SZ,»ÿ §≥¨Œ¢,2007-09-14,10.9497,10.7674,11.0235,10.7674,10.941,483271,12151337.6,-0.0087,-0.0793,25.1439,2.9758,409248000,N/A,2046240000,16240000,0,81200000,85.0892,17.082,3.6904,63.2395,
002141.SZ,»ÿ §≥¨Œ¢,2007-09-17,10.941,10.941,11.4143,10.7239,11.3057,1530549,39303388.6,0.3647,3.3333,25.6793,9.4246,422889600,N/A,2114448000,16240000,0,81200000,87.9255,17.6513,3.8134,65.3475,
002141.SZ,»ÿ §≥¨Œ¢,2007-09-18,11.3057,11.1798,11.6357,11.1625,11.3752,2277074,60127449.4,0.0695,0.6144,26.4056,14.0214,425488000,N/A,2127440000,16240000,0,81200000,88.4657,17.7598,3.8368,65.749,
002141.SZ,»ÿ §≥¨Œ¢,2007-09-19,11.3752,11.2884,11.2884,10.8108,10.8542,800592,20314340.5,-0.521,-4.5802,25.3741,4.9298,406000000,N/A,2030000000,16240000,0,81200000,84.4139,16.9464,3.6611,62.7376,
002141.SZ,»ÿ §≥¨Œ¢,2007-09-20,10.8542,10.8108,11.0279,10.7022,10.7326,516230,12835179.7,-0.1216,-1.12,24.8633,3.1788,401452800,N/A,2007264000,16240000,0,81200000,83.4684,16.7566,3.6201,62.0349,
002141.SZ,»ÿ §≥¨Œ¢,2007-09-21,10.7326,10.7196,10.8325,10.42,10.4852,669018,16246609.3,-0.2475,-2.3058,24.2843,4.1196,392196000,N/A,1960980000,16240000,0,81200000,81.5438,16.3702,3.5366,60.6045,
002141.SZ,»ÿ §≥¨Œ¢,2007-09-24,10.4852,10.5025,10.75,10.5025,10.5633,357962,8706485.2,0.0782,0.7453,24.3224,2.2042,395119200,N/A,1975596000,16240000,0,81200000,82.1516,16.4922,3.563,61.0562,
002141.SZ,»ÿ §≥¨Œ¢,2007-09-25,10.5633,10.5459,10.5503,10.0727,10.077,725046,17141925.3,-0.4863,-4.6034,23.6425,4.4646,376930400,N/A,1884652000,16240000,0,81200000,78.3698,15.733,3.399,58.2456,
002141.SZ,»ÿ §≥¨Œ¢,2007-09-26,10.077,10.0814,10.2854,9.9338,9.9642,391636,9100477.6,-0.1129,-1.1202,23.2371,2.4116,372708000,N/A,1863540000,16240000,0,81200000,77.4919,15.5568,3.3609,57.5931,
002141.SZ,»ÿ §≥¨Œ¢,2007-09-27,9.9642,9.9424,10.2464,9.899,10.229,302677,7021361.4,0.2648,2.658,23.1975,1.8638,382614400,N/A,1913072000,16240000,0,81200000,79.5516,15.9703,3.4502,59.1239,
002141.SZ,»ÿ §≥¨Œ¢,2007-09-28,10.229,10.229,10.2724,10.1422,10.2247,495455,11646491.6,-0.0043,-0.0424,23.5067,3.0508,382452000,N/A,1912260000,16240000,0,81200000,79.5179,15.9635,3.4488,59.0988,
