代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
002743.SZ,富煌钢构,2015-02-17,N/A,4.3158,5.1829,4.3158,5.1829,47200,490271,N/A,N/A,10.3871,0.1556,315536000,N/A,1261936000,30340000,0,121340000,32.4335,2.3666,0.6878,-7.0686,
002743.SZ,富煌钢构,2015-02-25,5.1829,5.7012,5.7012,5.7012,5.7012,12600,144144,0.5183,10,11.44,0.0415,347089600,N/A,1388129600,30340000,0,121340000,35.6769,2.6033,0.7566,-7.7755,
002743.SZ,富煌钢构,2015-02-26,5.7012,6.2693,6.2693,6.2693,6.2693,17100,215118,0.5681,9.965,12.58,0.0564,381677200,N/A,1526457200,30340000,0,121340000,39.2321,2.8627,0.8319,-8.5503,
002743.SZ,富煌钢构,2015-02-27,6.2693,6.8972,6.8972,6.8972,6.8972,17400,240816,0.6279,10.0159,13.84,0.0574,419905600,N/A,1679345600,30340000,0,121340000,43.1615,3.1494,0.9153,-9.4067,
002743.SZ,富煌钢构,2015-03-02,6.8972,7.585,7.585,7.585,7.585,65800,1001476,0.6877,9.9711,15.22,0.2169,461774800,N/A,1846794800,30340000,0,121340000,47.4652,3.4634,1.0065,-10.3446,
002743.SZ,富煌钢构,2015-03-03,7.585,8.3425,8.3425,8.3425,8.3425,401398,6719402.5,0.7575,9.9869,16.74,1.323,507891600,N/A,2031231600,30340000,0,121340000,52.2055,3.8093,1.1071,-11.3777,
002743.SZ,富煌钢构,2015-03-04,8.3425,9.1747,9.1747,9.1747,9.1747,1356235,24968286.4,0.8323,9.9761,18.41,4.4701,558559400,N/A,2233869400,30340000,0,121340000,57.4136,4.1893,1.2175,-12.5128,
002743.SZ,富煌钢构,2015-03-05,9.1747,10.0917,10.0917,10.0917,10.0917,1388799,28123179.8,0.917,9.9946,20.25,4.5775,614385000,N/A,2457135000,30340000,0,121340000,63.1518,4.6081,1.3392,-13.7634,
002743.SZ,富煌钢构,2015-03-06,10.0917,11.1033,11.1033,11.1033,11.1033,688351,15336460.3,1.0117,10.0247,22.28,2.2688,675975200,N/A,2703455200,30340000,0,121340000,69.4826,5.07,1.4734,-15.1431,
002743.SZ,富煌钢构,2015-03-09,11.1033,10.7146,10.9887,9.992,10.2063,17595825,361363004.1,-0.897,-8.079,20.5369,57.9955,621363200,N/A,2485043200,30340000,0,121340000,63.8691,4.6604,1.3544,-13.9197,
002743.SZ,富煌钢构,2015-03-10,10.2063,9.7179,9.9023,9.3242,9.6731,11542816,222252098.1,-0.5332,-5.2246,19.2546,38.0449,588899400,N/A,2355209400,30340000,0,121340000,60.5322,4.4169,1.2836,-13.1925,
002743.SZ,富煌钢构,2015-03-11,9.6731,9.6083,10.1714,9.4986,9.9422,10863803,215515508.1,0.2691,2.7821,19.8379,35.8069,605283000,N/A,2420733000,30340000,0,121340000,62.2162,4.5398,1.3193,-13.5595,
002743.SZ,富煌钢构,2015-03-12,9.9422,9.8575,10.4555,9.3192,9.5684,10479381,207868689.2,-0.3738,-3.7594,19.836,34.5398,582528000,N/A,2329728000,30340000,0,121340000,59.8773,4.3691,1.2697,-13.0497,
002743.SZ,富煌钢构,2015-03-13,9.5684,9.3691,9.6581,9.3292,9.5285,5934018,112648105.9,-0.0399,-0.4167,18.9834,19.5584,580100800,N/A,2320020800,30340000,0,121340000,59.6278,4.3509,1.2644,-12.9954,
002743.SZ,富煌钢构,2015-03-16,9.5285,9.6232,10.1066,9.5634,10.0917,7851537,155618207.5,0.5631,5.91,19.8201,25.8785,614385000,N/A,2457135000,30340000,0,121340000,63.1518,4.6081,1.3392,-13.7634,
002743.SZ,富煌钢构,2015-03-17,10.0917,10.2412,11.1033,9.992,10.7645,11365422,238969323.6,0.6728,6.6667,21.026,37.4602,655344000,N/A,2620944000,30340000,0,121340000,67.3619,4.9153,1.4285,-14.6809,
002743.SZ,富煌钢构,2015-03-18,10.7645,10.7395,11.502,10.4655,10.6,12470188,272012092.6,-0.1645,-1.5278,21.813,41.1015,645331800,N/A,2580901800,30340000,0,121340000,66.3328,4.8402,1.4066,-14.4567,
002743.SZ,富煌钢构,2015-03-19,10.6,10.4904,11.6615,10.4206,11.4622,15173482,340052105.4,0.8622,8.1335,22.4109,50.0115,697820000,N/A,2790820000,30340000,0,121340000,71.728,5.2338,1.521,-15.6325,
002743.SZ,富煌钢构,2015-03-20,11.4622,11.1931,12.6084,11.1731,12.6084,11968092,286022672.2,1.1462,10,23.8988,39.4466,767602000,N/A,3069902000,30340000,0,121340000,78.9008,5.7572,1.6731,-17.1957,
002743.SZ,富煌钢构,2015-03-23,12.6084,13.4955,13.7048,12.6283,12.7579,14699873,385781987,0.1495,1.1858,26.2439,48.4505,776704000,N/A,3106304000,30340000,0,121340000,79.8363,5.8255,1.693,-17.3996,
002743.SZ,富煌钢构,2015-03-24,12.7579,12.3592,12.4987,11.7612,12.2047,10600374,258933022,-0.5532,-4.3359,24.4268,34.9386,743026600,N/A,2971616600,30340000,0,121340000,76.3747,5.5729,1.6196,-16.6452,
002743.SZ,富煌钢构,2015-03-25,12.2047,12.0502,12.9622,11.6964,12.9622,10433168,256127535.6,0.7575,6.2066,24.5494,34.3875,789143400,N/A,3156053400,30340000,0,121340000,81.115,5.9188,1.7201,-17.6783,
002743.SZ,富煌钢构,2015-03-26,12.9622,12.6034,14.2579,12.4639,14.2579,12115749,329632378.5,1.2957,9.9962,27.2069,39.9333,868027400,N/A,3471537400,30340000,0,121340000,89.2234,6.5104,1.892,-19.4455,
002743.SZ,富煌钢构,2015-03-27,14.2579,14.6367,14.6367,13.3559,13.7048,8238589,226335431.9,-0.5532,-3.8798,27.4726,27.1542,834350000,N/A,3336850000,30340000,0,121340000,85.7617,6.2578,1.8186,-18.691,
002743.SZ,富煌钢构,2015-03-30,13.7048,13.5553,14.0636,13.3559,13.5802,4765815,131000661.8,-0.1246,-0.9091,27.4876,15.708,826765000,N/A,3306515000,30340000,0,121340000,84.9821,6.201,1.8021,-18.5211,
002743.SZ,富煌钢构,2015-03-31,13.5802,13.4705,13.4705,12.9722,13.1018,3481100,92324058.4,-0.4784,-3.5229,26.5215,11.4736,797638600,N/A,3190028600,30340000,0,121340000,81.9882,5.9825,1.7386,-17.8686,
002743.SZ,富煌钢构,2015-04-01,13.1018,12.9921,13.3908,12.8974,13.2363,2906829,76803083.7,0.1346,1.027,26.4216,9.5808,805830400,N/A,3222790400,30340000,0,121340000,82.8302,6.0439,1.7565,-18.0521,
002743.SZ,富煌钢构,2015-04-02,13.2363,13.2812,13.3758,13.032,13.336,3285851,87043003.8,0.0997,0.753,26.4902,10.8301,811898400,N/A,3247058400,30340000,0,121340000,83.4539,6.0895,1.7697,-18.1881,
002743.SZ,富煌钢构,2015-04-03,13.336,13.3011,13.7695,13.2064,13.6699,3729498,102000272.2,0.3339,2.5037,27.3496,12.2923,832226200,N/A,3328356200,30340000,0,121340000,85.5434,6.2419,1.814,-18.6434,
002743.SZ,富煌钢构,2015-04-07,13.6699,13.7147,14.5021,13.7147,14.1882,5139665,146219069.1,0.5183,3.7915,28.4491,16.9402,863779800,N/A,3454549800,30340000,0,121340000,88.7868,6.4786,1.8828,-19.3503,
002743.SZ,富煌钢构,2015-04-08,14.1882,14.1832,14.9357,13.2064,14.6018,4103092,117038486.6,0.4136,2.9153,28.5245,13.5237,888962000,N/A,3555262000,30340000,0,121340000,91.3752,6.6675,1.9377,-19.9144,
002743.SZ,富煌钢构,2015-04-09,14.6018,14.3925,15.2596,13.645,14.3775,3586576,104096572.7,-0.2243,-1.5358,29.0239,11.8213,875309000,N/A,3500659000,30340000,0,121340000,89.9718,6.5651,1.9079,-19.6086,
002743.SZ,富煌钢构,2015-04-10,14.3775,14.2928,14.8759,14.0038,14.4124,2033727,59194063,0.0349,0.2426,29.1062,6.7031,877432800,N/A,3509152800,30340000,0,121340000,90.1901,6.581,1.9125,-19.6562,
002743.SZ,富煌钢构,2015-04-13,14.4124,14.2031,15.8527,14.1034,15.7032,4081203,124059278,1.2907,8.9557,30.3977,13.4516,956013400,N/A,3823423400,30340000,0,121340000,98.2673,7.1704,2.0838,-21.4165,
002743.SZ,富煌钢构,2015-04-14,15.7032,15.3742,15.7032,14.8809,14.9158,3430388,104624337.2,-0.7874,-5.0143,30.4993,11.3065,908076200,N/A,3631706200,30340000,0,121340000,93.3399,6.8108,1.9793,-20.3426,
002743.SZ,富煌钢构,2015-04-15,14.9158,15.0354,15.5736,13.9539,15.1799,4592285,135368243.6,0.2641,1.7708,29.4773,15.1361,924156400,N/A,3696016400,30340000,0,121340000,94.9928,6.9314,2.0144,-20.7029,
002743.SZ,富煌钢构,2015-04-16,15.1799,14.6766,16.1168,14.1034,15.6633,3805231,117702760.2,0.4834,3.1845,30.9318,12.542,953586200,N/A,3813716200,30340000,0,121340000,98.0178,7.1521,2.0785,-21.3621,
002743.SZ,富煌钢构,2015-04-17,15.6633,15.9424,17.0388,15.5088,16.4557,3357810,108799780.3,0.7924,5.0589,32.402,11.0673,1001826800,N/A,4006646800,30340000,0,121340000,102.9764,7.514,2.1837,-22.4428,
002743.SZ,富煌钢构,2015-04-20,16.4557,16.2165,16.7447,15.8278,16.047,2521080,82350311.4,-0.4087,-2.4833,32.6647,8.3094,976948000,N/A,3907148000,30340000,0,121340000,100.4192,7.3274,2.1295,-21.8855,
002743.SZ,富煌钢构,2015-04-21,16.047,15.8876,17.4424,15.748,17.3477,2690622,90479291.2,1.3007,8.1056,33.6276,8.8682,1056135400,N/A,4223845400,30340000,0,121340000,108.5587,7.9213,2.3021,-23.6594,
002743.SZ,富煌钢构,2015-04-22,17.3477,16.9989,17.8411,16.9989,17.3677,2295192,80043033.7,0.0199,0.1149,34.8742,7.5649,1057349000,N/A,4228699000,30340000,0,121340000,108.6835,7.9304,2.3047,-23.6866,
002743.SZ,富煌钢构,2015-04-23,17.3677,17.4424,17.6916,16.9839,17.3627,2215025,76677984.5,-0.005,-0.0287,34.6172,7.3007,1057045600,N/A,4227485600,30340000,0,121340000,108.6523,7.9281,2.304,-23.6798,
002743.SZ,富煌钢构,2015-04-24,17.3627,17.253,17.4225,16.5853,17.1883,2065940,70752448,-0.1744,-1.0046,34.2471,6.8093,1046426600,N/A,4185016600,30340000,0,121340000,107.5608,7.8485,2.2809,-23.4419,
002743.SZ,富煌钢构,2015-04-27,17.1883,17.1883,17.4225,16.7397,17.1434,2213524,75487483.7,-0.0449,-0.2609,34.1029,7.2957,1043696000,N/A,4174096000,30340000,0,121340000,107.2801,7.828,2.2749,-23.3808,
002743.SZ,富煌钢构,2015-04-28,17.1434,16.9441,17.1384,15.4291,15.4291,4142100,130668443.4,-1.7143,-10,31.5464,13.6523,939326400,N/A,3756686400,30340000,0,121340000,96.5521,7.0452,2.0474,-21.0427,
002743.SZ,富煌钢构,2015-04-29,15.4291,14.8908,16.7995,14.4523,16.3909,6548220,208463910.6,0.9618,6.2339,31.8352,21.5828,997882600,N/A,3990872600,30340000,0,121340000,102.571,7.4844,2.1751,-22.3545,
002743.SZ,富煌钢构,2015-04-30,16.3909,16.2962,16.2962,15.3493,15.3493,3797464,119019832.4,-1.0416,-6.3545,31.3419,12.5164,934472000,N/A,3737272000,30340000,0,121340000,96.0531,7.0088,2.0369,-20.9339,
002743.SZ,富煌钢构,2015-05-04,15.3493,13.8194,15.9424,13.8144,14.9457,11148611,316013043.6,-0.4037,-2.6299,28.3455,36.7456,909896600,N/A,3638986600,30340000,0,121340000,93.527,6.8245,1.9833,-20.3834,
